GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002MA,B08006_002EA,B08006_003MA,B08006_003EA,B08006_004MA,B08006_004EA,B08006_005MA,B08006_005EA,B08006_006EA,B08006_006MA,B08006_007EA,B08006_007MA,B08006_008MA,B08006_008EA,B08006_009MA,B08006_009EA,B08006_010MA,B08006_010EA,B08006_011EA,B08006_011MA,B08006_012MA,B08006_012EA,B08006_013MA,B08006_013EA,B08006_014MA,B08006_014EA,B08006_015MA,B08006_015EA,B08006_016MA,B08006_016EA,B08006_017EA,B08006_017MA,B08006_018MA,B08006_018EA,B08006_019MA,B08006_019EA,B08006_020MA,B08006_020EA,B08006_021MA,B08006_021EA,B08006_022EA,B08006_022MA,B08006_023MA,B08006_023EA,B08006_024MA,B08006_024EA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027EA,B08006_027MA,B08006_028MA,B08006_028EA,B08006_029MA,B08006_029EA,B08006_030MA,B08006_030EA,B08006_031MA,B08006_031EA,B08006_032MA,B08006_032EA,B08006_033EA,B08006_033MA,B08006_034MA,B08006_034EA,B08006_035MA,B08006_035EA,B08006_036MA,B08006_036EA,B08006_037EA,B08006_037MA,B08006_038EA,B08006_038MA,B08006_039MA,B08006_039EA,B08006_040MA,B08006_040EA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043EA,B08006_043MA,B08006_044EA,B08006_044MA,B08006_045MA,B08006_045EA,B08006_046MA,B08006_046EA,B08006_047MA,B08006_047EA,B08006_048EA,B08006_048MA,B08006_049EA,B08006_049MA,B08006_050EA,B08006_050MA,B08006_051EA,B08006_051MA,state
0400000US13,4421064,22975,3966749,21199,3518258,22220,448491,11971,337203,11944,66346,5125,44942,4378,93277,7020,68156,5864,440,378,22035,2924,2336,735,310,243,10687,1827,68722,4286,62413,5049,219216,7808,2322338,17140,2076178,16726,1822396,17505,253782,8855,182492,8599,40854,3968,30436,4022,47808,4405,32432,3884,315,298,13085,2035,1818,677,158,201,8048,1477,38097,3244,38490,3905,113717,5798,2098726,16179,1890571,16254,1695862,15739,194709,8457,154711,7721,25492,2667,14506,2045,45469,4114,35724,3690,125,208,8950,1653,518,320,152,180,2639,926,30625,3061,23923,3247,105499,4890,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,685447,7710,547531,8199,454798,8532,92733,4904,69677,4147,14539,2108,8517,1508,49272,3830,48761,3759,0,181,450,461,61,101,0,181,7570,1561,31941,2750,18628,2122,30505,3393,372265,4420,297523,5354,255394,5917,42129,2878,32393,2697,5872,1204,3864,770,21096,2374,20882,2394,0,181,186,205,28,47,0,181,5641,1418,18666,2302,12529,1747,16810,2287,313182,6012,250008,5875,199404,6198,50604,3273,37284,2602,8667,1412,4653,1170,28176,2358,27879,2272,0,181,264,300,33,55,0,181,1929,613,13275,1812,6099,1454,13695,1804,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714398,8872,633619,9887,563872,9532,69747,4986,52446,4469,9489,2103,7812,1729,5741,1104,5579,1086,17,26,0,190,33,43,112,186,8221,1839,15498,2136,6967,1280,44352,4520,389067,5518,343989,6314,305188,6731,38801,3303,27799,2862,6045,1396,4957,1241,3264,817,3241,815,0,190,0,190,23,39,0,190,5385,1372,8700,1587,5485,1133,22244,3206,325331,6183,289630,6611,258684,5866,30946,2821,24647,2602,3444,1155,2855,912,2477,862,2338,824,17,26,0,190,10,18,112,186,2836,1135,6798,1297,1482,474,22108,2706,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6043111,22829,4920601,23949,4438464,24862,482137,11118,373470,9303,68008,4757,40659,3769,568138,10993,241860,8028,2364,983,180612,6667,142958,4980,344,321,37220,2979,186414,5699,66355,4330,264383,8659,3186053,14694,2598007,16984,2341362,17333,256645,8046,196043,7184,37424,2835,23178,2984,286397,8388,108136,4972,1186,734,94640,5045,82091,4525,344,321,27384,2612,98087,4446,38051,3335,138127,6221,2857058,16784,2322594,17563,2097102,16982,225492,7217,177427,5940,30584,3036,17481,2006,281741,8660,133724,5592,1178,653,85972,4364,60867,3544,0,182,9836,1339,88327,4650,28304,2438,126256,5426,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,2794177,16647,2520928,15769,273249,8293,213464,7947,32915,3020,26870,3257,32567,3263,26780,2927,425,432,1310,705,3557,875,495,246,13542,1495,60227,4056,28910,2683,102249,3955,1595514,11840,1467375,12750,1323549,12287,143826,5769,113182,5720,15050,2067,15594,2346,16183,2235,13394,1864,52,85,838,581,1579,587,320,203,9225,1222,34178,2720,18074,1967,50479,3248,1436158,11493,1326802,11506,1197379,10507,129423,5101,100282,4135,17865,2183,11276,1572,16384,2090,13386,1905,373,423,472,369,1978,585,175,162,4317,1097,26049,2373,10836,1362,51770,2702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,1399712,10916,1264875,11837,134837,5596,103418,5318,19027,2121,12392,1791,16335,2059,16030,2026,0,155,23,37,63,88,219,193,7651,1325,52660,3547,14529,1740,74447,3958,821348,7240,729409,7789,657344,8062,72065,3447,55154,3330,9766,1538,7145,1287,8371,1395,8120,1375,0,155,23,37,46,78,182,170,4949,988,28975,2297,10057,1434,39587,3000,743986,7208,670303,7025,607531,6928,62772,3844,48264,3668,9261,1251,5247,1075,7964,1345,7910,1333,0,155,0,155,17,35,37,70,2702,751,23685,2468,4472,964,34860,2357,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,1272544,10816,1140610,12904,131934,6456,99090,5638,17983,2006,14861,1862,6746,1543,6294,1461,53,87,294,359,0,168,105,124,4640,975,34196,3030,14509,1575,55940,3146,744073,6922,682145,7061,611118,8375,71027,3993,52734,3955,9492,1489,8801,1281,3837,1144,3433,1090,53,87,294,359,0,168,57,93,3210,845,19986,2360,8871,1203,26024,2012,644502,7013,590399,7190,529492,8220,60907,3989,46356,3252,8491,1363,6060,1259,2909,1011,2861,1001,0,168,0,168,0,168,48,79,1430,509,14210,1699,5638,1160,29916,2350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,1725212,13308,1538152,13453,187060,8259,146428,6793,25111,3326,15521,2563,21516,2154,21440,2147,0,185,76,122,0,185,0,185,4907,1216,45495,3534,21711,2834,60300,4078,996634,9125,911945,9001,809625,9304,102320,5535,78457,4705,14734,2469,9129,1840,11832,1729,11756,1715,0,185,76,122,0,185,0,185,3191,1037,27067,2714,14186,2440,28413,2607,882507,8774,813267,8543,728527,7953,84740,4759,67971,4055,10377,1603,6392,1307,9684,1302,9684,1302,0,185,0,185,0,185,0,185,1716,625,18428,1981,7525,1336,31887,2861,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,1828421,15710,1634035,17722,194386,8333,147705,7961,27299,3072,19382,3317,28810,3121,27742,3135,759,355,206,220,0,201,103,109,9775,1537,36868,3479,30874,3044,52360,3737,1039166,10221,952651,11203,846896,11825,105755,5833,79183,5338,13773,2714,12799,2575,13078,2096,12380,2071,389,248,206,220,0,201,103,109,6256,1169,20992,2763,21807,2525,24382,2102,947942,9530,875770,10148,787139,11174,88631,5340,68522,4895,13526,2166,6583,1497,15732,2147,15362,2112,370,253,0,201,0,201,0,201,3519,948,15876,2066,9067,1634,27978,2946,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,562245,7780,493656,8394,68589,4889,58037,4464,5985,1254,4567,1058,5210,871,4042,742,76,93,270,297,193,250,629,240,3163,1011,25193,2584,8143,1624,34543,2478,327866,4910,287335,5283,249300,5805,38035,3100,31445,2776,3750,994,2840,825,3034,720,2273,599,0,159,270,297,193,250,298,187,2162,768,11655,1591,5979,1420,17701,2030,310631,4787,274910,4822,244356,4731,30554,2892,26592,2603,2235,659,1727,514,2176,566,1769,536,76,93,0,159,0,159,331,179,1001,533,13538,1901,2164,691,16842,1651,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,2461683,15312,2187057,15405,274626,10125,211528,8972,34186,3109,28912,3556,267211,8098,131605,6524,2097,831,112437,4744,20727,2562,345,245,10349,1788,69084,4780,28948,3239,122798,5355,1512493,10533,1269733,11578,1129114,11548,140619,6610,102738,5484,18781,2307,19100,3261,123988,6045,57597,4344,1206,684,52858,3562,12077,1657,250,198,8065,1505,37419,3249,15918,2221,57370,3482,1447580,10636,1191950,11465,1057943,10612,134007,5948,108790,5773,15405,1864,9812,1487,143223,5134,74008,4394,891,457,59579,3271,8650,1621,95,113,2284,767,31665,2719,13030,2157,65428,3405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
