GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008MA,C23001_008EA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018EA,C23001_018MA,C23001_019MA,C23001_019EA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024MA,C23001_024EA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031EA,C23001_031MA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035MA,C23001_035EA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041MA,C23001_041EA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046MA,C23001_046EA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052MA,C23001_052EA,C23001_053EA,C23001_053MA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057MA,C23001_057EA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063MA,C23001_063EA,C23001_064EA,C23001_064MA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067EA,C23001_067MA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071EA,C23001_071MA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074MA,C23001_074EA,C23001_075EA,C23001_075MA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078EA,C23001_078MA,C23001_079MA,C23001_079EA,C23001_080EA,C23001_080MA,C23001_081EA,C23001_081MA,C23001_082EA,C23001_082MA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086EA,C23001_086MA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089EA,C23001_089MA,C23001_090MA,C23001_090EA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093EA,C23001_093MA,state
0400000US13,7881211,6136,3787966,5616,298033,7173,96707,5311,5389,880,91318,5101,68005,4975,23313,2311,201326,6732,369411,4777,263477,5868,12251,1428,251226,5546,209691,6351,41535,4047,105934,5270,1346255,6692,1161462,10372,24050,2964,1137412,9979,1056677,10123,80735,4993,184793,8178,678392,4824,558593,6589,1856,678,556737,6441,524797,6591,31940,2973,119799,5414,556942,2528,371858,6028,129,156,371729,6025,352598,6064,19131,2094,185084,5952,354983,2602,95570,4048,90840,3846,4730,1013,259413,3984,183950,2014,15915,1992,15475,1986,440,283,168035,2758,4093245,5254,280366,6495,94025,4755,0,211,94025,4755,69167,4096,24858,3057,186341,6266,356993,5429,249747,6666,1122,454,248625,6698,207820,6873,40805,3981,107246,6178,1413853,6209,1057490,10835,2770,1016,1054720,10859,967131,11537,87589,5419,356363,10095,711937,4200,521178,6644,160,163,521018,6651,491546,6816,29472,2763,190759,6285,620159,2540,343376,6136,56,96,343320,6161,327664,6237,15656,1789,276783,6242,413980,2572,76080,3933,73425,4070,2655,638,337900,4228,295957,2285,12010,1749,11471,1737,539,317,283947,2734,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1143931,1584,575572,1527,33931,1341,11984,1314,1570,533,10414,1342,8164,1265,2250,715,21947,1588,58809,1170,47412,1932,12532,1291,34880,2001,30113,1932,4767,1046,11397,1636,203454,1422,182285,2528,20012,1843,162273,3060,153112,3343,9161,1446,21169,2227,89374,1064,76900,1587,1357,408,75543,1656,72630,1668,2913,773,12474,1676,88443,618,60651,1745,0,181,60651,1745,58262,1756,2389,651,27792,1786,61077,381,20887,1635,20341,1600,546,263,40190,1743,40484,331,3523,875,3523,875,0,181,36961,874,568359,1400,31226,1608,11447,1399,26,60,11421,1403,8897,1085,2524,829,19779,1775,45379,915,32947,1638,1625,521,31322,1739,29261,1819,2061,666,12432,1732,183604,1113,138224,2920,2016,559,136208,2853,129519,3130,6689,1390,45380,2886,89557,771,72746,1870,332,236,72414,1932,70355,2114,2059,700,16811,1784,92093,534,62228,2089,26,43,62202,2089,60228,2115,1974,680,29865,2039,65923,815,17614,1499,17089,1477,525,310,48309,1650,60577,717,2713,704,2686,699,27,47,57864,1020,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1250127,3046,619729,2918,47925,2536,19229,1753,110,164,19119,1757,16210,1654,2909,901,28696,1856,58775,2298,46728,2828,404,194,46324,2816,41766,2845,4558,1126,12047,2060,207168,2456,182995,3440,1864,672,181131,3513,172225,3800,8906,1520,24173,2954,98116,1859,84863,2402,847,800,84016,2592,80082,2991,3934,1142,13253,1832,97311,1188,68309,2587,96,117,68213,2594,65060,2637,3153,786,29002,2532,69501,963,15869,1821,14549,1718,1320,546,53632,1958,40933,677,3329,916,3179,900,150,225,37604,1155,630398,2499,46536,2301,20473,2112,0,190,20473,2112,17128,2022,3345,1172,26063,2335,51698,1825,38977,2108,166,128,38811,2093,36269,2210,2542,822,12721,1645,206639,2072,144371,4517,638,592,143733,4515,137730,4530,6003,1323,62268,4187,98690,1435,72865,2555,0,190,72865,2555,70425,2624,2440,804,25825,2332,102290,1122,59715,2395,0,190,59715,2395,56678,2485,3037,937,42575,2510,71467,1033,13272,1444,13017,1439,255,196,58195,1559,53078,776,2467,669,2450,671,17,35,50611,1064,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10240928,4678,4973535,4084,356332,3858,135969,4462,4019,1133,131950,4396,97326,4442,34624,2671,220363,4962,457586,2910,346067,5894,4051,881,342016,6088,290388,5978,51628,3296,111519,5362,1731346,4392,1547441,7249,6882,1279,1540559,7476,1428027,9097,112532,6362,183905,6441,873899,3378,761647,5582,302,207,761345,5567,715247,5327,46098,2999,112252,4618,785062,2059,563417,6707,142,146,563275,6701,526835,6952,36440,3114,221645,6886,464542,1429,141988,4045,136685,4007,5303,977,322554,4263,304768,1314,28069,2079,26715,1996,1354,472,276699,2468,5267393,4000,343253,3983,138410,4706,203,246,138207,4667,103831,4406,34376,2895,204843,5197,444681,3227,337414,5296,1082,679,336332,5408,294175,6008,42157,3527,107267,4840,1727998,3495,1352732,8976,765,422,1351967,8999,1250613,9637,101354,5417,375266,8432,895095,2373,692112,6264,123,122,691989,6264,652882,6263,39107,2728,202983,5789,837822,1699,517215,6694,0,182,517215,6694,490013,6643,27202,2095,320607,6968,538377,1596,116852,4328,111119,4393,5733,832,421525,4592,480167,1109,20102,1959,19573,1968,529,257,460065,2102,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5192037,4727,2524526,4062,189815,4390,78219,3596,400,161,77819,3592,59025,3465,18794,2023,111596,4170,242228,3094,187203,5329,0,187,187203,5329,163998,5645,23205,2662,55025,4561,835541,3080,733964,5173,1203,503,732761,5170,683320,6203,49441,3867,101577,4973,440804,2611,371177,4767,134,130,371043,4770,352182,5217,18861,2195,69627,4026,406929,1768,283715,3955,0,187,283715,3955,271396,4367,12319,1667,123214,3570,249638,1193,75610,2939,72381,2995,3229,628,174028,3078,159571,1135,14888,1481,14530,1502,358,222,144683,1809,2667511,3955,181328,3797,76277,3571,0,187,76277,3571,60627,3163,15650,1818,105051,4220,235750,2997,174862,4635,7,12,174855,4634,153994,4785,20861,2694,60888,4249,839608,3354,652727,7547,55,88,652672,7560,609040,7837,43632,3261,186881,6922,446694,2291,341324,4878,0,187,341324,4878,326053,4951,15271,1918,105370,4147,431846,1986,259567,4811,0,187,259567,4811,249509,4830,10058,1572,172279,4809,285817,1530,62133,2821,59742,2779,2391,772,223684,3070,246468,1216,11978,1361,11473,1391,505,317,234490,1629,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2463632,3335,1213101,3215,90094,2622,42597,2463,1,3,42596,2463,36617,2448,5979,974,47497,2237,115546,2178,94031,2645,46,42,93985,2643,84744,3044,9241,1529,21515,2142,383848,3082,349634,3218,778,369,348856,3226,333782,3435,15074,1693,34214,2576,206551,1884,184772,2708,909,967,183863,2940,178162,3025,5701,1200,21779,1889,202326,1330,153816,2230,0,155,153816,2230,149508,2432,4308,779,48510,1983,123846,777,41221,2021,40293,2005,928,340,82625,2239,90890,562,9308,1173,9203,1164,105,93,81582,1309,1250531,2755,88038,2783,47934,2815,2,3,47932,2815,42264,2713,5668,985,40104,2641,107220,2690,89673,3219,0,155,89673,3219,83112,3310,6561,1335,17547,1928,372099,2626,308648,4355,176,160,308472,4376,297488,4514,10984,1498,63451,3736,202796,1497,167943,2199,0,155,167943,2199,163285,2283,4658,776,34853,2271,204486,1222,139238,2624,0,155,139238,2624,135704,2700,3534,744,65248,2484,135250,888,33163,1797,32303,1642,860,474,102087,1839,140642,882,7186,929,7125,926,61,41,133456,1314,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2259733,3545,1115351,3704,85155,3479,38705,2721,598,522,38107,2671,31079,2347,7028,1274,46450,2609,110658,2664,84222,3384,4029,846,80193,3550,73243,3539,6950,1236,26436,2773,376002,3007,337652,3525,10001,1596,327651,3844,313225,4496,14426,2126,38350,2755,181097,1615,158146,2441,722,408,157424,2518,150391,2669,7033,1154,22951,2176,178795,1242,132787,3244,94,117,132693,3251,127176,2973,5517,1218,46008,2658,107930,1079,37640,1855,35991,1762,1649,588,70290,1750,75714,796,8536,994,8501,990,35,44,67178,1257,1144382,3413,79565,3375,39375,2876,42,56,39333,2872,32541,2413,6792,1423,40190,2684,102834,3195,79787,3254,479,304,79308,3193,73829,3324,5479,1194,23047,2401,361023,2280,277976,4328,751,380,277225,4261,263559,4345,13666,1871,83047,4324,183370,1718,141086,2520,105,127,140981,2535,136143,2567,4838,944,42284,2826,183701,1314,120222,2936,0,168,120222,2936,117590,2938,2632,678,63479,3042,118825,1469,29400,1759,28772,1749,628,330,89425,2145,115064,1182,5883,730,5814,725,69,87,109181,1377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3509151,4192,1710762,4042,119624,3881,51398,3390,1529,614,49869,3307,40320,3054,9549,1267,68226,3473,160720,3095,126538,4170,5390,820,121148,4124,104525,4144,16623,2233,34182,3312,562534,3314,472560,4577,5950,1023,466610,4535,429851,5211,36759,2718,89974,3685,301941,2309,228985,4171,463,367,228522,4141,217508,4489,11014,1585,72956,4066,279535,1603,167143,3834,91,148,167052,3866,158557,3761,8495,1425,112392,4020,180200,1101,45363,2706,43560,2720,1803,678,134837,2615,106208,803,8655,1092,8187,1019,468,282,97553,1253,1798389,3371,112600,3433,47040,2621,2,4,47038,2621,36874,2605,10164,1238,65560,3222,149026,2940,112409,3924,156,203,112253,3930,97659,4092,14594,1864,36617,2875,559827,2933,416364,5419,577,354,415787,5422,383186,5539,32601,3168,143463,4332,311518,2179,212450,4298,64,104,212386,4309,202973,4388,9413,1360,99068,4029,298804,1725,150460,4002,0,185,150460,4002,145207,4035,5253,1159,148344,3968,205178,1156,37768,2032,36484,2033,1284,660,167410,2345,161436,1048,4901,834,4813,829,88,104,156535,1409,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3655824,4859,1765280,4289,127595,5209,39923,3607,764,528,39159,3563,28125,3131,11034,2017,87672,4147,174581,4434,126481,4760,2883,795,123598,4760,103651,4186,19947,2655,48100,3494,613694,5273,508230,6469,7579,1451,500651,6594,467256,7179,33395,3466,105464,5180,293373,3451,229582,4588,694,345,228888,4613,217917,4477,10971,2119,63791,3635,282111,1444,179624,4194,107,132,179517,4214,171603,4406,7914,1457,102487,4228,172384,1517,50815,2742,49686,2718,1129,429,121569,2932,101542,1524,10525,1526,10184,1495,341,240,91017,2079,1890544,4357,120908,4403,40892,3375,63,83,40829,3369,30997,2856,9832,1835,80016,4133,172052,3729,119251,4315,550,347,118701,4328,105320,4830,13381,1897,52801,3131,625092,4014,465117,7014,1215,568,463902,7187,428147,7716,35755,3275,159975,6428,309927,2658,213946,4976,0,201,213946,4976,203665,4927,10281,1597,95981,4509,305321,1733,162245,4132,0,201,162245,4132,155543,3988,6702,1280,143076,4332,199945,1562,40174,2043,38535,1942,1639,473,159771,2466,157299,1531,7676,1100,7395,1087,281,182,149623,1830,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1102244,1635,532718,1939,32398,1269,15034,1429,0,159,15034,1429,12477,1299,2557,661,17364,1752,40114,984,33281,1299,446,335,32835,1273,28673,1693,4162,1018,6833,966,151818,1153,133454,2041,965,467,132489,2117,124051,2477,8438,1487,18364,1721,99340,1039,83600,1958,103,131,83497,1936,78577,2117,4920,1095,15740,1812,99244,595,69557,1954,47,75,69510,1954,66795,1983,2715,571,29687,1887,68087,581,20714,1572,20051,1497,663,329,47373,1523,41717,181,3587,721,3414,658,173,207,38130,700,569526,1649,31889,1348,16154,1541,0,159,16154,1541,14272,1524,1882,462,15735,1567,38436,1149,29860,1645,0,159,29860,1645,26728,1754,3132,946,8576,1428,156645,1504,122109,2660,123,155,121986,2649,115353,2897,6633,1172,34536,2478,102530,1072,80453,2326,0,159,80453,2326,77722,2262,2731,644,22077,2271,107266,1030,68399,2082,0,159,68399,2082,66151,2042,2248,516,38867,2156,72104,454,17220,1336,16895,1301,325,176,54884,1384,60656,485,2110,571,2030,559,80,113,58546,645,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4775143,3954,2280953,3235,157216,3102,55678,3208,2320,581,53358,3268,39231,2989,14127,2103,101538,3426,203970,2553,151359,4532,5212,927,146147,4676,124248,5275,21899,2244,52611,3865,784252,3240,710626,4270,10387,1482,700239,4291,653012,4827,47227,3597,73626,3723,421261,1920,375307,3648,1520,489,373787,3672,354336,4273,19451,2276,45954,2974,360711,1251,267327,4208,110,111,267217,4207,253838,4409,13379,1469,93384,4107,218995,1286,80974,3249,77659,3108,3315,675,138021,3172,134548,1163,13738,1449,13193,1425,545,264,120810,1672,2494190,2730,150386,3492,57556,3411,815,381,56741,3414,46423,3234,10318,1681,92830,3512,200758,2754,151022,3936,1289,585,149733,4044,130329,4297,19404,2749,49736,3271,814349,2583,667851,6263,2010,618,665841,6387,620168,6819,45673,3260,146498,5891,455807,1988,370671,4269,484,349,370187,4184,350070,4787,20117,2190,85136,3681,404262,1417,267226,4080,41,67,267185,4080,254547,4238,12638,1794,137036,3898,260022,1168,69907,2542,67216,2601,2691,642,190115,2735,208606,1368,10515,1365,10031,1374,484,329,198091,2017,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5520206,3641,2643705,3213,186898,3443,77179,3384,48,107,77131,3380,59301,3336,17830,2132,109719,3820,247277,2015,183864,5611,612,486,183252,5613,160994,5768,22258,2602,63413,5480,869910,2114,780688,4451,2620,1011,778068,4479,731162,5412,46906,3753,89222,3849,480896,1607,419700,3877,330,279,419370,3845,394342,4407,25028,2575,61196,3744,424626,1142,320982,4405,45,74,320937,4396,303233,4273,17704,2150,103644,4528,260813,1279,93875,3792,88824,3684,5051,1147,166938,3834,173285,1050,18846,1798,18024,1755,822,421,154439,2145,2876501,2937,186622,2688,86880,3498,24,56,86856,3497,74569,3395,12287,2024,99742,3597,245058,1707,191236,3574,110,128,191126,3577,174864,3640,16262,2085,53822,3618,898160,2024,732090,6252,477,415,731613,6282,685357,7460,46256,4159,166070,5896,504175,1505,402794,5214,76,125,402718,5239,381878,5288,20840,2397,101381,5025,461007,1086,319419,4633,0,198,319419,4633,304718,5090,14701,1834,141588,4495,302593,1159,84315,3253,81079,3323,3236,831,218278,3564,278886,1184,12920,1543,12310,1485,610,463,265966,1903,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
