GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001EA,B25125_001MA,B25125_002MA,B25125_002EA,B25125_003MA,B25125_003EA,B25125_004MA,B25125_004EA,B25125_005EA,B25125_005MA,B25125_006EA,B25125_006MA,B25125_007EA,B25125_007MA,B25125_008MA,B25125_008EA,B25125_009MA,B25125_009EA,B25125_010EA,B25125_010MA,B25125_011EA,B25125_011MA,B25125_012EA,B25125_012MA,B25125_013MA,B25125_013EA,B25125_014MA,B25125_014EA,B25125_015MA,B25125_015EA,B25125_016EA,B25125_016MA,B25125_017EA,B25125_017MA,B25125_018EA,B25125_018MA,B25125_019MA,B25125_019EA,B25125_020MA,B25125_020EA,B25125_021EA,B25125_021MA,B25125_022EA,B25125_022MA,B25125_023EA,B25125_023MA,B25125_024MA,B25125_024EA,B25125_025MA,B25125_025EA,B25125_026MA,B25125_026EA,B25125_027EA,B25125_027MA,B25125_028EA,B25125_028MA,B25125_029EA,B25125_029MA,B25125_030MA,B25125_030EA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033EA,B25125_033MA,B25125_034EA,B25125_034MA,B25125_035MA,B25125_035EA,B25125_036MA,B25125_036EA,B25125_037MA,B25125_037EA,B25125_038EA,B25125_038MA,B25125_039EA,B25125_039MA,B25125_040EA,B25125_040MA,B25125_041MA,B25125_041EA,B25125_042MA,B25125_042EA,B25125_043EA,B25125_043MA,B25125_044EA,B25125_044MA,B25125_045EA,B25125_045MA,state
0400000US13,3587521,13961,2232553,17839,217319,8057,185593,7379,2161,656,3796,1195,1658,649,3609,1000,20502,2566,1417657,13086,1272655,12668,7603,1408,9778,1708,2201,767,7530,1221,117890,5431,597577,7962,537720,7893,4906,1108,3816,944,1423,543,2846,777,46866,2888,1354968,15864,500578,9836,185015,8064,68865,4767,141138,5925,33261,3405,34778,2890,37521,3124,701513,11709,334342,9349,80110,5097,146365,6057,38865,3961,32899,2801,68932,4446,152877,5102,57967,3390,19657,2080,27263,2943,8340,1424,27849,2414,11801,1580,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,15977,2043,9907,1543,864,386,2350,961,553,300,2244,612,59,79,145745,4038,117474,3472,4514,885,8062,1271,3911,763,11440,1399,344,229,93653,2988,74897,2876,2626,551,3709,865,2651,739,9689,1174,81,88,195394,4468,65149,3484,28470,2572,10479,1849,13253,1842,4374,1094,8573,1659,0,181,101154,3871,49861,2791,10760,1502,19706,1875,6264,1018,14551,1658,12,20,29091,2504,10358,1490,2828,720,5052,1111,3326,754,7527,1181,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,47291,3218,42576,2945,700,459,329,364,126,154,0,190,3560,946,235306,4593,215663,4389,1326,613,423,270,135,163,360,458,17399,1787,119797,3807,104188,3713,1429,751,316,254,337,229,297,242,13230,1647,189193,5697,76824,3879,33537,2864,17772,2309,14494,2233,2974,850,2310,772,5737,1040,87942,3873,49503,3765,14650,1961,9160,1802,3119,1172,2115,755,9395,1716,24427,2661,9189,1418,3176,844,3575,1100,2478,704,4053,1227,1956,646,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,313639,6382,253001,6545,13453,1438,17955,2079,7199,1489,12746,1678,9285,1272,1938190,13168,1698257,11473,81101,3916,48984,3943,23071,2044,40947,3434,45830,2901,873826,7104,744216,6577,43736,2729,17184,1961,15310,1767,28416,2525,24964,1804,1646766,13919,601164,9403,143236,5031,152493,5767,169485,5743,51044,2878,75642,4747,9264,1377,813882,11550,270351,8693,215539,6964,189067,6756,45941,3898,76396,4264,16588,2391,231720,6301,47193,2574,44815,3078,37399,2567,22721,2510,76221,3875,3371,777,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,200150,6737,186776,6620,1088,460,1079,653,317,209,439,377,10451,1576,1034987,9295,977722,9603,7348,1283,2631,776,721,361,262,171,46303,2863,481204,6128,449802,6282,5305,912,1764,537,797,348,838,390,22698,2366,786398,10697,299260,8312,113111,5395,47339,3347,95984,4896,18650,2417,10841,1467,13335,1911,382649,8946,188089,6999,62666,3790,78047,5181,19872,2457,15892,2064,18083,2168,104489,3734,34344,2514,17041,1666,18157,1813,11055,1465,21237,2183,2655,659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,117678,4234,109648,3712,510,291,2060,808,461,301,0,155,4999,1143,510822,5863,487830,5750,2773,699,2496,759,560,328,278,184,16885,1594,251378,3436,231721,3406,3850,915,1975,511,1852,560,1533,522,10447,1138,361593,6809,150537,5615,61714,3897,20754,2328,44602,3244,15246,1714,4772,1190,3449,899,151705,6219,75559,4048,24928,2060,29497,2446,11709,2115,4678,979,5334,1317,59351,3291,14254,1460,11168,1222,11528,1594,9227,1150,12292,1564,882,365,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,92324,3715,87149,3900,462,326,178,180,39,62,24,42,4472,941,439107,5134,415304,5149,2174,614,988,447,250,258,162,104,20229,1963,207737,3211,195811,3116,1472,490,726,295,456,341,350,293,8922,1052,370112,6318,151808,5156,69926,3982,23708,3168,38266,2622,9710,1599,4120,964,6078,1169,165680,5379,93950,4037,23225,2330,27874,3030,8390,1452,5987,970,6254,1073,52624,2402,16039,1597,7701,1065,9229,1369,6837,1095,12026,1258,792,340,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,121627,4423,101451,4237,878,370,1989,759,405,243,126,120,16778,1891,672457,8427,580098,7957,3952,921,4286,841,1097,533,207,139,82817,4165,337113,4725,298581,4958,2935,858,3118,804,1235,532,1009,422,30235,2230,580897,9542,212916,5826,70248,4409,45568,3616,60590,4187,9205,1494,5623,1145,21682,2199,291277,7951,130828,5752,52005,3790,55272,3846,9992,1696,8260,1267,34920,3292,76704,3797,27389,2023,13395,1418,13932,1737,6333,1143,10544,1261,5111,916,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,127407,4968,100398,4486,1760,696,511,361,318,285,243,167,24177,2984,656237,8653,547688,8504,4943,939,2024,817,674,369,977,431,99931,4823,323141,4892,290186,4536,3694,713,1062,432,493,257,639,260,27067,2256,611409,10272,232411,5318,78684,4387,54371,3803,48426,3765,14499,2340,11047,1505,25384,2555,306973,7948,147787,6201,59389,3643,42413,3699,10954,1642,13348,1578,33082,3529,72025,3320,31137,2493,12970,1726,7398,1306,5160,1213,9734,1474,5626,1150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,30752,2103,25576,1981,1087,391,165,137,65,119,0,159,3859,833,239389,4094,210821,3575,6824,1289,628,305,238,214,73,95,20805,1696,121998,2696,102165,2743,4322,983,532,304,470,260,719,330,13790,1515,157702,5316,51965,2884,13541,1982,20431,1950,11926,1807,1629,662,908,438,3530,839,76454,4005,21846,1948,25433,2680,15839,2079,4739,1210,1533,524,7064,1195,29283,2215,6857,1338,7970,1185,4649,895,3907,1020,4459,1057,1441,449,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,126515,4257,115513,4081,1089,512,5885,1106,589,291,1665,496,1774,732,913931,9190,868390,8867,4214,813,20608,1996,3685,895,5092,966,11942,1685,386302,4895,345306,4883,3760,915,13692,1567,5844,1000,11070,1183,6630,1035,738690,10568,241833,7173,81411,4482,25737,2708,93069,5302,10678,1772,29887,2332,1051,466,387177,9375,162118,5761,35430,2916,135016,6325,15261,2072,34899,2866,4453,1096,109680,4106,25321,2224,8023,1302,22800,2210,9193,1431,42598,2953,1745,655,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,120266,5061,89738,4600,15534,1903,7550,1301,3025,711,4016,962,403,313,997733,8835,852202,8039,89057,4149,27164,2792,10606,1659,12308,1589,6396,1221,452333,5791,366937,5805,45918,3341,11728,1682,9004,1656,9466,1255,9280,1271,979004,12189,317598,7317,43361,3527,132107,5841,82172,4434,29609,2890,29083,2562,1266,819,488942,9027,92848,4713,202531,7083,105079,5654,39828,3763,45946,3156,2710,960,172464,5514,20700,2093,40354,3001,34023,2537,21144,1760,55347,2641,896,369,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,268672,6647,242434,6517,2710,662,2936,838,180,139,799,354,19613,1861,1629972,10940,1523929,10749,12539,1470,8930,1153,1243,444,1711,500,81620,3743,794640,5863,726301,6138,14730,1613,8889,1048,1803,508,2648,548,40269,2428,1141290,11473,400456,7559,149763,5562,59344,3922,128909,5575,29454,2612,19581,2233,13405,1954,566298,9273,275694,7120,77155,4047,129986,5119,24854,2050,34597,2578,24012,2178,174536,5286,44597,3156,17227,1692,34394,2632,19999,1832,54598,3203,3721,769,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,196774,4539,181776,4336,2053,639,1718,546,1726,593,2227,584,7274,1164,946862,7202,889329,7388,9701,1479,5500,970,3306,548,6644,1008,32382,2002,382770,3923,347199,4169,5454,1032,3235,718,4224,647,10674,1300,11984,1188,602789,9268,242794,5549,71488,4053,35189,2673,49720,3564,38552,2821,44156,3158,3689,889,256616,6262,91880,4239,31923,2581,49470,3698,37596,2758,41303,3140,4444,805,103379,3508,16365,1386,7078,896,13541,1451,23238,2267,41838,2321,1319,366,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,72273,4235,55043,3847,94,118,749,467,26,48,16,33,16345,2162,440362,8159,365278,7236,1032,500,262,390,71,116,0,206,73719,4691,228869,4399,203487,4353,597,389,409,272,99,128,110,134,24167,2377,354319,8599,123842,5244,50829,3996,19120,2280,34729,3063,3630,1159,4177,1157,11357,1978,186198,7215,95186,4921,27780,2615,31544,3045,3348,919,4305,952,24035,3355,44279,3167,18932,2074,6109,916,6074,1172,2571,790,5017,1069,5576,1287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
