GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005MA,C27018_005EA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009MA,C27018_009EA,C27018_010MA,C27018_010EA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016MA,C27018_016EA,C27018_017MA,C27018_017EA,C27018_018EA,C27018_018MA,C27018_019EA,C27018_019MA,C27018_020MA,C27018_020EA,C27018_021MA,C27018_021EA,C27018_022MA,C27018_022EA,C27018_023MA,C27018_023EA,C27018_024EA,C27018_024MA,C27018_025EA,C27018_025MA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028MA,C27018_028EA,C27018_029EA,C27018_029MA,C27018_030EA,C27018_030MA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033MA,C27018_033EA,C27018_034MA,C27018_034EA,C27018_035EA,C27018_035MA,C27018_036EA,C27018_036MA,C27018_037MA,C27018_037EA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040EA,C27018_040MA,C27018_041EA,C27018_041MA,state
0400000US31,1824141,1550,352835,12602,115698,7102,86209,6390,29489,3734,195685,6684,55000,3842,140685,5767,41452,2714,40566,2665,886,488,214012,11833,61353,5535,24753,3355,36600,3997,118978,6797,15051,1849,103927,6307,33681,2445,33451,2418,230,212,638552,12917,168983,6544,19815,3130,149168,5900,376568,7975,26873,2451,349695,7424,93001,3742,91253,3609,1748,626,618742,12793,114256,5594,4149,930,110107,5459,413329,8046,17600,1751,395729,7865,91157,3307,86824,3461,4333,882,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,654954,23514,219327,12092,145636,9695,73691,7304,371697,13173,127352,7805,244345,10985,63930,4495,60760,4181,3170,1103,371041,19622,105195,8658,33245,3906,71950,7402,210592,11106,35975,4568,174617,10479,55254,3390,54144,3391,1110,462,938752,21029,207488,9372,34124,4331,173364,9059,595834,13500,64005,4769,531829,13071,135430,5428,128686,5272,6744,1929,829695,18079,121814,6007,6255,1304,115559,5704,566480,12114,30727,2762,535753,11633,141401,4731,134160,4896,7241,1320,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,178784,10145,49186,5316,38392,4508,10794,2734,106594,5879,38648,3402,67946,5280,23004,2402,22503,2376,501,295,109001,9019,25784,3655,15425,2926,10359,2346,58418,5388,11849,2358,46569,4756,24799,2821,24351,2774,448,366,390976,12096,84631,5350,14993,2520,69638,4627,237728,8197,20140,2285,217588,7914,68617,3394,67534,3310,1083,510,607811,12762,104531,5286,6102,1412,98429,5203,418156,8511,15445,1937,402711,8508,85124,4117,80421,4037,4703,1064,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,1425723,28693,451097,13903,348376,10724,102721,8205,792500,17453,328289,10216,464211,14133,182126,5227,174556,5069,7570,1538,750711,23399,189800,10655,101907,7652,87893,6296,428950,14339,101507,5344,327443,12749,131961,5172,128200,5116,3761,1116,2208464,33760,494552,14087,124346,8100,370206,12889,1349233,21469,156550,8593,1192683,19323,364679,9438,349774,9172,14905,2684,4370429,35337,851628,14870,39978,4573,811650,14570,2925458,23332,115556,5830,2809902,22924,593343,9579,554593,9725,38750,3346,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,623645,18530,201796,9107,169011,8767,32785,3527,349694,11429,162229,7962,187465,9090,72155,3497,68516,3264,3639,1289,264106,14685,72275,7085,49318,5749,22957,3587,152036,8961,46260,4968,105776,7360,39795,2790,38546,2656,1249,767,584334,17161,135674,7490,47065,5150,88609,6507,355556,10998,59845,4802,295711,10389,93104,4167,89455,4057,3649,1075,565836,16893,84400,5181,11717,2600,72683,5541,373327,12776,29443,3806,343884,12062,108109,4356,103863,4420,4246,1106,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,4350796,53016,1287292,23656,1054189,23362,233103,11359,2515897,32468,1443441,25126,1072456,19836,547607,9819,528699,9620,18908,2354,1958218,38159,482729,16110,262941,11951,219788,12663,1142000,24121,406968,15475,735032,16160,333489,8717,325233,8458,8256,1472,5211707,63623,1091090,25234,298250,13012,792840,20768,3293210,43049,581213,18263,2711997,38667,827407,9582,796918,9409,30489,2977,7692771,50420,1288857,18414,87031,6284,1201826,17314,5315617,36956,317268,10519,4998349,34977,1088297,11650,1023256,10907,65041,3970,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,2477927,36514,783877,19114,636326,16930,147551,9056,1428775,21979,452316,11610,976459,19121,265275,8633,258688,8412,6587,1610,1252284,33680,337353,14441,181169,11091,156184,10132,714581,19892,131365,6416,583216,18024,200350,8191,197974,7944,2376,872,2932810,40679,624787,18151,123603,8095,501184,16087,1825988,25614,189032,8068,1636956,24340,482035,9838,474056,9420,7979,1368,2970924,36844,513783,13373,27399,3173,486384,12546,1984526,23675,98824,4654,1885702,22651,472615,10351,459505,10129,13110,1940,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,120200,6283,35097,3573,23210,3052,11887,2299,69460,4018,24779,2192,44681,3581,15643,1492,15246,1478,397,237,65874,5549,17076,2722,6386,1736,10690,1834,36334,3398,5930,1212,30404,3045,12464,1673,12030,1603,434,361,234937,8916,60240,3941,6868,1668,53372,3984,141339,5829,10726,1581,130613,5746,33358,2229,32965,2234,393,172,288204,8174,50992,3500,1748,635,49244,3465,199785,5622,7795,1308,191990,5402,37427,2141,36454,2064,973,319,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,2536990,33527,811008,16859,661278,15814,149730,9893,1461038,20634,775756,12270,685282,13197,264944,7171,257297,7062,7647,1631,1298350,28888,335877,12268,150700,8070,185177,9697,709268,17633,185416,7983,523852,15113,253205,6912,248349,6888,4856,1516,3609469,40088,786286,16116,130587,6942,655699,15240,2166092,25456,246830,9482,1919262,22629,657091,10596,642950,10527,14141,1608,3824193,36043,657093,14783,30027,3720,627066,13779,2614149,22989,105005,5147,2509144,21711,552951,10128,525526,10060,27425,2397,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,933378,17727,307128,9131,239181,7828,67947,5073,532240,9638,169024,6265,363216,8525,94010,4030,91768,3982,2242,671,487047,14542,139110,6675,73104,4619,66006,5514,270669,8793,44876,3263,225793,7655,77268,3299,76102,3274,1166,392,1224474,20927,304154,9440,66932,4269,237222,8300,732656,13089,68931,4104,663725,11914,187664,5272,183176,5100,4488,931,1104144,16149,180373,7138,14471,1830,165902,6908,739914,10642,41718,2618,698196,10071,183857,4854,176880,4822,6977,1049,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,949059,23512,266322,11916,215785,10954,50537,5314,574999,14623,296898,12138,278101,10724,107738,5198,105188,5082,2550,850,482500,18353,123273,8135,64976,6210,58297,4525,278385,10941,82294,5704,196091,8483,80842,4360,79160,4459,1682,797,1182876,25549,253674,9184,57768,4848,195906,8525,714747,16937,113718,6924,601029,14896,214455,6461,210657,6351,3798,786,1276148,17727,196936,7300,10926,2046,186010,6941,857652,12439,54843,4381,802809,11589,221560,5589,212668,5383,8892,1349,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,2471334,34235,728560,17494,549902,15917,178658,10981,1413767,19902,623649,13250,790118,18314,329007,7722,319170,7759,9837,1725,1324792,26189,326689,11801,157899,9609,168790,8129,701044,17648,162822,8390,538222,13128,297059,7525,293472,7469,3587,963,3909572,43812,820465,17331,173978,8456,646487,15962,2339589,26129,248664,9660,2090925,24725,749518,12455,736238,12313,13280,1182,4662067,39635,779603,15198,53846,4235,725757,14629,3202166,26755,132982,6714,3069184,25833,680298,11371,648918,10992,31380,2473,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,209317,9990,58720,4456,49648,4529,9072,2138,124064,6792,72611,5606,51453,4249,26533,2196,25883,2202,650,416,104065,8964,25288,3954,15126,3219,10162,2194,58731,5687,18815,2919,39916,4417,20046,1949,19604,1912,442,387,292703,11785,59573,4660,12404,1850,47169,4115,181163,7924,29094,3778,152069,7131,51967,3237,50190,3129,1777,731,407680,10527,66799,3828,4222,1404,62577,3735,279464,7137,16365,2271,263099,7343,61417,3351,57946,3176,3471,892,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,1239479,29993,406790,14631,338045,14437,68745,6526,701005,16619,245576,9816,455429,13924,131684,5532,128804,5451,2880,675,597412,20362,143986,8660,74416,6178,69570,6279,341866,12945,71897,5102,269969,10955,111560,5225,110140,5188,1420,669,1467815,26381,309520,13148,62289,6373,247231,12144,906899,17130,112013,5881,794886,16109,251396,7086,247534,7088,3862,913,1369836,24212,206451,8706,13803,2373,192648,8623,913698,18686,53233,3991,860465,18634,249687,6352,243152,6485,6535,1176,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,169295,6796,55266,3657,39874,3592,15392,2865,90303,4782,28897,2527,61406,4244,23726,1529,23239,1513,487,270,93995,5427,28073,2594,11132,1888,16941,2445,50301,3989,7987,1833,42314,3207,15621,1785,15477,1783,144,162,289998,9884,78006,4707,10521,1968,67485,4413,170438,6196,12357,1467,158081,5980,41554,2305,40935,2334,619,263,268623,9384,44989,3719,1749,613,43240,3679,181880,6722,9055,1524,172825,6555,41754,2492,40255,2450,1499,543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,1705978,31676,536846,14250,422581,12624,114265,7674,983924,20646,410172,12581,573752,16418,185208,6926,180896,6848,4312,1026,833095,22120,205548,9581,92313,6740,113235,8809,477505,14766,108424,5764,369081,13159,150042,6043,148461,6054,1581,580,1987062,32515,424092,14097,74454,6364,349638,12397,1239250,21367,134461,6292,1104789,20784,323720,9075,317785,9053,5935,1018,1846059,28624,299997,10434,16704,2425,283293,9928,1246952,21115,66042,4335,1180910,20327,299110,8369,288671,8415,10439,1631,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,6648388,73034,2444818,34446,1823741,31518,621077,19962,3610415,44531,884192,18672,2726223,37976,593155,13083,555703,12215,37452,4273,3341325,57812,1006363,26219,488581,21141,517782,19175,1946105,35833,285980,10714,1660125,32311,388857,10061,373642,9759,15215,2316,7658019,82343,1930429,30952,403846,15588,1526583,28483,4783051,57771,421970,11614,4361081,55854,944539,13385,906023,13780,38516,3403,8635993,67474,1652741,27393,98395,5958,1554346,26925,5897686,43694,267956,9934,5629730,43557,1085566,14672,1026849,14170,58717,3893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,525001,18936,189388,10955,106399,8211,82989,7403,300242,10215,68240,4640,232002,10005,35371,2594,34176,2565,1195,499,368407,16124,140383,8478,30404,3530,109979,7856,196082,8970,20305,2617,175777,8277,31942,2794,31709,2831,233,187,1089464,21169,373009,9217,29847,3243,343162,8851,608411,13398,35612,3004,572799,12970,108044,4333,103944,4168,4100,989,911165,20152,191947,9378,6899,1583,185048,9332,603398,13146,25066,2512,578332,12759,115820,4106,110422,4022,5398,975,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,112273,5962,26957,2941,23797,2666,3160,1056,70124,4091,47768,3338,22356,2498,15192,1422,15090,1412,102,84,66931,5461,15750,2232,12212,2008,3538,1249,34904,3452,17491,2421,17413,2056,16277,1568,16171,1578,106,95,197667,8736,41683,3199,16176,2330,25507,2599,119425,5492,21485,2070,97940,4676,36559,2374,36321,2378,238,137,224415,8397,34681,2901,4575,1126,30106,2563,154631,5666,11367,1697,143264,5376,35103,1946,33569,2004,1534,433,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,1405866,32641,424795,14596,306722,12223,118073,7920,816990,18886,237419,9244,579571,14845,164081,6433,158355,6239,5726,1341,770598,25440,214319,11339,94817,7537,119502,7923,433803,14875,67233,4111,366570,13166,122476,4568,119832,4501,2644,993,2276864,36581,534880,15481,80650,5433,454230,13883,1408964,24293,124056,6059,1284908,23207,333020,6884,321073,6782,11947,1999,3552316,36830,668217,13923,26686,3190,641531,13593,2383178,24527,97767,4592,2285411,23094,500921,8068,469764,8045,31157,2601,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,1347571,30536,408383,14246,309515,12113,98868,7765,796722,18337,355106,10896,441616,14023,142466,5705,138083,5662,4383,1287,716104,26167,199566,12302,106021,6859,93545,9135,416642,15361,112105,6651,304537,13375,99896,4364,97507,4227,2389,730,2040682,35360,488954,14638,128033,8290,360921,13061,1231979,23714,174036,7699,1057943,21341,319749,7391,311599,7273,8150,1843,2787372,33464,477655,11800,31498,3269,446157,11776,1900514,24769,112394,6817,1788120,24316,409203,7346,388691,7269,20512,2348,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,478216,16880,129538,7269,110875,6734,18663,2849,288852,10474,172332,7473,116520,6323,59826,3498,59264,3476,562,222,246996,12640,54425,4810,30517,4146,23908,3640,133819,7247,47475,4551,86344,5833,58752,4027,58343,4076,409,263,589193,17487,116760,7181,28288,3531,88472,6582,349093,10215,60492,4527,288601,8624,123340,4967,122375,4964,965,346,477701,13051,69540,5116,5698,1404,63842,4938,330146,10072,24731,2912,305415,9662,78015,4052,74913,3987,3102,836,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,1084909,22652,332433,9691,264485,9168,67948,5547,629327,13536,289823,9079,339504,9623,123149,4299,120952,4120,2197,714,625344,19193,166346,8972,76061,5707,90285,6537,337768,11232,87208,4500,250560,9871,121230,4432,119925,4486,1305,534,1859724,27691,421998,11042,68981,4443,353017,10258,1110887,17662,120557,3808,990330,16648,326839,5820,322633,5860,4206,787,2031455,28768,352669,10626,18464,2222,334205,9893,1403543,18718,57127,3951,1346416,17924,275243,5077,265209,5160,10034,1256,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,104165,7786,31196,3591,19717,2690,11479,2704,61636,5143,14326,2197,47310,4537,11333,1615,11120,1568,213,263,59290,6541,16160,2868,6675,1844,9485,2079,32760,4017,6218,1656,26542,3339,10370,1336,10289,1327,81,127,186100,10252,49593,5043,8191,2151,41402,4606,110729,6143,10782,1823,99947,5615,25778,2349,24690,2374,1088,600,218861,8181,38485,3893,2432,819,36053,3856,149817,5424,5227,1045,144590,5509,30559,2401,28821,2304,1738,685,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,2084986,26606,538250,8893,445128,10616,93122,7937,1196182,18893,883520,17011,312662,12527,350554,7047,343109,6865,7445,1186,504068,16471,86690,5337,26875,3549,59815,5249,312016,11686,106297,7825,205719,9295,105362,5464,101781,5234,3581,949,670347,20497,103389,7614,15181,2089,88208,7115,454258,15261,90740,6315,363518,14799,112700,5980,108669,5888,4031,910,254814,12956,39720,4338,2142,789,37578,4207,173325,9781,18548,3065,154777,8934,41769,3657,38636,3257,3133,1021,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
