GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001EA,B08513_001MA,B08513_002EA,B08513_002MA,B08513_003MA,B08513_003EA,B08513_004MA,B08513_004EA,B08513_005EA,B08513_005MA,B08513_006EA,B08513_006MA,B08513_007EA,B08513_007MA,B08513_008EA,B08513_008MA,B08513_009MA,B08513_009EA,B08513_010MA,B08513_010EA,B08513_011EA,B08513_011MA,B08513_012EA,B08513_012MA,B08513_013EA,B08513_013MA,B08513_014MA,B08513_014EA,B08513_015MA,B08513_015EA,B08513_016EA,B08513_016MA,B08513_017MA,B08513_017EA,B08513_018EA,B08513_018MA,B08513_019EA,B08513_019MA,B08513_020MA,B08513_020EA,B08513_021EA,B08513_021MA,B08513_022MA,B08513_022EA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025MA,B08513_025EA,B08513_026MA,B08513_026EA,B08513_027EA,B08513_027MA,B08513_028MA,B08513_028EA,B08513_029MA,B08513_029EA,B08513_030EA,B08513_030MA,B08513_031MA,B08513_031EA,B08513_032EA,B08513_032MA,B08513_033MA,B08513_033EA,B08513_034MA,B08513_034EA,B08513_035EA,B08513_035MA,B08513_036MA,B08513_036EA,B08513_037EA,B08513_037MA,B08513_038EA,B08513_038MA,B08513_039MA,B08513_039EA,B08513_040MA,B08513_040EA,B08513_041EA,B08513_041MA,B08513_042EA,B08513_042MA,B08513_043EA,B08513_043MA,B08513_044MA,B08513_044EA,B08513_045MA,B08513_045EA,B08513_046EA,B08513_046MA,B08513_047MA,B08513_047EA,B08513_048EA,B08513_048MA,B08513_049EA,B08513_049MA,B08513_050MA,B08513_050EA,B08513_051MA,B08513_051EA,B08513_052EA,B08513_052MA,B08513_053EA,B08513_053MA,B08513_054EA,B08513_054MA,B08513_055MA,B08513_055EA,B08513_056MA,B08513_056EA,state
0400000US36,9520770,27988,6652245,28920,1397549,16562,730082,15156,667467,15658,1470976,16422,887213,11957,583763,11540,4931316,27143,3962219,23446,440686,11754,260460,7949,180226,8911,528411,10693,349404,8554,179007,7328,606207,14155,390995,9286,102148,5735,45942,3802,56206,4386,113064,6131,53950,3767,59114,4403,2869481,21998,1586649,19505,665279,14115,337361,10711,327918,11913,617553,12170,359054,8789,258499,8573,578307,14739,331881,10831,115050,6866,49881,3967,65169,4663,131376,7149,72726,4510,58650,4738,174291,7884,117025,6143,29963,3647,13284,2097,16679,2793,27303,3021,17146,2365,10157,1921,361168,10446,263476,7976,44423,3961,23154,3109,21269,2243,53269,3632,34933,2626,18336,2265,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431801,22145,3902120,22665,343387,7052,154399,6464,188988,6751,186294,7397,125587,7246,60707,4480,3613316,23940,3241363,23350,232101,7263,118492,5839,113609,6358,139852,6564,97486,6118,42366,3995,424680,10295,316967,9338,82515,5300,21661,2885,60854,5214,25198,3205,14005,2177,11193,2272,50337,3499,40435,3551,5375,1241,1665,714,3710,1140,4527,1079,2572,748,1955,704,78895,4875,65450,4252,7872,2064,3703,1200,4169,1373,5573,1279,2884,786,2689,1029,55488,4107,46901,3682,5710,1244,2293,829,3417,987,2877,944,1714,725,1163,644,209085,8535,191004,7686,9814,2477,6585,2057,3229,996,8267,1513,6926,1320,1341,547,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,432528,5156,409495,5298,7940,1585,6029,1404,1911,728,15093,2558,10513,2078,4580,1102,349986,5110,333069,5169,5424,1306,4348,1154,1076,598,11493,2531,8643,2014,2850,938,39496,2851,37571,2771,764,351,462,272,302,275,1161,543,818,451,343,268,2992,996,1502,526,376,356,172,182,204,235,1114,646,393,365,721,542,13767,1366,12891,1378,164,136,111,110,53,63,712,241,312,162,400,204,5829,957,4935,856,800,513,542,375,258,317,94,100,71,96,23,36,20458,1557,19527,1550,412,272,394,271,18,31,519,211,276,175,243,153,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5351371,23418,4999463,24193,117449,5328,72869,4752,44580,3441,234459,8078,165494,6399,68965,4218,4470112,23483,4214156,24096,84790,5364,56693,4432,28097,3162,171166,7605,124992,5827,46174,3798,421891,11211,369006,10336,20454,2657,9433,1440,11021,2106,32431,3528,19966,2882,12465,2407,90912,4489,81835,4120,4066,1381,1434,537,2632,1300,5011,1165,3012,899,1999,797,116290,4910,104842,4897,2451,753,1476,611,975,490,8997,1585,5696,1187,3301,898,58244,3923,51027,3548,1683,791,1273,606,410,348,5534,1207,3516,972,2018,626,193922,5919,178597,5721,4005,1135,2560,905,1445,692,11320,1561,8312,1405,3008,883,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1721357,10123,1535339,9583,125747,4096,60296,3650,65451,3293,60271,3408,41186,2908,19085,2186,1415330,9802,1278991,9148,91777,4484,46505,3562,45272,3213,44562,2942,32009,2672,12553,1610,181385,5956,145000,5155,26217,2447,9500,1367,16717,2186,10168,1734,5412,1210,4756,1407,7500,1160,6611,1074,518,367,285,282,233,219,371,275,221,213,150,162,30095,2630,26013,2360,2372,655,1373,497,999,364,1710,554,1184,492,526,237,25120,2254,20976,1910,2532,750,1216,493,1316,544,1612,748,801,418,811,583,61927,4350,57748,3893,2331,1024,1417,718,914,492,1848,710,1559,657,289,219,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1827947,14246,1536194,14117,176461,6509,89488,5615,86973,5020,115292,5614,77776,4770,37516,3884,1295903,13298,1112653,13043,109452,5763,59903,4559,49549,3818,73798,4656,50284,3688,23514,2897,197675,8761,144988,6667,35580,4424,12671,2120,22909,3585,17107,2040,10643,1578,6464,1539,84680,4463,63758,4108,12126,2120,5563,1151,6563,1707,8796,1630,5494,1170,3302,1240,70267,4875,57695,3898,8593,2123,5033,1508,3560,1153,3979,973,3556,918,423,251,66354,4645,58473,4057,5501,1371,2905,989,2596,1076,2380,620,1719,486,661,320,113068,5768,98627,5410,5209,1355,3413,1112,1796,742,9232,1755,6080,1343,3152,1243,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5883212,21300,5256492,22050,264946,9912,151090,6610,113856,7414,361774,8843,235023,7948,126751,5654,4486721,25369,4103557,23257,158191,6273,99939,5308,58252,4531,224973,8416,152954,6434,72019,4726,498848,13146,397399,10465,48435,4544,18397,2625,30038,3379,53014,5320,28470,3392,24544,3215,346027,10440,287470,9231,26772,3191,17157,2366,9615,1907,31785,3644,18779,2428,13006,2031,228328,9465,191066,8376,16234,2319,7887,1515,8347,1884,21028,2470,12771,1904,8257,1543,79835,5123,62826,4500,8429,1822,3313,970,5116,1584,8580,1356,6163,1083,2417,750,243453,7418,214174,7113,6885,1446,4397,1154,2488,941,22394,2299,15886,1951,6508,1212,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482776,8201,392364,7842,45942,2980,25947,2985,19995,2100,44470,3264,31750,2763,12720,1867,391442,8952,325167,8560,32312,3107,18638,2968,13674,1822,33963,2910,24977,2516,8986,1633,33075,3060,23343,2847,5520,1197,2631,878,2889,938,4212,980,2614,825,1598,599,11843,1889,7699,1463,2705,1007,1681,932,1024,569,1439,681,862,452,577,413,19857,1932,15267,1859,2749,1004,1838,779,911,759,1841,643,1385,571,456,332,7257,1325,6049,1208,731,381,448,253,283,269,477,268,268,198,209,179,19302,2118,14839,1808,1925,888,711,467,1214,756,2538,649,1644,568,894,442,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2083191,16367,1929015,15927,98741,3853,41824,3278,56917,3935,55435,4493,37006,3228,18429,2794,1717761,16809,1610432,16281,65927,3955,31685,2989,34242,3441,41402,3993,28341,2627,13061,2352,197181,7242,165634,6786,23386,3645,6067,1445,17319,3146,8161,1608,4748,1171,3413,965,15027,2542,11932,2053,2422,905,432,378,1990,827,673,500,367,338,306,335,46716,3426,41731,3183,2868,793,2006,734,862,352,2117,998,1026,381,1091,857,33782,2987,30558,2901,2325,1056,245,210,2080,1041,899,520,765,522,134,132,72724,4496,68728,4338,1813,649,1389,652,424,295,2183,877,1759,744,424,394,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435583,5207,412611,4823,8159,1625,5125,1199,3034,1005,14813,1636,10276,1551,4537,872,343831,5912,328821,5863,5668,1654,3680,1267,1988,865,9342,1297,6928,1259,2414,636,40252,3445,36834,3147,1171,481,651,397,520,326,2247,751,1405,588,842,371,2143,935,1782,901,0,187,0,187,0,187,361,216,152,155,209,217,18524,2242,15879,2156,854,479,642,430,212,164,1791,606,1025,559,766,417,6714,1256,6232,1266,64,80,0,187,64,80,418,234,283,172,135,159,24119,2133,23063,2054,402,260,152,171,250,177,654,363,483,291,171,170,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2908962,18366,2697133,18448,122337,5901,55529,3674,66808,5096,89492,5103,57541,4220,31951,3497,2432006,20417,2276722,20411,85626,5910,42794,3732,42832,4676,69658,5236,47019,3938,22639,2860,266661,10224,226291,8965,29166,3716,8207,1872,20959,2802,11204,2053,5306,1236,5898,1739,24136,2757,22516,2597,813,721,239,245,574,679,807,542,450,317,357,374,42220,3914,37494,3591,1887,850,1123,662,764,600,2839,1002,1351,592,1488,752,38077,3723,33870,3393,2722,948,1415,786,1307,612,1485,548,691,370,794,395,105862,4500,100240,4347,2123,778,1751,724,372,243,3499,1042,2724,1048,775,438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12287908,36275,7923117,34386,3608923,25638,2071128,22611,1537795,22695,755868,14534,507795,13569,248073,9285,9890587,40708,6536527,36909,2774967,25999,1673254,20532,1101713,20667,579093,11796,396083,10680,183010,8053,1299502,24570,669451,15955,534372,15847,253248,9351,281124,12013,95679,5004,55551,4273,40128,3546,196304,8786,110447,6273,63117,4716,28859,4219,34258,3515,22740,2979,15748,2824,6992,1386,191263,6567,122818,6051,55299,4324,26816,3074,28483,3485,13146,2016,7761,1621,5385,1281,215915,8530,117684,4730,85000,6831,32104,3407,52896,5309,13231,2316,10194,1874,3037,1093,494337,12488,366190,9860,96168,5832,56847,4577,39321,3870,31979,3013,22458,2250,9521,1951,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345699,9050,1138641,9898,141125,5508,80783,4539,60342,4326,65933,3788,47952,3264,17981,2061,1024204,11321,875647,10646,102540,5239,59961,4291,42579,3351,46017,3405,33593,2685,12424,1799,159372,7475,121704,6697,25802,3203,12937,2125,12865,2455,11866,1650,8155,1376,3711,886,33637,3122,27343,2600,3917,1121,1986,712,1931,839,2377,697,1669,531,708,484,31685,2915,26764,2729,2996,1138,1977,943,1019,533,1925,631,1432,561,493,328,23055,2328,21128,2320,1039,492,422,275,617,442,888,371,787,341,101,111,73746,3681,66055,3733,4831,1280,3500,1060,1331,751,2860,711,2316,664,544,329,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316374,5773,301416,5678,2579,695,1977,565,602,308,12379,1187,8998,1295,3381,831,241859,5235,231994,5460,1428,628,1037,532,391,261,8437,1085,6358,1147,2079,600,27341,2504,25564,2447,334,269,192,159,142,172,1443,710,903,443,540,510,3504,761,3196,730,0,187,0,187,0,187,308,222,225,185,83,98,17070,2047,15578,2010,550,309,488,271,62,74,942,459,609,300,333,321,3933,858,3787,859,71,122,71,122,0,187,75,112,75,112,0,187,22667,2115,21297,2020,196,132,189,128,7,14,1174,432,828,323,346,274,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3965243,20973,3336304,19946,283609,9519,153523,8543,130086,7593,345330,8834,240425,7423,104905,5346,3149273,21922,2700217,19922,192243,8298,113838,7180,78405,6116,256813,7520,182747,6247,74066,4514,362293,10294,272280,9659,51494,4677,19112,2903,32382,3626,38519,3455,22840,2923,15679,2192,122153,5396,85433,4216,16080,2692,8186,2043,7894,2253,20640,2857,12920,2329,7720,1572,91106,6183,74235,5039,8531,1900,4654,1223,3877,1428,8340,1666,5598,1160,2742,971,63147,4560,52497,3878,6389,1771,2651,967,3738,1523,4261,1113,3133,866,1128,573,177271,5789,151642,4963,8872,1685,5082,1418,3790,892,16757,1915,13187,1713,3570,869,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3262325,17398,2638248,17060,270023,8339,139982,6129,130041,6768,354054,10582,227539,10268,126515,7121,2359776,16246,1942648,15827,189436,7873,101205,5557,88231,5722,227692,8493,148344,7724,79348,5602,328961,9474,237328,7541,43288,4916,19220,2761,24068,3813,48345,4123,28842,3222,19503,2623,207149,7429,149864,6263,16174,3880,7387,1924,8787,3023,41111,4362,26440,3419,14671,2458,115203,6562,91912,6108,9922,2091,5717,1474,4205,1439,13369,1960,8264,1785,5105,1039,70410,4436,58393,3668,5230,1290,2740,891,2490,838,6787,1497,4690,1229,2097,768,180826,7468,158103,6693,5973,1308,3713,1071,2260,724,16750,2396,10959,1871,5791,1487,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,718357,9350,702634,9282,5913,1241,4286,1050,1627,585,9810,1630,6922,1207,2888,1136,597028,8901,585326,8660,4674,1173,3352,955,1322,584,7028,1118,5449,1028,1579,673,69364,4006,67709,3958,556,316,450,288,106,102,1099,468,342,201,757,398,4273,1019,3923,964,0,187,0,187,0,187,350,321,272,296,78,127,21039,2209,19972,2199,206,144,129,129,77,113,861,512,398,313,463,453,8097,1374,7807,1328,172,178,136,165,36,61,118,144,107,144,11,19,18556,2186,17897,2176,305,240,219,208,86,139,354,277,354,277,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2823768,12343,2589760,12720,123953,3988,69095,4632,54858,3977,110055,3669,76063,3218,33992,2497,2282733,15149,2121860,14270,85936,3985,51429,4060,34507,3262,74937,3472,53541,3069,21396,1954,228297,6958,191368,6284,21887,2249,8479,1247,13408,1911,15042,1954,8640,1283,6402,1402,53383,3772,45447,3831,4306,1021,1806,648,2500,903,3630,961,2144,621,1486,670,92313,4047,80287,3754,5634,1256,3254,907,2380,886,6392,1004,4313,721,2079,621,50096,3245,43217,3072,3026,997,2196,754,830,562,3853,871,3034,696,819,355,116946,4397,107581,4246,3164,930,1931,762,1233,573,6201,1084,4391,854,1810,549,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,303109,4464,280771,4890,16029,1802,10761,1900,5268,1226,6309,1390,4711,1225,1598,599,231752,5416,217177,5262,10704,1365,7185,1174,3519,996,3871,1054,3194,1030,677,303,35074,3122,30391,2982,3615,1242,2516,1109,1099,615,1068,535,660,460,408,361,4705,1294,3847,1141,273,247,43,74,230,226,585,439,585,439,0,187,10767,1921,9245,1703,1085,730,677,731,408,322,437,307,33,44,404,307,6595,1394,6221,1353,280,280,280,280,0,187,94,125,63,114,31,58,14216,2105,13890,2106,72,87,60,85,12,21,254,245,176,198,78,133,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1009681,11991,52632,4387,954355,13328,217851,7419,736504,13672,2694,975,1244,481,1450,776,813865,11893,38708,3217,773209,12294,181247,6525,591962,12665,1948,942,803,411,1145,742,92076,5561,7417,1642,84447,5331,20273,2761,64174,4781,212,252,104,177,108,179,27314,2559,1922,587,25311,2397,4048,994,21263,2165,81,137,81,137,0,187,37012,3196,2660,904,34037,2999,5087,957,28950,2857,315,258,177,185,138,201,20682,2456,810,292,19813,2448,3258,1044,16555,2257,59,98,0,187,59,98,18732,2159,1115,597,17538,2212,3938,1051,13600,1821,79,131,79,131,0,187,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
