GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004MA,B19325_004EA,B19325_005MA,B19325_005EA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008EA,B19325_008MA,B19325_009MA,B19325_009EA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012MA,B19325_012EA,B19325_013EA,B19325_013MA,B19325_014MA,B19325_014EA,B19325_015MA,B19325_015EA,B19325_016MA,B19325_016EA,B19325_017MA,B19325_017EA,B19325_018EA,B19325_018MA,B19325_019EA,B19325_019MA,B19325_020MA,B19325_020EA,B19325_021MA,B19325_021EA,B19325_022EA,B19325_022MA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025MA,B19325_025EA,B19325_026MA,B19325_026EA,B19325_027EA,B19325_027MA,B19325_028EA,B19325_028MA,B19325_029EA,B19325_029MA,B19325_030EA,B19325_030MA,B19325_031MA,B19325_031EA,B19325_032MA,B19325_032EA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035EA,B19325_035MA,B19325_036MA,B19325_036EA,B19325_037MA,B19325_037EA,B19325_038MA,B19325_038EA,B19325_039EA,B19325_039MA,B19325_040EA,B19325_040MA,B19325_041EA,B19325_041MA,B19325_042EA,B19325_042MA,B19325_043MA,B19325_043EA,B19325_044MA,B19325_044EA,B19325_045EA,B19325_045MA,B19325_046EA,B19325_046MA,B19325_047MA,B19325_047EA,B19325_048MA,B19325_048EA,B19325_049MA,B19325_049EA,B19325_050EA,B19325_050MA,B19325_051EA,B19325_051MA,B19325_052MA,B19325_052EA,B19325_053MA,B19325_053EA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056EA,B19325_056MA,B19325_057EA,B19325_057MA,B19325_058MA,B19325_058EA,B19325_059MA,B19325_059EA,B19325_060MA,B19325_060EA,B19325_061EA,B19325_061MA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064MA,B19325_064EA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067MA,B19325_067EA,B19325_068EA,B19325_068MA,B19325_069MA,B19325_069EA,B19325_070MA,B19325_070EA,B19325_071MA,B19325_071EA,B19325_072MA,B19325_072EA,B19325_073EA,B19325_073MA,B19325_074EA,B19325_074MA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077EA,B19325_077MA,B19325_078EA,B19325_078MA,B19325_079EA,B19325_079MA,B19325_080MA,B19325_080EA,B19325_081MA,B19325_081EA,B19325_082EA,B19325_082MA,B19325_083EA,B19325_083MA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086MA,B19325_086EA,B19325_087MA,B19325_087EA,B19325_088MA,B19325_088EA,B19325_089EA,B19325_089MA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093MA,B19325_093EA,B19325_094EA,B19325_094MA,B19325_095EA,B19325_095MA,state
0400000US25,5604860,1239,2687387,2085,1308490,12819,0,198,1308490,12819,1076,517,1349,780,4611,1055,3864,829,11831,1945,6432,1370,18526,2538,13382,2115,38998,3654,18335,2281,56289,4113,72963,4626,65356,4240,80775,4814,60536,3876,91678,4843,126258,5501,104907,4718,189492,6423,341832,6292,1378897,12642,250267,7807,1128630,10775,122710,4183,77308,4405,79897,4711,82333,5015,95623,5390,57765,3519,62989,4493,47450,3098,58968,3728,35046,2960,63260,4458,60991,3938,40906,2956,38765,2781,27004,2232,28768,2439,35094,2463,29431,2488,37337,2663,46985,3093,2917473,2098,1009405,11404,0,198,1009405,11404,857,375,1491,670,5692,1072,4282,1128,13321,1957,9189,1530,19630,2228,15012,2089,34804,2679,21622,2269,63578,4369,81209,5979,69465,4289,77315,4520,60319,4340,71302,4233,100146,4595,84929,4645,130879,5329,144363,5994,1908068,11616,342910,7964,1565158,11778,155714,5984,115931,5611,134568,5402,149124,5546,170889,6588,94688,4101,108197,4861,69294,4075,83530,4057,52116,3023,82850,4150,66813,3162,45272,2936,41693,3337,27459,2473,28505,2403,37805,3121,28361,2407,36475,2544,35874,2759,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,3933762,2830,1683781,13294,0,165,1683781,13294,3053,718,2270,631,8199,1283,9066,1587,25774,2604,19832,1879,42609,2646,30973,3063,66015,4195,38698,3158,109390,4507,130151,5202,109206,4354,124552,5038,93543,4672,116584,4494,151945,5329,124686,4440,205159,5852,272076,6830,2249981,12903,413904,8139,1836077,12975,179317,6266,122495,5025,126039,4991,150755,5420,146322,5122,95804,3983,103780,4884,77849,3441,94766,3698,66067,3520,115208,3811,107454,4565,91124,3767,75188,3058,50532,2660,46635,3316,61202,2932,34625,2106,45736,2652,45179,2731,4155392,2445,1253271,13497,0,165,1253271,13497,1530,505,3110,834,11451,1551,10933,1603,32595,3042,24709,2120,49873,3677,43282,3469,74254,3753,46773,3180,121636,5221,122973,5647,100634,3888,99310,4855,71691,4002,75578,4094,108482,3793,80207,3415,94932,4298,79318,3501,2902121,13951,585317,8925,2316804,13696,236988,7356,160641,6124,215574,6681,285919,8037,257391,7012,165416,6003,165229,5404,113027,4454,116816,4060,77493,3559,128242,4169,94904,4153,65021,2986,55584,3276,39046,3080,30732,2090,38351,2625,22103,1885,28575,1983,19752,1942,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,2166462,2506,1115855,8480,0,141,1115855,8480,2569,617,1133,390,6436,1158,4108,878,14407,1754,7517,1296,16979,1818,15136,1601,36229,2321,21179,2184,62642,3356,81095,4026,71347,4281,89375,4052,67767,3191,86061,3922,117950,4471,81244,3651,134223,3592,198458,5353,1050607,8418,141376,4314,909231,7998,96633,3709,61183,2908,64023,4328,59232,3845,63350,3424,46349,2953,53562,3394,37867,2242,44887,2633,31130,1974,57040,2749,47642,2908,42199,2350,34150,2188,26104,1694,27672,2248,33501,2117,22844,1811,27995,1940,31868,2019,2220472,2151,824404,7933,0,141,824404,7933,1285,389,1219,459,4233,822,4585,962,13400,1454,9451,1264,21004,2089,18191,2191,36608,2413,27035,2129,66915,3307,80689,4292,72474,3678,72667,3604,51884,2858,59980,3379,75107,3667,59531,2890,77780,3393,70366,3397,1396068,7835,204721,6250,1191347,8907,116647,4059,82931,3972,107645,4159,117677,4406,125998,4550,78020,3867,83015,3957,53871,3026,64860,3277,38475,2219,69103,3719,52836,2576,41999,2647,31858,2273,23131,1888,22542,2307,26541,1920,17241,1625,21620,1963,15337,1526,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,1141338,2572,487717,7705,0,206,487717,7705,749,504,676,405,4615,1198,5948,1569,10994,2034,7380,1430,18900,2660,12906,2075,24471,2782,15326,2046,39980,3264,43516,3497,40958,3790,37050,3034,29442,3136,34179,2955,42204,3571,26892,2967,40185,3525,51346,3425,653621,7747,172718,6068,480903,8003,53193,3493,29707,3145,42642,3171,55882,3695,44419,3137,35662,2829,28958,3174,22424,2441,24297,2711,14824,2092,24972,2499,19109,2251,17072,2097,12526,1636,10140,1686,8358,1253,10907,1994,6166,920,8658,1319,10987,1576,1242269,2938,394942,8011,0,206,394942,8011,227,227,1122,556,4387,1197,5144,1121,16603,2656,10944,1861,22972,2941,18105,2572,28727,2963,18638,2026,42806,3641,46683,3459,35684,3046,34759,3086,17610,2333,21097,2517,23467,2370,15319,2283,17732,2514,12916,1931,847327,8403,221400,6876,625927,7241,72855,4217,56042,3709,66443,4279,98675,5617,74772,3567,44869,3611,41297,3250,25834,2827,24342,2527,15925,1967,25152,2193,19279,2388,16589,1875,10237,1475,8111,1240,6593,1307,6525,1218,4446,1084,4122,1025,3819,904,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,2378868,3878,1089640,10804,0,181,1089640,10804,2673,695,1702,569,5038,1059,6486,1384,20603,2765,14437,2117,28212,3518,20757,2201,46852,3300,29248,3113,79786,4731,93256,4640,83069,4236,81121,4129,66063,3849,74830,3899,93664,4166,79323,3642,116614,4730,145906,4812,1289228,11248,237311,6646,1051917,10954,108141,5077,67938,3423,78244,5219,92937,4294,86323,4064,60562,3654,65502,4024,47814,3422,54701,3331,39924,2936,64395,3769,56756,3178,45511,3099,31228,2282,27560,2011,22757,2045,31630,2724,19656,1767,23181,2200,27157,2149,2530326,3067,882031,11405,0,181,882031,11405,1794,671,1787,671,6022,991,8073,1481,22180,2479,20034,2390,37679,2745,32328,3281,55236,3872,38581,3082,90330,4567,101968,4187,83155,4150,75755,4288,52102,2861,52013,3129,64774,3714,41469,2790,53439,3092,43312,2967,1648295,11586,332817,8278,1315478,10556,138713,5146,103124,4409,132189,5552,172967,6243,147010,5244,97814,5266,90873,4130,60120,3389,63838,3358,42317,3249,68348,3831,49865,2967,32531,2346,24891,2126,18046,1790,15961,1547,22556,2301,11280,1660,11745,1531,11290,1495,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,417444,1722,193817,4318,0,161,193817,4318,1135,451,261,233,1100,405,3015,1227,3880,1037,2944,868,4960,1128,3562,983,6932,1361,6488,1112,14039,1625,18302,2306,14535,1744,14092,1567,12282,1718,12510,1583,17561,2101,13892,1800,19811,2092,22516,1820,223627,4500,27863,2069,195764,4145,18723,1870,13088,1784,15713,1882,13431,1633,13634,1809,11651,1606,12717,1816,9013,1188,11760,1746,6648,1032,11965,1574,10047,1380,7609,1336,7671,1231,5668,1148,4327,776,6966,1193,3766,817,4898,961,6469,1005,417978,1477,132596,4262,0,161,132596,4262,536,292,193,164,1278,539,923,564,3970,967,2952,738,6150,1054,5802,1318,10687,1733,7475,1178,15389,1840,15864,1892,10966,1400,9710,1511,6605,1119,7735,1405,8438,1394,5703,1173,6580,1121,5640,844,285382,4380,47360,2997,238022,4817,27226,2406,19144,1956,21581,1991,30068,2776,24705,1969,19116,2059,14695,1592,11020,1482,12128,1653,8851,1207,13600,1780,9134,1314,5408,950,3708,833,3491,796,2907,875,4013,1030,2563,669,2154,699,2510,541,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,733769,2148,412068,4594,0,153,412068,4594,1183,363,306,188,2040,619,1823,569,6538,1168,3055,884,10995,1865,8192,1425,15899,2008,13525,1565,33820,2742,36943,2269,31703,2235,33099,2311,24596,2033,29563,2293,39906,2223,26556,1796,40193,2310,52133,2373,321701,4182,46212,2776,275489,3397,32133,2344,21915,2152,20237,1918,18288,1790,22598,2251,15419,1751,16390,1838,11571,1218,14319,1590,10208,1249,17927,1509,13920,1632,10392,1165,9534,989,7513,1107,5959,895,7981,1102,4688,684,6880,963,7617,993,754961,1948,298302,4587,0,153,298302,4587,766,291,307,186,2292,550,2459,674,7408,1230,6927,1260,11654,1576,9515,1497,20632,1785,13746,1553,32904,2065,33753,2016,28963,1940,25320,2091,18537,1670,16943,1797,23666,1850,12562,1370,17010,1562,12938,1174,456659,4962,75851,3294,380808,4594,43890,2588,34017,2661,36409,2344,43303,2388,41486,2915,27052,2009,26946,2268,17473,1511,18218,1627,12404,1436,17103,1699,15074,1446,10380,1212,8083,1066,6153,1012,5456,935,5723,911,3578,761,3995,870,4065,755,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,1144209,1832,521655,7199,0,203,521655,7199,795,418,751,466,3465,971,2237,691,10338,1636,5560,1404,12193,1643,13104,1948,24097,2463,21511,2741,44156,3586,46934,3023,39359,3414,37708,3303,30180,2820,31597,2444,43908,3993,38244,2785,52979,3161,62539,3299,622554,7351,141655,5247,480899,8070,39614,2881,25926,2659,29026,2919,32850,3014,45368,3301,27194,2978,31384,2234,23878,2589,27854,2745,17168,2361,30827,2427,24963,2309,21355,2110,16968,2161,12187,2021,13409,1787,17120,1816,10707,1572,16179,1741,16922,1748,1143775,1728,387419,8412,0,203,387419,8412,340,275,706,683,3336,1258,3165,1139,7998,1341,7512,1643,16438,2382,10871,1515,25121,3115,14133,1989,41237,3584,46287,3512,37420,3399,31579,3443,22988,2498,22894,2992,29767,2849,18188,1977,25462,2219,21977,2426,756356,8491,212158,7141,544198,8678,52477,3236,39904,3567,44591,3621,57799,3972,60488,3970,42204,3418,42538,2991,25927,2951,28591,2417,19098,2164,28770,2833,25897,2682,15814,2118,14123,1481,7830,1208,8742,1063,9922,1213,7310,1313,6475,1071,5698,1116,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,545435,1515,275852,4437,0,182,275852,4437,700,518,433,317,967,505,1276,666,2639,555,1928,784,3793,1036,2540,738,8573,1599,4034,1098,14128,1965,17964,1908,17657,2232,18504,2174,14542,2119,20150,2402,26131,2292,21207,2011,37852,3045,60834,3535,269583,4687,38913,2799,230670,4272,21179,2142,12750,1358,15061,1948,12916,2092,17612,2152,12837,1928,15416,2000,8962,1312,12645,1841,8976,1411,15014,2055,13122,1500,9388,1420,9881,1433,7599,1187,5581,1053,7569,985,5469,1128,8334,1272,10359,1337,565753,1385,206067,5344,0,182,206067,5344,425,272,222,170,1274,544,1187,473,2311,699,1986,724,3568,1012,3972,928,9648,1461,5146,1306,18208,2079,21593,2484,19327,2389,17220,1963,12063,1797,15563,1775,20197,2328,15287,1891,19947,1864,16923,1813,359686,5333,57540,3383,302146,5482,29397,2261,21829,2143,25641,2372,29585,2489,35611,2837,22291,2347,18583,1851,13962,1971,16253,1727,10704,1678,17037,1945,13031,1668,12018,1422,7675,1166,5152,1141,4536,887,7239,1033,3501,865,3878,807,4223,871,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,3518889,2286,1781386,11360,0,195,1781386,11360,2589,875,1825,692,7533,1368,8308,1641,22990,3163,16740,2537,39640,3609,25280,2713,61315,4735,36208,3491,85993,4896,99085,5678,91179,5853,101574,5787,77973,4620,100795,5318,151153,6726,121928,5689,240774,6221,488504,9797,1737503,11384,410231,9295,1327272,12223,132434,5445,76442,4117,93374,4949,92574,4993,99265,4931,58606,3448,75500,4007,52754,3868,67445,4206,43413,3977,78904,4306,63773,3538,51861,3100,46159,2738,34139,2435,36857,2998,51947,2832,41701,2845,57207,3622,72917,3904,3763157,2085,1323172,12557,0,195,1323172,12557,1014,512,2473,832,7715,1321,9109,1553,24105,2540,21243,2562,40195,3328,31582,2934,55275,4005,34829,3169,81341,4069,99381,4955,85424,4342,90813,5260,67469,4116,86910,4393,129419,4859,98428,4965,167625,6373,188822,6378,2439985,12846,629325,11632,1810660,13676,178234,5579,122942,5281,160061,6044,174321,6863,176324,6746,110866,4300,122359,5196,84264,4296,95789,4541,55678,3294,104858,5442,74701,4451,55039,2708,45957,3310,34881,2536,39289,3050,48614,3056,38693,3200,48350,3034,39440,2667,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,820542,2649,353344,7691,0,190,353344,7691,613,324,606,334,2561,779,3967,974,8380,1436,6015,1366,13827,2124,11406,2036,19104,2490,11113,2044,27659,2587,30926,3000,23574,2799,22804,2606,19160,2234,18726,2150,29177,2430,22880,2552,38774,3246,42072,3251,467198,7372,105552,4898,361646,6210,35911,2674,21741,2445,28920,3157,41162,3359,35251,2719,22206,2246,20429,2129,16957,2468,14696,1808,11134,1726,17389,2132,13744,1634,12483,1562,11711,1885,9617,1340,7009,1197,11032,1708,7875,1356,9268,1527,13111,1678,847312,1929,262363,6602,0,190,262363,6602,620,438,1363,583,5922,1430,3522,1073,8049,1399,7986,1415,16181,2466,11631,1614,17211,2273,11548,2172,24013,2368,25040,2732,15736,1926,19230,2549,13823,1922,13863,1583,19265,2092,13341,1829,18636,1740,15383,1678,584949,6869,161023,5623,423926,7029,47118,3152,35839,3112,43518,3444,56999,4227,48225,3361,30373,2499,25310,2632,14983,2068,20419,2270,12027,1381,16474,1743,14615,1746,9042,1431,9614,1641,7636,1491,6786,1168,10899,1685,3745,760,5120,873,5184,1044,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
