GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003EA,B17018_003MA,B17018_004EA,B17018_004MA,B17018_005MA,B17018_005EA,B17018_006MA,B17018_006EA,B17018_007MA,B17018_007EA,B17018_008EA,B17018_008MA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012EA,B17018_012MA,B17018_013EA,B17018_013MA,B17018_014EA,B17018_014MA,B17018_015EA,B17018_015MA,B17018_016MA,B17018_016EA,B17018_017EA,B17018_017MA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020EA,B17018_020MA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024EA,B17018_024MA,B17018_025EA,B17018_025MA,B17018_026EA,B17018_026MA,B17018_027MA,B17018_027EA,B17018_028MA,B17018_028EA,B17018_029EA,B17018_029MA,B17018_030EA,B17018_030MA,B17018_031EA,B17018_031MA,B17018_032MA,B17018_032EA,B17018_033MA,B17018_033EA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US37,2492048,17217,319298,9025,110914,4969,35273,3199,33762,3626,30094,2893,11785,1617,208384,7320,35252,3394,11130,1972,12047,1985,10256,1718,1819,718,173132,6761,42373,3212,50413,3726,68395,4230,11951,1989,2172750,16961,1692960,15251,126559,6034,364644,9009,546192,10288,655565,10450,479790,9799,136193,5617,25435,2561,44994,3386,40682,3172,25082,2785,343597,8299,37720,2957,81978,4367,138676,5826,85223,4646,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,3363,686,476,209,917,315,1180,346,790,327,10460,1832,2058,808,505,271,234,141,1203,687,116,140,8402,1580,922,465,2492,777,4323,1192,665,388,173977,3963,145653,3601,6436,968,33153,2301,56691,2595,49373,2356,28324,2611,12050,1837,1056,630,4562,1006,4484,998,1948,510,16274,1976,1130,389,4277,987,7053,1417,3814,1017,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,95006,4616,24996,2652,33283,2597,26652,2591,10075,1455,244764,6828,34895,3125,9361,1655,13156,2084,10849,1729,1529,516,209869,6289,47405,3733,69672,3692,82585,4503,10207,1718,2583753,14984,2009713,14811,120576,5572,572857,9492,586283,11276,729997,9689,574040,11437,179446,6417,19307,2068,68463,4377,58396,3747,33280,2972,394594,9997,36308,2649,122354,5383,155251,5744,80681,4715,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,42922,2332,12790,1260,14189,1424,12032,1474,3911,700,74667,3049,12432,1537,3318,690,5813,1131,2758,622,543,296,62235,2690,13967,1628,22596,1981,22905,1975,2767,602,848927,6916,667851,5697,51621,2803,174728,4450,222808,5025,218694,4810,181076,5470,60716,3100,9377,1313,22010,1599,19199,1815,10130,1301,120360,4231,11509,1211,35186,2635,47428,2913,26237,2418,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,43581,3649,10746,1929,13539,2364,11931,1848,7365,1315,62542,4449,12701,2082,2638,849,4240,1320,4339,1296,1484,709,49841,3865,10689,2055,12344,2012,23864,2425,2944,819,860127,10332,687034,9311,41461,2944,128310,5862,245175,7047,272088,6160,173093,6796,58765,3925,6722,1167,17290,2390,22892,2658,11861,1839,114328,5221,9845,1509,25403,2563,47535,3537,31545,2429,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,96361,5022,24766,2127,37850,2819,21060,2031,12685,1650,204041,6916,34134,2891,9695,1665,12666,1832,9199,1423,2574,706,169907,6227,36516,3708,67767,3785,56146,3554,9478,1453,2884652,16930,2268081,15442,135526,5097,692068,10555,572636,9588,867851,11046,616571,11002,190746,6442,23224,2295,79941,4373,47650,3162,39931,2748,425825,8870,37710,2909,152897,5671,133440,5161,101778,4772,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,5973,1034,2048,645,1538,642,1667,619,720,368,19702,2221,3112,951,1075,631,1121,633,845,437,71,117,16590,2130,4278,1169,6222,1254,5474,1232,616,431,231490,5299,173242,4965,15801,1716,39084,2754,46434,3142,71923,3571,58248,3097,17141,2075,2953,966,5532,1295,4984,1212,3672,877,41107,2985,4693,1082,10756,1941,16787,2164,8871,1453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,45725,3231,14860,2115,14030,1917,12405,1877,4430,1056,112855,6548,16396,2076,6275,1180,5740,1398,3569,936,812,534,96459,6284,26724,3201,33442,3429,31183,3112,5110,1128,1043036,10411,801604,10280,58979,3218,200259,6524,244065,6275,298301,8275,241432,6458,66984,4771,12314,1661,22670,2924,21230,2544,10770,1569,174448,6760,22307,2523,49164,3841,66589,4430,36388,3349,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,6678,959,1594,495,2455,638,1606,504,1023,365,13120,1555,2421,761,552,260,1116,578,465,206,288,396,10699,1330,1853,581,3624,842,4385,883,837,373,191437,4014,159051,3804,6305,760,39259,2270,57165,2685,56322,2965,32386,2730,11829,1496,862,371,4334,762,4729,1155,1904,636,20557,2128,944,313,4986,949,9055,1420,5572,909,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,79135,4494,23271,2621,30444,2996,17121,2278,8299,1425,148764,5981,22305,2644,6963,1163,9372,1780,4704,1432,1266,458,126459,5580,31711,3107,49979,3658,38925,3619,5844,1242,1432445,15401,1123903,14156,90905,3779,320245,7680,331335,8933,381418,8750,308542,9220,92630,5127,15463,2053,34809,3133,27040,2717,15318,1969,215912,7188,25152,2793,66652,4179,76614,3978,47494,3420,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,344670,9882,156368,6754,84784,5745,66788,4915,36730,3238,514676,12339,77515,4922,27735,3269,26610,2929,18359,2376,4811,1317,437161,10906,151723,7317,132380,6274,130172,6851,22886,2788,5547819,27507,4258564,24795,504230,10798,851435,13952,1291409,20193,1611490,16841,1289255,20012,399689,11257,84100,5515,118010,6670,127975,7444,69604,4458,889566,15935,136312,5224,217510,8401,328736,9521,207008,7977,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,29548,2587,5314,1474,6227,1315,11369,1715,6638,1141,28960,3375,5037,1248,1501,757,1317,557,1583,562,636,301,23923,3098,6875,1612,6808,1583,8585,1551,1655,686,632987,6369,537333,5905,25921,2701,91193,3628,209900,5707,210319,4569,95654,5013,32766,3346,4342,1398,9857,1667,11110,1799,7457,1341,62888,4165,5522,1372,13443,2092,27710,2938,16213,1584,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,4086,802,842,480,1475,474,1140,383,629,267,9935,1418,1240,412,128,110,748,375,232,172,132,107,8695,1429,970,433,4314,1116,2695,766,716,357,147996,3267,121655,3166,5250,958,30696,1802,34174,2249,51535,2674,26341,1916,10229,1440,948,407,4855,940,2677,882,1749,492,16112,1493,723,287,5100,941,5284,923,5005,821,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,54873,3872,14582,1899,16939,2066,14718,2072,8634,1127,116609,5653,15723,2125,5136,1262,5383,1268,4346,1006,858,477,100886,5238,23746,2789,33406,3233,34626,2690,9108,1803,1887338,15435,1489566,14077,102195,4975,280061,7743,401363,8712,705947,10771,397772,9767,117624,6118,19130,2293,32215,3183,37814,3343,28465,2849,280148,8380,29954,2427,73450,4285,96805,4721,79939,3966,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,57883,4147,13525,2215,14014,1820,20797,2499,9547,1692,93412,5248,17344,2151,4520,1294,5169,1182,5469,1174,2186,834,76068,5095,17148,2329,19164,1989,33238,3914,6518,1069,1573804,13718,1271393,12894,74189,4157,222280,6620,437525,8108,537399,9029,302411,7810,103183,5309,14384,2543,29459,2779,38283,3313,21057,2326,199228,6758,16905,2031,41009,3197,92646,5480,48668,3504,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,22900,2463,6538,1468,9917,1395,4915,991,1530,669,38857,3006,8446,1384,2101,721,3396,975,2590,820,359,245,30411,2728,6693,1372,11203,1816,10404,1506,2111,753,411112,6988,332790,6868,30236,2356,128193,4361,89672,4124,84689,3549,78322,4115,24834,2136,4314,1028,10964,1614,5227,998,4329,1133,53488,3427,6931,1224,21035,2198,16203,2152,9319,1230,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39186,2373,10162,1343,13010,1467,10166,1327,5848,944,94258,4332,18250,2039,2883,903,7833,1199,6425,1227,1109,671,76008,3791,13592,1859,26583,2420,31162,2861,4671,919,1352433,10596,1094007,10127,54016,2816,290349,6222,352787,6596,396855,7121,258426,6980,95710,4492,10598,1590,32522,2209,33650,3198,18940,1742,162716,5173,12427,1575,45888,3126,65667,3275,38734,2663,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4196,872,923,491,1465,483,1454,528,354,196,6783,1239,1075,520,309,267,256,248,449,339,61,107,5708,1092,856,476,2288,779,2428,697,136,162,138053,3888,112844,3878,5791,1288,24108,2291,45132,3369,37813,2250,25209,2448,11072,1538,935,559,3771,1123,4199,979,2167,671,14137,1768,1137,491,3929,1044,6570,1255,2501,750,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,149998,5399,61753,3555,49298,3389,26512,2603,12435,1931,217076,7292,42143,3688,17756,2079,14123,2236,7578,1397,2686,909,174933,5904,48236,3719,59545,3496,49062,3600,18090,1931,500431,9420,339762,7720,49066,3042,81865,4263,80374,4249,128457,5223,160669,6178,40864,3626,7402,1399,11127,1880,10973,1763,11362,1743,119805,4712,20700,2171,21745,2503,27418,2337,49942,3595,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
