GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005MA,B18104_005EA,B18104_006MA,B18104_006EA,B18104_007EA,B18104_007MA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011MA,B18104_011EA,B18104_012EA,B18104_012MA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017EA,B18104_017MA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021MA,B18104_021EA,B18104_022EA,B18104_022MA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029EA,B18104_029MA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US38,674474,1325,341704,2308,58986,1317,2711,941,56275,1437,103635,1802,2427,662,101208,1852,133610,1526,4671,1001,128939,1975,26982,563,1678,681,25304,944,18491,693,1444,396,17047,747,332770,1845,58228,1300,978,487,57250,1302,91555,1390,2451,723,89104,1422,129568,1179,4630,839,124938,1364,26693,255,621,243,26072,366,26726,432,2813,1140,23913,1184,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10731374,2659,5214508,5091,992604,3224,68690,3570,923914,4683,1253042,3909,61229,4277,1191813,5071,2210604,4174,131202,4890,2079402,5953,461145,1661,25090,2223,436055,2899,297113,1796,33644,2336,263469,2981,5516866,4879,949442,3036,34280,2506,915162,4077,1269813,3459,52304,3524,1217509,4975,2327678,4045,136213,5454,2191465,6825,528717,1808,25000,2043,503717,2192,441216,2593,58808,3394,382408,4352,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3534168,2291,1726277,3276,353495,2044,21061,2107,332434,2895,442993,2626,21633,2084,421360,3217,689007,2727,40800,2565,648207,3397,148291,1247,9741,1096,138550,1334,92491,1315,13379,1408,79112,1760,1807891,2915,332830,1884,13293,1518,319537,2217,450325,2287,16587,1672,433738,2853,722719,2409,45255,2728,677464,3618,169407,1142,10129,1083,159278,1499,132610,1503,20529,1457,112081,2091,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3704838,2027,1820729,4001,322641,2657,20435,2518,302206,3453,446224,3255,26311,3655,419913,4940,767836,3221,47051,3675,720785,4386,177363,1502,11080,1611,166283,2207,106665,1081,14916,1620,91749,1867,1884109,3713,307975,2624,11577,1902,296398,3137,446361,2708,21965,2226,424396,3229,789206,2887,50160,3970,739046,4861,195400,1579,10616,1653,184784,2069,145167,1184,26389,2599,118778,2613,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11871546,2710,5753868,4290,1012126,3107,75152,4203,936974,5180,1396517,3121,72244,5294,1324273,6102,2453331,3693,127195,4689,2326136,5740,529618,2016,25425,2126,504193,2821,362276,1884,40113,2828,322163,3339,6117678,4481,969679,3069,39710,2572,929969,4138,1411304,2923,57353,4018,1353951,4533,2572707,3258,139184,5825,2433523,6339,608662,2173,25336,2402,583326,2935,555326,2403,76207,4304,479119,5314,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,984933,990,473374,1675,80869,1046,4209,1112,76660,1556,124517,1288,8023,1632,116494,2067,200205,1432,11816,1543,188389,2108,40937,642,2590,628,38347,879,26846,758,3536,714,23310,905,511559,1482,76546,936,2557,945,73989,1297,126890,1065,5995,1184,120895,1694,215943,1026,12952,2006,202991,1970,47876,648,1853,524,46023,795,44304,763,4619,928,39685,1114,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4446814,3737,2128034,4978,403466,3494,23864,2494,379602,3861,515007,4559,25712,2852,489295,5264,878266,4969,53324,3739,824942,5958,216429,1722,17183,1864,199246,2359,114866,1556,13673,1375,101193,1778,2318780,4293,390385,3299,11626,1958,378759,3883,540655,3493,19002,2533,521653,3884,974708,3491,58012,3550,916696,4763,248145,1719,14693,1809,233452,2605,164887,1636,30551,2399,134336,2596,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,775048,1261,385062,2597,75635,1171,3804,900,71831,1374,96748,1727,4404,1068,92344,1800,156173,1387,7706,1569,148467,1825,34025,511,1401,468,32624,715,22481,555,3501,587,18980,734,389986,2476,73596,1194,1031,378,72565,1195,95272,1470,4150,1141,91122,1704,154969,1496,6543,1095,148426,1811,34218,630,1513,586,32705,892,31931,725,3604,835,28327,1019,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6050541,2959,2917309,4799,557759,3673,33231,2684,524528,4280,708922,3827,36041,3392,672881,4787,1226683,3902,83863,5337,1142820,5769,271807,1619,19265,2406,252542,2659,152138,1508,21557,2101,130581,2534,3133232,4378,533665,3363,17755,2357,515910,4197,743367,3529,31083,3072,712284,4473,1322065,3702,93149,5399,1228916,6476,310774,1936,19873,1933,290901,2492,223361,2028,38681,2684,184680,2943,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24539974,6007,12016156,9484,2629637,7234,131736,6636,2497901,10112,3230288,6713,116768,6547,3113520,7948,4817571,7264,206303,7877,4611268,9917,844627,3074,56567,3370,788060,4686,494033,3447,71251,3716,422782,4400,12523818,7719,2531226,6018,73992,5223,2457234,7908,3227621,6032,91446,6464,3136175,8843,5091514,5920,221209,7419,4870305,9793,965937,3523,56706,4338,909231,4353,707520,3355,118475,4993,589045,5528,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666494,2036,1330145,2625,335172,1733,15887,2128,319285,2490,378619,1971,12805,1899,365814,2656,482003,1975,18752,1888,463251,2779,81865,942,3984,798,77881,1210,52486,764,5562,1033,46924,1051,1336349,2152,317330,1591,6865,1320,310465,1898,379456,1943,10677,1421,368779,2251,482737,2006,19312,2115,463425,2878,88977,1006,4293,881,84684,1309,67849,963,8979,1163,58870,1452,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589572,843,288409,1192,46310,857,3864,983,42446,1292,69446,790,4643,959,64803,1193,124884,939,6189,968,118695,1169,30355,453,1958,564,28397,662,17414,548,1894,469,15520,474,301163,1095,44281,728,1756,527,42525,820,69018,1020,3649,841,65369,1247,132502,992,9058,1326,123444,1651,31481,392,1624,473,29857,577,23881,360,3357,540,20524,639,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7607334,5886,3666049,6151,690642,4324,34743,2639,655899,4699,928202,5332,35886,2955,892316,5764,1553391,5520,65053,3775,1488338,7055,313032,2394,13534,1882,299498,2664,180782,2450,22699,2314,158083,3142,3941285,5567,666546,4249,16375,1809,650171,4522,965542,4607,28156,3164,937386,5287,1682513,4128,71383,5038,1611130,6740,360512,2414,16070,1717,344442,3053,266172,2390,38873,2452,227299,3137,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6510600,3846,3222523,4638,592176,3078,30606,2966,561570,3996,827354,4294,44077,3297,783277,5364,1360412,3509,72032,4957,1288380,6379,279878,1598,17588,1903,262290,2317,162703,1431,21601,1929,141102,2405,3288077,3385,564647,2367,14255,2016,550392,2679,805144,2803,29306,2888,775838,3850,1389553,2976,73845,4891,1315708,5422,306783,1727,18443,1828,288340,2514,221950,1467,41396,3204,180554,3426,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1718399,1478,844713,2862,144878,2071,11930,1860,132948,2776,192428,1892,13020,1903,179408,2197,362661,1821,32083,2836,330578,2980,90594,818,7513,1366,83081,1591,54152,639,6990,1161,47162,1364,873686,2657,134910,1963,5106,1188,129804,2362,188775,1677,10400,1669,178375,2263,374814,1598,29351,1873,345463,2593,98316,725,7307,1080,91009,1227,76871,990,13792,1793,63079,1956,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5345637,2428,2635696,3229,488963,2117,29653,2447,459310,3000,640030,2534,28312,2712,611718,4081,1125985,2611,49965,3217,1076020,4056,229908,1182,7941,1209,221967,1677,150810,1197,14232,1427,136578,1870,2709941,3105,469741,2371,14467,1308,455274,2719,632126,2405,24274,2288,607852,3256,1142331,2512,52936,3022,1089395,3835,249831,1279,8607,1204,241224,1601,215912,1378,24862,1957,191050,2167,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,536869,1384,272269,2531,51441,1648,1926,666,49515,1849,71163,1693,3528,1115,67635,2008,112861,1966,5156,1385,107705,2126,24088,776,1233,425,22855,794,12716,557,1699,674,11017,830,264600,2108,47926,1196,1237,587,46689,1327,65724,1942,1425,588,64299,1879,109714,1511,4587,1077,105127,1792,24356,887,1289,489,23067,1046,16880,724,2063,656,14817,714,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337091,1508,1585117,2974,304474,2281,31728,2967,272746,3619,389721,2306,26250,3020,363471,3717,626779,2444,76964,4596,549815,5571,158493,1035,22811,1853,135682,2013,105650,1233,25688,2312,79962,2368,1751974,2778,283348,2078,12966,1970,270382,2949,405456,1979,16926,2172,388530,2863,716928,2168,60484,3717,656444,3911,193986,643,20972,2089,173014,1972,152256,1254,45754,2937,106502,2871,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
