GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,B25095_058E,B25095_058M,B25095_059E,B25095_059M,B25095_060E,B25095_060M,B25095_061E,B25095_061M,B25095_062E,B25095_062M,B25095_063E,B25095_063M,B25095_064E,B25095_064M,B25095_065E,B25095_065M,B25095_066E,B25095_066M,B25095_067E,B25095_067M,B25095_068E,B25095_068M,B25095_069E,B25095_069M,B25095_070E,B25095_070M,B25095_071E,B25095_071M,B25095_072E,B25095_072M,B25095_073E,B25095_073M,NAME,B25095_001EA,B25095_001MA,B25095_002MA,B25095_002EA,B25095_003MA,B25095_003EA,B25095_004MA,B25095_004EA,B25095_005EA,B25095_005MA,B25095_006EA,B25095_006MA,B25095_007EA,B25095_007MA,B25095_008MA,B25095_008EA,B25095_009MA,B25095_009EA,B25095_010EA,B25095_010MA,B25095_011EA,B25095_011MA,B25095_012EA,B25095_012MA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015MA,B25095_015EA,B25095_016MA,B25095_016EA,B25095_017MA,B25095_017EA,B25095_018EA,B25095_018MA,B25095_019MA,B25095_019EA,B25095_020MA,B25095_020EA,B25095_021MA,B25095_021EA,B25095_022EA,B25095_022MA,B25095_023EA,B25095_023MA,B25095_024MA,B25095_024EA,B25095_025MA,B25095_025EA,B25095_026MA,B25095_026EA,B25095_027MA,B25095_027EA,B25095_028EA,B25095_028MA,B25095_029EA,B25095_029MA,B25095_030MA,B25095_030EA,B25095_031MA,B25095_031EA,B25095_032MA,B25095_032EA,B25095_033EA,B25095_033MA,B25095_034EA,B25095_034MA,B25095_035MA,B25095_035EA,B25095_036MA,B25095_036EA,B25095_037MA,B25095_037EA,B25095_038EA,B25095_038MA,B25095_039EA,B25095_039MA,B25095_040EA,B25095_040MA,B25095_041MA,B25095_041EA,B25095_042EA,B25095_042MA,B25095_043EA,B25095_043MA,B25095_044EA,B25095_044MA,B25095_045EA,B25095_045MA,B25095_046MA,B25095_046EA,B25095_047MA,B25095_047EA,B25095_048MA,B25095_048EA,B25095_049EA,B25095_049MA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052MA,B25095_052EA,B25095_053MA,B25095_053EA,B25095_054EA,B25095_054MA,B25095_055EA,B25095_055MA,B25095_056EA,B25095_056MA,B25095_057MA,B25095_057EA,B25095_058MA,B25095_058EA,B25095_059MA,B25095_059EA,B25095_060EA,B25095_060MA,B25095_061EA,B25095_061MA,B25095_062EA,B25095_062MA,B25095_063MA,B25095_063EA,B25095_064MA,B25095_064EA,B25095_065MA,B25095_065EA,B25095_066MA,B25095_066EA,B25095_067MA,B25095_067EA,B25095_068MA,B25095_068EA,B25095_069MA,B25095_069EA,B25095_070MA,B25095_070EA,B25095_071MA,B25095_071EA,B25095_072MA,B25095_072EA,B25095_073EA,B25095_073MA,state
0400000US13,2232553,17839,99727,4736,2068,534,1383,599,2136,574,2644,823,3016,1029,4927,1093,59734,3931,23819,2342,170670,6681,29401,2769,16590,1846,15036,1902,13780,1956,9887,1647,17415,2508,68561,4739,0,211,288837,8725,101676,4456,28416,2561,22006,2125,23549,2745,23868,2747,33532,2963,55790,4375,0,211,297796,7616,119527,4655,36149,2798,37898,3144,32163,2749,26934,3202,24263,2983,20862,2424,0,211,433720,10656,226454,7631,74688,5070,55476,3475,34959,3300,17616,2598,14082,2037,10445,1808,0,211,315713,9214,213279,7372,53601,4362,25862,3175,10188,1854,6482,1315,3522,956,2779,951,0,211,340076,10114,268345,8723,42876,2701,16811,2208,5928,1335,3387,857,1813,607,916,450,0,211,286014,7125,261268,6682,15943,2047,5285,986,1988,782,664,313,696,406,170,158,0,211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,8891,1350,271,202,221,183,145,187,94,109,279,237,319,235,4593,1031,2969,803,11915,1677,2051,741,917,573,615,282,519,307,764,363,889,369,6160,1300,0,181,18732,1763,5605,934,2247,614,1652,538,1078,463,807,307,1559,515,5784,1065,0,181,24090,1845,8530,1277,2599,790,1662,618,987,435,1371,439,3228,822,5713,907,0,181,43750,2718,19870,2252,3411,951,4282,971,2389,575,3521,842,4737,1157,5540,1057,0,181,38139,2578,13887,1549,6429,1237,5639,1118,4366,778,2804,683,2979,678,2035,630,0,181,58956,2673,27923,2040,9899,1614,9002,1366,5844,1126,2729,762,2376,643,1183,365,0,181,50902,2680,35431,2330,8683,1356,4060,857,929,346,885,517,561,255,353,240,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,14704,1958,611,349,938,547,744,293,431,248,759,381,790,340,7089,1132,3342,1239,30647,2626,5506,846,2779,628,2855,693,1999,655,2247,778,3869,1013,11392,1698,0,190,61403,4213,22840,2047,6615,1311,6871,1645,5169,1040,4839,1132,6964,1534,8105,1375,0,190,62234,3686,27057,2221,10105,1639,8207,1450,6106,1123,3003,878,4421,1224,3335,816,0,190,88724,4299,50463,3005,17989,2314,9930,1813,4218,821,2949,1248,2206,857,969,464,0,190,58028,3809,42879,3354,8619,1762,3870,1179,1229,474,423,311,697,520,311,191,0,190,52888,3938,43962,3415,5923,1391,1484,655,1156,666,99,109,196,215,68,118,0,190,33766,3363,32039,3199,1080,582,359,438,232,241,21,37,10,18,25,44,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,98262,4480,1548,532,863,352,874,272,1509,612,2071,592,2740,657,64419,4019,24238,2161,180954,5724,19964,1603,13253,1442,14042,1520,12937,1305,11738,1166,21797,1863,87223,4595,0,182,358828,7226,87454,3804,39107,2483,37184,2430,33645,2369,25855,2205,42542,3451,93041,4680,0,182,370803,8419,135889,5731,47925,3083,40750,2684,35168,2884,26306,2408,38945,2776,45820,3706,0,182,573335,10967,276039,6701,84006,4058,64302,3681,52115,3448,35846,2777,35924,2716,25103,2613,0,182,470375,9094,265248,6948,80759,4130,55321,3459,32301,3055,16736,2097,13177,1861,6833,1310,0,182,571185,10143,388233,9065,96475,4144,45549,3522,20874,2166,8348,1181,7293,1155,4413,905,0,182,501913,8755,427151,8045,47731,2717,16631,1808,5049,845,2923,765,1879,604,549,366,0,182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,54428,3189,803,332,1271,583,620,202,1056,432,1526,548,2405,581,35552,2671,11195,1612,123074,4946,20815,1813,12686,1624,10928,1284,11166,1629,7596,1133,14503,1567,45380,2955,0,187,240380,6964,89579,3862,25555,1737,25406,2010,24743,2524,21809,2450,27150,2868,26138,2460,0,187,260770,6794,120548,4618,45979,3380,35827,3474,21536,2230,14806,2112,13511,1804,8563,1620,0,187,376650,7588,235342,5886,69204,3474,39414,3366,17441,2149,7343,1406,4767,1129,3139,754,0,187,261366,6552,209197,6213,34383,2730,10871,1435,3300,789,1621,722,1384,581,610,359,0,187,257149,7175,226423,7005,20505,2202,5850,1001,2437,603,1014,584,415,239,505,441,0,187,142524,5433,134847,5105,4996,1073,2065,665,353,277,256,226,7,12,0,187,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,26323,2069,222,158,544,367,429,217,811,421,853,334,968,308,16985,1896,5511,907,56660,2848,8682,1077,5885,974,6216,751,5279,891,5155,879,7165,990,18278,1718,0,155,111765,3615,40543,2550,17023,1451,13184,1562,10128,1306,7457,961,10400,1120,13030,1445,0,155,122016,4059,60679,3144,19763,1912,14256,1742,10701,1144,6385,1167,5615,1324,4617,1063,0,155,190266,4816,117888,3617,34055,2333,19300,1956,9792,1454,4259,1012,3356,805,1616,534,0,155,142007,4832,109191,3480,19597,2097,7870,1442,3054,687,1304,456,473,243,518,354,0,155,144308,4353,126650,4482,11898,1730,4518,1119,760,347,348,219,0,155,134,118,0,155,86533,3608,80767,3305,4214,1037,893,520,218,166,338,412,40,66,63,105,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,24575,1987,246,189,266,203,544,292,619,283,664,292,1176,393,15482,1653,5578,885,46297,2795,6105,933,4915,910,4101,702,4697,877,4305,815,5794,697,16380,1755,0,168,93535,3404,33686,2142,13580,1235,8871,1057,8615,1270,7064,1141,9138,1309,12581,1629,0,168,97157,4250,48441,2671,12436,1399,12140,1554,8501,1455,5848,1307,6168,1248,3623,859,0,168,155601,4814,91475,3527,26860,2550,17579,2048,9941,1330,4998,929,2717,675,2031,600,0,168,115120,3540,80753,2676,20106,1892,7115,1068,3870,910,1543,521,1185,564,548,398,0,168,122140,4362,100333,4060,13522,1654,5273,901,1850,605,533,300,246,200,383,227,0,168,84743,2985,78851,3064,4028,935,979,447,542,402,174,149,141,125,28,46,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,59256,4082,3905,924,1714,568,2526,640,1892,514,2206,802,5231,1427,31721,2877,10061,1449,107010,4340,25409,2160,13760,1396,10529,1460,10483,1575,6575,1150,10414,1310,29840,2458,0,185,172458,5090,78211,4370,18839,2132,14587,1641,16200,1801,11159,1618,15490,1620,17972,1845,0,185,168831,5220,90614,4251,20023,2095,21874,1993,15251,1843,7652,1268,8000,1375,5417,1042,0,185,228006,5620,145685,4502,39220,2804,20794,1961,10083,1519,6038,1057,4308,904,1878,706,0,185,154758,5433,119773,4274,21362,2401,8341,1346,2440,728,1704,670,635,313,503,283,0,185,152517,5220,132308,4638,13932,1618,3731,973,1538,566,624,386,61,65,323,235,0,185,88361,4508,82951,4541,3701,773,987,542,484,351,169,162,0,185,69,114,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,61923,3727,3739,812,2033,569,3080,813,2974,747,2755,722,4727,954,30380,3062,12235,1909,108570,5420,32293,3132,12748,1681,11298,1513,7944,1375,5686,1178,9761,1384,28840,2538,0,201,166155,6267,83591,4297,15043,1660,13205,1757,10396,1572,8178,1700,13715,2039,22027,2497,0,201,149010,5390,83667,4145,14979,1828,14459,2211,13393,1851,8892,1585,7124,1321,6496,1155,0,201,195914,7617,127128,6100,25050,2726,19315,2423,10466,1875,4965,1279,5782,1215,3208,882,0,201,141873,5703,108241,4752,17878,2227,8191,1308,3205,988,1752,649,1996,633,610,325,0,201,167073,7015,143672,6649,14414,1898,4912,1050,2690,821,535,310,381,217,469,433,0,201,116267,4784,110030,4822,3922,1013,1451,620,342,277,78,100,93,119,351,417,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,13741,1597,423,296,289,235,208,122,671,359,407,245,765,250,9151,1299,1827,645,31474,2205,4182,696,2591,588,2369,422,2664,695,3039,731,4582,716,12047,1417,0,159,59533,3297,16477,1964,9096,1193,6476,1131,6163,1165,4831,772,5907,963,10583,1409,0,159,54766,2436,23907,1934,8236,1090,6248,1023,4610,1019,3569,748,4567,860,3629,1019,0,159,79443,3556,39088,2313,12669,1545,10714,1522,6983,1252,3745,754,4540,1219,1704,603,0,159,60683,3215,38203,2397,10260,1529,6917,1195,2671,619,1317,511,1067,493,248,169,0,159,57535,3136,44377,2920,7909,1245,3008,693,1483,543,472,323,265,172,21,34,0,159,34964,3033,31025,2685,3018,1023,699,445,118,157,37,62,67,111,0,159,0,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,36472,2623,454,257,242,201,113,138,77,90,538,299,637,317,25829,2117,8582,1417,55048,3496,2623,618,3176,873,3763,926,2479,594,4128,960,7003,1250,31876,2584,0,193,110436,4773,22972,2135,11652,1430,10566,1493,7640,1293,6885,1075,11575,1542,39146,2899,0,193,125841,4997,39202,2636,11711,1487,11103,1421,10968,1429,11088,1556,17087,1855,24682,2517,0,193,228518,6536,84650,3747,28040,2186,28206,2843,29019,2373,19223,2048,21992,2178,17388,1793,0,193,204540,5536,87022,3406,39417,2448,33525,2407,18461,1997,11212,1348,9780,1422,5123,1062,0,193,312509,7227,180437,5580,62430,3443,36557,2896,18974,2190,6311,985,4849,923,2951,766,0,193,353384,7202,284399,6655,41459,2852,18385,2244,5246,882,2000,585,1580,412,315,146,0,193,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,36521,2566,42,68,105,138,193,191,149,155,119,123,392,245,26327,2067,9194,1397,70379,3350,2725,739,1669,610,3545,887,4444,931,3822,777,11032,1285,43142,2495,0,198,135066,5053,14653,1627,13609,1532,16005,1556,11834,1515,10499,1439,16264,1923,52202,3488,0,198,135798,5124,35445,2240,18528,1949,13710,1583,13882,1956,10385,1824,16793,1982,27055,2213,0,198,238692,6160,80427,3988,29730,2447,28437,2346,28678,2526,25602,2794,25400,2301,20418,2123,0,198,219457,6881,88595,4414,37914,2522,37589,3310,24567,2394,14080,2030,9847,1435,6865,1138,0,198,341090,7061,188338,6372,74655,3947,40923,2911,19652,2060,8246,1459,5895,1065,3381,1015,0,198,393329,7126,322189,6124,46049,3092,15502,1506,5064,799,2281,655,1653,706,591,324,0,198,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,106162,4254,1509,425,919,348,1086,358,1827,499,2253,527,4592,869,72514,3016,21462,2103,198248,5703,22686,1786,17923,1633,16023,1750,18127,1475,16610,1691,27996,1942,78883,3472,0,165,383543,6664,119011,3768,51720,2267,46118,2678,35657,2509,28070,2086,45010,2708,57957,2811,0,165,387833,7762,179035,5387,56724,2983,51423,2760,36774,2331,21890,2129,23014,2192,18973,1400,0,165,554362,9291,321065,6824,98372,4082,63341,2921,33733,2724,16676,1398,13092,1501,8083,1141,0,165,382517,7735,275886,6778,61001,2944,25226,2163,9880,1211,5826,1067,3018,674,1680,622,0,165,410464,8171,337892,7163,46434,2442,16258,1488,5893,1004,1867,475,1289,543,831,408,0,165,270155,6650,251859,6454,12295,1843,3064,649,1077,321,618,324,378,300,864,509,0,165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,37356,2169,1178,404,350,184,498,199,512,218,416,170,1488,341,25496,1882,7418,1102,76551,3192,8657,1227,4966,675,8228,1137,6564,934,6630,1120,10008,1223,31498,1917,0,141,159401,4802,44689,2083,21661,1742,16561,1642,13353,1345,11088,1308,18311,1963,33738,2382,0,141,179885,5150,73346,3035,22542,1478,21235,1803,19358,2031,13461,1588,16201,1566,13742,1412,0,141,301787,6565,146794,4839,53116,2646,42912,2483,25147,2292,13795,1412,13004,1473,7019,1032,0,141,244981,4806,147795,4050,50472,2786,26247,2043,10165,1235,4647,875,3652,668,2003,629,0,141,295936,6811,224296,6680,42805,2589,17030,1613,6219,1017,2444,642,2231,584,911,337,0,141,230509,5563,207988,5749,14755,1747,4556,974,1896,554,677,413,551,257,86,84,0,141,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,51518,3683,2487,722,1402,524,2025,774,2516,839,2359,753,3404,864,26406,2254,10919,1885,88301,4541,21276,2051,10195,1521,9941,1442,8451,1526,6149,1214,9718,1566,22571,2392,0,206,130424,4932,57079,3100,15607,1939,12271,1878,11676,1761,10476,1743,11689,1498,11626,1626,0,206,106629,5890,58916,4475,12840,1922,11569,1775,8984,1649,5408,1158,4721,1193,4191,1155,0,206,138845,6671,93756,4481,21458,2823,11955,2038,5583,1212,2290,684,2471,927,1332,597,0,206,93895,5059,73812,4161,11728,1882,4803,1215,2048,726,585,324,514,387,405,301,0,206,86249,4452,76293,4158,6477,1239,2111,680,743,483,241,260,343,378,41,72,0,206,45643,2990,43301,2855,1382,657,588,353,281,230,43,74,0,206,48,80,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,67163,4382,1771,566,1560,603,1620,494,2664,836,1937,624,4898,1088,40390,2993,12323,1678,119464,4269,20514,2092,13264,1631,13802,1692,11906,1656,8569,1134,13738,1587,37671,2653,0,181,222906,6208,78363,3626,32590,2712,23047,1853,20075,2016,18410,2294,22761,2371,27660,2868,0,181,223138,6752,106878,3982,30536,2710,29784,2194,21742,2332,12568,1616,12035,1976,9595,1437,0,181,327518,7444,192284,6026,56258,3403,35504,2641,19824,2297,10511,1458,8506,1414,4631,1231,0,181,234302,7128,169568,5683,38627,3356,15560,1740,5898,1290,1778,578,1696,595,1175,493,0,181,230090,7284,191994,6796,24894,2143,8131,1119,3086,683,510,264,920,396,555,301,0,181,151045,4314,141208,4058,6785,1325,2116,644,632,270,91,109,171,146,42,68,0,181,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
