GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004EA,B17016_004MA,B17016_005EA,B17016_005MA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008EA,B17016_008MA,B17016_009EA,B17016_009MA,B17016_010EA,B17016_010MA,B17016_011EA,B17016_011MA,B17016_012MA,B17016_012EA,B17016_013EA,B17016_013MA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016EA,B17016_016MA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019MA,B17016_019EA,B17016_020EA,B17016_020MA,B17016_021EA,B17016_021MA,B17016_022EA,B17016_022MA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026EA,B17016_026MA,B17016_027EA,B17016_027MA,B17016_028EA,B17016_028MA,B17016_029MA,B17016_029EA,B17016_030MA,B17016_030EA,B17016_031EA,B17016_031MA,B17016_032EA,B17016_032MA,B17016_033EA,B17016_033MA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037EA,B17016_037MA,B17016_038EA,B17016_038MA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042MA,B17016_042EA,B17016_043EA,B17016_043MA,B17016_044EA,B17016_044MA,B17016_045MA,B17016_045EA,B17016_046MA,B17016_046EA,B17016_047MA,B17016_047EA,state
0400000US13,2426392,15122,342664,9063,115068,5382,27502,3174,1342,590,4099,995,22061,2913,32076,3006,4351,1361,8671,1703,19054,2107,55490,3945,10260,1919,11062,2029,34168,3056,227596,7392,35334,2795,8969,1511,11892,1951,14473,1929,192262,7162,38468,3776,71226,5227,82568,5116,2083728,15808,1576965,16797,913466,14521,497172,10967,183224,6728,233070,7830,255565,8200,135466,6135,59581,3758,60518,3495,407934,7300,133221,5895,46039,3100,228674,5964,506763,12226,137070,7303,91455,6134,22070,2928,23545,2531,369693,10234,227399,8832,57171,3773,85123,3685,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,2785,869,514,517,324,295,1947,695,2595,746,76,91,1351,605,1168,486,6194,1222,1151,578,817,387,4226,1051,12959,1748,2397,715,280,234,401,240,1716,619,10562,1500,1206,549,4180,994,5176,1106,289618,5942,220475,4659,125270,3941,68743,3473,25839,2241,30688,2739,36932,2760,18621,1961,9093,1252,9218,1459,58273,3266,18310,2192,7582,1194,32381,1961,69143,3392,23802,2491,12863,1592,4935,1214,6004,1005,45341,2607,23806,2157,7222,1088,14313,1497,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,4032,915,398,319,1133,521,2501,719,6880,1338,1401,745,2681,808,2798,932,9112,1373,2716,782,1452,565,4944,900,21609,2322,4622,1158,680,403,2241,882,1701,671,16987,2025,3050,837,7698,1311,6239,1492,365866,6060,304595,6160,154607,6306,78289,4602,39455,2825,36863,3453,66869,4063,32733,3189,17161,1811,16975,1901,83119,4235,22616,2682,9792,1251,50711,2847,61271,3973,22953,2931,15017,2267,4191,1127,3745,1399,38318,3084,22235,2246,7724,1427,8359,1398,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,23262,2670,1286,459,4127,1214,17849,2393,29750,2584,2908,783,9592,1239,17250,2283,54077,3951,9901,1975,11523,1815,32653,2509,218393,6139,33628,3074,6895,1383,13099,1888,13634,1844,184765,5144,25611,2680,73636,3965,85518,3698,2773702,18072,2162209,16927,1213417,12333,658801,10158,284568,7478,270048,7948,410033,8652,214246,6263,101294,4215,94493,4175,538759,8979,177659,6414,66156,3241,294944,5644,611493,11687,193900,6750,127739,5930,31120,2798,35041,2926,417593,8949,238658,7079,84071,4308,94864,4350,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,10029,1486,693,336,2270,688,7066,1397,18595,2302,2785,860,6511,1078,9299,1654,28900,2745,5379,1238,6264,1581,17257,1767,123010,5317,20572,2154,3800,976,9291,1914,7481,1291,102438,4708,17509,2404,46541,3262,38388,3189,1476689,11767,1161871,12635,643166,11045,351878,9032,155243,5858,136045,5911,221603,7826,117159,5538,52388,3162,52056,3163,297102,5865,86384,4125,37009,2307,173709,4419,314818,9077,99992,5257,67083,4573,15792,1916,17117,1890,214826,6836,124757,5708,41335,3331,48734,3379,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,3611,841,668,298,1324,677,1619,545,7698,1344,1254,431,2815,812,3629,970,11495,1369,2040,626,1940,570,7515,1128,40578,3005,7667,1498,1307,485,3226,1057,3134,882,32911,2875,7560,1351,14673,2059,10678,1503,738180,7501,613943,7661,353603,7666,229498,5354,75891,3483,48214,3114,121492,4792,64019,3528,29674,2330,27799,1985,138848,3955,38688,2601,18972,1519,81188,2667,124237,5477,46774,3437,34154,3049,6595,964,6025,987,77463,4101,48259,3409,15546,1716,13658,1343,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,4352,835,729,341,1043,425,2580,675,8021,1447,754,473,3067,896,4200,1004,12371,1398,1996,626,2869,810,7506,1068,42114,2978,7482,1417,2338,769,2975,899,2169,650,34632,2916,7036,1389,14826,2116,12770,1408,661744,7678,540127,7926,309299,6686,181688,5277,69910,3707,57701,3199,100319,4257,58245,2895,21206,2066,20868,1815,130509,3971,43673,3104,15852,1932,70984,2641,121617,5186,43658,2879,32105,2509,6157,1127,5396,969,77959,4585,47015,3248,15102,1906,15842,1818,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,8369,1520,477,281,1986,740,5906,1221,12603,1725,1551,546,3901,914,7151,1246,40880,2856,4815,1189,6165,1076,29900,2655,100853,4927,18983,2389,2749,931,7145,1560,9089,1575,81870,4422,11284,1992,31019,2930,39567,2536,961881,11820,767074,11192,403340,8718,231711,6042,80972,4037,90657,3784,138867,5895,71271,4383,31660,2800,35936,2486,224867,5668,64909,3716,25628,2539,134330,4344,194807,6699,60258,3993,35629,2998,8209,1479,16420,1737,134549,5256,69281,4279,22564,2160,42704,2900,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,8486,1550,955,565,1845,813,5686,1291,8651,1418,1426,541,3318,907,3907,916,27839,3130,3016,849,4068,929,20755,2667,120542,5078,16057,1971,4144,1398,3668,992,8245,1424,104485,5184,22344,2545,31768,3101,50373,3611,947141,11077,696923,10691,378692,9599,217158,7629,66447,3975,95087,4820,113159,5179,61557,3651,20016,2231,31586,2711,205072,5691,71898,4044,25164,2564,108010,4215,250218,7817,76586,4661,50877,4083,11010,1854,14699,1951,173632,5939,97256,5086,30772,2896,45604,3134,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,1464,472,177,172,513,390,774,407,3137,643,450,280,1548,508,1139,426,6238,1076,247,120,1013,367,4978,981,22501,2572,4981,1197,1003,640,1734,606,2244,650,17520,2360,1610,675,8361,1269,7549,1462,311245,4889,252865,5002,126160,4389,71909,3144,32817,2501,21434,1697,58324,3257,27381,2151,17677,1964,13266,1342,68381,2577,14927,1410,11361,1383,42093,2047,58380,3492,21000,2099,13635,1866,3615,857,3750,841,37380,2982,21645,2274,7260,1219,8475,1321,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,5206,1242,591,339,826,424,3789,1094,8056,1456,880,549,2889,919,4287,930,18168,1928,3265,870,2577,706,12326,1579,70672,4579,11909,1665,3142,952,3869,865,4898,1125,58763,4223,7515,1476,24005,2859,27243,2398,1343870,11944,990628,12495,594481,9807,341787,8061,129597,5337,123097,4461,179150,5522,97388,4501,43496,2807,38266,2704,216997,5868,67044,3892,28348,2118,121605,4220,353242,8927,94196,5618,66269,4610,12388,1833,15539,1905,259046,8004,166241,6563,41658,2961,51147,3223,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,4334,1071,126,150,1018,621,3190,776,12246,1764,1422,671,5146,1146,5678,1058,22766,2674,1951,785,3071,729,17744,2148,94206,4907,12428,1875,1614,676,5474,1263,5340,1258,81778,4531,8457,1663,32917,2966,40404,3472,1477029,12298,1144178,12251,633802,9913,355560,8697,160478,5594,117764,4666,247501,6627,142876,5646,59207,3543,45418,2823,262875,6857,85686,4547,34459,2204,142730,4319,332851,8177,95273,4922,60220,3868,20005,2702,15048,1748,237578,7089,122286,5552,63592,3900,51700,3503,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,14390,1767,1139,429,2287,720,10964,1684,27112,2115,2119,553,8941,1390,16052,1625,52374,3093,6745,1221,10102,1570,35527,2430,190505,5913,32789,2726,4515,950,12966,1754,15308,1948,157716,5647,22264,2508,67087,4008,68365,3950,2200778,14387,1721085,13958,867023,12481,447099,9193,222164,6543,197760,5271,332421,7517,174037,5688,80070,3831,78314,3545,521641,7211,123865,4287,67218,2683,330558,5009,479693,9505,149523,5394,92101,3926,23921,2265,33501,2297,330170,7584,169250,5813,69976,3617,90944,3838,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
