GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002EA,B22007_002MA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010MA,B22007_010EA,B22007_011EA,B22007_011MA,B22007_012MA,B22007_012EA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018EA,B22007_018MA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023EA,B22007_023MA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027MA,B22007_027EA,B22007_028MA,B22007_028EA,B22007_029EA,B22007_029MA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032MA,B22007_032EA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035EA,B22007_035MA,B22007_036EA,B22007_036MA,B22007_037MA,B22007_037EA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040EA,B22007_040MA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US30,251176,5144,28964,2424,11706,1658,1002,436,3406,779,6200,1425,5618,1368,582,365,1098,356,898,332,200,221,17258,1947,3076,873,484,295,1865,636,705,428,22,36,14182,1648,4238,1202,7481,1373,1961,718,502,278,222212,5323,187789,5015,32418,2179,41380,2418,97369,3607,92486,3581,4883,834,16622,1677,15880,1649,742,321,34423,2638,14743,1750,1063,429,8688,1318,4353,870,639,312,19680,1822,1989,471,10459,1368,6436,1122,796,315,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,44752,2820,15715,1585,2202,637,6358,1045,5434,966,4104,863,1330,421,1721,531,1422,443,299,243,29037,2400,4402,892,454,274,2977,705,754,346,217,167,24635,2287,4186,1008,16398,1983,3357,834,694,308,435565,5465,355981,5391,41748,2197,65635,2599,203166,4785,195965,4836,7201,953,45432,2341,42835,2129,2597,700,79584,3942,26188,2169,973,409,13800,1512,9815,1558,1600,491,53396,3107,3947,858,29227,2119,16441,1762,3781,758,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,84282,4282,31789,2842,4630,841,10961,1795,12149,1844,9251,1697,2898,810,4049,1062,2663,779,1386,637,52493,3701,11571,1651,2160,702,7479,1524,1586,621,346,272,40922,3236,9181,1527,24071,2468,6505,1386,1165,528,558179,8072,415373,6535,71541,3275,114348,4828,182536,5657,166087,5567,16449,1701,46948,3281,40933,3390,6015,1079,142806,6183,55834,3372,4244,1002,29162,2908,16526,2063,5902,1337,86972,4902,7998,1456,46714,3530,24815,2500,7445,1213,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,27096,2752,9273,1374,950,390,3895,830,2877,862,2609,855,268,176,1551,633,1256,566,295,226,17823,2149,3569,977,266,225,2415,843,633,501,255,197,14254,1950,3872,1188,7862,1360,2089,743,431,256,318805,4732,261705,4314,31888,2287,61066,3445,130326,4385,122567,4210,7759,1269,38425,3020,36106,2950,2319,662,57100,3748,20652,2505,1147,520,11910,1787,6407,1289,1188,690,36448,3070,2356,648,19645,2453,11698,1721,2749,820,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,209130,7240,76189,4854,12705,1761,27011,2522,25313,2386,18892,2069,6421,1391,11160,1948,8659,1672,2501,816,132941,5743,22865,2996,4448,1105,12607,2125,3623,1073,2187,804,110076,5066,29025,2651,57685,3874,15964,1898,7402,1342,1994545,15258,1531691,12065,172347,4357,378242,8153,735220,9649,663148,8987,72072,3670,245882,5965,220284,5976,25598,2072,462854,10119,131563,5217,9899,1363,64882,3943,42190,3745,14592,2002,331291,8551,31485,2517,162548,6728,103790,4882,33468,2408,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,83262,3876,32238,2217,4912,1090,11183,1648,12939,1759,9889,1528,3050,774,3204,809,2433,718,771,365,51024,3277,9186,1460,2012,724,5294,1132,1376,599,504,351,41838,2993,11623,1829,20201,2341,7750,1222,2264,771,406270,7167,308495,6062,58087,2747,89371,3908,133025,4092,121379,4134,11646,1451,28012,2287,24961,2113,3051,791,97775,4065,32890,2610,2880,803,19066,2330,8705,1502,2239,849,64885,3212,10618,1582,34679,2941,15653,2041,3935,1028,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,735412,12957,264106,7852,55104,3419,90743,5035,82519,4903,61750,4252,20769,2020,35740,2981,26564,2509,9176,1218,471306,10523,77341,4647,20417,2378,38760,3008,12004,1703,6160,1350,393965,8931,119869,6301,195615,6621,57852,4155,20629,2044,3886542,19008,2912273,18847,364952,6073,704875,10932,1409008,15465,1268883,15370,140125,6665,433438,8868,378408,7841,55030,3185,974269,12880,289414,8562,22288,2430,143424,7350,93375,4962,30327,2754,684855,10120,74787,4706,348575,7845,197868,6724,63625,3630,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,386246,9838,130299,6354,23657,2534,50197,3725,43078,3734,33044,3181,10034,1659,13367,1956,11569,1824,1798,695,255947,7876,45251,3453,11490,1876,25642,2831,6409,1318,1710,634,210696,6830,55615,3100,114936,6007,33015,3056,7130,1409,2105802,16267,1673575,14215,267443,6355,446249,9723,804542,12743,753246,13291,51296,3811,155341,6396,143077,5911,12264,1716,432227,9798,126194,5555,12715,1758,69831,4395,36433,3339,7215,1347,306033,7826,38061,2943,172823,6281,77837,4059,17312,1992,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,15137,1982,4510,981,432,246,1032,340,2461,855,2378,860,83,69,585,393,576,393,9,14,10627,1771,2645,882,318,300,1582,725,717,467,28,45,7982,1539,1856,623,4981,1278,912,476,233,211,172663,3877,144506,3314,15615,1078,28191,1913,83311,3159,80468,3039,2843,619,17389,1634,16805,1623,584,293,28157,2777,11463,1735,1020,578,5686,1027,4004,1020,753,508,16694,2087,1580,531,9946,1552,4248,883,920,391,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,452694,7972,141996,4602,27877,1910,48837,3172,47692,3545,37444,3152,10248,1396,17590,1945,14071,1717,3519,980,310698,7099,50296,3753,12333,1951,28746,2932,7424,1541,1793,701,260402,6192,75015,4322,146908,5260,31554,3059,6925,1299,2470829,15461,1962723,15195,299455,5519,458647,8056,960181,11807,893549,11578,66632,3683,244440,6728,225155,6330,19285,1875,508106,10378,164045,6403,14353,1573,90079,4542,51431,3645,8182,1453,344061,9073,31181,2547,188188,7005,100952,4867,23740,2697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,139389,4135,51899,2921,8564,1064,18312,1476,18589,1628,14695,1545,3894,787,6434,960,5358,964,1076,425,87490,3312,16347,1815,3827,936,8818,1219,3006,702,696,314,71143,2810,18824,1866,39732,2345,10164,1446,2423,613,827127,6664,658874,5601,99519,2728,178554,4396,319252,5178,297897,5187,21355,1562,61549,2675,56054,2599,5495,834,168253,5099,56801,3022,4887,893,30929,2161,17388,1947,3597,955,111452,3918,14908,1397,60588,3050,30134,1868,5822,932,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,185148,5624,82893,4156,12280,1752,27353,3032,32605,2953,27016,2836,5589,1255,10655,1793,9001,1556,1654,604,102255,4746,24470,2508,4504,1134,15141,1874,3609,1010,1216,702,77785,4592,19498,2303,40208,3419,15314,2285,2765,905,781102,9728,647722,9313,116403,4234,155219,4912,314526,6967,295537,6810,18989,1687,61574,3520,56386,3411,5188,1277,133380,5525,46996,3222,4319,1103,24522,2377,14423,2125,3732,1117,86384,4617,9489,1321,48343,3383,23615,2496,4937,1085,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,412975,8713,134080,5517,27418,2109,45218,3624,43370,3235,33374,2769,9996,1315,18074,2142,13234,1671,4840,1196,278895,7984,50947,3588,14292,1883,27777,2649,7342,1361,1536,578,227948,6987,68667,4633,119554,6154,31481,2985,8246,1544,2772079,15136,2230362,15290,338915,5450,516076,10150,1067211,13223,981538,12601,85673,4014,308160,6484,279816,6707,28344,2500,541717,9989,173933,5320,18118,1997,93980,4646,48919,3428,12916,1606,367784,8607,40702,3044,197130,6335,101707,3946,28245,2062,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,43789,2910,14299,1672,2715,558,5758,1465,3968,938,2801,778,1167,486,1858,624,1531,572,327,244,29490,2604,5292,1154,1122,543,2787,958,906,434,477,396,24198,2579,6170,1340,13687,1961,3224,906,1117,571,213376,5168,164916,4738,22008,1921,35759,2775,82550,3646,77067,3453,5483,875,24599,2003,22487,1989,2112,589,48460,2788,14961,2052,1511,516,6922,1498,5286,1333,1242,492,33499,2726,3711,963,18160,2312,9396,1516,2232,579,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,190686,7943,58452,4092,11362,1671,20734,2459,20384,2587,16669,2277,3715,893,5972,1069,4750,905,1222,538,132234,6077,19689,2237,4966,1132,10375,1735,3622,939,726,458,112545,5965,33017,3279,60767,4665,15282,1914,3479,1222,1010930,10293,788877,10509,143908,4377,211675,5621,359520,8725,332130,8717,27390,1977,73774,4331,67472,4177,6302,1252,222053,6502,63691,4710,6406,1217,34882,3466,19224,2623,3179,942,158362,6075,22985,2124,84436,5275,41726,3198,9215,1636,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,23714,2010,7649,1231,1169,446,2710,802,2649,687,2378,665,271,249,1121,519,886,452,235,208,16065,1585,3210,769,808,470,1885,595,504,455,13,24,12855,1442,2651,725,7837,1285,2064,605,303,154,187521,4546,158080,4160,18362,1240,28795,2141,90589,3138,87608,3158,2981,608,20334,1719,19471,1630,863,332,29441,2267,11040,1251,445,167,5955,953,4063,736,577,325,18401,1961,1355,413,9716,1458,6134,1130,1196,497,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,307538,8262,114366,5412,20289,2271,44494,3782,37400,3089,28898,2820,8502,1329,12183,1717,10165,1554,2018,673,193172,6092,37091,3420,8322,1450,21311,2844,5606,1568,1852,746,156081,5247,42979,3325,84291,4263,23411,2157,5400,1144,1352806,15377,1088672,13805,177158,5120,289610,7270,508566,9734,469104,9865,39462,2910,113338,4377,103741,4414,9597,1676,264134,8167,77844,4756,8204,1378,43937,3282,21222,2745,4481,1262,186290,6789,22711,2042,101857,5304,50575,4182,11147,1596,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,963002,15956,395674,9607,49560,3578,156255,6512,134589,6085,98955,5314,35634,3647,55270,3757,41355,3086,13915,1755,567328,13619,97742,6042,16152,2065,59543,4922,16919,2249,5128,1245,469586,12030,114025,5592,264401,9331,67727,4556,23433,2305,5444163,27548,4207560,24810,479639,9264,1174675,18545,2051060,24151,1856377,22958,194683,7681,502186,11642,442105,10951,60081,4364,1236603,21824,379462,11233,27276,2999,196447,8602,117716,6265,38023,3641,857141,16471,89441,6158,461527,11384,236771,8696,69402,5068,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,59682,4326,29508,2717,2301,686,11263,1700,10339,1559,8286,1453,2053,595,5605,1153,4503,1050,1102,560,30174,3290,6782,1762,1224,580,3365,1103,1409,677,784,699,23392,2906,6356,1600,13049,1979,2918,827,1069,401,631813,7028,537373,7064,54821,2267,138723,4860,259011,6665,233633,6398,25378,2219,84818,3555,75210,3348,9608,1457,94440,4464,31021,2921,2006,568,15312,1916,9516,1795,4187,1013,63419,3927,5664,1313,32959,2927,17930,1943,6866,1409,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,22085,1716,9108,1202,2110,662,3090,731,2395,521,1871,499,524,246,1513,522,1414,498,99,112,12977,1662,2554,708,553,302,1647,625,159,135,195,209,10423,1458,3316,780,6028,1300,895,426,184,175,139932,3235,116633,3205,14823,1021,21978,1526,67598,2969,65262,2964,2336,576,12234,1111,11666,1096,568,255,23299,1525,8915,1214,605,272,5052,938,2955,834,303,169,14384,1336,1385,423,8519,1023,3487,651,993,381,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,219994,7301,75593,4356,10930,1452,25402,2711,27431,2683,20710,2338,6721,1321,11830,1607,9901,1497,1929,521,144401,5791,22781,2564,4752,1016,12719,2054,3768,1001,1542,733,121620,5248,30428,2893,65262,4032,20522,2547,5408,1041,1838826,15814,1468846,14915,178641,4241,361066,7195,748534,12003,695027,11523,53507,3286,180605,6165,165889,5870,14716,1679,369980,9719,110566,5617,6902,1396,59293,3814,35389,2905,8982,1774,259414,8051,25023,2308,139142,6180,73962,3560,21287,2457,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,242683,7176,103014,5279,13777,1865,34981,2908,37291,3139,29529,2658,7762,1407,16965,2026,13530,1890,3435,739,139669,5638,32772,2761,5145,1243,19562,2251,6403,1319,1662,684,106897,4984,27692,2726,56409,3553,17558,2158,5238,1174,1482416,13059,1226262,11879,177971,5077,316867,7377,606696,11412,568012,11080,38684,2811,124728,5054,113095,5074,11633,1961,256154,7469,87755,4598,6857,1213,51419,3845,24007,2942,5472,1099,168399,6045,17560,2199,89576,4561,49546,3955,11717,1588,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,78483,3842,32959,2512,11147,1559,11228,1363,8412,1484,6620,1259,1792,647,2172,785,1997,784,175,146,45524,2911,9756,1472,4128,1027,4546,1021,800,419,282,273,35768,2933,14033,2194,18110,2105,2999,843,626,299,394386,7216,322731,6880,68181,2828,90061,4582,136149,5010,123257,4862,12892,1536,28340,2404,25942,2231,2398,784,71655,4284,23524,2213,4251,1045,13950,2054,4091,791,1232,616,48131,3275,9123,1319,25655,2650,11432,1568,1921,629,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,194038,6023,66730,3430,10528,1233,22310,2095,25018,2028,20018,1840,5000,914,8874,1195,7043,1034,1831,631,127308,5236,27779,2492,5557,1244,17540,2010,4079,1034,603,350,99529,4390,21406,2120,60734,3897,14451,1736,2938,776,1291839,9993,1066463,9599,155951,3656,214964,5725,556098,7663,528773,7359,27325,2070,139450,4715,132554,4757,6896,923,225376,6786,86181,4239,6432,1146,50019,3002,23899,2296,5831,1029,139195,4882,12938,1434,76628,3430,40944,2942,8685,1227,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,11002,1583,4081,817,309,223,1447,479,1761,607,1689,608,72,92,564,336,507,326,57,86,6921,1376,1763,743,774,543,881,498,88,113,20,24,5158,1192,1469,616,2634,846,749,412,306,279,138030,4035,112959,3853,13261,1431,25518,2254,62265,3968,59816,3861,2449,712,11915,1550,11282,1562,633,415,25071,2283,10384,1404,938,417,5457,1113,3341,873,648,385,14687,1715,1582,713,8564,1382,3849,873,692,397,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,344986,8335,136379,4570,74427,3240,40552,2758,18166,1975,9517,1504,8649,1450,3234,762,1616,498,1618,576,208607,7344,40540,3730,20702,2105,17147,2293,2233,928,458,293,168067,5886,99007,4624,56910,3494,9607,1421,2543,849,522519,8881,353381,8112,101065,3814,100486,4478,126498,5444,107493,5240,19005,2081,25332,2487,21069,2294,4263,909,169138,6397,42467,3508,7903,1216,25553,2591,7558,1227,1453,527,126671,5547,25007,2366,74107,4435,22445,2104,5112,1056,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
