GEO_ID,B17017_001E,B17017_001M,B17017_002E,B17017_002M,B17017_003E,B17017_003M,B17017_004E,B17017_004M,B17017_005E,B17017_005M,B17017_006E,B17017_006M,B17017_007E,B17017_007M,B17017_008E,B17017_008M,B17017_009E,B17017_009M,B17017_010E,B17017_010M,B17017_011E,B17017_011M,B17017_012E,B17017_012M,B17017_013E,B17017_013M,B17017_014E,B17017_014M,B17017_015E,B17017_015M,B17017_016E,B17017_016M,B17017_017E,B17017_017M,B17017_018E,B17017_018M,B17017_019E,B17017_019M,B17017_020E,B17017_020M,B17017_021E,B17017_021M,B17017_022E,B17017_022M,B17017_023E,B17017_023M,B17017_024E,B17017_024M,B17017_025E,B17017_025M,B17017_026E,B17017_026M,B17017_027E,B17017_027M,B17017_028E,B17017_028M,B17017_029E,B17017_029M,B17017_030E,B17017_030M,B17017_031E,B17017_031M,B17017_032E,B17017_032M,B17017_033E,B17017_033M,B17017_034E,B17017_034M,B17017_035E,B17017_035M,B17017_036E,B17017_036M,B17017_037E,B17017_037M,B17017_038E,B17017_038M,B17017_039E,B17017_039M,B17017_040E,B17017_040M,B17017_041E,B17017_041M,B17017_042E,B17017_042M,B17017_043E,B17017_043M,B17017_044E,B17017_044M,B17017_045E,B17017_045M,B17017_046E,B17017_046M,B17017_047E,B17017_047M,B17017_048E,B17017_048M,B17017_049E,B17017_049M,B17017_050E,B17017_050M,B17017_051E,B17017_051M,B17017_052E,B17017_052M,B17017_053E,B17017_053M,B17017_054E,B17017_054M,B17017_055E,B17017_055M,B17017_056E,B17017_056M,B17017_057E,B17017_057M,B17017_058E,B17017_058M,B17017_059E,B17017_059M,NAME,B17017_001EA,B17017_001MA,B17017_002EA,B17017_002MA,B17017_003MA,B17017_003EA,B17017_004MA,B17017_004EA,B17017_005MA,B17017_005EA,B17017_006MA,B17017_006EA,B17017_007EA,B17017_007MA,B17017_008EA,B17017_008MA,B17017_009MA,B17017_009EA,B17017_010MA,B17017_010EA,B17017_011MA,B17017_011EA,B17017_012EA,B17017_012MA,B17017_013EA,B17017_013MA,B17017_014MA,B17017_014EA,B17017_015MA,B17017_015EA,B17017_016EA,B17017_016MA,B17017_017EA,B17017_017MA,B17017_018EA,B17017_018MA,B17017_019EA,B17017_019MA,B17017_020MA,B17017_020EA,B17017_021EA,B17017_021MA,B17017_022EA,B17017_022MA,B17017_023EA,B17017_023MA,B17017_024EA,B17017_024MA,B17017_025MA,B17017_025EA,B17017_026MA,B17017_026EA,B17017_027MA,B17017_027EA,B17017_028EA,B17017_028MA,B17017_029EA,B17017_029MA,B17017_030EA,B17017_030MA,B17017_031MA,B17017_031EA,B17017_032MA,B17017_032EA,B17017_033EA,B17017_033MA,B17017_034EA,B17017_034MA,B17017_035EA,B17017_035MA,B17017_036EA,B17017_036MA,B17017_037MA,B17017_037EA,B17017_038MA,B17017_038EA,B17017_039EA,B17017_039MA,B17017_040EA,B17017_040MA,B17017_041EA,B17017_041MA,B17017_042MA,B17017_042EA,B17017_043MA,B17017_043EA,B17017_044MA,B17017_044EA,B17017_045MA,B17017_045EA,B17017_046MA,B17017_046EA,B17017_047MA,B17017_047EA,B17017_048MA,B17017_048EA,B17017_049MA,B17017_049EA,B17017_050MA,B17017_050EA,B17017_051EA,B17017_051MA,B17017_052EA,B17017_052MA,B17017_053MA,B17017_053EA,B17017_054MA,B17017_054EA,B17017_055MA,B17017_055EA,B17017_056EA,B17017_056MA,B17017_057EA,B17017_057MA,B17017_058MA,B17017_058EA,B17017_059MA,B17017_059EA,state
0400000US34,3194844,10719,340893,8182,183122,6306,64009,3305,1557,708,25460,2839,24051,2182,12941,1481,119113,4907,19819,2514,1834,782,11583,1855,5256,1327,1146,508,99294,4608,6609,1547,57784,3583,29610,2813,5291,864,157771,5562,62808,3797,3967,990,15687,2123,27988,2396,15166,2053,94963,4204,4891,1292,11783,1772,32377,2706,45912,2663,2853951,11750,2020553,14123,1543871,11584,6128,1262,488207,7728,731781,7827,317755,4563,476682,9562,134609,6064,5514,1041,49608,3709,59788,4121,19699,1918,342073,7857,5166,1265,116189,5630,156740,5330,63978,3505,833398,13993,381582,8746,7947,1250,128874,5660,152188,5632,92573,3653,451816,10622,8353,1362,88863,4933,145862,5219,208738,6035,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,151164,6393,80783,5015,32224,3299,1188,519,14213,2015,11662,1763,5161,1128,48559,3951,8659,1647,951,514,4672,1272,2471,852,565,312,39900,3581,4397,1142,22640,2792,9775,1587,3088,772,70381,3832,31400,2543,3996,1101,6636,1573,14335,1871,6433,1254,38981,2949,3247,984,6098,1298,14979,1880,14657,1770,609752,7398,408749,7109,308509,5823,6336,1102,91553,3249,132098,4288,78522,2745,100240,3723,33417,2439,2128,807,14405,1945,12866,1646,4018,940,66823,3348,2023,783,24234,2751,27477,2450,13089,1490,201003,6737,97823,4581,5956,1262,29642,2691,36374,3174,25851,1819,103180,4512,4435,1383,14685,1714,36339,2619,47721,2619,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,1107369,15588,564577,12342,200838,6375,5867,959,87799,5022,72556,4120,34616,2346,363739,9276,54626,3645,5258,1072,26766,2974,18362,2480,4240,911,309113,8240,20861,2496,168911,6426,97354,5705,21987,2143,542792,11388,223676,7544,23777,2315,53534,3658,97681,5038,48684,3300,319116,8693,25711,2733,50225,4078,112570,5268,130610,5611,6175029,21031,4057377,19572,2975541,18097,17561,2205,923037,12230,1391588,12689,643355,7688,1081836,13283,312129,8113,15839,2498,123083,5304,127661,5382,45546,2919,769707,11059,15084,2119,251910,8592,351570,7996,151143,5248,2117652,19221,968440,13184,33539,2820,362507,9139,353066,8384,219328,5110,1149212,13967,36805,2993,291666,8648,344132,9101,476609,7774,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,604811,11163,319298,9025,110914,4969,6299,1603,50163,3495,39142,2921,15310,1603,208384,7320,35252,3394,3365,1039,18511,2255,9911,1498,3465,1047,173132,6761,20007,2442,101079,4842,41159,3197,10887,1419,285513,7290,113076,5724,19285,2271,26706,3223,48222,3245,18863,2185,172437,5675,23321,2472,29126,3153,62275,3283,57715,3109,3185809,15780,2172750,16961,1692960,15251,28022,3157,549422,9714,728376,9859,387140,6379,479790,9799,136193,5617,6795,1438,58453,3717,52994,3544,17951,1536,343597,8299,7325,1490,138133,5854,131502,5658,66637,3515,1013059,15018,465407,9450,23965,2573,168811,6426,170243,6068,102388,4691,547652,10852,21179,2498,121773,5914,176960,5881,227740,6428,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,35820,3054,13823,1808,3363,686,149,142,1387,422,1149,371,678,260,10460,1832,2058,808,291,206,1261,730,473,325,33,39,8402,1580,1838,928,4799,1193,1611,700,154,94,21997,2628,10878,1931,2823,840,3075,1045,3329,807,1651,503,11119,1700,3483,1034,1220,541,2148,585,4268,743,269611,3954,173977,3963,145653,3601,4060,1236,51734,2822,60931,1549,28928,1264,28324,2611,12050,1837,1220,567,6443,1348,3631,799,756,307,16274,1976,1152,549,6899,1331,5679,992,2544,527,95634,3766,53956,2868,9621,1563,19631,2160,15335,1505,9369,1129,41678,2595,4640,1054,6704,1009,11623,1437,18711,1401,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,691475,11676,339770,8301,95006,4616,2537,761,45770,3447,31383,2131,15316,1512,244764,6828,34895,3125,3869,914,16819,2276,12174,1802,2033,589,209869,6289,27838,2671,124763,4931,46733,3629,10535,1414,351705,9038,155237,5551,22774,2174,39857,3389,71431,3919,21175,1694,196468,6727,27511,2477,29780,2386,78678,4349,60499,3547,3901697,15891,2583753,14984,2009713,14811,18765,2137,621289,10401,905898,8815,463761,5495,574040,11437,179446,6417,7830,1573,75183,3885,71927,3821,24506,2190,394594,9997,15618,2342,150680,7436,150649,5154,77647,3511,1317944,15669,628129,10316,32499,2860,201089,6232,240498,6315,154043,5267,689815,11018,26531,2690,125902,6012,223939,6195,313443,6830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,232203,5104,117589,3673,42922,2332,2747,715,17797,1624,16618,1473,5760,852,74667,3049,12432,1537,1968,653,6300,1025,3590,816,574,225,62235,2690,10480,1471,34099,2188,14546,1643,3110,628,114614,3578,49201,2898,8042,1372,12156,1434,21810,1754,7193,911,65413,2776,9889,1447,9931,1150,25770,1897,19823,1529,1227556,6875,848927,6916,667851,5697,15793,1494,229155,4200,271053,3991,151850,2428,181076,5470,60716,3100,4726,1063,27627,2367,21264,2180,7099,959,120360,4231,4850,909,49181,3027,40830,2339,25499,1805,378629,7924,187272,4629,14658,1720,65133,3150,65772,2879,41709,1921,191357,5768,9942,1737,32799,2635,60228,3073,88388,2865,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,231327,8533,106123,5403,43581,3649,1548,850,22531,2544,13549,2144,5953,1008,62542,4449,12701,2082,1921,822,6477,1417,3879,1051,424,220,49841,3865,5642,1044,32009,3150,9635,1522,2555,719,125204,6060,59723,4446,9548,1617,18383,2369,23613,2531,8179,1275,65481,4202,11723,1751,11479,1489,22443,2381,19836,1946,1304184,9703,860127,10332,687034,9311,5674,1243,225544,7164,289378,5376,166438,3951,173093,6796,58765,3925,3089,1048,24187,2705,23909,2880,7580,1076,114328,5221,3994,1163,42570,3103,43485,3059,24279,2088,444057,8512,208275,6526,10256,1694,69679,4745,74365,3798,53975,3082,235782,5804,9262,1453,50194,3414,72781,3433,103545,4055,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,645283,10174,300402,8489,96361,5022,2455,740,38835,3204,35880,2727,19191,1561,204041,6916,34134,2891,2949,897,16507,1901,12684,1812,1994,570,169907,6227,14438,1878,104502,5543,42780,2816,8187,1117,344881,8448,144038,5993,20952,2255,36112,3129,61738,3814,25236,1921,200843,6515,22237,1853,30312,2782,74451,3948,73843,3634,4300689,14690,2884652,16930,2268081,15442,16315,1895,665612,9003,1040668,8695,545486,6169,616571,11002,190746,6442,6930,1519,70759,3646,83885,4330,29172,2255,425825,8870,8769,1520,148430,4960,178929,6044,89697,3882,1416037,16075,653035,11007,26857,2852,215321,5560,246414,7084,164443,5134,763002,10571,21667,2020,140488,4273,236155,6196,364692,7332,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,61378,3936,25675,2493,5973,1034,396,389,2658,817,1877,677,1042,450,19702,2221,3112,951,257,225,1138,570,1637,681,80,126,16590,2130,1982,667,10393,1709,3359,959,856,537,35703,3181,12973,1805,1552,886,3346,902,5941,1139,2134,657,22730,2461,2415,799,2783,845,9449,1551,8083,1265,348276,4916,231490,5299,173242,4965,795,423,50602,2904,82300,3106,39545,1959,58248,3097,17141,2075,853,506,7441,1529,6908,1330,1939,622,41107,2985,1331,648,14152,1632,17494,1878,8130,1059,116786,5053,54210,3374,1799,825,19593,1803,20276,2332,12542,1511,62576,3602,2361,801,12475,1765,19854,2113,27886,2022,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,304416,8881,158580,7692,45725,3231,1738,741,18703,2080,18730,1849,6554,1252,112855,6548,16396,2076,1593,643,7722,1604,5497,1215,1584,589,96459,6284,10452,2075,52961,4470,26372,2844,6674,1222,145836,5377,59142,3777,7625,1150,15477,2092,26660,2727,9380,1264,86694,4451,11499,1726,12736,2127,33611,2783,28848,2240,1522498,10048,1043036,10411,801604,10280,10152,1582,238302,6840,342198,6992,210952,3662,241432,6458,66984,4771,3029,964,26716,3270,26938,2917,10301,1525,174448,6760,3913,1061,69520,5011,63628,3294,37387,2335,479462,8958,230273,6663,13133,2023,78476,4363,85711,4533,52953,2726,249189,6911,9147,1252,45455,3729,83915,3932,110672,4170,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,44279,2905,19798,1720,6678,959,390,324,2717,657,1751,474,1820,482,13120,1555,2421,761,544,407,1185,505,563,269,129,81,10699,1330,1901,712,5862,973,2371,703,565,194,24481,2283,10100,1426,2047,731,1641,487,3883,896,2529,607,14381,1691,3022,775,1994,691,3947,985,5418,785,290196,3685,191437,4014,159051,3804,3294,786,53552,2167,67384,2205,34821,1497,32386,2730,11829,1496,749,493,5707,1110,3979,709,1394,344,20557,2128,721,379,9792,1747,7353,1286,2691,587,98759,4095,50462,2490,5262,1010,15509,1705,19013,1733,10678,1333,48297,2906,2610,814,7843,1366,15703,1807,22141,1428,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,436910,9765,227899,7321,79135,4494,3680,939,36258,3527,28537,2450,10660,1320,148764,5981,22305,2644,2350,1096,10633,1801,7832,1471,1490,559,126459,5580,14556,2242,75921,4392,27130,2634,8852,1583,209011,7606,85320,4959,12423,1764,21579,2984,37151,3008,14167,1716,123691,5533,14669,1930,18036,2647,50592,3517,40394,2806,2072755,13313,1432445,15401,1123903,14156,15581,2285,368335,7979,475013,7242,264974,5273,308542,9220,92630,5127,4400,1061,38287,3070,36360,3456,13583,1471,215912,7188,5388,1303,78238,4429,87630,5040,44656,2582,640310,12623,302549,8224,14510,2231,103843,5171,113426,4854,70770,3602,337761,8887,13110,1796,64557,4001,116204,5538,143890,4537,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,1453662,18095,859346,14678,344670,9882,13485,2234,176361,7056,109997,5268,44827,3504,514676,12339,77515,4922,11366,2304,37734,3642,21668,2441,6747,1379,437161,10906,47695,3700,266543,10036,98232,4879,24691,2045,594316,12066,251494,7771,47707,3740,62216,4158,97886,5095,43685,2907,342822,8588,54456,3643,53976,3953,118691,5894,115699,4841,7823535,25540,5547819,27507,4258564,24795,74593,5159,1584530,18225,1802989,15320,796452,7582,1289255,20012,399689,11257,28719,3125,181548,8336,143991,7056,45431,2794,889566,15935,33176,3349,365982,9540,345807,11316,144601,5219,2275716,23292,1165352,16442,76113,4626,467935,10686,412787,10602,208517,5865,1110364,16718,57551,3664,272526,9541,367340,8763,412947,7689,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,102301,4687,58508,4123,29548,2587,4182,869,15964,2175,6131,1161,3271,866,28960,3375,5037,1248,402,279,2230,752,2102,916,303,192,23923,3098,2412,918,16380,2609,3893,995,1238,405,43793,2480,18599,1904,4356,933,5388,1282,6573,1160,2282,775,25194,2036,5477,1061,3295,1025,9496,1568,6926,1116,816069,5824,632987,6369,537333,5905,17427,2171,233652,4151,194846,3903,91408,2235,95654,5013,32766,3346,2932,874,14888,2179,12044,1920,2902,632,62888,4165,2465,799,25283,2676,22958,2232,12182,1667,183082,5738,96739,4234,7792,1386,39275,3448,30950,2492,18722,1441,86343,3523,5255,1035,17642,1825,26935,2497,36511,2171,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,31551,2197,14021,1467,4086,802,0,147,1804,561,1734,548,548,235,9935,1418,1240,412,96,85,486,298,603,323,55,57,8695,1429,1166,689,5005,1130,2155,649,369,243,17530,1866,7582,1208,1378,533,1227,409,3326,759,1651,508,9948,1370,1904,653,1337,384,3616,802,3091,664,225678,3064,147996,3267,121655,3166,764,406,33891,2165,57861,1965,29139,1113,26341,1916,10229,1440,560,404,4496,1079,4155,813,1018,325,16112,1493,228,179,6481,973,6892,934,2511,502,77682,3149,35767,2155,2406,668,9491,1127,14625,1393,9245,1021,41915,2188,2360,805,6133,1032,13789,1424,19633,1175,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,349872,8950,171482,6806,54873,3872,1819,626,25097,2450,19413,2101,8544,1181,116609,5653,15723,2125,1655,693,7955,1638,4779,1046,1334,633,100886,5238,11175,1725,62884,4191,21878,2625,4949,929,178390,5536,69156,3922,13851,1832,14279,1893,27088,2596,13938,1842,109234,4040,15543,1689,16222,1889,37686,2853,39783,2817,2733948,14610,1887338,15435,1489566,14077,16115,2034,513615,8667,656472,7592,303364,5123,397772,9767,117624,6118,5852,1309,49543,3472,47638,3955,14591,1458,280148,8380,6507,1307,103556,5886,115620,4480,54465,2713,846610,10443,391790,7573,20236,2577,148141,5643,139274,4629,84139,3099,454820,7694,16858,2127,107892,4722,152869,5238,177201,5049,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,325762,8792,151295,6377,57883,4147,2136,742,26497,2609,18858,2069,10392,1499,93412,5248,17344,2151,2121,880,8341,1814,5785,1234,1097,420,76068,5095,7162,1723,46629,4070,19290,2537,2987,809,174467,6259,78701,5118,13978,2036,21776,3249,31351,2970,11596,1529,95766,4627,14718,1770,16769,2311,31808,2792,32471,2627,2353839,11974,1573804,13718,1271393,12894,18098,2495,442822,7728,544321,7347,266152,5714,302411,7810,103183,5309,6273,1360,46285,3682,38592,2718,12033,1400,199228,6758,6874,1484,78895,4749,83150,4238,30309,2039,780035,12534,384810,8774,23852,3066,142028,5744,139049,5516,79881,3920,395225,9064,18941,2740,92504,5052,124870,4900,158910,4268,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,133280,5853,61757,3777,22900,2463,1105,419,9047,1345,9529,1288,3219,862,38857,3006,8446,1384,1166,518,3463,962,3112,894,705,401,30411,2728,3690,1031,18729,2160,6090,1020,1902,551,71523,4001,30679,2992,3761,909,7944,1566,14177,1769,4797,1009,40844,2673,5128,1001,7446,1430,15225,1855,13045,1286,602095,6139,411112,6988,332790,6868,5056,1140,93518,3928,146552,3966,87664,2913,78322,4115,24834,2136,1025,568,10382,1618,9314,1336,4113,765,53488,3427,1276,517,15602,1895,21195,2165,15415,1696,190983,6028,91623,4554,2064,653,26948,2735,35426,2835,27185,2372,99360,4477,2621,679,12436,1834,30560,2448,53743,2548,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,286274,7192,133444,4841,39186,2373,1923,717,18072,1857,12940,1073,6251,945,94258,4332,18250,2039,2667,932,10030,1418,4891,1147,662,265,76008,3791,12196,1720,49502,2911,12518,1579,1792,476,152830,5502,65954,3804,14863,1665,14838,2007,27410,2246,8843,1087,86876,3888,19478,1817,10864,1316,29465,2442,27069,2044,2021411,9753,1352433,10596,1094007,10127,9963,1600,337159,6295,501360,5842,245525,3444,258426,6980,95710,4492,5784,1241,44613,3262,36678,2294,8635,980,162716,5173,4951,1056,68620,3651,61882,3230,27263,2347,668978,9921,329157,6650,21067,1704,111541,4434,122257,4615,74292,2905,339821,6949,19143,1982,63579,3845,104600,4274,152499,4187,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
