GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001MA,C27017_001EA,C27017_002MA,C27017_002EA,C27017_003EA,C27017_003MA,C27017_004EA,C27017_004MA,C27017_005EA,C27017_005MA,C27017_006MA,C27017_006EA,C27017_007MA,C27017_007EA,C27017_008EA,C27017_008MA,C27017_009EA,C27017_009MA,C27017_010EA,C27017_010MA,C27017_011MA,C27017_011EA,C27017_012MA,C27017_012EA,C27017_013MA,C27017_013EA,C27017_014EA,C27017_014MA,C27017_015EA,C27017_015MA,C27017_016EA,C27017_016MA,C27017_017MA,C27017_017EA,C27017_018MA,C27017_018EA,C27017_019EA,C27017_019MA,C27017_020EA,C27017_020MA,C27017_021EA,C27017_021MA,C27017_022MA,C27017_022EA,C27017_023MA,C27017_023EA,C27017_024EA,C27017_024MA,C27017_025EA,C27017_025MA,C27017_026EA,C27017_026MA,C27017_027EA,C27017_027MA,C27017_028MA,C27017_028EA,C27017_029MA,C27017_029EA,C27017_030EA,C27017_030MA,C27017_031EA,C27017_031MA,C27017_032EA,C27017_032MA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037EA,C27017_037MA,C27017_038EA,C27017_038MA,C27017_039MA,C27017_039EA,C27017_040MA,C27017_040EA,C27017_041EA,C27017_041MA,state
0400000US30,995121,1918,239966,10158,67382,5066,12214,2333,55168,4772,145338,6267,59912,3187,85426,5573,27246,2652,12574,1527,14672,1825,124227,7385,28422,3329,13462,2214,14960,2635,72544,4778,40560,3613,31984,3134,23261,2502,12502,1610,10759,1733,326129,13083,74514,5256,55795,4267,18719,2421,189549,8126,145299,7055,44250,3600,62066,3332,43205,3147,18861,1800,304799,10637,48989,4052,45334,3971,3655,1015,202869,6905,186471,6574,16398,1847,52941,3161,38165,2732,14776,1841,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1824141,1550,352835,12602,115698,7102,26093,3579,89605,5774,195685,6684,82491,4688,113194,5068,41452,2714,21901,1941,19551,1873,214012,11833,61353,5535,34170,4179,27183,3387,118978,6797,76852,5346,42126,3545,33681,2445,20697,2024,12984,1397,638552,12917,168983,6544,147008,6197,21975,2961,376568,7975,320174,6547,56394,3853,93001,3742,63251,2736,29750,2537,618742,12793,114256,5594,109711,5492,4545,1123,413329,8046,395776,7957,17553,2240,91157,3307,69630,2983,21527,2045,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,654954,23514,219327,12092,58666,7540,160661,10882,371697,13173,121619,7398,250078,10669,63930,4495,20841,2428,43089,3681,371041,19622,105195,8658,63305,7258,41890,4511,210592,11106,119125,7936,91467,6938,55254,3390,21869,2203,33385,2880,938752,21029,207488,9372,160771,9099,46717,5344,595834,13500,444216,11884,151618,8072,135430,5428,72092,4055,63338,4366,829695,18079,121814,6007,113875,6023,7939,1511,566480,12114,507041,11328,59439,4822,141401,4731,93804,4427,47597,3322,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,178784,10145,49186,5316,8680,1921,40506,4584,106594,5879,38364,3471,68230,4851,23004,2402,11730,1756,11274,1721,109001,9019,25784,3655,10835,2427,14949,2849,58418,5388,32679,3924,25739,3694,24799,2821,14143,2149,10656,2010,390976,12096,84631,5350,66140,4665,18491,2944,237728,8197,186527,6781,51201,4048,68617,3394,48035,2834,20582,2234,607811,12762,104531,5286,98330,5026,6201,1605,418156,8511,393597,8482,24559,2807,85124,4117,67466,3597,17658,2140,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,1425723,28693,451097,13903,85215,6486,365882,12000,792500,17453,203700,8077,588800,16215,182126,5227,66598,3712,115528,5284,750711,23399,189800,10655,80882,5761,108918,8486,428950,14339,197786,7936,231164,11154,131961,5172,70470,4157,61491,4118,2208464,33760,494552,14087,357393,12691,137159,7853,1349233,21469,955298,17520,393935,13697,364679,9438,228849,7247,135830,5875,4370429,35337,851628,14870,807455,14468,44173,4128,2925458,23332,2705729,24114,219729,9663,593343,9579,439351,8930,153992,6212,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,623645,18530,201796,9107,23991,3932,177805,9054,349694,11429,86461,5891,263233,10599,72155,3497,19924,1719,52231,3707,264106,14685,72275,7085,19600,3253,52675,5767,152036,8961,66612,5263,85424,6783,39795,2790,19671,1925,20124,2005,584334,17161,135674,7490,85554,5982,50120,4792,355556,10998,242781,9218,112775,7282,93104,4167,57497,3237,35607,3318,565836,16893,84400,5181,72574,5378,11826,2677,373327,12776,331180,11267,42147,4426,108109,4356,79224,3421,28885,2582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,4350796,53016,1287292,23656,281416,14274,1005876,23132,2515897,32468,671436,13292,1844461,31169,547607,9819,173082,6342,374525,9325,1958218,38159,482729,16110,229091,12835,253638,11927,1142000,24121,529591,15853,612409,19140,333489,8717,163646,6298,169843,6491,5211707,63623,1091090,25234,804029,20403,287061,12677,3293210,43049,2360781,34787,932429,24572,827407,9582,494935,9957,332472,7461,7692771,50420,1288857,18414,1207381,18692,81476,6493,5315617,36956,4841688,36306,473929,13109,1088297,11650,795942,11522,292355,8186,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,2477927,36514,783877,19114,123721,9005,660156,18051,1428775,21979,487002,14489,941773,19145,265275,8633,112075,5343,153200,6836,1252284,33680,337353,14441,146415,9241,190938,10503,714581,19892,396172,14051,318409,12162,200350,8191,105950,5659,94400,5379,2932810,40679,624787,18151,486780,16419,138007,8829,1825988,25614,1427360,23380,398628,12724,482035,9838,313645,8084,168390,6576,2970924,36844,513783,13373,483342,12770,30441,3296,1984526,23675,1847017,21689,137509,8722,472615,10351,368795,9489,103820,5823,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,120200,6283,35097,3573,13276,2895,21821,2597,69460,4018,32706,2944,36754,2739,15643,1492,9504,1020,6139,993,65874,5549,17076,2722,11178,2060,5898,1603,36334,3398,24977,2531,11357,1831,12464,1673,9510,1594,2954,612,234937,8916,60240,3941,50116,3696,10124,2110,141339,5829,120986,5452,20353,2771,33358,2229,26561,2103,6797,913,288204,8174,50992,3500,48446,3328,2546,1233,199785,5622,190277,5585,9508,1463,37427,2141,30339,2170,7088,1092,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,2536990,33527,811008,16859,152434,9999,658574,16711,1461038,20634,408233,10541,1052805,18686,264944,7171,118664,5201,146280,5342,1298350,28888,335877,12268,181721,10277,154156,8906,709268,17633,412992,13117,296276,10679,253205,6912,146325,5461,106880,4630,3609469,40088,786286,16116,648626,14842,137660,8313,2166092,25456,1740164,21474,425928,13308,657091,10596,443748,9761,213343,5445,3824193,36043,657093,14783,624939,14061,32154,3917,2614149,22989,2474457,21001,139692,7119,552951,10128,410300,8560,142651,6256,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,933378,17727,307128,9131,51907,4073,255221,8354,532240,9638,165984,5784,366256,8397,94010,4030,37888,2594,56122,3008,487047,14542,139110,6675,60486,5550,78624,4815,270669,8793,146734,5640,123935,6313,77268,3299,42900,2498,34368,2308,1224474,20927,304154,9440,221149,9024,83005,5261,732656,13089,555055,11311,177601,7493,187664,5272,124754,4400,62910,3042,1104144,16149,180373,7138,161683,6552,18690,2145,739914,10642,671259,10133,68655,4505,183857,4854,139550,4609,44307,2686,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,949059,23512,266322,11916,52105,5657,214217,11676,574999,14623,171239,8344,403760,12805,107738,5198,45510,2857,62228,4334,482500,18353,123273,8135,62033,5173,61240,5901,278385,10941,145381,6988,133004,7908,80842,4360,46681,3468,34161,2653,1182876,25549,253674,9184,198291,8574,55383,4549,714747,16937,538627,13277,176120,10142,214455,6461,139227,5287,75228,4757,1276148,17727,196936,7300,186335,7030,10601,1753,857652,12439,786535,11446,71117,5405,221560,5589,162891,5995,58669,3546,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,2471334,34235,728560,17494,179605,11601,548955,14906,1413767,19902,507706,12378,906061,15688,329007,7722,171360,5659,157647,4954,1324792,26189,326689,11801,166615,8578,160074,9967,701044,17648,416941,12383,284103,11266,297059,7525,188627,5117,108432,5354,3909572,43812,820465,17331,648427,15836,172038,10008,2339589,26129,1908972,21201,430617,14028,749518,12455,539160,10879,210358,6789,4662067,39635,779603,15198,736209,14893,43394,4252,3202166,26755,3028722,27404,173444,7832,680298,11371,532693,11254,147605,5916,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,209317,9990,58720,4456,13205,2371,45515,4070,124064,6792,34378,3456,89686,6596,26533,2196,9723,1358,16810,1871,104065,8964,25288,3954,10671,2270,14617,2801,58731,5687,31242,3961,27489,3757,20046,1949,10541,1641,9505,1636,292703,11785,59573,4660,47097,4057,12476,2073,181163,7924,137696,6545,43467,5037,51967,3237,32075,2576,19892,2049,407680,10527,66799,3828,63033,3687,3766,1289,279464,7137,256509,6936,22955,3003,61417,3351,46405,3198,15012,2152,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,1239479,29993,406790,14631,63636,5928,343154,14715,701005,16619,218007,9457,482998,14752,131684,5532,50924,3591,80760,4086,597412,20362,143986,8660,65910,5981,78076,6793,341866,12945,184331,8727,157535,9911,111560,5225,59363,3725,52197,3808,1467815,26381,309520,13148,240496,11985,69024,6151,906899,17130,692284,15754,214615,9609,251396,7086,162628,5457,88768,4864,1369836,24212,206451,8706,191225,8547,15226,2915,913698,18686,838293,18021,75405,6095,249687,6352,194761,5575,54926,3663,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,169295,6796,55266,3657,15169,2729,40097,3305,90303,4782,35286,3378,55017,3441,23726,1529,11327,1031,12399,1426,93995,5427,28073,2594,17358,2477,10715,1709,50301,3989,33271,2767,17030,2166,15621,1785,10001,1609,5620,974,289998,9884,78006,4707,64171,4357,13835,2381,170438,6196,144825,5920,25613,2685,41554,2305,28576,1874,12978,1418,268623,9384,44989,3719,43352,3612,1637,692,181880,6722,171912,6393,9968,1938,41754,2492,30842,2355,10912,1270,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,1705978,31676,536846,14250,108168,6501,428678,13653,983924,20646,297728,12033,686196,17579,185208,6926,76020,3680,109188,5880,833095,22120,205548,9581,112205,8823,93343,7275,477505,14766,269843,11062,207662,8834,150042,6043,79310,4589,70732,4044,1987062,32515,424092,14097,343299,11612,80793,7261,1239250,21367,971210,18038,268040,11706,323720,9075,206429,7626,117291,6195,1846059,28624,299997,10434,282334,9938,17663,2723,1246952,21115,1157733,19431,89219,6336,299110,8369,222523,7453,76587,4714,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,6648388,73034,2444818,34446,374553,13326,2070265,32440,3610415,44531,1060459,21333,2549956,36427,593155,13083,184512,8010,408643,10066,3341325,57812,1006363,26219,378315,16405,628048,22727,1946105,35833,932356,20628,1013749,28389,388857,10061,171068,6461,217789,7673,7658019,82343,1930429,30952,1341717,27031,588712,19620,4783051,57771,3336656,45738,1446395,28672,944539,13385,541753,9567,402786,11666,8635993,67474,1652741,27393,1507170,26031,145571,8188,5897686,43694,5309135,41569,588551,19105,1085566,14672,783126,13149,302440,9097,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,525001,18936,189388,10955,62265,6570,127123,9047,300242,10215,136868,7969,163374,6556,35371,2594,15005,1701,20366,1987,368407,16124,140383,8478,95984,7378,44399,6187,196082,8970,129626,6497,66456,6259,31942,2794,18557,2134,13385,1960,1089464,21169,373009,9217,324042,9203,48967,4596,608411,13398,501917,12089,106494,6285,108044,4333,70787,4198,37257,2608,911165,20152,191947,9378,180045,8961,11902,2797,603398,13146,557373,11981,46025,4639,115820,4106,85013,3901,30807,2731,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,112273,5962,26957,2941,4737,1454,22220,2615,70124,4091,19052,2569,51072,3873,15192,1422,7285,1097,7907,1096,66931,5461,15750,2232,4179,1192,11571,2037,34904,3452,16008,2017,18896,2842,16277,1568,8553,1040,7724,1247,197667,8736,41683,3199,27415,2704,14268,2296,119425,5492,91166,4834,28259,2478,36559,2374,24659,2085,11900,1447,224415,8397,34681,2901,30285,2484,4396,1140,154631,5666,141682,5068,12949,2022,35103,1946,28378,2112,6725,1016,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,1405866,32641,424795,14596,100226,7773,324569,12543,816990,18886,317060,11032,499930,16276,164081,6433,77767,3623,86314,4512,770598,25440,214319,11339,105237,7442,109082,8174,433803,14875,255845,10387,177958,8789,122476,4568,67011,3869,55465,3295,2276864,36581,534880,15481,436148,14708,98732,6205,1408964,24293,1111249,22122,297715,12098,333020,6884,228643,6029,104377,5050,3552316,36830,668217,13923,634108,13761,34109,3848,2383178,24527,2239102,24942,144076,7501,500921,8068,403224,8641,97697,5180,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,1347571,30536,408383,14246,98660,7951,309723,12192,796722,18337,278261,10826,518461,12740,142466,5705,60879,3388,81587,4738,716104,26167,199566,12302,95189,8865,104377,6973,416642,15361,222740,9684,193902,9377,99896,4364,57256,3350,42640,3174,2040682,35360,488954,14638,363007,13157,125947,7543,1231979,23714,940666,20804,291313,13118,319749,7391,213000,6635,106749,5349,2787372,33464,477655,11800,443576,11516,34079,3930,1900514,24769,1760155,22907,140359,8091,409203,7346,312274,6838,96929,4488,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,478216,16880,129538,7269,24760,3375,104778,6688,288852,10474,77632,5169,211220,8331,59826,3498,24622,2552,35204,2548,246996,12640,54425,4810,26887,3921,27538,3654,133819,7247,70057,5289,63762,4855,58752,4027,34761,3261,23991,2573,589193,17487,116760,7181,86750,6451,30010,3967,349093,10215,261812,9751,87281,6365,123340,4967,90997,4252,32343,3114,477701,13051,69540,5116,64633,5079,4907,1333,330146,10072,302148,9625,27998,3351,78015,4052,62606,4038,15409,1967,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,1084909,22652,332433,9691,64912,6087,267521,9016,629327,13536,224581,7857,404746,10437,123149,4299,62552,2967,60597,3554,625344,19193,166346,8972,93627,6394,72719,5142,337768,11232,202335,8705,135433,6665,121230,4432,72284,3508,48946,2993,1859724,27691,421998,11042,356117,10317,65881,4886,1110887,17662,924543,15984,186344,7610,326839,5820,222123,4951,104716,4108,2031455,28768,352669,10626,335948,10273,16721,2241,1403543,18718,1339188,18422,64355,4222,275243,5077,204725,5514,70518,2995,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,104165,7786,31196,3591,10144,2485,21052,2978,61636,5143,27755,3481,33881,3901,11333,1615,5545,1085,5788,1107,59290,6541,16160,2868,9490,2010,6670,1579,32760,4017,18969,2744,13791,2254,10370,1336,5500,946,4870,1155,186100,10252,49593,5043,39776,4525,9817,2285,110729,6143,84958,5289,25771,2979,25778,2349,16849,1742,8929,1608,218861,8181,38485,3893,36628,3829,1857,667,149817,5424,138371,5500,11446,1952,30559,2401,23412,2384,7147,1509,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,2084986,26606,538250,8893,93881,7133,444369,10763,1196182,18893,229316,10641,966866,17578,350554,7047,54803,3479,295751,7257,504068,16471,86690,5337,56889,4998,29801,3133,312016,11686,182900,8484,129116,8430,105362,5464,31456,3000,73906,4761,670347,20497,103389,7614,87376,6984,16013,2369,454258,15261,346468,13899,107790,7169,112700,5980,46374,3675,66326,4604,254814,12956,39720,4338,37719,4210,2001,727,173325,9781,151949,7824,21376,3957,41769,3657,25463,2791,16306,2265,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
