GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001MA,B08406_001EA,B08406_002EA,B08406_002MA,B08406_003EA,B08406_003MA,B08406_004MA,B08406_004EA,B08406_005EA,B08406_005MA,B08406_006EA,B08406_006MA,B08406_007MA,B08406_007EA,B08406_008EA,B08406_008MA,B08406_009MA,B08406_009EA,B08406_010EA,B08406_010MA,B08406_011EA,B08406_011MA,B08406_012MA,B08406_012EA,B08406_013EA,B08406_013MA,B08406_014EA,B08406_014MA,B08406_015MA,B08406_015EA,B08406_016EA,B08406_016MA,B08406_017MA,B08406_017EA,B08406_018EA,B08406_018MA,B08406_019EA,B08406_019MA,B08406_020MA,B08406_020EA,B08406_021EA,B08406_021MA,B08406_022MA,B08406_022EA,B08406_023EA,B08406_023MA,B08406_024EA,B08406_024MA,B08406_025EA,B08406_025MA,B08406_026MA,B08406_026EA,B08406_027EA,B08406_027MA,B08406_028EA,B08406_028MA,B08406_029MA,B08406_029EA,B08406_030MA,B08406_030EA,B08406_031EA,B08406_031MA,B08406_032EA,B08406_032MA,B08406_033EA,B08406_033MA,B08406_034MA,B08406_034EA,B08406_035MA,B08406_035EA,B08406_036EA,B08406_036MA,B08406_037EA,B08406_037MA,B08406_038EA,B08406_038MA,B08406_039EA,B08406_039MA,B08406_040MA,B08406_040EA,B08406_041MA,B08406_041EA,B08406_042EA,B08406_042MA,B08406_043EA,B08406_043MA,B08406_044EA,B08406_044MA,B08406_045MA,B08406_045EA,B08406_046MA,B08406_046EA,B08406_047EA,B08406_047MA,B08406_048MA,B08406_048EA,B08406_049EA,B08406_049MA,B08406_050EA,B08406_050MA,B08406_051MA,B08406_051EA,state
0400000US13,4417396,21376,3965388,20791,3520840,22401,444548,11382,334791,11658,65728,4927,44029,4268,93619,6864,68628,5740,520,434,21614,2899,2519,766,338,250,10772,1807,68078,4122,60323,4293,219216,7808,2317889,17017,2073713,17494,1822871,18324,250842,8562,181182,8492,39725,3904,29935,3883,48164,4252,32907,3785,301,293,12769,2055,2001,706,186,212,8145,1464,37808,3174,36342,3657,113717,5798,2099507,15509,1891675,15743,1697969,15945,193706,8310,153609,7588,26003,2605,14094,2060,45455,4101,35721,3682,219,275,8845,1654,518,320,152,180,2627,931,30270,3059,23981,3182,105499,4890,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,548600,8330,455110,8625,93490,4964,69972,4165,14910,2122,8608,1534,49050,3820,48625,3753,0,187,364,439,61,101,0,187,7538,1554,32172,2728,18393,2144,30505,3393,373187,4440,298472,5428,255680,6012,42792,3028,32583,2739,6178,1257,4031,840,20983,2385,20855,2394,0,187,100,159,28,47,0,187,5609,1412,18951,2345,12362,1746,16810,2287,313071,6102,250128,5967,199430,6255,50698,3258,37389,2606,8732,1390,4577,1154,28067,2343,27770,2269,0,187,264,300,33,55,0,187,1929,613,13221,1800,6031,1463,13695,1804,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,613391,9971,546680,9395,66711,4753,51175,4209,8434,1952,7102,1628,4862,1061,4733,1046,17,26,0,187,0,187,112,186,8222,1843,15504,2157,4942,1012,44352,4520,370347,5762,327686,6711,291669,6835,36017,2901,26513,2478,5245,1239,4259,1187,2673,781,2673,781,0,187,0,187,0,187,0,187,5386,1363,8647,1593,3711,884,22244,3206,320926,6280,285705,6668,255011,6011,30694,2800,24662,2515,3189,1144,2843,892,2189,802,2060,767,17,26,0,187,0,187,112,186,2836,1135,6857,1309,1231,426,22108,2706,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,4897354,25319,4414595,25861,482759,10820,374188,9328,67738,4566,40833,3860,569211,11332,240999,8122,2157,971,179754,6594,146045,5207,256,230,37263,2958,186057,5900,70614,4479,264383,8659,3185106,15971,2593999,17792,2336773,17893,257226,8099,197118,7237,37645,2818,22463,2971,286552,8454,107464,4951,1238,769,94186,5014,83408,4681,256,230,27506,2605,98733,4554,40189,3273,138127,6221,2839776,17480,2303355,17790,2077822,17179,225533,7329,177070,6077,30093,2933,18370,2085,282659,8632,133535,5556,919,572,85568,4319,62637,3570,0,187,9757,1347,87324,4697,30425,2761,126256,5426,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,2741609,17542,2473657,16358,267952,8814,208964,8422,33680,2881,25308,3181,27747,3089,26146,2958,373,423,104,130,629,549,495,246,13264,1404,59836,4181,29680,2731,102249,3955,1561481,12706,1435043,13069,1294459,12363,140584,5875,109913,5778,15681,2002,14990,2237,14103,1917,13280,1839,0,187,60,109,443,509,320,203,9101,1220,33952,2725,18803,2029,50479,3248,1412904,11912,1306566,11886,1179198,10405,127368,5365,99051,4363,17999,2152,10318,1627,13644,1942,12866,1886,373,423,44,73,186,200,175,162,4163,1041,25884,2427,10877,1371,51770,2702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,1404708,11417,1269578,11961,135130,5353,103520,5176,19106,2150,12504,1719,16410,1997,16097,1964,0,187,23,37,63,88,227,196,7676,1327,52861,3497,15108,1803,74447,3958,825883,8299,733151,8413,661199,8390,71952,3383,55298,3263,9405,1496,7249,1277,8319,1329,8060,1318,0,187,23,37,46,78,190,169,4974,995,29097,2225,10755,1410,39587,3000,745327,7603,671557,7050,608379,6811,63178,3819,48222,3660,9701,1405,5255,1046,8091,1336,8037,1324,0,187,0,187,17,35,37,70,2702,751,23764,2480,4353,957,34860,2357,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,1296095,13029,1159658,14622,136437,6267,102515,5513,18812,2090,15110,1786,6202,1528,5750,1441,53,87,294,359,0,187,105,124,4753,980,33772,2982,15370,1743,55940,3146,758975,7786,696743,7586,623485,8468,73258,4029,54221,3933,9841,1434,9196,1335,3457,1124,3053,1058,53,87,294,359,0,187,57,93,3301,834,19749,2305,9701,1421,26024,2012,653157,8279,599352,8464,536173,9505,63179,4154,48294,3369,8971,1547,5914,1201,2745,1017,2697,1009,0,187,0,187,0,187,48,79,1452,507,14023,1684,5669,1147,29916,2350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,1749126,15694,1563583,14821,185543,8119,146443,6866,23653,3059,15447,2569,21647,2191,21528,2170,0,187,76,122,0,187,43,74,4779,1210,46187,3543,21581,2758,60300,4078,1015376,11158,928784,10857,827979,10460,100805,5357,78454,4485,13514,2198,8837,1860,12367,1742,12248,1717,0,187,76,122,0,187,43,74,3156,1056,28030,2814,14626,2402,28413,2607,888244,10590,820342,10177,735604,9297,84738,4700,67989,4237,10139,1553,6610,1353,9280,1360,9280,1360,0,187,0,187,0,187,0,187,1623,600,18157,1924,6955,1229,31887,2861,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,1839596,15819,1642839,17640,196757,8586,149080,8089,28327,3123,19350,3204,28663,3157,27444,2968,759,355,0,187,357,458,103,109,9723,1521,36779,3404,29915,3288,52360,3737,1048523,10764,962881,11516,854570,12120,108311,6173,80837,5611,14703,2802,12771,2450,12802,2130,11953,1984,389,248,0,187,357,458,103,109,6204,1156,20947,2705,21307,2782,24382,2102,948513,9598,876715,10056,788269,11037,88446,5521,68243,4945,13624,2128,6579,1488,15861,2096,15491,2065,370,253,0,187,0,187,0,187,3519,948,15832,2044,8608,1499,27978,2946,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,547031,8113,480155,8373,66876,4803,56638,4330,5777,1229,4461,950,4938,799,4102,760,76,93,138,135,0,187,622,239,3163,1011,25589,2584,8077,1616,34543,2478,319610,4867,279489,5119,242308,5671,37181,3096,30740,2650,3618,980,2823,775,2665,633,2333,629,0,187,41,68,0,187,291,185,2162,768,11883,1596,5710,1408,17701,2030,303731,5386,267542,5427,237847,4900,29695,2848,25898,2594,2159,654,1638,486,2273,573,1769,536,76,93,97,117,0,187,331,179,1001,533,13706,1816,2367,745,16842,1651,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,2308025,16432,2056101,15414,251924,9774,193611,8697,31794,3145,26519,3015,152911,7142,107448,6108,1911,870,36330,3383,7070,1377,152,161,9246,1734,68580,4848,27396,3004,122798,5355,1374846,12026,1184449,11678,1056467,11478,127982,5684,93133,4895,17189,2108,17660,2754,73982,5217,50060,4284,1136,703,18163,2182,4520,1187,103,99,7036,1448,36927,3260,15082,2026,57370,3482,1314110,12746,1123576,12512,999634,11490,123942,5885,100478,5478,14605,1984,8859,1346,78929,5130,57388,4293,775,463,18167,2235,2550,768,49,81,2210,798,31653,2712,12314,2102,65428,3405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
