GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005MA,B16010_005EA,B16010_006EA,B16010_006MA,B16010_007MA,B16010_007EA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010MA,B16010_010EA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016MA,B16010_016EA,B16010_017EA,B16010_017MA,B16010_018MA,B16010_018EA,B16010_019EA,B16010_019MA,B16010_020EA,B16010_020MA,B16010_021MA,B16010_021EA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024MA,B16010_024EA,B16010_025MA,B16010_025EA,B16010_026MA,B16010_026EA,B16010_027MA,B16010_027EA,B16010_028EA,B16010_028MA,B16010_029MA,B16010_029EA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036MA,B16010_036EA,B16010_037MA,B16010_037EA,B16010_038MA,B16010_038EA,B16010_039EA,B16010_039MA,B16010_040MA,B16010_040EA,B16010_041EA,B16010_041MA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045MA,B16010_045EA,B16010_046MA,B16010_046EA,B16010_047MA,B16010_047EA,B16010_048EA,B16010_048MA,B16010_049MA,B16010_049EA,B16010_050EA,B16010_050MA,B16010_051MA,B16010_051EA,B16010_052EA,B16010_052MA,B16010_053EA,B16010_053MA,state
0400000US24,4062813,3446,422614,11959,212605,8904,120380,6740,72915,6985,8764,1870,8547,2170,1999,791,210009,8056,170703,7073,19657,2377,10260,1915,6465,1301,2924,998,1043926,16687,638835,12488,543368,10739,49926,5074,18883,2672,14313,2113,12345,2224,405091,9347,369054,9197,11414,1811,13069,1613,8791,1167,2763,963,1042589,16957,754312,14135,653278,13521,40297,3824,28498,3227,17462,2350,14777,2161,288277,8151,255321,7545,9375,1842,11609,2044,8697,1414,3275,908,1553684,15304,1228390,14180,988180,12345,48702,3458,88593,5933,74848,4323,28067,3176,325294,7568,260950,6669,9406,1328,25248,3017,23313,2631,6377,1614,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4654351,2622,479847,11565,200461,7668,77092,4298,63663,5154,38233,4025,17754,2262,3719,1012,279386,8250,142945,5447,61176,3390,50848,4211,19800,1958,4617,1327,1161032,16535,697813,13105,517339,12555,78188,5079,70854,5138,22430,2312,9002,1591,463219,9649,381793,8666,28877,2571,37801,3528,10703,1713,4045,1175,1096743,14380,773135,13578,630357,10973,53925,3956,59468,4712,16489,2191,12896,2003,323608,9392,275290,9197,16484,2362,20501,2029,7324,1403,4009,1031,1916729,18005,1514220,17717,1249433,16844,50974,4265,116416,5977,76191,3789,21206,2605,402509,8204,331766,7615,10853,1685,31176,2599,21916,2736,6798,1355,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6680525,4001,677590,11647,244807,7332,180589,6653,37865,2898,10832,1503,4969,1164,10552,1749,432783,8406,364248,7856,22276,2164,19610,2345,5030,1126,21619,2303,1980847,14929,1027058,12521,957299,12105,26921,2759,17288,2121,8505,1601,17045,2497,953789,10697,901414,10909,14046,1370,21209,2329,3944,1098,13176,2019,2194749,17692,1443246,15408,1368068,15930,23021,1984,23575,2248,11558,1721,17024,2213,751503,11795,712150,11156,11511,1592,16067,1510,3901,867,7874,1451,1827339,16900,1345083,13862,1185227,13554,26851,2453,61675,3751,47106,2459,24224,2564,482256,8473,421317,8331,6812,1030,26288,2176,17205,1715,10634,1413,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3672583,3319,272508,6328,120179,5057,67521,3881,29024,2864,1792,589,11840,1760,10002,2050,152329,4014,112339,3536,10141,1670,4680,1032,16547,1883,8622,1714,943377,11816,560565,10686,503105,9854,23533,2433,7268,1436,16067,2394,10592,1802,382812,7424,364374,6837,5310,969,5515,922,3501,935,4112,785,1198164,10871,882481,11100,819554,10680,14893,2128,11376,1775,20842,2464,15816,2354,315683,6822,295106,6693,5493,1060,5941,1100,4258,931,4885,1206,1258534,12532,993874,12171,899826,10778,17485,2057,31713,3145,32721,2814,12129,1720,264660,5550,243245,5743,3278,848,9542,1424,5908,1352,2687,725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1950710,4021,335974,8867,114816,6232,104616,5791,8094,1579,503,391,681,506,922,462,221158,6852,211375,6622,6395,1158,976,483,1515,791,897,718,585936,11034,325889,8860,313450,8551,7897,1520,1159,556,2221,739,1162,593,260047,7035,253760,6970,3930,1098,1087,566,1144,640,126,121,617847,10781,411251,9318,399294,9744,7803,1511,1432,826,1530,547,1192,581,206596,6874,202351,6744,2469,779,1266,570,432,321,78,109,410953,12273,295057,10403,284074,10264,4458,1148,2975,868,2905,1210,645,385,115896,5860,112500,5669,1120,485,1656,665,451,316,169,140,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4076767,4964,453826,11023,169074,6734,143800,6487,17413,2542,3464,908,3623,1473,774,464,284752,8304,263891,8241,9901,1966,6139,1261,3068,1002,1753,1012,1279755,15604,706520,11878,677606,11769,14382,2536,7343,1497,4839,1082,2350,950,573235,9270,557134,9377,6236,1470,5247,981,3055,882,1563,807,1222475,16606,822410,14199,791693,14622,12767,2090,7696,1618,5645,1336,4609,1854,400065,9596,387046,9536,4599,1207,4482,871,2893,1023,1045,530,1120711,15893,854916,14265,794877,13829,13972,1947,24147,2480,17662,2310,4258,1193,265795,7711,247429,7422,3681,974,7962,1592,5120,1102,1603,759,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695850,2391,51402,3454,20788,2211,18894,2021,885,472,458,261,87,99,464,460,30614,2355,28423,2370,499,389,608,333,254,223,830,317,213165,5659,122360,5064,119914,5139,974,519,497,301,509,367,466,231,90805,3660,87879,3627,954,418,1087,524,175,272,710,297,227444,6605,150776,5202,145569,4982,1724,717,1310,599,261,213,1912,642,76668,3746,74149,3629,1065,574,570,257,470,364,414,194,203839,5327,147922,5339,140831,5233,2545,699,2957,687,978,480,611,281,55917,2849,53432,2720,750,455,1145,476,243,212,347,168,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1224701,2481,119161,5226,64076,3981,28965,2447,28626,2679,1099,531,3037,911,2349,808,55085,3121,39771,2364,10676,1542,1402,546,2494,1010,742,470,333560,6776,199664,5445,181208,4926,13118,1812,1396,555,2795,1021,1147,510,133896,3941,126458,3881,5050,1162,1524,527,354,242,510,402,410211,6232,307258,6111,293559,6098,7495,1451,2409,611,2245,668,1550,697,102953,3149,98466,3234,1893,561,1249,594,912,402,433,310,361769,7140,291650,5681,273679,5121,7061,1321,5424,1182,4273,922,1213,559,70119,3622,65473,3243,979,490,1362,481,1888,764,417,435,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1919598,2061,285569,8642,164163,7000,49585,4622,101446,4874,3241,1175,8568,1998,1323,658,121406,5494,63523,3759,45066,3308,3704,1221,7737,1362,1376,579,540814,11458,330553,10295,223688,8227,81377,4594,5516,1252,16947,2637,3025,951,210261,6357,167820,6298,25164,2620,4253,1107,11143,1928,1881,810,649752,10773,430026,9473,329170,7819,58924,4405,10019,1884,27208,2728,4705,1553,219726,6939,183809,5946,15369,1832,6049,1215,12753,1946,1746,766,443463,8884,308360,8040,232696,6578,24793,2697,14399,1977,33433,3163,3039,1059,135103,4876,106801,4880,5422,1276,6323,1097,15210,1903,1347,620,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,931304,1569,73003,4060,30732,2862,24573,2534,2188,916,2916,1100,1015,882,40,68,42271,3216,35092,2911,1452,632,5250,1295,450,315,27,46,265993,6760,165512,5891,155095,5686,3600,946,5143,1125,1375,818,299,217,100481,3948,93229,3999,1043,476,5113,924,846,438,250,296,266278,8233,194243,6827,183528,6615,3581,994,5757,1218,824,485,553,315,72035,3859,66827,3899,1472,609,3083,655,501,334,152,149,326030,7278,244149,6096,224633,6020,2871,981,10122,1447,5220,1100,1303,585,81881,4455,75324,4401,359,191,3963,905,1796,755,439,238,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6127931,1949,669926,12752,311036,10065,97902,4897,167114,7332,33217,3193,9025,1653,3778,913,358890,8940,189852,6008,105052,5085,46005,3250,13390,1868,4591,1552,1729723,19403,1033260,14192,696529,13487,222721,8203,75087,4765,24992,2807,13931,2643,696463,13254,539441,10779,82736,4888,49477,3618,16875,2301,7934,1479,1437014,17717,1039101,16885,753649,13606,166628,6088,70466,5325,31863,3113,16495,2317,397913,9543,309693,7987,39579,3487,30521,2984,13342,1623,4778,1318,2291268,18347,1782966,17783,1259557,14345,126772,6748,197121,7946,167625,5904,31891,3388,508302,9417,366503,7678,24770,3054,54641,3583,50846,3363,11542,2317,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1373822,3505,217112,6903,96639,5700,23541,2651,64261,4852,706,467,893,509,7238,1064,120473,5559,40485,3494,64277,4079,844,416,1467,552,13400,1085,362284,9783,197169,6798,112095,4935,66784,4665,1025,434,1595,632,15670,1327,165115,6256,95629,5292,55787,4404,1122,492,847,411,11730,1574,431492,10210,275844,8873,189682,7460,64869,3918,3248,828,1817,790,16228,1664,155648,6006,108827,5351,37813,3056,1457,593,485,265,7066,983,362934,7527,240401,7153,186351,6623,35365,3018,7181,1617,5265,1253,6239,1204,122533,5286,95054,4291,17422,1952,4659,1409,2921,695,2477,804,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13539612,4821,1930575,21319,825991,16170,285800,8381,359566,13651,77025,4629,86338,5718,17262,2358,1104584,16369,539387,11419,321076,8152,135901,6057,91669,5012,16551,2048,3599907,27257,2040925,21262,1396879,16202,355508,11453,164206,6771,88905,6270,35427,3591,1558982,17607,1184736,15768,179123,7809,125314,5295,53028,4689,16781,2264,3341148,24037,2324600,22350,1737731,18538,322055,9834,164059,6395,72973,4135,27782,2462,1016548,14873,792766,13275,101608,5408,74750,4882,35388,3558,12036,1790,4667982,27027,3617044,23009,2692415,22506,274133,11136,366938,11289,219816,7811,63742,4453,1050938,13882,782779,12329,58137,3494,122549,5266,69131,4352,18342,2356,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661937,8478,902726,15394,391509,12757,228009,8808,144045,6415,4123,1154,11713,2391,3619,1415,511217,12149,447734,11133,46144,4047,7143,1675,7739,1372,2457,1009,1772285,17356,990781,14293,889827,14107,72109,4893,10775,1771,14349,2107,3721,1294,781504,12558,742170,12024,23405,2589,8705,1595,5076,891,2148,810,2074362,18747,1402534,17282,1306379,16765,56938,4282,18280,2607,12635,1769,8302,1971,671828,11674,639274,12454,16864,1944,8253,1745,4778,1175,2659,879,1912564,21200,1414526,17153,1278289,15928,43145,3295,44981,3617,34801,3220,13310,2083,498038,10321,454667,9310,11181,1750,16633,1851,11379,1665,4178,1456,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478850,1774,37266,2363,15407,1789,12790,1680,1120,604,871,446,112,129,514,429,21859,1478,19060,1463,332,213,2021,590,24,41,422,343,133393,4215,82553,3904,79254,3686,810,492,1762,841,256,150,471,346,50840,2405,48507,2390,550,382,1608,491,142,167,33,45,176875,5220,131281,4670,125897,4632,1477,591,2182,724,432,268,1293,739,45594,2410,42657,2265,513,347,853,352,202,183,1369,968,131316,4263,104140,4180,98717,3809,944,507,2171,704,1431,561,877,617,27176,2035,25529,1988,147,112,859,396,543,337,98,94,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7857460,5100,836031,14533,305917,9423,251288,8814,26072,3065,19352,2048,5156,1156,4049,1142,530114,10972,476044,10299,18899,1950,24717,2898,5124,1240,5330,1359,2666563,21011,1485278,16165,1425839,16206,24349,2739,19370,2124,6857,1339,8863,1810,1181285,13719,1137900,13998,12452,1907,19653,2440,6299,1227,4981,1427,2262648,19901,1576870,17781,1506477,17528,27343,2893,24313,2624,7461,1459,11276,2494,685778,10857,653296,11114,10641,1542,11817,1401,4193,1022,5831,1288,2092218,17691,1601674,16226,1461391,16506,25790,2618,60534,5154,39448,3326,14511,2648,490544,9762,444974,9295,5510,1051,20649,2418,13034,1453,6377,1440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529885,3184,321930,6924,140110,4867,88487,3980,44428,2497,1167,462,4653,1079,1375,776,181820,5084,152948,4912,22958,2009,1697,620,2821,789,1396,441,801435,10199,451171,7955,409703,7735,30351,2830,3010,960,4905,995,3202,818,350264,6598,333039,6475,9644,1317,2201,620,2846,885,2534,639,795152,11275,518489,9000,485035,8595,19443,1781,4484,977,5437,1068,4090,980,276663,6827,262521,6312,6233,1144,2638,664,2445,591,2826,983,611368,10349,450051,8524,416876,8222,9805,1336,9194,1232,10364,1268,3812,808,161317,5688,150624,5378,2673,617,3199,748,3179,1003,1642,567,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746957,3516,283446,9462,141216,6844,67599,4360,64500,4993,1958,970,6038,1387,1121,593,142230,6427,104382,5265,22161,2450,8117,2040,6158,1429,1412,890,666778,14404,356032,9825,300291,8656,38526,4078,7308,1664,8179,1605,1728,797,310746,9806,283783,8811,14180,1995,5681,1196,6096,1398,1006,520,950487,14692,605158,13266,542475,11378,32746,4092,11941,1850,15146,2333,2850,852,345329,7457,325024,7186,7950,1278,5354,1330,5687,1401,1314,672,846246,13703,597012,11407,523174,10356,22933,2647,20663,2716,26590,2475,3652,1235,249234,7605,224300,7543,6246,1228,9097,1866,8041,1342,1550,594,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8858865,4222,934968,15866,347266,9640,226681,6531,69326,5549,27492,2835,21371,2899,2396,822,587702,11601,464028,10294,61246,3445,38439,2864,19389,2648,4600,1107,3220327,21929,1787800,18478,1644234,18142,79661,6075,37582,3735,18376,2392,7947,1992,1432527,12285,1343298,12647,40338,3001,35375,3057,8619,1630,4897,1114,2135845,18235,1494241,15121,1380267,14859,50997,3840,37310,2679,18708,2406,6959,1417,641604,10591,593402,10239,21142,2117,15642,1800,7374,1460,4044,926,2567725,22205,1973268,18765,1759325,17300,45404,3062,89923,4786,63395,4318,15221,2203,594457,10911,530848,10660,11702,1983,27957,2546,18027,2517,5923,1336,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,725871,1262,103245,4988,42672,3225,19499,2354,13744,1620,6273,1259,2842,1272,314,250,60573,3572,36594,3180,11451,1633,8965,1362,2925,804,638,368,208366,6977,125110,5478,98867,4501,15110,2222,6964,1248,2778,986,1391,841,83256,4502,69752,3807,4570,1119,7689,1264,627,350,618,494,193366,5885,139769,5101,114883,5125,14249,2551,8128,1542,1983,743,526,295,53597,3513,47792,3349,2829,928,2099,566,682,431,195,175,220894,7010,172547,6106,148786,5586,8172,1555,9932,1432,3974,1053,1683,723,48347,2940,41151,2652,1465,486,3684,956,1419,490,628,408,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3260929,4938,451966,12762,172109,8501,130954,7309,37364,3566,1085,430,2375,748,331,336,279857,9559,259514,9101,15678,2413,2181,667,2150,645,334,314,989223,13264,560615,12974,526170,12325,24632,2967,4702,1248,3841,1228,1270,676,428608,10818,412067,10681,9883,1847,4170,1287,1662,811,826,495,962767,13099,637616,11060,610063,10868,15144,1825,7458,1553,3990,1325,961,539,325151,6976,312811,6786,6565,1587,3607,817,1656,625,512,320,856973,14060,607581,13022,567952,12237,12986,2188,15467,2163,8028,1618,3148,1331,249392,8174,233155,7923,4581,1068,6586,1161,3816,940,1254,814,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555488,2208,46374,2480,18796,1866,15261,1651,1395,680,630,365,895,382,615,345,27578,1837,23056,1708,1508,719,1339,601,316,197,1359,381,170122,4868,107916,4175,103162,4023,1630,535,737,446,597,345,1790,655,62206,3246,58603,3076,800,422,1454,545,152,168,1197,349,184776,5180,136644,4602,130658,4298,1471,745,1342,562,394,242,2779,818,48132,2324,45282,2168,436,221,1102,706,165,149,1147,424,154216,5368,121813,4401,116827,4384,1330,597,1266,515,1382,504,1008,314,32403,2459,31101,2408,220,162,522,233,249,202,311,197,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4425073,5132,628991,12041,224820,7884,168301,6662,45888,3725,2707,1022,4253,1060,3671,1364,404171,10068,376880,9324,17157,2039,4393,1333,4170,1005,1571,563,1473547,15788,826082,13409,780278,13141,29258,3803,6617,1337,6935,1770,2994,802,647465,12624,624414,11971,10674,1597,5417,1155,4644,1075,2316,935,1204228,17175,813405,14043,776919,13771,16825,2496,9493,1846,5984,1459,4184,1188,390823,9510,374496,9539,6594,1167,5088,1035,2862,963,1783,961,1118307,16249,836513,14041,776088,13629,17116,2087,20117,2272,17318,2136,5874,1621,281794,7612,262109,6831,4473,1057,5468,1165,6930,1413,2814,950,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
