GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002MA,B17010A_002EA,B17010A_003MA,B17010A_003EA,B17010A_004EA,B17010A_004MA,B17010A_005EA,B17010A_005MA,B17010A_006EA,B17010A_006MA,B17010A_007EA,B17010A_007MA,B17010A_008EA,B17010A_008MA,B17010A_009MA,B17010A_009EA,B17010A_010MA,B17010A_010EA,B17010A_011EA,B17010A_011MA,B17010A_012EA,B17010A_012MA,B17010A_013EA,B17010A_013MA,B17010A_014EA,B17010A_014MA,B17010A_015MA,B17010A_015EA,B17010A_016EA,B17010A_016MA,B17010A_017EA,B17010A_017MA,B17010A_018EA,B17010A_018MA,B17010A_019EA,B17010A_019MA,B17010A_020MA,B17010A_020EA,B17010A_021EA,B17010A_021MA,B17010A_022EA,B17010A_022MA,B17010A_023EA,B17010A_023MA,B17010A_024EA,B17010A_024MA,B17010A_025MA,B17010A_025EA,B17010A_026EA,B17010A_026MA,B17010A_027EA,B17010A_027MA,B17010A_028EA,B17010A_028MA,B17010A_029EA,B17010A_029MA,B17010A_030MA,B17010A_030EA,B17010A_031EA,B17010A_031MA,B17010A_032EA,B17010A_032MA,B17010A_033EA,B17010A_033MA,B17010A_034EA,B17010A_034MA,B17010A_035MA,B17010A_035EA,B17010A_036MA,B17010A_036EA,B17010A_037EA,B17010A_037MA,B17010A_038EA,B17010A_038MA,B17010A_039EA,B17010A_039MA,B17010A_040MA,B17010A_040EA,B17010A_041MA,B17010A_041EA,state
0400000US31,437578,5546,32615,2550,12191,1273,7217,1029,754,287,3105,785,3358,695,4974,792,20424,2199,3548,830,2719,721,417,312,482,325,1820,560,829,383,16876,1876,15072,1758,4447,1184,4016,962,6609,1183,1804,604,404963,5238,336309,5000,135847,3745,27328,1957,28768,2454,79751,3261,200462,3714,68654,3112,23835,2134,14176,1876,2932,822,1970,846,9274,1348,9659,1304,44819,2606,28238,2288,4598,1000,3564,799,20076,1992,16581,1718,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,460764,6318,42358,3214,17799,1931,10814,1511,1745,760,4201,1051,4868,966,6985,1372,24559,2537,6603,1523,4468,1375,1266,588,1029,488,2173,954,2135,650,17956,1938,14824,1716,2822,883,4881,1105,7121,1227,3132,775,418406,5779,323065,5323,122190,3633,21258,2234,23882,2090,77050,3068,200875,4393,95341,3874,39036,2775,19971,2236,3096,744,3334,1000,13541,1913,19065,2416,56305,3071,30548,2485,4846,1109,4536,1112,21166,2371,25757,2069,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,328914,5033,19095,2378,5775,1128,3113,914,747,397,852,521,1514,615,2662,616,13320,2195,2246,746,1935,753,763,429,190,158,982,565,311,225,11074,2061,9911,1988,2048,731,2201,815,5662,1578,1163,534,309819,4996,252687,4293,91369,3583,14961,1899,14206,1619,62202,2745,161318,4070,57132,3550,20437,2301,11637,1848,2438,939,1330,623,7869,1475,8800,1456,36695,3074,20598,2378,2544,915,2513,825,15541,2071,16097,1770,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1557693,11715,92965,4635,39289,2885,22486,2548,3092,833,7721,1375,11673,1839,16803,1846,53676,3852,10094,1972,7193,1683,1367,568,2350,1031,3476,1020,2901,945,43582,3635,35029,3257,5847,1339,6543,1588,22639,2774,8553,1274,1464728,10703,1173954,9961,482134,8388,86039,4330,76527,4125,319568,7089,691820,7851,290774,7147,87115,4355,37072,2978,7916,1369,3693,1005,25463,2592,50043,3462,203659,5605,95259,4658,11769,1742,9506,1588,73984,4109,108400,4492,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377743,7556,51186,4101,21584,2525,11726,1748,2131,853,4487,1107,5108,1183,9858,1704,29602,3191,4622,1257,3160,964,489,332,1115,702,1556,658,1462,543,24980,2743,21506,2761,4538,1179,6024,1454,10944,1958,3474,1061,326557,6945,256410,5968,92978,4098,15285,1834,19144,2112,58549,3248,163432,4688,70147,3338,23053,2276,13192,2158,2557,708,657,352,9978,1928,9861,1519,47094,2808,26621,2509,3412,1150,3196,1008,20013,2321,20473,1793,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3094654,17055,245107,6824,105075,4544,62116,3549,9393,1677,25799,2092,26924,2464,42959,2738,140032,5163,25370,2740,18285,2235,5711,1270,3519,1001,9055,1406,7085,1383,114662,4633,93567,4394,15013,1454,23595,2152,54959,3846,21095,2247,2849547,16942,2283038,14319,877009,10970,173148,6517,150060,5222,553801,9291,1406029,11266,566509,10865,178840,6008,81408,4519,17890,2177,8579,1311,54939,3748,97432,4416,387669,9696,175498,6679,25913,2513,16950,2017,132635,6009,212171,6542,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1805173,13684,166983,6836,74065,4412,41691,3392,7139,1604,14558,2028,19994,2488,32374,2669,92918,5462,18503,2441,14302,2139,1740,614,2608,832,9954,1876,4201,1210,74415,4646,61946,4120,12317,2018,14000,2118,35629,2975,12469,1789,1638190,14669,1368197,13206,508673,9677,100440,4400,82176,4570,326057,7806,859524,9424,269993,8028,86920,4708,48962,3574,9824,1704,4482,1130,34656,3138,37958,3297,183073,6738,97461,4883,14729,2107,9872,1581,72860,4052,85612,4107,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170916,3893,8504,1380,2499,568,1071,349,205,178,333,188,533,208,1428,428,6005,1316,1020,512,844,492,168,159,87,85,589,452,176,131,4985,1217,4556,1236,1397,707,1411,677,1748,735,429,289,162412,3841,139092,3548,54841,2861,10466,1485,13995,1719,30380,1864,84251,2494,23320,2331,9960,1589,5344,1069,1602,567,657,389,3085,635,4616,1083,13360,1690,8764,1478,1910,672,1320,551,5534,1220,4596,798,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2481919,14580,218234,6658,75439,3975,41454,3002,6197,1330,14972,2009,20285,1913,33985,2435,142795,5541,22384,2435,17430,2279,4396,1056,3223,1109,9811,1770,4954,1024,120411,5352,104489,4544,22949,2547,25397,2507,56143,4215,15922,1870,2263685,13387,1826118,13085,683114,10731,123272,5115,118174,4765,441668,8933,1143004,10339,437567,10319,151419,6275,79097,4464,16626,2590,8342,1315,54129,3641,72322,4161,286148,8603,154140,7239,23065,2679,18151,2482,112924,5773,132008,5076,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,750385,5951,75570,3388,31033,1815,17318,1450,2648,593,4653,844,10017,1200,13715,1399,44537,2742,7173,1149,5623,995,967,335,1308,518,3348,728,1550,492,37364,2495,32320,2262,7761,1292,7724,1201,16835,1640,5044,948,674815,6252,548252,5495,213748,3329,40512,2456,42446,2553,130790,3555,334504,4856,126563,4442,44141,2766,24410,1912,5816,1065,2719,741,15875,1579,19731,2233,82422,3669,46184,2967,6314,1045,5331,877,34539,2656,36238,2161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,848315,9744,81139,4925,33198,2990,17771,2116,3481,804,5403,1090,8887,1769,15427,2182,47941,3980,9592,1874,7535,1661,1924,791,1576,582,4035,1300,2057,767,38349,3255,33685,3009,6645,1379,8643,1735,18397,2245,4664,952,767176,9303,620853,9185,220883,5854,41717,3109,42492,3223,136674,4557,399970,7134,146323,5949,48340,3648,27902,2603,5788,1333,3308,1020,18806,2434,20438,2229,97983,4213,53769,3487,8024,1475,5775,1198,39970,3282,44214,2840,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2714003,15027,191027,5925,73386,3913,38001,2657,6929,1268,11317,1495,19755,1926,35385,2555,117641,5056,23279,2156,17778,1930,3909,860,3205,953,10664,1524,5501,1116,94362,4539,79824,4044,17495,2212,17682,1924,44647,2792,14538,1807,2522976,14683,2062271,13434,740834,10962,139320,5249,119179,4990,482335,9424,1321437,10222,460705,8196,153729,4753,73043,3455,17737,1933,7648,1473,47658,2910,80686,3560,306976,7295,149613,4783,22228,2166,15730,1713,111655,4232,157363,6083,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,216576,4613,17279,1956,3913,949,2183,645,515,416,709,432,959,448,1730,605,13366,1645,2277,798,1976,692,351,272,281,292,1344,637,301,394,11089,1598,9559,1539,2155,684,2270,731,5134,1027,1530,643,199297,4592,154742,4256,55619,2770,10517,1318,8831,1401,36271,2312,99123,3565,44555,2664,13299,1780,5469,1119,1167,609,638,342,3664,797,7830,1426,31256,2396,15150,1833,2243,802,1837,714,11070,1574,16106,1784,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,856329,8267,75756,5361,32664,3231,17742,2317,2389,770,4794,1253,10559,1620,14922,2185,43092,3844,8826,1785,6243,1649,1297,624,1383,783,3563,1246,2583,949,34266,3202,28613,2882,5229,1308,6359,1460,17025,1954,5653,1265,780573,8375,651661,8790,227326,6132,44507,3052,38301,3295,144518,4674,424335,6349,128912,4633,42845,3466,23001,2758,3696,1050,3157,1213,16148,2095,19844,2201,86067,4089,45641,3227,5236,953,3829,1042,36576,3116,40426,2731,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189611,3907,11658,1454,4824,804,2134,570,380,253,1022,435,732,320,2690,570,6834,1247,1481,732,1044,610,478,391,246,234,320,285,437,412,5353,1028,4504,998,1421,588,855,329,2228,755,849,397,177953,3629,150547,3611,54945,2653,10215,1295,11542,1170,33188,2197,95602,2745,27406,2379,10268,1460,5939,1159,1441,683,552,408,3946,753,4329,859,17138,1943,11582,1822,2478,829,1131,470,7973,1452,5556,871,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1345605,13601,144849,5324,63320,3898,37445,3329,6788,1358,11330,1844,19327,2254,25875,2380,81529,4180,15002,2015,10624,1579,1881,656,2457,783,6286,1170,4378,1220,66527,4069,55865,3780,11863,1905,10304,1708,33698,2776,10662,1544,1200756,12996,993714,12600,374503,7413,70746,4157,65644,3730,238113,6412,619211,9826,207042,7358,70055,4455,36044,3338,8526,1842,3170,741,24348,2496,34011,2655,136987,5529,71381,4162,9853,1427,7423,1485,54105,3642,65606,3650,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4947369,24717,594150,13902,258371,8784,180885,7415,23875,2610,66597,4589,90413,5349,77486,4308,335779,10891,52212,3871,39217,3480,7826,1601,10830,2020,20561,2620,12995,2241,283567,9328,250314,9023,44390,3846,71940,4985,133984,6272,33253,2967,4353219,22989,3456624,20702,1553774,18588,276890,7975,335949,9721,940935,14447,1902850,16839,896595,15953,293118,9601,159095,6876,32313,3585,26296,3446,100486,5872,134023,6456,603477,13138,351296,8512,50445,3990,51214,3540,249637,7924,252181,7722,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,621077,6364,44249,3777,22294,2451,12753,1876,2969,797,5153,1219,4631,1154,9541,1338,21955,2852,3557,1045,2637,931,595,416,436,354,1606,678,920,394,18398,2595,16716,2547,4005,1329,3620,998,9091,1678,1682,622,576828,6115,495311,5942,253935,5163,48790,2749,72548,3786,132597,4487,241376,4710,81517,4623,26908,2845,15652,2229,3353,958,1515,653,10784,1819,11256,1512,54609,3904,32197,3232,4268,1088,4633,1235,23296,2677,22412,2467,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156077,2996,13239,1383,3799,746,1799,520,163,161,655,305,981,412,2000,518,9440,1367,1240,412,949,346,318,283,24,40,607,309,291,177,8200,1385,6822,1291,1341,683,1887,877,3594,868,1378,568,142838,3179,117323,3157,40997,2151,8778,1141,6025,994,26194,1681,76326,2409,25515,1835,9811,1338,5924,1191,1049,478,1004,585,3871,753,3887,717,15704,1468,10522,1354,1219,515,1200,544,8103,1297,5182,760,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1488751,13143,89644,4835,36950,3332,21468,2627,2821,762,6285,1280,12362,2003,15482,2005,52694,3772,8845,1613,6387,1334,1532,710,1678,757,3177,829,2458,763,43849,3456,36725,3320,8008,1708,7457,1615,21260,2594,7124,1274,1399107,12071,1163757,11356,475653,8062,96976,4509,89568,4397,289109,6645,688104,9056,235350,6596,77936,4788,42244,3578,9336,1861,6102,1437,26806,2706,35692,2982,157414,5296,81261,4388,10634,1679,10507,2031,60120,3957,76153,3869,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1410546,11949,103840,4953,40731,3302,22514,2485,3253,848,8157,1491,11104,1766,18217,2220,63109,4231,11760,1781,9578,1779,2776,1131,2747,1100,4055,1010,2182,590,51349,3957,44657,3677,8148,1534,12752,1992,23757,2685,6692,1422,1306706,12411,1073947,11636,408259,7940,80402,3921,78821,4232,249036,6868,665688,9439,232759,7249,79748,4308,45161,3466,8425,1621,5510,1331,31226,2857,34587,2601,153011,6194,84566,4257,12763,1742,9466,1470,62337,4047,68445,4031,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,451523,7748,56121,3682,21165,2333,10178,1507,1573,455,2182,671,6423,1099,10987,1755,34956,2843,7404,1379,4263,954,1381,544,524,346,2358,732,3141,986,27552,2552,23563,2425,6014,1352,5251,1176,12298,1672,3989,840,395402,6894,322627,6756,105656,4152,19139,2220,18659,1775,67858,3358,216971,5646,72775,4005,23375,2066,13204,1853,3201,1090,1093,447,8910,1399,10171,1327,49400,3433,21817,2343,2550,745,2966,872,16301,1876,27583,2496,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1327015,10267,87013,3983,30216,1848,16155,1467,2772,657,6180,1083,7203,887,14061,1206,56797,3536,11604,1643,8850,1317,3068,1024,1785,708,3997,741,2754,797,45193,2945,41619,2937,9615,1576,7854,1494,24150,2280,3574,774,1240002,9741,1029076,9364,371836,6922,68432,3165,65798,3043,237606,5173,657240,6748,210926,5828,82533,4172,48467,3102,10688,1417,4421,930,33358,2483,34066,2777,128393,4397,72891,3927,10242,1489,6832,1383,55817,3347,55502,2917,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,139515,3663,9123,1312,3610,857,1701,641,760,423,601,407,340,249,1909,653,5513,1175,969,509,929,501,150,223,107,141,672,427,40,75,4544,1032,4320,1009,931,446,1094,616,2295,649,224,193,130392,3572,107923,3758,42990,2763,9433,1260,9734,1627,23823,2399,64933,2715,22469,2308,9788,1405,5990,1363,976,500,811,523,4203,1267,3798,842,12681,1558,7165,1315,1589,717,970,511,4606,987,5516,1056,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,610351,10835,252377,6819,108685,4677,40537,3096,6204,1208,6165,1086,28168,2688,68148,3768,143692,5797,28528,2775,16572,2356,4055,1130,3022,962,9495,1778,11956,1415,115164,5136,78413,4239,13094,1838,13947,1799,51372,3478,36751,2968,357974,9455,245252,7021,76218,4148,12000,1716,9860,1559,54358,3357,169034,5753,112722,5675,28311,3057,11189,1799,2217,708,1798,686,7174,1361,17122,2228,84411,4788,37830,3165,4439,1030,3100,873,30291,2960,46581,3966,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
