GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001MA,C24070_001EA,C24070_002MA,C24070_002EA,C24070_003EA,C24070_003MA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006MA,C24070_006EA,C24070_007MA,C24070_007EA,C24070_008EA,C24070_008MA,C24070_009EA,C24070_009MA,C24070_010MA,C24070_010EA,C24070_011MA,C24070_011EA,C24070_012EA,C24070_012MA,C24070_013EA,C24070_013MA,C24070_014MA,C24070_014EA,C24070_015MA,C24070_015EA,C24070_016EA,C24070_016MA,C24070_017MA,C24070_017EA,C24070_018EA,C24070_018MA,C24070_019EA,C24070_019MA,C24070_020MA,C24070_020EA,C24070_021EA,C24070_021MA,C24070_022MA,C24070_022EA,C24070_023EA,C24070_023MA,C24070_024EA,C24070_024MA,C24070_025MA,C24070_025EA,C24070_026EA,C24070_026MA,C24070_027MA,C24070_027EA,C24070_028MA,C24070_028EA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031EA,C24070_031MA,C24070_032MA,C24070_032EA,C24070_033MA,C24070_033EA,C24070_034EA,C24070_034MA,C24070_035EA,C24070_035MA,C24070_036MA,C24070_036EA,C24070_037MA,C24070_037EA,C24070_038MA,C24070_038EA,C24070_039MA,C24070_039EA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,C24070_042MA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046MA,C24070_046EA,C24070_047EA,C24070_047MA,C24070_048MA,C24070_048EA,C24070_049MA,C24070_049EA,C24070_050MA,C24070_050EA,C24070_051MA,C24070_051EA,C24070_052EA,C24070_052MA,C24070_053EA,C24070_053MA,C24070_054MA,C24070_054EA,C24070_055MA,C24070_055EA,C24070_056MA,C24070_056EA,C24070_057MA,C24070_057EA,C24070_058EA,C24070_058MA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061MA,C24070_061EA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064MA,C24070_064EA,C24070_065MA,C24070_065EA,C24070_066EA,C24070_066MA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069MA,C24070_069EA,C24070_070MA,C24070_070EA,C24070_071EA,C24070_071MA,C24070_072MA,C24070_072EA,C24070_073EA,C24070_073MA,C24070_074EA,C24070_074MA,C24070_075MA,C24070_075EA,C24070_076EA,C24070_076MA,C24070_077MA,C24070_077EA,C24070_078EA,C24070_078MA,C24070_079EA,C24070_079MA,C24070_080MA,C24070_080EA,C24070_081EA,C24070_081MA,C24070_082MA,C24070_082EA,C24070_083MA,C24070_083EA,C24070_084EA,C24070_084MA,state
0400000US13,4466307,22294,49894,3652,288518,10906,460950,11990,125078,6603,540345,14016,280569,9506,110432,5418,279473,8646,510316,13547,940403,16783,432943,11793,218427,7996,228959,9150,3099447,23708,36420,3294,205884,8934,437412,12264,113996,6493,488673,13229,212999,8175,98489,5366,229042,8505,388985,12313,416723,11472,377875,10602,92949,5248,0,211,177574,6974,2885,937,24464,3021,6870,1432,5333,1090,16375,2668,7970,1479,2998,913,17911,2413,44602,3389,17269,2265,13042,2337,17855,2442,0,211,265717,9450,1168,637,2864,876,6061,1509,1149,536,9503,1967,7194,1373,2073,713,8428,1782,10871,1857,140780,6787,15047,2030,60579,4041,0,211,668135,16170,1198,478,11940,1937,3917,998,766,343,5569,1265,37833,4016,3273,692,7056,1401,13188,2052,338674,10700,13377,1905,2385,937,228959,9150,255434,10645,8223,1624,43366,4285,6690,1426,3834,1299,20225,3025,14573,2201,3599,998,17036,2277,52670,4681,26957,2782,13602,2606,44659,3715,0,211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,664180,7810,11796,2250,44168,3453,20703,2003,15196,2223,78535,4107,39443,2876,9729,1354,42787,3767,69255,4374,135646,5155,109955,4702,26932,2749,60035,3177,410574,6977,6268,1381,33125,3104,15193,2059,13266,1985,67842,3825,31363,2670,6853,1259,31454,3171,46280,3570,48658,3486,97058,4591,13214,1949,0,181,20717,1970,524,302,3179,989,548,384,572,354,2393,849,668,387,353,211,1991,466,4504,974,3441,911,1377,396,1167,509,0,181,50917,4083,508,389,940,539,514,359,694,688,1441,616,1034,477,311,182,4884,1267,3047,812,27722,2430,3055,797,6767,1305,0,181,134009,4713,83,99,1944,597,3229,796,70,84,2125,694,5201,815,1450,428,1079,464,3696,874,50113,3547,4673,930,311,204,60035,3177,47963,3562,4413,1603,4980,1140,1219,520,594,351,4734,1249,1177,430,762,495,3379,775,11728,1848,5712,1085,3792,902,5473,1086,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,726768,8459,41164,3624,51010,4472,69692,4756,16857,2118,88074,5370,36576,3168,15837,2195,37642,3660,78772,4556,159845,5628,65419,4115,31340,3118,34540,3592,489081,9527,29005,2986,34269,3926,63848,4539,15685,2035,80177,5174,25754,2817,13189,2089,28753,3532,57292,4344,72241,4079,55408,3638,13460,2597,0,190,32398,3862,2266,616,5939,1654,2513,1126,396,256,1853,666,1950,1058,379,279,2710,960,6070,1188,3428,1425,2526,1161,2368,872,0,190,44728,3345,349,182,642,428,816,523,247,274,759,447,1173,496,594,327,2747,846,1849,718,26814,2695,2339,959,6399,1370,0,190,105799,5280,2684,707,2752,741,241,211,17,28,1414,779,5139,1114,1460,572,479,227,3706,950,50293,3752,2819,685,255,207,34540,3592,54762,3848,6860,1106,7408,1450,2274,843,512,349,3871,886,2560,815,215,208,2953,832,9855,1520,7069,1466,2327,583,8858,1406,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6143429,21683,66096,3726,319907,10040,754780,13417,185690,6812,684307,14940,358829,8765,130611,5320,445532,10629,713650,12774,1394811,18701,574033,11461,295357,9626,219826,7715,4368900,25176,37106,2737,224733,8425,723350,12450,170232,6476,634832,14714,275065,8401,105310,4911,381227,10608,569423,10506,621096,11301,492331,9985,134195,6607,0,182,216135,7895,5561,1037,32005,2640,9506,1683,8122,1148,18013,2189,13103,1715,2939,721,19193,2167,52487,3452,24689,2698,13702,2276,16815,2365,0,182,529184,10628,440,271,3780,853,9673,1575,2797,912,9405,1622,5582,1180,7064,1314,16763,1910,20069,2664,334080,7636,23295,2843,96236,4336,0,182,739260,13722,1353,490,19231,2139,4429,993,493,272,3348,797,52382,3069,11719,1506,7084,1187,13356,1757,374546,9427,28690,3019,2803,1039,219826,7715,289950,8665,21636,2395,40158,3815,7822,1319,4046,971,18709,1979,12697,1813,3579,903,21265,2003,58315,4062,40400,3031,16015,2209,45308,2929,0,182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3087270,14316,41448,3061,172614,7259,578141,10474,80940,4832,358506,9356,151277,6189,50143,3666,160876,6797,251690,7838,714290,9599,279124,8579,142655,5586,105566,4954,2251494,14601,25613,2340,120617,6277,558295,10583,74670,4689,334859,9008,115853,5525,40525,3144,135069,6036,200136,6936,337339,8675,246851,8315,61667,3828,0,187,82301,4691,3001,653,14049,2030,5993,1071,2606,641,7115,1267,4817,1351,609,394,6858,1248,15238,2076,8640,1166,6016,1390,7359,1525,0,187,280276,7937,272,274,1828,598,6272,1535,1700,661,6233,1466,4212,1023,2812,756,7293,1129,6541,1407,184224,6623,11475,1650,47414,3435,0,187,328862,8039,309,163,8233,1243,1851,557,79,81,1017,454,21592,2162,4461,838,2748,769,5855,1112,169065,6167,6887,1156,1199,713,105566,4954,144337,5588,12253,1661,27887,2885,5730,1200,1885,560,9282,1357,4803,1101,1736,614,8908,1307,23920,2387,15022,2057,7895,1623,25016,2524,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1593590,9293,63679,3282,101411,4572,241943,6832,46142,3090,184542,6150,72541,3779,28177,2563,117976,4526,120804,4351,387180,7402,110940,5246,68356,3817,49899,3152,1077784,9076,26511,2485,71564,3856,234263,6920,42602,2869,170181,5739,50838,2992,22758,2254,101893,4179,92488,3627,144117,4714,93064,5062,27505,2471,0,155,55418,3027,9582,1322,7186,1048,2052,519,1714,548,5277,1118,2552,567,676,452,4231,927,8631,1269,5834,1092,3328,833,4355,936,0,155,134123,4396,367,213,811,368,2529,679,599,302,2014,677,1502,515,812,372,4890,1123,3228,934,92314,3419,5035,889,20022,1923,0,155,215881,6285,297,258,6438,911,1044,376,204,166,630,351,13265,1606,3523,704,1328,500,3108,687,129606,5696,5922,1234,617,452,49899,3152,110384,4106,26922,2149,15412,1753,2055,558,1023,422,6440,984,4384,927,408,204,5634,1101,13349,2042,15309,1853,3591,967,15857,1822,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397854,9549,52450,2366,91704,4354,171882,6445,40176,2728,149630,6425,66038,3710,29055,2582,89109,4068,130547,5178,344092,7516,110704,5409,60942,3779,61525,3485,940727,10820,30068,2270,66510,4098,165358,6234,37302,2744,136694,6371,48276,3467,24371,2484,73691,3956,102169,4804,137820,5454,92554,5143,25914,2768,0,168,45037,3248,5052,874,6317,1328,2048,678,1308,528,4851,1209,2495,764,419,325,4257,830,8795,1358,4269,1005,2144,625,3082,825,0,168,111257,4833,144,138,632,277,1643,516,231,266,1880,604,1293,453,1534,525,2962,733,2376,709,73829,4079,4552,1036,20181,1849,0,168,215043,6658,944,390,7479,948,1059,432,458,374,1095,479,10458,1572,2095,567,2601,815,5471,1169,115565,5038,5932,1182,361,213,61525,3485,85790,4189,16242,1638,10766,1337,1774,487,877,372,5110,946,3516,742,636,376,5598,1134,11736,1438,12609,1716,5522,1166,11404,1318,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1909704,13212,50832,3893,110541,5178,272596,7339,47934,4073,231377,7061,108289,5557,33989,3291,102601,4763,156177,7243,451184,10201,168730,6927,90900,4023,84554,4740,1322100,13609,35717,2758,73207,4368,261936,7367,44502,3871,212652,6351,82498,5032,27945,3022,88733,4487,118904,6797,193214,7129,145771,6187,37021,3068,0,185,53860,3969,2990,862,8574,1526,2866,832,1627,622,5986,1421,2911,813,667,373,4447,1255,8725,1293,5867,1218,3918,1036,5282,1103,0,185,152901,6011,821,446,1231,520,2631,774,628,426,3647,877,3519,895,1707,644,2213,620,3341,912,98866,4717,6654,1353,27643,2474,0,185,274653,7018,805,452,7748,1293,1991,602,287,194,1894,713,15256,1952,3074,690,2097,659,7717,1317,142531,5996,6318,1379,381,255,84554,4740,106190,5265,10499,1989,19781,2309,3172,826,890,402,7198,1378,4105,917,596,371,5111,1123,17490,2167,10706,1704,6069,1236,20573,2469,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2018024,13487,99104,5231,158119,7153,157746,6422,54842,4380,248019,10389,105725,6809,33545,3176,96438,4782,171299,7317,460797,10659,213696,8700,108836,6240,109858,6253,1412535,14980,88839,5160,120174,6928,149569,6081,49844,4032,227892,10122,76949,5560,26268,2808,78035,4119,122781,5790,232792,9033,189625,8089,49767,3991,0,201,69439,4485,3120,815,10425,1885,2655,1051,2201,666,7507,1402,4138,980,997,373,4605,966,16870,2048,6446,1322,5168,1310,5307,1176,0,201,132624,5184,853,558,2075,886,2053,719,458,281,3944,1000,3317,1195,738,364,3406,840,4500,1286,77896,3898,4834,1331,28550,2757,0,201,288973,8975,678,393,7076,1684,956,427,247,219,1030,418,16607,2159,4140,891,3651,985,5491,1320,133239,7170,5491,1183,509,339,109858,6253,114453,6092,5614,1043,18369,2081,2513,812,2092,723,7646,1560,4714,1233,1402,652,6741,1235,21657,2649,10424,1733,8578,1772,24703,2875,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,653189,6948,18041,2097,41443,2790,61085,4012,15142,1628,90702,4599,22524,2220,11551,1717,39143,3865,60158,3391,173725,5536,60830,3993,31348,2440,27497,2384,397418,8766,9617,1592,22303,2037,53507,3643,13441,1617,81688,4412,13597,1772,8975,1472,32192,3545,42476,3323,60234,3203,48820,3259,10568,1358,0,159,26939,2248,1881,498,4209,956,1940,706,669,421,2479,652,940,490,530,433,1979,683,4281,843,2851,760,2256,850,2924,788,0,159,78386,4445,212,237,303,206,703,358,174,177,1500,554,588,355,562,293,1849,736,3130,850,56640,3634,4491,1330,8234,1305,0,159,91005,4142,102,88,1757,418,3113,792,59,100,473,415,5388,1103,794,344,490,229,1770,641,47432,3216,1895,515,235,199,27497,2384,59441,3805,6229,1021,12871,1702,1822,539,799,532,4562,936,2011,585,690,424,2633,912,8501,1360,6568,1277,3368,908,9387,1403,0,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2994301,14042,18715,2765,206702,7475,132906,5875,58072,3815,297853,9111,125229,5792,63017,4178,176928,6813,445063,10845,725233,11758,249825,7973,168189,6630,326569,9244,1800297,15253,12116,2172,158964,6936,121657,5736,53258,3856,270304,8915,81483,4504,48746,3689,134592,5186,336539,9203,295502,7617,210563,7072,76573,4661,0,193,96617,4459,1528,622,16146,1924,2375,701,1621,549,9267,2216,3117,686,1393,474,7027,1157,26540,2964,13395,1751,6988,1433,7220,1327,0,193,292646,9577,270,220,3493,972,2112,611,428,216,5559,1031,5669,1421,2863,789,13657,2442,18531,1890,168768,6666,10969,2084,60327,3573,0,193,661399,12392,554,342,8694,1370,4291,1078,637,351,3568,1004,28172,2769,7753,1037,11704,1718,34782,2859,220975,6838,12858,1830,842,313,326569,9244,143342,6015,4247,1109,19405,2320,2471,746,2128,598,9155,1467,6788,1293,2262,840,9948,1482,28671,2386,26593,2628,8447,1366,23227,2651,0,193,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3470655,19542,16554,3053,193323,7132,314594,8844,82484,4868,364577,9479,126832,6471,87834,4758,255440,7584,457935,9705,967026,14287,311605,10195,151383,7464,141068,6407,2289971,21066,9456,2387,130508,5754,298368,8582,75852,4763,334307,9276,88534,5728,72679,4317,213068,6994,346665,8545,391858,10378,260912,9593,67764,4725,0,198,101713,5735,770,372,15856,2445,4983,1272,3338,887,10050,1531,4130,928,999,474,9415,1516,24724,2248,11927,1748,7640,1587,7881,1527,0,198,434657,10579,521,276,2250,787,3815,1001,854,490,5931,1223,1971,702,5043,1026,12475,1466,23171,2286,317964,9135,17851,1894,42811,3194,0,198,426980,10781,82,127,8232,1371,1658,528,214,160,2074,652,27039,2713,5685,1045,6264,1245,7313,1208,218206,7216,8140,1176,1005,400,141068,6407,217334,7242,5725,1657,36477,2965,5770,1397,2226,563,12215,1680,5158,1181,3428,923,14218,1817,56062,3659,27071,2115,17062,2213,31922,2999,0,198,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4448034,20901,57429,3053,219286,5496,817198,13645,106458,5591,496674,9882,180014,5728,75112,3349,239607,8060,411257,9168,1053120,14113,428017,10071,209493,7978,154369,4779,3174087,22120,36751,2579,146641,4818,785968,13537,97365,5058,452518,9304,132944,5650,61980,3177,192240,6663,319205,8481,483281,9548,374786,9556,90408,5149,0,165,150697,5408,5298,813,23488,2408,9148,1105,4265,846,15449,1658,6776,987,2434,773,10991,1598,29772,2351,19472,2330,11362,1669,12242,1479,0,165,432131,8527,1233,429,2598,817,10986,1636,1002,406,11635,1561,3568,786,3611,753,18950,1979,12625,1340,281318,7342,17969,1788,66636,4061,0,165,464033,8106,1035,358,8711,1238,3224,779,118,86,2245,738,28733,2118,4217,839,2765,679,8243,1271,239607,7401,9723,1341,1043,400,154369,4779,227086,5814,13112,1662,37848,2247,7872,1125,3708,646,14827,1811,7993,1509,2870,688,14661,1530,41412,3010,29442,2384,14177,1844,39164,2925,0,165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2864517,12336,68495,2931,159645,4526,386671,8490,84496,4203,312671,6914,132943,5112,51800,2431,201553,5645,278812,7682,713950,10613,251815,10014,122926,4033,98740,3738,1925968,13004,33467,2186,102866,4007,368267,8346,77809,3990,285540,6488,94446,4348,42155,2304,165747,5161,213248,6182,278828,7295,210308,9350,53287,2985,0,141,112130,4704,6716,775,22989,1895,7185,1002,3245,614,9723,1334,5689,1040,1329,440,8760,1252,23644,1967,9197,1240,7520,1312,6133,913,0,141,321598,6632,677,288,1728,519,4110,877,806,251,5907,1022,3380,686,2727,762,14101,1497,8500,1309,224504,5776,14126,1527,41032,2364,0,141,342782,10035,1187,393,9971,1139,1772,505,644,315,2150,558,21618,2240,3120,836,3712,825,8639,3681,179981,6032,10867,1502,381,229,98740,3738,162039,5547,26448,1748,22091,1807,5337,933,1992,454,9351,1102,7810,1167,2469,966,9233,1226,24781,2117,21440,1733,8994,1197,22093,1863,0,141,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
