GEO_ID,B27014_001E,B27014_001M,B27014_002E,B27014_002M,B27014_003E,B27014_003M,B27014_004E,B27014_004M,B27014_005E,B27014_005M,B27014_006E,B27014_006M,B27014_007E,B27014_007M,B27014_008E,B27014_008M,B27014_009E,B27014_009M,B27014_010E,B27014_010M,B27014_011E,B27014_011M,B27014_012E,B27014_012M,B27014_013E,B27014_013M,B27014_014E,B27014_014M,B27014_015E,B27014_015M,B27014_016E,B27014_016M,B27014_017E,B27014_017M,B27014_018E,B27014_018M,B27014_019E,B27014_019M,B27014_020E,B27014_020M,B27014_021E,B27014_021M,B27014_022E,B27014_022M,B27014_023E,B27014_023M,B27014_024E,B27014_024M,B27014_025E,B27014_025M,B27014_026E,B27014_026M,B27014_027E,B27014_027M,B27014_028E,B27014_028M,B27014_029E,B27014_029M,B27014_030E,B27014_030M,B27014_031E,B27014_031M,B27014_032E,B27014_032M,B27014_033E,B27014_033M,B27014_034E,B27014_034M,B27014_035E,B27014_035M,B27014_036E,B27014_036M,B27014_037E,B27014_037M,B27014_038E,B27014_038M,B27014_039E,B27014_039M,B27014_040E,B27014_040M,B27014_041E,B27014_041M,B27014_042E,B27014_042M,B27014_043E,B27014_043M,B27014_044E,B27014_044M,B27014_045E,B27014_045M,B27014_046E,B27014_046M,NAME,B27014_001EA,B27014_001MA,B27014_002EA,B27014_002MA,B27014_003MA,B27014_003EA,B27014_004MA,B27014_004EA,B27014_005EA,B27014_005MA,B27014_006EA,B27014_006MA,B27014_007EA,B27014_007MA,B27014_008MA,B27014_008EA,B27014_009EA,B27014_009MA,B27014_010EA,B27014_010MA,B27014_011EA,B27014_011MA,B27014_012EA,B27014_012MA,B27014_013MA,B27014_013EA,B27014_014MA,B27014_014EA,B27014_015EA,B27014_015MA,B27014_016EA,B27014_016MA,B27014_017EA,B27014_017MA,B27014_018EA,B27014_018MA,B27014_019MA,B27014_019EA,B27014_020EA,B27014_020MA,B27014_021MA,B27014_021EA,B27014_022EA,B27014_022MA,B27014_023EA,B27014_023MA,B27014_024MA,B27014_024EA,B27014_025EA,B27014_025MA,B27014_026MA,B27014_026EA,B27014_027EA,B27014_027MA,B27014_028EA,B27014_028MA,B27014_029EA,B27014_029MA,B27014_030EA,B27014_030MA,B27014_031MA,B27014_031EA,B27014_032MA,B27014_032EA,B27014_033EA,B27014_033MA,B27014_034EA,B27014_034MA,B27014_035MA,B27014_035EA,B27014_036MA,B27014_036EA,B27014_037MA,B27014_037EA,B27014_038EA,B27014_038MA,B27014_039EA,B27014_039MA,B27014_040MA,B27014_040EA,B27014_041EA,B27014_041MA,B27014_042MA,B27014_042EA,B27014_043MA,B27014_043EA,B27014_044EA,B27014_044MA,B27014_045MA,B27014_045EA,B27014_046EA,B27014_046MA,state
0400000US13,7418631,4122,3198283,24724,1778676,16339,1715175,16044,77744,4525,1637431,16237,63501,3508,52889,2969,10612,1752,1419607,14823,1378800,14290,43841,3655,1334959,14279,40807,2809,32992,2020,7815,1796,1665623,21209,728444,14201,663873,14374,59933,3847,603940,13778,64571,3239,61816,3317,2755,915,937179,13843,873825,13461,94273,5742,779552,13737,63354,3146,61017,2951,2337,749,2554725,18214,991212,12958,592073,12885,230810,7832,361263,10037,399139,4962,393488,4823,5651,1279,1563513,14229,976899,13193,292724,8539,684175,11219,586614,4848,573692,4791,12922,2013,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,470648,7518,261593,5058,246659,5272,16386,1816,230273,5137,14934,1462,10366,1223,4568,874,209055,5100,198422,4997,10899,1673,187523,4913,10633,1182,7734,1020,2899,866,240574,7290,109580,4846,97850,4524,20173,2475,77677,4411,11730,1374,11020,1250,710,378,130994,4908,118789,4592,25335,2426,93454,4822,12205,1470,11257,1383,948,504,348530,7567,145659,3871,71883,3493,32501,2776,39382,2564,73776,2024,72131,2089,1645,542,202871,5611,102466,5263,34975,3039,67491,4071,100405,1792,97711,1818,2694,796,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,479749,9590,289410,6047,280579,5868,13311,1885,267268,5820,8831,1362,7477,1175,1354,585,190339,6950,185294,6887,5782,1379,179512,6585,5045,972,4546,924,499,307,323923,8310,140428,5127,124158,4830,15867,2086,108291,4701,16270,1621,15874,1617,396,275,183495,5782,168248,5499,16137,2011,152111,5340,15247,1593,14763,1560,484,249,378555,7942,149730,5181,65951,4560,27423,2747,38528,3919,83779,2282,82911,2318,868,543,228825,6142,126664,5662,36141,3291,90523,5309,102161,1891,100055,1968,2106,1275,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4266878,20738,2435821,14396,2347928,13986,120906,5402,2227022,14370,87893,3860,70696,3154,17197,2176,1831057,15269,1773690,14779,119867,5029,1653823,15834,57367,3024,45704,2421,11663,1440,2408396,17881,1060287,12525,948859,12892,144340,6390,804519,11240,111428,4310,106902,4271,4526,978,1348109,15289,1245580,14913,251399,8988,994181,13469,102529,4220,97580,4054,4949,957,3046217,20602,1190179,13465,640325,12799,269663,7828,370662,9296,549854,5038,537756,5010,12098,1570,1856038,15150,1041987,13995,370999,8090,670988,11301,814051,5087,792849,5096,21202,2136,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2123967,18736,1223779,12187,1179680,11590,47196,3234,1132484,11774,44099,2548,37270,2341,6829,1085,900188,11725,871790,11499,30932,2826,840858,11070,28398,2040,23718,1791,4680,923,1261715,15617,540801,9527,477398,8622,55595,3535,421803,8359,63403,2895,61912,2875,1491,508,720914,10257,660709,10011,91385,4658,569324,9620,60205,3037,58871,3030,1334,499,1532355,13282,608725,9629,317735,9385,145795,5274,171940,7451,290990,3988,288609,4065,2381,535,923630,10134,505185,9956,179220,6024,325965,8152,418445,3847,413786,4103,4659,1008,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1113737,8648,637953,6316,613248,5865,31343,2510,581905,5879,24705,1826,21514,1702,3191,875,475784,6607,461736,6652,25497,2421,436239,7260,14048,1224,11926,1164,2122,537,603252,8511,259800,5275,219512,5097,39352,2785,180160,4957,40288,1987,39903,1996,385,217,343452,6190,305316,5714,57165,3700,248151,4805,38136,2026,37605,2023,531,231,622560,7798,250395,5359,108121,4310,56536,3462,51585,2990,142274,2760,141142,2710,1132,449,372165,5532,164208,4855,62659,3316,101549,3989,207957,2708,206265,2682,1692,548,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,987624,8181,570084,6211,545176,5922,19852,2029,525324,5859,24908,1974,21434,1745,3474,851,417540,6405,402638,6272,10081,1543,392557,6334,14902,1306,12752,1263,2150,596,529849,7641,230749,5269,199790,5268,21051,2234,178739,5392,30959,1845,30283,1888,676,294,299100,6589,270490,5971,24929,2648,245561,6081,28610,2041,27383,1875,1227,697,607033,9222,233384,5517,112459,4558,50291,3165,62168,3625,120925,2140,120280,2219,645,299,373649,7277,194611,6434,57528,3625,137083,5364,179038,2942,176371,2887,2667,720,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1331710,12132,760372,8897,731582,8729,52968,3484,678614,8538,28790,1943,25660,1936,3130,756,571338,8198,554756,8300,35653,2675,519103,8476,16582,1662,14314,1468,2268,668,763546,11563,331761,8203,294639,7680,67917,3805,226722,7153,37122,2840,36280,2778,842,381,431785,8495,396487,8250,83444,4542,313043,6586,35298,2223,34160,2239,1138,464,1220497,11750,500833,9005,286721,8666,181738,7144,104983,4496,214112,3055,212057,3026,2055,712,719664,7331,420485,6778,220732,6849,199753,5711,299179,3073,295684,3022,3495,758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1470625,13290,821719,10495,785311,10062,36872,3171,748439,9652,36408,2534,31515,2545,4893,1056,648906,9915,626541,9712,29589,2721,596952,10116,22365,1961,18771,1752,3594,810,732012,12925,318379,8705,284338,8613,31097,3538,253241,8464,34041,2583,32575,2522,1466,652,413633,8761,381627,8301,57628,4347,323999,8263,32006,2067,30189,2043,1817,576,1232317,14195,486217,9009,289638,8062,137929,6816,151709,7497,196579,3327,193366,3288,3213,772,746100,10087,457197,10033,167116,6906,290081,7755,288903,2625,281190,2605,7713,1249,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,425035,7646,238306,5347,228655,5525,16503,1994,212152,5501,9651,1090,8190,1012,1461,516,186729,4775,180470,4614,10334,1474,170136,4422,6259,857,5245,726,1014,485,295544,7278,130572,3957,109582,3858,20545,1787,89037,3856,20990,1515,20667,1438,323,275,164972,5358,147374,4865,30377,2627,116997,4199,17598,1498,16776,1451,822,431,338027,6464,139907,4386,63601,3973,41257,3305,22344,1949,76306,1905,75210,1938,1096,406,198120,4618,93147,4141,48360,3273,44787,2949,104973,1755,103782,1701,1191,466,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2172567,16994,1184408,10880,1129790,11162,70197,4283,1059593,11710,54618,2877,42604,2567,12014,1595,988159,11023,950312,10834,61470,4010,888842,11366,37847,2201,28145,1915,9702,1248,1065088,14463,450438,10511,396471,9784,68420,4782,328051,9119,53967,2883,50783,2793,3184,866,614650,8586,558516,8599,110202,5720,448314,8128,56134,2437,53040,2391,3094,823,1298425,14178,507830,9056,270302,8353,121142,6594,149160,6523,237528,3845,231597,4068,5931,1110,790595,9146,432043,8771,158082,6320,273961,7277,358552,3416,346989,3694,11563,1623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2311782,17784,1303646,12879,1245294,12070,120410,5732,1124884,12046,58352,3373,45273,2898,13079,1639,1008136,11416,966025,11249,94314,5239,871711,10956,42111,2623,32052,2382,10059,1388,1459932,15116,608175,9668,538038,9615,144087,6471,393951,8424,70137,3378,67646,3243,2491,712,851757,11340,780133,10494,199508,7560,580625,10147,71624,3243,68457,3106,3167,639,1509236,15767,605084,10381,310838,9785,184046,7361,126792,7186,294246,4894,288218,5049,6028,1156,904152,10988,463593,10038,232384,7876,231209,7119,440559,4008,428466,4453,12093,1753,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,2928329,20442,1676446,13245,1624993,12904,82505,4007,1542488,12786,51453,2884,42845,2841,8608,1009,1251883,13471,1217068,13614,70190,3716,1146878,13128,34815,2204,28349,1984,6466,1126,1969256,18079,858100,12016,775904,11560,134081,4823,641823,10436,82196,3179,80424,3157,1772,503,1111156,11142,1032224,10403,201434,6541,830790,10969,78932,2922,76757,2889,2175,747,2681096,18342,1119121,11457,593268,11076,310160,8494,283108,7203,525853,3610,521152,3515,4701,837,1561975,12620,843809,11751,370674,9617,473135,8849,718166,3767,710129,4060,8037,1248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
