GEO_ID,C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,NAME,C24080_001EA,C24080_001MA,C24080_002EA,C24080_002MA,C24080_003MA,C24080_003EA,C24080_004MA,C24080_004EA,C24080_005EA,C24080_005MA,C24080_006EA,C24080_006MA,C24080_007MA,C24080_007EA,C24080_008MA,C24080_008EA,C24080_009MA,C24080_009EA,C24080_010MA,C24080_010EA,C24080_011EA,C24080_011MA,C24080_012MA,C24080_012EA,C24080_013EA,C24080_013MA,C24080_014MA,C24080_014EA,C24080_015MA,C24080_015EA,C24080_016EA,C24080_016MA,C24080_017MA,C24080_017EA,C24080_018EA,C24080_018MA,C24080_019MA,C24080_019EA,state
0400000US35,874753,9652,460896,8021,320138,8214,300766,8199,19372,2506,21825,2433,33062,3324,24941,2326,28022,2563,32908,2367,413857,7242,244676,7203,234541,7072,10135,1650,43041,3148,39930,3319,42081,3448,19327,2315,24802,2471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9354155,26892,4810139,18762,3505842,20675,3265192,20023,240650,8730,335834,10092,378774,9084,189183,6825,86149,4712,314357,7740,4544016,21621,2935039,22914,2834720,21667,100319,5838,601023,11909,480686,10513,217104,7105,66077,4427,244087,8373,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4444989,19787,2288767,12997,1742120,13735,1638519,13861,103601,4860,110267,4963,104355,5104,109257,5295,61679,3734,161089,5927,2156222,15179,1485718,15638,1437710,15745,48008,3348,200571,6580,140204,6836,192578,8464,36906,3227,100245,5369,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,391644,4960,211251,3448,147972,4624,137645,4176,10327,1336,12497,1868,10956,1601,9403,1408,7075,1305,23348,1972,180393,3568,107236,3729,104628,3699,2608,633,27236,2037,17605,1740,11246,1327,6349,1260,10721,1341,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5437533,19954,2812152,12542,2190826,15518,2087405,14720,103421,4244,164223,5785,159833,6428,78544,4662,52350,3228,166376,6165,2625381,13231,1812804,14417,1771940,14234,40864,2875,343733,8271,215852,7244,107150,4679,38762,2783,107080,4440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1735761,9595,925667,6673,688765,7790,645610,7443,43155,2983,42280,2818,46926,2666,43285,2237,38163,2557,66248,3388,810094,7836,534209,7161,514554,7421,19655,1971,73615,2875,53133,2812,80904,3463,27656,2258,40577,2560,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1818085,13041,956236,8443,716256,9401,666472,9467,49784,2722,61845,3541,51335,3223,35258,3020,17023,1969,74519,4282,861849,9665,536696,10073,510367,10183,26329,2233,110535,5478,73704,4621,57602,3692,15483,1956,67829,4567,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6045924,22280,3118027,14431,2386270,14544,2261279,15280,124991,5371,230196,6248,139256,4745,89957,4328,64584,3586,207764,5540,2927897,14069,2014030,13221,1968921,13621,45109,2703,470311,7739,176423,6341,105798,4282,45505,2795,115830,3949,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,517864,6791,263605,4304,196719,4808,184442,4886,12277,1430,21640,2155,12541,1960,8310,1302,8451,1288,15944,1922,254259,4804,177536,5137,172678,4951,4858,1061,35611,2537,14883,1617,11896,1545,4224,1041,10109,1890,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2126949,15349,1097847,9978,850115,11399,798361,11738,51754,2970,44005,3768,53583,3980,54346,4281,28826,3088,66972,4329,1029102,10472,710560,11173,689839,11370,20721,2176,83928,4889,68379,4420,95857,5321,24841,2971,45537,3578,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442489,4939,233785,3244,164345,3951,150588,3943,13757,1578,13893,1680,12520,1476,8460,1358,9422,1502,25145,2028,208704,3709,123010,3765,118433,3763,4577,992,36943,2434,19428,1907,11384,1319,6739,1041,11200,1216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2910656,17649,1516054,12534,1134809,11846,1081515,11812,53294,3874,75081,4238,88731,4642,44644,3212,40750,3192,132039,5718,1394602,12198,957408,12934,939449,13267,17959,2101,139507,5046,121078,5342,70154,4144,31272,3085,75183,4437,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12411323,32696,6768976,17962,5294882,24764,5059424,24788,235458,8069,257511,9501,322585,10824,215956,7284,160398,7581,517644,11971,5642347,27846,3910643,27661,3807011,26842,103632,5697,448877,12208,463643,12419,383524,9842,109124,6246,326536,9633,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1364392,8267,761411,6423,591711,7521,550299,7681,41412,2605,42600,3517,35485,2255,31508,2725,26850,2505,33257,2558,602981,5997,411104,5431,394229,5991,16875,1987,54134,2956,48883,3246,43913,3351,16420,2139,28527,2736,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325211,4574,167115,2589,112292,3120,101628,2721,10664,1112,16758,1479,8230,1117,7798,1623,4119,705,17918,1428,158096,3392,86125,2953,81868,2853,4257,807,31312,1933,14017,1338,10022,1357,4019,850,12601,1554,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4039684,17684,2090425,12617,1477465,15907,1384991,15918,92474,4504,116760,5009,117069,5346,74961,4225,190474,7272,113696,5285,1949259,12566,1219637,11831,1180014,11612,39623,2834,199030,6942,205607,6368,99468,4889,133451,5815,92066,5068,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3331888,17321,1784999,11277,1345119,13779,1255687,13028,89432,5072,91108,4224,95356,4467,82586,4053,63339,4112,107491,5319,1546889,11510,987615,11288,944796,11707,42819,3588,173008,6836,114521,5122,131970,5708,44974,3391,94801,5112,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,748143,9012,394573,6079,290405,5871,280354,5795,10051,1497,19480,2273,25251,2670,23923,2245,15695,1818,19819,2062,353570,6490,225081,6702,220501,6699,4580,863,38808,3716,32647,2324,32293,2869,11928,1563,12813,1852,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2916863,11692,1507236,7243,1182945,8037,1121674,7950,61271,2746,80045,3617,76531,3757,54363,3073,18913,1792,94439,3397,1409627,9443,961639,8626,935429,8799,26210,2302,187271,5679,115479,4574,69938,3318,17618,1762,57682,2695,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,299225,4395,162807,3321,122446,3629,114469,3705,7977,1299,6214,1284,11106,1646,8326,1248,4757,1077,9958,1526,136418,3288,78901,3642,75221,3586,3680,941,13665,1524,18596,1855,12194,1699,4082,990,8980,1432,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1043544,12025,556057,9281,371812,8440,348858,8288,22954,2407,17167,1755,31235,3435,56924,3746,11545,1853,67374,4619,487487,8426,299708,7682,290957,7705,8751,1652,31805,2934,30906,3188,85974,5257,9869,1694,29225,2784,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
