GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002MA,B20001_002EA,B20001_003EA,B20001_003MA,B20001_004EA,B20001_004MA,B20001_005MA,B20001_005EA,B20001_006MA,B20001_006EA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012MA,B20001_012EA,B20001_013MA,B20001_013EA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017MA,B20001_017EA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020MA,B20001_020EA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024MA,B20001_024EA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029MA,B20001_029EA,B20001_030EA,B20001_030MA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036EA,B20001_036MA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039MA,B20001_039EA,B20001_040MA,B20001_040EA,B20001_041MA,B20001_041EA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US29,3142868,16506,1620865,9831,97249,5009,65608,3638,70059,4479,46484,3369,73067,4510,40299,2824,61892,3957,35897,3482,74097,4080,42673,3227,104477,5806,115310,5371,96660,4474,92033,4247,72011,4299,83634,4310,104103,4375,81450,3953,117715,5212,146147,4817,1522003,11837,120998,5219,85131,4292,88165,4570,65251,3947,92169,5119,53160,3991,81921,4436,51478,3811,84792,4376,53034,3360,118418,4679,122881,4446,93564,4265,85353,4278,55353,3186,58378,3369,68595,4166,44456,3087,56274,3454,42632,2857,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,562147,5709,300213,3592,19488,1790,13957,1688,14423,1734,10497,1795,14421,1798,8439,1329,11774,1924,6391,1397,12997,1687,9154,1461,19209,1912,21420,2387,17458,1919,17366,1851,13136,1823,14639,1657,19843,2088,12836,1756,20751,2216,22014,1952,261934,4058,23388,2016,16407,1909,16261,2013,14067,1797,18210,2356,11523,1391,14623,1871,9147,1388,18875,2278,10717,1503,20271,2065,19825,1951,13051,1465,10664,1457,7622,1139,9163,1574,9603,1331,6472,1203,6657,1074,5388,852,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1085266,5820,570748,3947,32224,2149,23193,2049,22494,1994,13160,1356,22632,2264,10656,1475,18828,2128,12965,1661,24075,2172,17333,1975,39404,3118,42680,2562,35447,2312,37249,2409,26973,2218,32780,2594,40496,2333,27341,1786,40871,2461,49947,2247,514518,4338,40898,2386,31556,2318,26941,1977,21709,2080,32646,2366,17469,1713,25634,2407,16434,1399,32233,2455,17904,1680,41236,2458,40265,2299,33682,1974,28473,2099,21036,1746,18852,1917,25382,1816,13233,1549,16700,1811,12235,1119,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1446829,10583,778708,6143,34105,2650,23580,2381,30752,3121,17431,2188,37986,3378,21100,2937,30271,2801,23065,2987,41320,3114,27008,3131,57898,4430,61082,3235,48472,3984,44354,3184,34925,3083,37411,2690,50346,4401,40019,3309,54070,3547,63513,3301,668121,7819,40747,2534,30802,3109,30672,3392,25201,2895,39874,2892,25153,2371,39708,3209,20348,2524,42187,3341,22533,2694,53020,4136,61664,3932,44715,3773,37170,3464,25656,2576,26898,2815,33309,2826,21049,2154,26412,2281,21003,2466,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,778459,6945,406012,4237,21815,2115,14409,1523,14473,1916,10136,1783,14228,1828,8069,1709,11315,1682,6018,1200,15610,2181,7309,1516,21548,2586,23917,2267,22002,2551,22603,2388,17173,2364,23740,2471,26293,2257,23426,2056,40756,3184,61172,3790,372447,4990,26125,2152,19762,2122,20761,2218,13122,1379,18026,1613,11006,1701,13269,1579,10480,1484,18419,1934,10273,1771,27019,2399,29272,2695,25822,2621,19228,2006,14351,1827,18140,1947,23843,2532,16649,1936,19825,1990,17055,1924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4792783,16572,2516056,11442,112589,5232,72725,3721,78987,4806,59049,4505,87323,4773,45109,3382,84952,4798,49228,4175,103616,5885,48547,3789,123466,5312,131651,5906,113668,5997,124338,6055,90716,5215,119849,5518,173735,6677,135320,6147,258352,6499,502836,10247,2276727,13777,136507,5599,96349,4858,107830,5269,78864,4306,121827,6317,68181,4482,104296,5359,63437,4388,106973,5424,55517,3462,131338,5089,137936,5823,108125,4677,112818,5637,83473,4767,110154,4645,153673,5324,116049,5152,190789,6194,192591,6450,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,991323,9844,527284,7923,32971,3020,19879,2252,23690,2879,19622,2235,27687,2723,15520,2093,26349,2696,17819,2514,26675,2722,15075,2267,32525,2460,36119,3283,25486,2702,27043,2767,20862,2091,22279,2174,33106,2483,22866,2809,39167,3193,42544,3266,464039,7290,39027,2980,26552,2435,31992,3315,20318,2355,32235,3235,17273,2081,27865,3056,18127,1924,28744,2814,15691,2330,29865,2687,33197,2706,18081,2144,23011,2578,15890,1987,18024,1689,20062,2182,14690,1871,18805,1888,14590,1667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10311945,26957,5311053,17381,260494,7553,178202,5180,188193,6097,139190,5733,233543,7317,125105,6629,202669,8565,123037,6532,238086,8768,115572,5232,307956,9883,310746,9606,250353,9145,294087,7921,200659,7223,275720,6829,341460,9131,269284,7410,465172,10178,791525,12230,5000892,21345,341678,9398,216888,7218,238291,6731,185102,6899,281859,8298,143916,5490,231672,8043,140992,6093,240248,7327,123560,5556,311443,9183,319008,9109,274340,8558,275186,7799,182841,6273,230530,6321,306923,8152,221626,7230,355309,9252,379480,9777,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5033302,19535,2610699,13073,156566,6071,97177,4305,102396,4665,68523,4645,118333,6283,67606,4963,109782,5886,81181,5185,134865,6041,75473,4463,191715,7714,199802,7218,157110,7243,145986,6876,107587,5604,128551,5464,149175,6505,104685,5116,165639,5451,248547,6291,2422603,15845,192122,6847,123166,5466,136918,6416,102374,5095,156268,6487,84664,4893,126461,5706,89986,5800,141591,5217,78954,4435,178263,7534,196760,7497,145484,5268,129604,5556,94804,4921,94962,4794,110762,4844,69218,3955,87769,4274,82473,4191,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,446814,4224,244168,3047,12240,1531,8846,1146,9229,1420,6388,1301,9473,1347,3816,966,7213,1169,2820,704,9945,1625,5171,979,12803,1571,16598,1930,12921,1736,16241,2026,12678,1795,14614,1678,17876,1558,12323,1659,23013,2177,29960,2864,202646,2948,14425,1389,11572,1752,11024,1398,6884,1032,10632,1557,6930,1330,10032,1341,5180,1075,15040,1980,6873,1268,17027,2197,16559,1849,15022,1762,12326,1681,9937,1391,9302,1537,8796,1150,5597,1112,4846,1058,4642,1093,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6082250,19839,3152826,13914,198157,6133,131920,5128,130284,5228,91882,5147,133214,5427,70639,4778,112379,6000,72635,4282,136714,6260,67664,4204,180078,6253,219543,7140,176436,6301,189003,6918,145119,6379,172610,5823,225739,7342,165369,6220,241040,7126,292401,7769,2929424,13327,244462,7431,166951,6023,167690,5983,118930,5868,184340,6439,104544,4496,147870,6155,93820,4801,160914,6591,96131,5346,212515,6742,218125,6665,166326,6880,154823,5534,109136,4503,117212,4996,155246,5556,101601,4505,120827,5113,87961,4799,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1950135,8998,1041048,6164,57236,3017,37847,3015,38659,3073,25458,2002,44830,3261,24393,1630,37630,2772,27362,2540,51219,2853,28275,2230,74484,3572,79095,3922,58278,3390,59188,3175,49637,3336,56398,3097,71811,2966,52015,2776,73721,3590,93512,3814,909087,7349,74702,3710,45759,3071,51191,3449,37349,2674,64681,3122,35890,2129,46717,2784,36799,2487,56996,2960,33876,2497,70748,3404,76386,2910,58533,3012,49123,2528,32598,2161,30657,2164,38535,2908,21666,1648,25604,2118,21277,1772,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2072072,12296,1087097,8833,68277,4975,46446,3628,47669,3227,34133,3193,49562,4131,24331,2742,45243,4178,33069,3902,53038,3371,29611,2768,68699,4673,72479,4110,55500,3747,58301,4169,41150,3148,52420,3107,67887,3518,50692,3348,83383,4828,105207,4316,984975,8341,88393,5127,58259,3579,59252,3707,43454,3609,60446,3405,39547,3274,50253,3859,33814,3120,51594,4069,35684,3319,64480,3846,69310,4278,51281,3698,46793,3967,40339,3376,35439,3191,43322,2890,32651,2848,43423,3309,37241,2533,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6739281,22417,3491756,14434,210427,6426,142586,6016,130127,5257,89298,4548,136708,5086,72575,4845,111189,5653,69612,4478,140525,5434,74586,4753,193156,6695,232382,5652,190844,5446,216038,6592,163084,5701,208575,6496,251671,6178,188639,5989,283572,7113,386162,7517,3247525,13599,261397,6303,180327,6783,177475,6385,130439,5413,186565,6128,100649,4918,148257,6064,98343,5412,169191,5856,96483,3950,234427,6901,242446,8029,182904,5754,175515,5711,131469,5041,141022,6125,174151,4752,119830,4685,164544,6371,132091,4567,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,579777,6390,296878,3941,16495,2138,12401,1596,11761,1185,9163,1556,12823,1799,5369,1230,9820,1720,6417,1484,12149,2074,6621,1456,17806,2287,20673,2130,16102,1933,17025,2514,12002,1510,16219,1947,18529,2112,15160,1799,24400,2245,35943,2732,282899,4647,23301,1957,15078,1963,14892,1667,10958,1748,16270,1674,9159,1374,12738,1698,9826,1568,12961,1697,7740,1746,19455,2186,20524,2131,14956,1965,14044,1805,11867,1672,12221,1825,13929,1737,10904,1317,18216,1778,13860,1801,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2401785,13415,1242838,8965,75351,4963,52979,3360,46812,3431,37597,3416,55257,3718,33733,3155,48979,3787,40713,3129,72019,4681,32484,2766,87192,5684,89519,4456,69710,4464,66847,3998,60951,3991,63481,4137,76358,5096,49236,3647,84053,4918,99567,4816,1158947,9796,96123,4413,66704,4533,67000,4717,51578,3632,77787,4615,48824,4078,67102,5106,46341,3663,62766,4158,36926,3338,90271,4417,83781,5094,70874,4238,56874,3864,41432,3250,46221,3537,54823,3822,28235,2894,36145,2914,29140,2731,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,493652,4478,261613,2778,14823,1782,12002,1761,11817,2007,5583,1060,12927,1805,5200,994,7471,1277,7163,1323,13228,1627,6160,1117,16291,1527,19958,2180,18196,1675,18862,1835,14209,1537,16580,1637,16601,1781,11633,1597,14298,1638,18611,2032,232039,3574,16897,1676,14656,1688,13483,1712,8329,1345,14805,1514,5725,949,11221,1472,8578,1268,14065,1833,10142,1383,21200,2106,25979,2140,15851,1718,12117,1344,9995,1348,6895,1051,8395,1135,4443,965,5099,959,4164,950,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3280157,17878,1706184,11731,101282,5552,66814,4876,67161,4392,49697,4071,84881,5686,39884,3139,69234,4372,49412,3521,93912,5658,50680,4253,121580,6445,127364,6004,100190,5362,99958,4430,67896,3846,83322,4945,103579,5716,73185,4231,104848,4262,151305,5921,1573973,11762,124789,5708,91141,5479,92003,4792,71104,4156,109794,5917,57866,4094,86515,4928,55627,3650,97376,5213,48891,3684,121908,5194,117686,5450,92967,5383,85571,4577,53002,3358,59852,3978,67420,3822,43030,3021,54900,3840,42531,2999,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13745529,33993,7448460,20388,347402,9397,254644,9499,257545,7796,200585,7141,326956,10534,187590,8582,310537,10999,215519,8216,362359,12505,226812,8041,457540,12796,489877,14077,396053,11489,394055,9904,302455,10342,380701,10804,461422,9972,349970,10057,572557,12985,953881,15378,6297069,27258,485026,12046,328689,9583,351597,10682,256731,9417,432810,11367,248948,8256,349762,10415,226324,8641,340578,9578,203010,8040,424866,11563,398593,12813,315625,8985,325910,9969,264483,9085,283526,8289,301663,9329,207880,8143,280582,9357,270466,7839,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1513495,8600,834439,5742,49536,2877,34233,2616,28202,2499,22638,2243,37445,3079,15803,1910,28560,2858,19151,2433,37497,3518,20312,2388,44581,3799,56422,3535,41792,3374,43662,3155,33634,2773,44801,2833,63693,3419,48026,3480,74005,4196,90446,3549,679056,6781,68736,3309,45629,3853,47968,3240,36305,3257,49841,2910,29073,2495,38221,3312,20635,2596,39666,3125,24771,2569,50278,3299,43637,3715,35224,2574,29914,2599,20638,1884,22578,1979,26766,2429,17571,1977,16998,1528,14607,1623,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,368785,4136,188829,2350,14428,1247,9488,1222,7412,1042,4872,889,7208,1004,3020,709,5881,1006,2882,695,8264,1398,3738,743,11495,1232,16018,1663,11227,1248,12619,1509,9306,1387,11354,1346,11047,1218,9795,1142,13815,1375,14960,1465,179956,3186,17556,1515,11035,1285,10705,1474,4862,921,8770,1237,6690,893,9556,1417,5247,1195,9522,1133,5735,1048,13662,1549,13802,1406,9664,1186,9813,1095,6537,911,7989,1255,10378,1405,6056,1051,7504,1090,4873,886,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4588148,16901,2403039,11256,129581,6376,85137,4421,81673,3991,50413,3631,87101,5025,43602,3813,69480,4301,50439,3927,99484,5387,52147,3577,138068,7139,142072,6200,123375,5965,129912,6638,95868,5651,126766,5178,152315,6541,119101,4677,215993,7641,410512,7652,2185109,12094,167304,5424,105382,5502,108846,5105,75430,4859,129190,6140,68138,4235,91155,4950,67194,3933,103499,5234,65696,3983,136210,5558,140060,5250,116168,4814,117732,6435,88734,4282,89827,4690,121348,4839,90344,3926,143369,5023,159483,5314,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3763234,15002,2021794,11210,102203,5390,65242,4541,62929,4537,48265,3666,69678,3871,33879,3551,66934,4978,45272,3468,85634,5296,51213,3577,112541,5517,122589,5962,100476,5052,109522,5159,86218,4442,103278,4979,143930,6280,115404,5003,194933,7064,301654,7026,1741440,10316,134304,5532,88956,5534,91101,4520,65829,3829,99228,5196,51868,3422,84580,5233,62747,4318,94287,4988,58921,4046,112407,5768,117656,5912,91067,5002,93146,5263,65039,3742,68941,3966,95105,4034,69983,4052,97153,4326,99122,4870,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,841077,7980,443801,5429,26184,2460,18746,2189,18298,2162,12776,1674,19481,2054,10301,1690,16108,2034,11983,1665,20697,2396,11399,1742,28588,2490,31676,2863,26738,2847,24443,2820,21510,1991,23167,2332,32219,2693,21415,2011,35376,2799,32696,2784,397276,5902,31241,2545,23320,2237,24646,2792,18963,2455,25358,2147,14113,1749,25378,2519,16929,2282,26401,2751,16040,2187,31188,2136,27364,2178,22250,2386,20681,2226,14646,1673,15208,2090,16365,2049,9394,1415,9538,1492,8253,1272,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3237880,11762,1678056,7665,99630,4560,69774,3818,70839,3488,46790,2887,72782,3837,32575,2625,55667,3178,31182,2312,72472,3892,38676,2889,96188,3900,105055,4150,101308,4428,111453,4052,86312,3620,99071,3982,128797,4303,92494,3658,124697,4398,142294,4562,1559824,9167,124343,4728,85292,3549,86924,4037,62806,3525,96416,4278,49988,3227,75730,3385,49607,3392,87461,3554,52999,3061,118979,4921,120806,4359,93345,3658,87764,3753,61557,3058,68011,3697,83586,3273,52135,2424,57965,3235,44110,2428,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,337682,4246,183194,3278,8813,1429,6358,1104,6155,1189,4805,1213,8055,1534,2344,766,4994,1162,3558,1081,7920,1493,6351,1383,10225,1656,10990,1834,7668,1374,12614,2013,6310,1277,10016,1445,15502,1960,11348,1555,21093,2394,18075,2049,154488,3273,11071,1483,11255,1592,8272,1455,5913,1029,10096,1688,5230,1079,9475,1242,5374,1289,8910,1356,6460,1207,11274,1857,11016,1519,8937,1281,7054,1253,7544,1231,5824,1153,7737,1486,5475,1024,4364,1083,3207,912,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1142637,11953,612513,9830,42578,3779,36147,3792,40967,3774,46250,4076,51601,3482,48200,4133,69608,4552,35240,3582,31784,3374,23749,2614,36211,3222,30217,2861,20850,2105,21121,2287,11178,1994,13144,1655,12378,1916,10869,1628,13627,1752,16794,1808,530124,8232,35231,2652,35089,2850,36497,2995,37836,3163,41642,3811,41371,3443,47080,3365,33915,2683,32409,2896,29333,3022,37069,2651,38682,3097,24040,2806,12524,1743,8067,1424,7618,1532,8731,1624,6352,1479,9456,1409,7182,1286,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
