GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001MA,B16004_001EA,B16004_002EA,B16004_002MA,B16004_003EA,B16004_003MA,B16004_004EA,B16004_004MA,B16004_005MA,B16004_005EA,B16004_006MA,B16004_006EA,B16004_007EA,B16004_007MA,B16004_008EA,B16004_008MA,B16004_009EA,B16004_009MA,B16004_010EA,B16004_010MA,B16004_011MA,B16004_011EA,B16004_012MA,B16004_012EA,B16004_013EA,B16004_013MA,B16004_014EA,B16004_014MA,B16004_015EA,B16004_015MA,B16004_016MA,B16004_016EA,B16004_017MA,B16004_017EA,B16004_018EA,B16004_018MA,B16004_019EA,B16004_019MA,B16004_020MA,B16004_020EA,B16004_021MA,B16004_021EA,B16004_022MA,B16004_022EA,B16004_023MA,B16004_023EA,B16004_024EA,B16004_024MA,B16004_025EA,B16004_025MA,B16004_026MA,B16004_026EA,B16004_027MA,B16004_027EA,B16004_028MA,B16004_028EA,B16004_029EA,B16004_029MA,B16004_030EA,B16004_030MA,B16004_031MA,B16004_031EA,B16004_032MA,B16004_032EA,B16004_033MA,B16004_033EA,B16004_034MA,B16004_034EA,B16004_035EA,B16004_035MA,B16004_036MA,B16004_036EA,B16004_037MA,B16004_037EA,B16004_038MA,B16004_038EA,B16004_039MA,B16004_039EA,B16004_040EA,B16004_040MA,B16004_041EA,B16004_041MA,B16004_042EA,B16004_042MA,B16004_043EA,B16004_043MA,B16004_044MA,B16004_044EA,B16004_045MA,B16004_045EA,B16004_046EA,B16004_046MA,B16004_047EA,B16004_047MA,B16004_048EA,B16004_048MA,B16004_049EA,B16004_049MA,B16004_050MA,B16004_050EA,B16004_051EA,B16004_051MA,B16004_052EA,B16004_052MA,B16004_053EA,B16004_053MA,B16004_054EA,B16004_054MA,B16004_055MA,B16004_055EA,B16004_056MA,B16004_056EA,B16004_057EA,B16004_057MA,B16004_058EA,B16004_058MA,B16004_059EA,B16004_059MA,B16004_060MA,B16004_060EA,B16004_061MA,B16004_061EA,B16004_062EA,B16004_062MA,B16004_063EA,B16004_063MA,B16004_064EA,B16004_064MA,B16004_065EA,B16004_065MA,B16004_066MA,B16004_066EA,B16004_067MA,B16004_067EA,state
0400000US13,9442904,3708,1836982,4152,1554065,9536,204158,7997,166801,7996,26541,3461,8818,2061,1998,1100,31419,4120,26458,3785,3330,1101,1631,833,0,211,33063,2963,25190,2763,5534,1319,2297,858,42,74,14277,3079,10538,2583,3118,1698,621,595,0,211,6357052,3871,5428544,14155,525919,9892,241565,8281,104224,6138,134061,7707,46069,4408,176170,10620,128999,8623,32067,3551,12013,2619,3091,1346,164644,6047,87228,5165,46736,3536,26457,3083,4223,1257,61775,7246,44343,6615,13274,2447,3131,1030,1027,598,1248870,3267,1176531,3787,24803,2084,11133,2035,4531,1291,4580,1133,4559,1104,24969,2671,13984,1833,5337,1306,3616,1151,2032,831,18825,2002,4564,1076,4707,1153,6658,1277,2896,976,3742,1126,1791,594,1042,611,657,467,252,249,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1328554,275,217347,544,175281,3917,3649,1148,3245,1173,280,365,124,120,0,181,2387,960,2093,929,294,358,0,181,0,181,35042,3716,20359,2971,12431,2391,2171,737,81,133,988,728,0,181,988,728,0,181,0,181,883146,896,657162,7732,19901,2626,14059,2186,4225,1104,1257,704,360,547,9241,1758,7931,1650,1033,491,277,300,0,181,192697,7568,90846,4638,65309,4985,32638,3218,3904,959,4145,1587,1764,1018,1495,761,886,657,0,181,228061,859,161646,3061,1364,641,1148,603,120,140,96,129,0,181,3186,819,2601,705,456,287,129,164,0,181,61281,2945,20832,2195,17701,2040,18573,2300,4175,1257,584,477,70,78,0,181,452,461,62,103,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1522757,1716,319558,1971,281100,3657,31595,3246,25961,3270,4090,1627,1400,691,144,173,2619,1186,2457,1180,120,119,42,63,0,190,3065,1757,1110,646,821,552,1097,1225,37,65,1179,753,817,664,362,398,0,190,0,190,968220,2063,859881,5463,80538,4393,40866,3776,16280,2423,15879,2891,7513,1684,12411,2262,9773,1873,2072,899,566,411,0,190,10757,2339,5097,1233,2136,745,2744,1675,780,660,4633,1552,3147,752,604,557,834,743,48,93,234979,1379,224335,1682,5935,1052,2445,791,1367,609,1000,721,1123,572,1915,604,1601,555,261,194,53,61,0,190,1238,457,499,281,262,214,301,288,176,291,1556,842,853,526,96,111,302,309,305,286,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12091454,2665,2195608,2428,1667983,10706,381581,7311,312181,8067,46464,3971,20219,2622,2717,1002,86645,5823,74690,5204,7583,1365,3984,1363,388,407,34421,3277,27544,3151,4776,887,2047,644,54,88,24978,4195,22374,3981,1939,878,351,227,314,363,8107992,2942,6173682,18286,1121754,9412,604372,10863,218503,9162,225365,8107,73514,5418,462314,12480,295771,10383,105277,5800,52210,4271,9056,1685,257432,8536,150482,7261,68253,5033,30548,3179,8149,1991,92810,8837,62642,6599,19512,3000,7738,1680,2918,1444,1787854,2583,1516194,6509,100942,2464,30361,2837,20579,2043,27986,2608,22016,2471,113284,5570,51334,3491,26319,2988,26147,2462,9484,1621,46775,2569,17096,1859,12104,1518,10518,1806,7057,1387,10659,1808,4923,1070,2476,752,1912,561,1348,615,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6178831,2447,1165650,3083,1056358,5918,70676,5169,57298,4373,8619,2016,4274,1479,485,482,21727,3005,15803,2887,4054,1038,1525,524,345,193,13042,2060,8221,1882,3493,918,1232,630,96,156,3847,1518,2993,1208,498,503,255,241,101,164,4071687,2984,3727992,11042,188700,6239,95062,4613,39527,3086,41803,4412,12308,2536,79198,6196,59344,5489,15933,2296,3417,1059,504,354,58253,4034,26669,3474,17820,2079,10193,1980,3571,1181,17544,3166,10551,2243,5597,1462,1005,583,391,365,941494,2436,904305,3114,12813,1172,6369,1130,3066,723,1720,558,1658,667,18009,1891,11814,1654,3926,1035,1770,770,499,322,4869,1021,1921,742,1205,497,1162,516,581,334,1498,650,1298,590,86,88,60,88,54,86,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2913555,2012,532020,2556,485429,4205,29633,2680,23518,2380,4356,911,1671,696,88,125,7026,1708,6140,1623,793,364,93,93,0,155,6166,1242,4065,1022,1238,717,863,563,0,155,3766,1499,3063,1419,105,95,446,514,152,229,1890907,2323,1741252,5138,76292,3125,38743,2742,17035,2108,15654,2138,4860,1256,28258,3131,20097,2405,4847,1250,2169,748,1145,682,33420,2776,13676,1827,12435,2109,4644,1305,2665,1208,11685,2247,5109,1248,4550,1669,1984,1009,42,73,490628,1523,476648,1416,4436,798,2049,528,709,318,639,340,1039,506,6547,1134,4619,937,997,395,862,533,69,107,2408,826,1149,638,484,390,708,400,67,98,589,299,191,115,214,238,99,119,85,99,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2704673,2557,523139,3094,454436,4272,55751,3319,46386,2921,7298,1477,2044,823,23,40,4245,1026,3454,898,546,272,245,251,0,168,6298,1359,4103,1026,1271,537,838,641,86,108,2409,1059,1320,581,733,596,356,343,0,168,1764001,2639,1548630,6437,137894,4803,73257,4250,29592,2585,25954,2828,9091,2040,25454,2809,19762,2483,4045,984,1560,658,87,116,39605,2719,21299,2302,10772,1847,6293,1278,1241,688,12418,2393,7587,1792,3000,1212,1736,776,95,134,417533,1926,396567,1788,10063,1579,4121,918,1799,826,2087,651,2056,993,5676,984,3404,728,954,299,792,359,526,354,4390,893,904,422,1079,474,1599,612,808,420,837,513,605,470,151,247,0,168,81,142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4138825,2463,740671,3237,692985,4185,24739,2268,19000,2181,4331,1419,1399,440,9,15,10959,2236,6694,1241,2177,808,1693,853,395,251,5813,1279,4158,1204,894,425,761,529,0,185,6175,2278,3009,1229,2627,1655,539,603,0,185,2745132,3645,2589031,6765,73580,3497,32250,2766,16793,2131,19435,2581,5102,1544,40158,3807,28687,3111,8493,1641,2237,939,741,611,26029,2595,14480,2363,6865,1634,3719,988,965,737,16334,3094,7701,1676,5457,1808,2742,1240,434,290,653022,2137,640649,2276,3739,860,2363,736,696,382,379,226,301,276,5421,960,3403,874,1248,458,517,334,253,222,2757,880,602,358,640,357,1376,647,139,151,456,214,296,178,111,95,49,66,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4344222,2904,809330,2875,758864,4793,30540,3518,23335,3354,4384,1253,2371,761,450,449,9464,2376,9127,2385,178,175,159,175,0,201,7584,1460,5250,1206,1744,691,590,323,0,201,2878,1286,1860,912,881,824,137,221,0,201,2903722,2911,2656668,8195,118201,5207,56126,4263,22317,2592,25366,2995,14392,2384,76252,6273,63438,4960,8528,1724,4016,1486,270,289,40111,3425,19442,2707,9152,1651,9440,1401,2077,879,12490,3190,7874,2150,2577,1097,2003,964,36,62,631170,1970,562729,3671,10296,1020,5269,964,2404,607,1836,671,787,413,51324,3367,41037,3151,7829,1231,2395,791,63,92,5968,1003,1718,641,611,327,2411,717,1228,681,853,492,238,178,615,450,0,201,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1267172,687,195055,1157,186301,1905,1895,668,1364,615,335,214,196,223,0,159,2872,923,2577,862,180,170,115,137,0,159,1478,785,1464,785,14,23,0,159,0,159,2509,1057,2142,1001,111,114,256,227,0,159,829553,1271,776641,3405,8779,1567,6633,1306,1305,529,538,294,303,200,28028,2345,23571,2227,3016,772,862,370,579,431,9519,1603,4377,1086,2624,748,2518,1017,0,159,6586,1360,3139,873,1824,811,1248,804,375,221,242564,850,217481,2225,656,285,555,246,101,112,0,159,0,159,22961,2177,17059,1935,4513,960,1260,414,129,152,913,403,278,219,500,329,135,138,0,159,553,260,267,147,45,73,64,107,177,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5609124,1397,983892,1546,818713,6788,87060,4295,70823,4226,10261,1912,4728,1160,1248,841,37497,4071,30886,3463,4746,1283,1796,756,69,115,28053,2877,21950,2446,4533,1174,1381,494,189,159,12569,2454,11117,2393,615,330,837,491,0,193,3803061,1960,3106671,12637,285911,8290,140418,5991,60131,4861,61714,5802,23648,3965,184217,8912,133707,7435,37451,3691,11299,2018,1760,738,153339,6585,88482,5049,40447,3588,21221,2666,3189,999,72923,6572,55254,5437,14365,2401,2805,864,499,393,822171,1837,722718,4861,22639,1579,9525,1748,4873,960,4089,1085,4152,991,42168,3316,24079,2639,7887,1508,7944,1560,2258,883,26903,1736,8710,1328,7750,1287,7491,1413,2952,816,7743,1443,5805,1480,926,429,724,393,288,233,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6379441,1190,1024718,1448,803091,8018,106198,5010,87436,5147,10830,1882,6120,1548,1812,997,66156,5335,56940,4877,6731,1591,2225,1070,260,226,31669,2612,23886,2398,5583,1605,2121,578,79,96,17604,2858,13086,2521,2861,1133,1434,769,223,354,4339146,1598,3284337,15761,405510,6509,224873,7865,78893,5360,67516,4746,34228,4092,374484,13593,253650,10129,75413,5522,36756,4573,8665,2073,204554,5520,110757,5183,51266,4610,34504,3553,8027,1646,70261,6247,43296,4544,18784,2971,6840,2198,1341,640,1015577,1477,847090,4913,36427,1396,9861,1489,7871,1207,8859,1356,9836,1568,99284,4264,46231,3243,21061,2231,21016,2047,10976,1690,25844,1392,4746,981,4418,1194,8705,1213,7975,1502,6932,1484,2919,762,1152,635,1575,678,1286,934,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9340973,2043,1654732,2508,1485964,6209,67485,3826,54586,3775,8786,1937,3920,1078,193,205,34901,3736,27727,3432,5028,1153,1927,689,219,163,23826,2574,20064,2411,2297,647,1332,577,133,130,42556,4699,33724,3967,6636,1728,2030,575,166,271,6155174,2663,5565805,11089,184601,5322,112406,5575,29854,2650,31358,3026,10983,1966,167908,7492,113593,5333,36623,3108,14887,2136,2805,1024,108794,5070,59936,3708,30723,3113,13333,2053,4802,1437,128066,8543,71801,5389,31423,2806,21145,3241,3697,956,1531067,2143,1426781,4055,19450,1499,11193,1442,3713,773,2911,696,1633,738,53026,3138,32392,2259,10741,1411,7169,1448,2724,749,12557,1265,4814,1000,3143,772,2953,722,1647,664,19253,2201,7042,1224,3826,925,5395,1255,2990,1051,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5109770,1970,935705,2139,806070,6102,51877,3177,41390,3267,5880,1184,4006,1025,601,401,15022,2215,11928,1813,1867,748,1115,530,112,112,34808,2455,21874,2458,8290,1431,3989,972,655,640,27928,4062,22861,4084,2060,1015,2436,1358,571,558,3396232,2364,3002432,9632,126179,4909,60163,3309,28538,2379,28001,2812,9477,1839,71096,5082,51978,3850,13456,2102,4911,1175,751,419,123393,4727,66008,3979,32623,2584,17417,2166,7345,1446,73132,5107,39260,4090,19753,2964,10193,2431,3926,1224,777833,1661,736115,2719,6550,1023,3782,839,1374,500,670,423,724,503,17543,2276,10642,1218,2754,769,2685,886,1462,770,10852,1172,2457,890,1705,659,3547,818,3143,835,6773,1216,2353,594,1882,634,1182,596,1356,714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,540546,2507,521010,3076,14856,2086,12493,1951,1341,570,824,399,198,176,1434,569,1299,519,80,155,55,73,0,206,1808,840,1368,701,38,74,402,451,0,206,1438,610,700,464,738,562,0,206,0,206,1834213,2766,1758249,4964,49788,3505,24888,2643,11246,1655,10185,2022,3469,1061,10314,2008,6309,1566,2734,967,1271,748,0,206,10137,1728,5503,1438,2968,946,1592,834,74,99,5725,1507,4216,1209,1262,700,220,205,27,49,427313,2324,419966,2193,2320,700,1870,642,204,245,246,193,0,206,2769,861,2103,736,328,233,338,310,0,206,1974,741,613,445,41,52,790,500,530,418,284,214,235,202,49,84,0,206,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5691365,2732,1020278,2850,958826,5025,30750,2763,24134,2837,5237,1458,987,492,392,430,16114,2805,11036,2013,2866,975,1645,662,567,294,7923,1475,5421,1334,1461,614,959,586,82,134,6665,2114,5876,1943,593,382,196,238,0,181,3739197,3290,3508302,8745,92705,4959,56585,4318,15189,2237,15215,2417,5716,1744,69467,5605,50050,4382,12995,1952,5379,1319,1043,520,49432,3742,28683,3352,11968,1793,7297,1588,1484,679,19291,3201,11674,2165,5273,1583,1807,901,537,479,931890,2707,905149,2729,7530,1340,4588,1001,1371,620,999,462,572,363,11982,1528,8158,1242,2397,722,623,406,804,521,5693,967,1961,599,1631,551,1635,644,466,309,1536,660,533,308,116,141,271,317,616,524,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963804,1062,164847,1534,159408,1805,2451,804,2007,733,78,103,366,303,0,161,1382,626,1135,580,97,105,120,125,30,48,528,393,410,376,67,71,46,57,5,8,1078,428,1001,433,70,75,7,10,0,161,628804,1668,601660,2729,10230,1354,7797,1197,950,359,1040,430,443,341,7585,1208,5934,917,1402,674,249,189,0,161,3718,1094,2188,713,1374,548,102,105,54,51,5611,1188,5238,1195,155,124,218,197,0,161,170153,878,165018,1321,1309,645,1066,531,243,298,0,161,0,161,2341,771,2013,714,153,109,175,204,0,161,482,380,223,213,205,268,28,47,26,42,1003,319,853,270,150,149,0,161,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1751135,1526,337509,1647,291388,3190,36415,2003,28165,2154,6309,1291,1798,619,143,160,2104,707,1815,669,289,185,0,153,0,153,4538,985,2610,777,1078,478,769,483,81,132,3064,1512,1970,830,711,601,383,417,0,153,1142949,1841,1013708,4674,86163,3216,36669,2747,16823,1605,22739,2213,9932,1373,13998,1781,9961,1458,2229,641,1423,545,385,507,19163,2204,7639,1451,4890,1247,4957,1544,1677,754,9917,2503,5592,1956,2052,754,1991,790,282,229,270677,1216,259968,1259,4800,942,2346,626,603,285,823,417,1028,489,3795,737,2531,610,734,329,455,273,75,93,1873,466,185,143,369,271,395,271,924,381,241,175,216,174,17,28,8,14,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
