GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001MA,B17022_001EA,B17022_002EA,B17022_002MA,B17022_003MA,B17022_003EA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007EA,B17022_007MA,B17022_008MA,B17022_008EA,B17022_009EA,B17022_009MA,B17022_010EA,B17022_010MA,B17022_011MA,B17022_011EA,B17022_012MA,B17022_012EA,B17022_013EA,B17022_013MA,B17022_014MA,B17022_014EA,B17022_015EA,B17022_015MA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018EA,B17022_018MA,B17022_019MA,B17022_019EA,B17022_020MA,B17022_020EA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023EA,B17022_023MA,B17022_024EA,B17022_024MA,B17022_025MA,B17022_025EA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028EA,B17022_028MA,B17022_029MA,B17022_029EA,B17022_030MA,B17022_030EA,B17022_031MA,B17022_031EA,B17022_032EA,B17022_032MA,B17022_033EA,B17022_033MA,B17022_034MA,B17022_034EA,B17022_035EA,B17022_035MA,B17022_036MA,B17022_036EA,B17022_037MA,B17022_037EA,B17022_038MA,B17022_038EA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041MA,B17022_041EA,B17022_042MA,B17022_042EA,B17022_043EA,B17022_043MA,B17022_044MA,B17022_044EA,B17022_045MA,B17022_045EA,B17022_046EA,B17022_046MA,B17022_047MA,B17022_047EA,B17022_048MA,B17022_048EA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051EA,B17022_051MA,B17022_052MA,B17022_052EA,B17022_053MA,B17022_053EA,B17022_054EA,B17022_054MA,B17022_055MA,B17022_055EA,B17022_056MA,B17022_056EA,B17022_057EA,B17022_057MA,B17022_058MA,B17022_058EA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062EA,B17022_062MA,B17022_063MA,B17022_063EA,B17022_064EA,B17022_064MA,B17022_065EA,B17022_065MA,B17022_066MA,B17022_066EA,B17022_067MA,B17022_067EA,B17022_068EA,B17022_068MA,B17022_069MA,B17022_069EA,B17022_070MA,B17022_070EA,B17022_071MA,B17022_071EA,B17022_072EA,B17022_072MA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078EA,B17022_078MA,B17022_079EA,B17022_079MA,B17022_080MA,B17022_080EA,B17022_081MA,B17022_081EA,state
0400000US13,2426392,15122,468624,10334,177111,6882,113263,6103,15780,2420,38136,3534,59347,4317,63848,4045,291513,8394,49806,3542,37412,3629,9429,1860,9181,1687,18802,2607,12394,1728,241707,8347,197180,7732,31673,2893,53670,4241,111837,5289,44527,3132,86650,5114,48608,3630,29370,2923,5948,1422,9725,1704,13697,1972,19238,2118,38042,4137,6635,1535,4873,1330,776,581,828,444,3269,1037,1762,623,31407,4014,22434,3487,2992,983,3093,996,16349,2888,8973,1692,157868,6101,92046,4816,50204,4079,10386,1762,11747,1960,28071,3428,41842,3073,65822,4460,15517,2396,10167,1975,1501,697,1772,686,6894,1536,5350,1328,50305,4030,34682,3462,5740,1170,3989,1018,24953,3088,15623,1922,1713250,15756,1374268,14941,570277,11904,105712,5403,97108,5969,367457,9258,803991,10711,338982,9924,100446,6205,49304,4530,10403,1971,5050,1433,33851,3646,51142,4084,238536,8592,122427,6517,16196,2280,10370,2158,95861,5948,116109,6151,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,35220,2828,17984,1903,10908,1608,1909,663,3881,1002,5118,1142,7076,1314,17236,2076,3341,806,2416,700,391,244,914,503,1111,489,925,442,13895,1779,11123,1546,1916,708,2754,795,6453,1149,2772,881,7427,1318,4159,1024,2719,817,738,403,524,371,1457,631,1440,654,3268,785,817,409,312,241,84,63,0,181,228,223,505,358,2451,656,1888,608,320,308,377,389,1191,483,563,329,14200,1946,9084,1702,5186,1286,1077,563,1405,582,2704,1014,3898,870,5116,1042,1283,521,694,356,196,263,194,156,304,198,589,389,3833,889,3194,766,449,380,520,282,2225,667,639,342,257304,6153,200822,5245,85712,3943,19074,2089,16220,1838,50418,2922,115110,4485,56482,3239,20758,2470,9516,1603,1885,642,1971,812,5660,1078,11242,1662,35724,2287,16070,1470,2609,805,2198,699,11263,1501,19654,1829,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,66060,3992,35822,2742,22782,2321,4412,896,9974,1474,8396,1532,13040,1327,30238,2845,7951,1780,5682,1500,1370,658,988,513,3324,1177,2269,1018,22287,2158,19833,2128,3207,932,4570,1407,12056,2048,2454,642,15838,2157,10277,1364,6210,1015,975,473,2406,731,2829,788,4067,1019,5561,1433,1389,624,1160,568,651,564,184,141,325,257,229,271,4172,1152,3345,990,669,477,352,272,2324,858,827,568,29217,3142,19994,2389,11408,1901,1795,869,3950,1009,5663,1378,8586,1462,9223,1901,3892,1210,2122,872,198,208,513,533,1411,660,1770,1023,5331,1347,3441,1123,0,190,443,399,2998,1037,1890,812,296384,6101,258526,5609,98709,4522,15448,2155,18229,2014,65032,4217,159817,5652,37858,3249,14343,2111,8127,1629,1068,427,937,547,6122,1526,6216,1312,23515,2474,10736,1814,1759,852,828,567,8149,1467,12779,1871,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,458105,9965,173636,5895,111039,5205,17194,1823,37115,2904,56730,4038,62597,3389,284469,7080,48859,3545,35757,2850,8818,1426,8452,1524,18487,2269,13102,1929,235610,6469,195038,6224,33506,2905,47715,3334,113817,4988,40572,2612,91776,4501,51078,3151,30748,2333,4190,940,8856,1337,17702,2005,20330,2260,40698,3421,11289,1629,7432,1436,1827,671,1391,498,4214,1190,3857,881,29409,3190,21602,2649,4205,1122,2503,736,14894,2284,7807,1512,150542,5393,92685,4543,53355,3647,6506,1134,13360,1801,33489,3571,39330,2609,57857,3720,16285,1840,9605,1440,1957,604,1699,574,5949,1078,6680,1179,41572,3180,26928,2736,4275,970,4197,964,18456,2243,14644,1875,2398761,18727,1951899,17126,785440,11736,153361,5112,128542,4892,503537,9396,1166459,13254,446862,9830,151095,6336,68197,4397,13165,2117,7985,1513,47047,3534,82898,4611,295767,7785,138014,5883,18316,2264,13095,2180,106603,5002,157753,5025,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,260395,7606,96198,4807,58302,4015,9665,1368,21179,2317,27458,2837,37896,2520,164197,6007,29891,3053,22345,2492,5883,1445,5711,1478,10751,1711,7546,1557,134306,5394,115366,5021,24721,2275,30284,3020,60361,3870,18940,2140,49895,3192,26339,2381,16125,2061,2214,705,5259,1053,8652,1543,10214,1503,23556,2174,5081,988,3268,788,943,476,381,273,1944,631,1813,600,18475,1931,13407,1689,1373,465,2745,805,9289,1435,5068,920,101640,4684,60994,2845,33112,2478,5384,1064,9378,1596,18350,2173,27882,2257,40646,3635,11258,1880,7911,1625,2243,868,1560,703,4108,1242,3347,809,29388,3138,20325,2772,4206,1170,3220,837,12899,2317,9063,1663,1245293,11229,1035864,12541,386592,8434,69045,3785,66274,4152,251273,7355,649272,8769,209429,6556,74334,4198,39175,3424,7717,1505,3641,1028,27817,3019,35159,2530,135095,5082,63206,3510,6307,962,6624,1381,50275,3447,71889,3452,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,95714,4130,39034,2381,22501,1958,3601,782,8090,1298,10810,1433,16533,1460,56680,3446,11126,1634,8539,1570,2136,600,1023,484,5380,1242,2587,669,45554,3257,40583,3087,8260,1417,11802,1762,20521,2028,4971,889,22966,2234,13513,1614,7791,1375,1513,555,3020,863,3258,718,5722,762,9453,1326,3007,808,2121,691,360,285,644,373,1117,501,886,509,6446,1140,5022,1068,766,458,879,464,3377,832,1424,393,38514,2295,25567,1751,13061,1529,2567,804,4161,933,6333,926,12506,1151,12947,1406,4416,952,3761,931,740,453,903,356,2118,766,655,266,8531,1106,5784,950,867,376,671,330,4246,879,2747,781,644368,7460,558633,7405,213141,5034,42966,2505,38448,2395,131727,3964,345492,5498,85735,4693,35892,2951,21957,2383,5480,1172,2555,1053,13922,1647,13935,1620,49843,3334,25877,2576,3906,851,2221,798,19750,2383,23966,2049,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,99234,4168,40515,3137,25599,2523,4651,1161,9355,1555,11593,1718,14916,1468,58719,3269,12420,1904,10564,1734,2029,670,3001,1037,5534,1105,1856,646,46299,2935,40724,2916,8428,1405,10599,1659,21697,2230,5575,763,20338,1928,11914,1729,7466,1473,1225,590,2500,646,3741,1017,4448,887,8424,1233,1976,618,1466,520,333,337,291,209,842,453,510,299,6448,1275,5260,1141,780,520,1040,499,3440,945,1188,403,41924,3237,25259,2266,14313,1872,2813,667,4776,1027,6724,1302,10946,1400,16665,2055,5183,1323,3509,1123,1298,682,840,513,1371,530,1674,534,11482,1637,7822,1523,1663,641,1224,603,4935,1147,3660,930,567106,7579,487183,7333,194207,5251,38215,2936,33419,2461,122573,4374,292976,5205,79923,4528,31561,2511,17201,1842,3312,862,1827,619,12062,1613,14360,1568,48362,3893,25362,2821,4425,1101,2062,608,18875,2391,23000,2305,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,228312,7498,96974,4452,54598,3321,9168,1399,16548,2283,28882,2395,42376,3065,131338,6309,26063,2442,19917,2301,4564,1190,4553,1074,10800,1724,6146,1207,105275,5720,85311,5062,17133,2145,19803,2839,48375,3695,19964,2280,39663,3192,22561,1930,11759,1510,1803,569,2510,656,7446,1136,10802,1336,17102,2242,3166,767,2228,672,188,235,235,218,1805,627,938,402,13936,1984,8662,1715,1142,475,2358,944,5162,1316,5274,1109,74231,3946,47076,3453,22596,2688,3898,1060,6771,1487,11927,1614,24480,1955,27155,2387,7245,1062,4646,1003,1349,614,977,515,2320,674,2599,646,19910,2300,13162,1837,2156,732,1832,778,9174,1569,6748,1298,782380,10263,662315,9613,247734,5453,46054,3305,39717,2771,161963,4505,414581,7905,120065,4996,42767,3020,20833,2287,3773,1064,2024,680,15036,1958,21934,2218,77298,3806,34398,2504,4470,1018,2424,730,27504,2426,42900,3092,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,229848,5842,73544,4467,38283,3092,6147,1483,13282,1691,18854,2288,35261,2590,156304,5271,23018,2311,15410,2226,4462,1345,3573,1144,7375,1410,7608,1389,133286,5366,109060,5318,19360,2495,27347,3067,62353,4211,24226,2179,42538,3892,20357,2516,9371,1794,1968,852,2129,751,5274,1345,10986,1716,22181,2462,5036,1474,3027,1218,674,395,640,533,1713,879,2009,732,17145,2004,12041,1663,2009,762,2524,878,7508,1375,5104,1075,72961,3826,40557,3110,18388,2476,3558,995,5517,1359,9313,1602,22169,2237,32404,3000,7159,1560,3649,988,685,358,933,572,2031,780,3510,1070,25245,2521,14961,2114,2385,820,1957,741,10619,1845,10284,1495,767312,10475,607441,9857,233789,6421,43444,3301,41831,3581,148514,5739,373652,7962,159871,7068,57430,3943,27213,3033,5307,1388,2387,880,19519,2435,30217,2473,102441,5088,50617,3852,8100,1738,5374,1468,37143,3466,51824,3474,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,47895,3301,18727,1632,9312,1405,2206,690,2441,646,4665,1005,9415,1116,29168,2984,6654,1386,5197,1424,1939,928,821,523,2437,724,1457,492,22514,2775,19329,2616,4529,1114,4540,1168,10260,1627,3185,838,9854,1646,6052,1094,2956,725,253,198,668,388,2035,556,3096,858,3802,1008,1139,616,883,534,335,419,35,45,513,336,256,259,2663,783,1955,654,113,90,86,101,1756,620,708,348,19302,2095,12104,1479,5535,1180,1007,529,989,428,3539,758,6569,911,7198,1354,3180,986,1966,779,333,422,211,207,1422,660,1214,619,4018,945,2971,939,406,320,365,324,2200,827,1047,358,267534,4842,226821,4741,70010,3391,12453,1718,9894,1526,47663,2745,156811,4203,40713,2840,15008,1900,7711,1375,1362,599,1006,494,5343,1210,7297,1251,25705,2361,12212,1592,1593,623,846,518,9773,1547,13493,1694,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,148324,6426,50283,3340,30603,3085,5161,1245,9696,1467,15746,2061,19680,1491,98041,5414,18094,2181,12996,1868,2543,830,2746,937,7707,1359,5098,993,79947,5004,64956,4536,10783,1479,15558,2282,38615,3411,14991,1952,33812,3164,14094,1814,9174,1457,1707,784,2980,849,4487,1027,4920,998,19718,2413,4482,1412,3592,1234,624,557,980,575,1988,894,890,425,15236,2012,11988,1936,1765,738,2265,892,7958,1701,3248,811,59418,3999,29731,2453,16714,2140,3073,847,5306,1163,8335,1324,13017,1496,29687,2931,6722,1372,4826,1191,737,429,1644,803,2445,768,1896,784,22965,2698,17621,2342,2526,879,3438,947,11657,2019,5344,1180,1204418,12753,927950,12427,390691,8174,75368,3759,66964,4346,248359,7575,537259,9237,276468,8291,76807,4872,37948,3501,6684,1202,5538,1320,25726,2749,38859,3145,199661,7016,97742,5279,14083,2073,10594,1436,73065,4838,101919,4835,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,188271,6234,62872,3958,32783,2953,4544,1057,10495,1549,17744,2346,30089,2281,125399,5420,18175,2323,12300,2195,2745,896,2441,1031,7114,1539,5875,1204,107224,4918,88971,4887,12704,1888,22103,2606,54164,4112,18253,2108,33490,3008,16492,1961,8673,1462,1282,694,2882,880,4509,1058,7819,1369,16998,2046,2260,765,1504,601,238,250,262,163,1004,475,756,442,14738,1874,10562,1783,1354,624,1842,766,7366,1409,4176,918,62714,3806,32470,2601,15515,1849,2558,857,3827,866,9130,1486,16955,1839,30244,2859,6620,1310,3996,1219,861,639,917,563,2218,987,2624,715,23624,2504,16499,2211,2243,875,2323,790,11933,1759,7125,1298,1326106,11226,1071690,11593,448964,8605,94431,4063,63235,3742,291298,7285,622726,9317,254416,7464,80646,4629,32898,2787,7635,1431,3714,1025,21549,2063,47748,3081,173770,5909,82466,4571,12866,1780,6023,1187,63577,3965,91304,4539,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,404009,8360,149052,5316,87400,4463,14488,1770,29685,2865,43227,2754,61652,3132,254957,6869,46421,3102,33073,2712,9779,1746,6872,1492,16422,1766,13348,1790,208536,6710,172407,6076,35637,2892,41427,2925,95343,3920,36129,2661,75241,3969,42857,2975,24594,2239,4208,960,6737,1076,13649,1650,18263,1904,32384,2675,6480,1052,4144,858,635,374,918,454,2591,770,2336,568,25904,2351,17612,2166,3332,977,2188,644,12092,1754,8292,1309,139397,5303,80823,3724,39477,2565,7345,1278,10001,1618,22131,1884,41346,2795,58574,3596,17987,2106,12064,1736,3833,979,1627,629,6604,1364,5923,925,40587,2847,24620,2511,4688,1071,3172,833,16760,2171,15967,1600,1866512,14904,1542229,13831,561077,8384,102645,4025,87393,3992,371039,7198,981152,11073,324283,7463,111424,4489,54792,3612,11647,1692,4667,1161,38478,3032,56632,3038,212859,5814,91172,3424,11851,1614,7945,1335,71376,3244,121687,4931,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,143816,5440,57104,2982,34323,2733,5931,1214,13749,1604,14643,1522,22781,1579,86712,4120,16047,1583,12505,1504,3264,895,2418,608,6823,1191,3542,912,70665,3878,62700,3979,13471,1712,14913,2263,34316,2556,7965,1040,32002,2369,16659,1533,8975,1270,1271,467,4142,900,3562,888,7684,794,15343,1673,4578,1071,3730,1031,484,385,1057,596,2189,721,848,409,10765,1407,9251,1374,1173,477,2388,810,5690,1160,1514,389,62460,3110,36928,2311,19252,1834,3484,800,6872,1158,8896,1267,17676,1519,25532,2190,7476,1325,5753,1198,1392,583,1341,598,3020,738,1723,568,18056,1820,13499,1644,2667,821,2167,806,8665,1322,4557,1091,1131316,10778,965265,10214,382069,6813,78686,4035,66671,3402,236712,5177,583196,7319,166051,5930,61700,3514,33891,2727,6722,1224,3562,950,23607,1905,27809,2140,104351,3733,54161,3026,6498,1071,5424,1210,42239,2759,50190,2835,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
