GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002EA,B20005_002MA,B20005_003MA,B20005_003EA,B20005_004EA,B20005_004MA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007EA,B20005_007MA,B20005_008EA,B20005_008MA,B20005_009MA,B20005_009EA,B20005_010MA,B20005_010EA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016MA,B20005_016EA,B20005_017EA,B20005_017MA,B20005_018MA,B20005_018EA,B20005_019EA,B20005_019MA,B20005_020MA,B20005_020EA,B20005_021MA,B20005_021EA,B20005_022EA,B20005_022MA,B20005_023EA,B20005_023MA,B20005_024EA,B20005_024MA,B20005_025MA,B20005_025EA,B20005_026MA,B20005_026EA,B20005_027MA,B20005_027EA,B20005_028EA,B20005_028MA,B20005_029MA,B20005_029EA,B20005_030EA,B20005_030MA,B20005_031MA,B20005_031EA,B20005_032MA,B20005_032EA,B20005_033EA,B20005_033MA,B20005_034MA,B20005_034EA,B20005_035EA,B20005_035MA,B20005_036MA,B20005_036EA,B20005_037MA,B20005_037EA,B20005_038MA,B20005_038EA,B20005_039EA,B20005_039MA,B20005_040EA,B20005_040MA,B20005_041EA,B20005_041MA,B20005_042MA,B20005_042EA,B20005_043MA,B20005_043EA,B20005_044EA,B20005_044MA,B20005_045MA,B20005_045EA,B20005_046EA,B20005_046MA,B20005_047MA,B20005_047EA,B20005_048MA,B20005_048EA,B20005_049MA,B20005_049EA,B20005_050EA,B20005_050MA,B20005_051EA,B20005_051MA,B20005_052EA,B20005_052MA,B20005_053MA,B20005_053EA,B20005_054MA,B20005_054EA,B20005_055EA,B20005_055MA,B20005_056MA,B20005_056EA,B20005_057EA,B20005_057MA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060MA,B20005_060EA,B20005_061EA,B20005_061MA,B20005_062MA,B20005_062EA,B20005_063EA,B20005_063MA,B20005_064MA,B20005_064EA,B20005_065MA,B20005_065EA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068EA,B20005_068MA,B20005_069MA,B20005_069EA,B20005_070MA,B20005_070EA,B20005_071MA,B20005_071EA,B20005_072EA,B20005_072MA,B20005_073MA,B20005_073EA,B20005_074EA,B20005_074MA,B20005_075MA,B20005_075EA,B20005_076MA,B20005_076EA,B20005_077EA,B20005_077MA,B20005_078EA,B20005_078MA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081MA,B20005_081EA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084MA,B20005_084EA,B20005_085EA,B20005_085MA,B20005_086MA,B20005_086EA,B20005_087MA,B20005_087EA,B20005_088EA,B20005_088MA,B20005_089MA,B20005_089EA,B20005_090EA,B20005_090MA,B20005_091MA,B20005_091EA,B20005_092MA,B20005_092EA,B20005_093MA,B20005_093EA,B20005_094EA,B20005_094MA,B20005_095EA,B20005_095MA,state
0400000US13,7881211,6136,3787966,5616,1823478,16735,102,119,1823376,16731,2627,822,4374,1265,13346,2243,12229,2000,39309,3832,26601,2733,60891,4341,47813,4730,95229,6060,60373,4562,138098,5411,162782,7670,126348,5734,126322,6507,100277,5166,122060,7011,140698,6471,107593,5439,165024,5624,271382,7740,1964488,17944,1186467,14353,778021,14906,139279,5975,91497,5975,84155,4883,59117,4916,79563,4519,32659,3257,48552,4356,22301,2513,37191,3638,15949,2432,28937,2768,32138,3037,15703,2434,18354,2204,9538,1614,12028,2129,11591,1810,7094,1281,14317,2122,18058,1933,4093245,5254,1424149,15159,335,320,1423814,15119,2469,949,3036,850,14822,2098,15731,2404,44401,3824,41792,3312,69502,5597,53984,3815,85030,5794,56063,4053,138641,6753,140835,6756,116483,5935,106273,6100,85130,6076,85049,5248,107012,5304,72153,4955,96561,5701,88847,4808,2669096,15716,1701297,15060,967799,14329,176856,7064,124430,5676,116037,6116,83567,5685,101770,5226,54200,4291,54781,3951,27562,2785,40059,2909,18666,2196,35734,3536,30866,3179,19162,2272,18392,2012,12881,1765,13568,1747,13174,1760,9319,1372,8081,1535,8694,1461,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1143931,1584,575572,1527,295372,4780,0,181,295372,4780,365,241,294,264,1962,710,2709,1033,4521,1109,2075,533,6267,1292,8329,1475,13136,1609,8438,1525,17888,2120,25808,2651,24900,2606,24347,2159,16212,2110,22452,2461,24858,2317,21873,2439,34057,2730,34881,2297,280200,4820,164156,3873,116044,5011,15639,2018,11815,1672,13351,1832,7762,1613,12119,1580,5007,1107,4813,1078,4283,877,5559,1239,2069,642,6485,1111,4705,1196,3942,961,2969,848,3176,784,1881,736,2588,795,2279,743,2794,753,2808,590,568359,1400,213097,5141,71,82,213026,5130,535,314,556,293,1569,512,1989,740,3838,1206,3065,835,4753,903,4035,1034,9451,1668,9244,1467,19070,2156,26420,2693,21136,2489,16717,1615,14486,2279,15462,1909,16184,1876,14955,1813,16362,1733,13199,1772,355262,5379,220641,5653,134621,4944,21902,2075,14902,2088,13193,1762,11254,1697,13293,1886,5979,1245,8043,1422,5057,1064,8943,1202,3901,832,6213,1164,5424,1005,3635,1009,2775,604,1473,494,2568,916,2501,723,863,420,1643,581,1059,431,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1250127,3046,619729,2918,292838,5996,0,190,292838,5996,772,393,625,265,1273,631,3702,1087,5284,1432,4655,1157,7498,1491,8276,1681,13185,2016,13735,2632,24225,3209,30280,2757,20220,2382,18393,2691,16450,2055,16157,2482,26677,2599,19998,2563,27856,2975,33577,3057,326891,6551,173873,5222,153018,5322,29715,2510,19529,2246,18381,1973,11039,1737,14683,1691,5998,1247,8725,1351,3949,1124,5679,1117,2748,807,5682,1059,4709,1139,3373,732,3968,1182,2485,646,2598,848,1742,523,1883,681,2249,612,3883,1017,630398,2499,191122,6920,17,29,191105,6913,330,254,586,383,3079,966,2128,723,7151,1423,6154,1661,10552,2058,6476,1561,19191,2183,11709,2177,21763,2475,21673,2356,13467,2351,14753,3110,8342,1622,10144,1684,11607,1945,7633,1518,6997,1494,7370,1510,439276,7556,247537,6157,191739,5830,37275,3192,23442,2494,23135,2988,16475,2098,23475,2746,11769,2195,9123,1610,7318,1368,8865,1517,4609,1050,5829,1189,5327,1327,3668,1029,2912,826,2383,868,2096,861,1719,609,544,307,862,495,913,378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10240928,4678,4973535,4084,2450715,14582,153,128,2450562,14560,3577,927,4028,1076,12300,1725,14517,2164,37837,3273,23507,2761,58045,5054,50641,3631,107723,5175,53087,3702,152898,6947,169168,5811,161319,7239,165145,7053,122385,5564,171151,6994,223498,7336,173909,6076,308395,8667,437432,7806,2522820,14289,1400027,13742,1122793,12323,176961,5900,128745,5450,114407,6152,78055,3854,110898,5485,50375,3557,65394,4191,36561,3085,55704,3271,20604,2234,44735,3401,46315,3544,27924,2743,28070,2510,16544,2040,19611,1916,24886,2175,18176,2034,26775,2121,32053,2700,5267393,4000,1833472,15225,168,136,1833304,15217,1627,509,3324,885,12220,1701,15208,1754,37680,3159,30051,2569,69773,4735,60926,4222,103811,5235,69097,4483,158475,5603,173675,6436,142670,5318,139856,5664,103656,5337,123542,4942,160946,6386,110269,4772,164258,6105,152240,5616,3433921,15935,2034396,15296,1399525,15498,222039,6674,158866,5811,156729,6321,110974,5143,151321,5708,71671,4035,98306,4989,45862,3329,69347,3538,29860,2743,55096,3765,53056,3738,32945,2843,25327,2270,20356,2221,21319,2285,24183,2403,15101,1573,21414,1947,15753,1859,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5192037,4727,2524526,4062,1229263,12172,126,150,1229137,12167,3266,840,1752,617,9656,1729,5404,1246,21498,2285,15428,2053,30689,3051,22771,2467,53509,3637,30928,3177,88509,5509,106481,5549,97491,4414,102166,5438,75909,4119,95768,4336,122691,5691,84371,4273,121687,5794,139163,5273,1295263,12772,713943,10584,581320,9618,107559,4463,73348,4597,60539,3510,40573,3184,59983,3222,23396,2413,39111,3052,18654,2223,27905,2502,8457,1323,23379,2368,20078,1874,14428,2164,13802,1872,7141,1255,9856,1696,10138,1279,5945,982,7754,1292,9274,1141,2667511,3955,901022,11723,238,252,900784,11709,1415,528,2230,675,7801,1340,8972,1532,24672,2886,17271,1922,37999,3000,31808,3169,67877,4160,35436,3165,108023,4849,108640,4795,84190,4955,72610,4108,55073,3795,53498,3448,62428,3815,36607,3353,47526,3463,36708,3054,1766489,12446,1017911,10772,748578,10023,140131,5491,94417,4195,89664,4007,61943,4348,86188,4101,37101,2655,46273,3303,23619,2256,35894,2521,13986,1886,26918,2539,24349,2505,13750,2056,14248,1624,9725,1752,8008,1157,8452,1354,6053,1141,4922,975,2937,743,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2463632,3335,1213101,3215,641085,6249,163,177,640922,6241,2507,558,1423,491,3582,852,1912,741,12220,1748,6046,1121,12599,1742,9045,1428,24831,2190,15010,1673,40722,3174,54497,3267,50428,2952,59448,3737,45267,3206,53991,2876,63756,3622,48462,2794,66367,3581,68809,3386,572016,6162,287820,6195,284196,5460,54546,3638,39787,2670,28501,2225,21947,2481,24172,2199,11304,1454,16945,2040,7210,1403,13690,1725,4402,851,10825,1549,10174,1559,7012,1028,6263,937,4599,1034,4534,869,5972,895,3298,859,4167,880,4848,886,1250531,2755,476103,6600,114,99,475989,6605,1337,630,1507,678,5379,1050,4498,1098,11085,1860,8834,1293,18651,1776,15891,1479,28854,2447,18522,1870,51780,2861,54585,3642,44039,2825,43576,3442,30553,2422,28286,1488,38555,3183,23765,2153,26806,2186,19486,1994,774428,6523,408584,5287,365844,6536,70486,3836,53255,3684,41797,2870,28533,2305,37832,2731,17966,2142,24042,2369,12434,1540,15527,1920,6230,940,14017,1655,11514,1435,6759,1049,5925,1070,3952,867,4153,766,4182,666,2415,682,2307,769,2518,750,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2259733,3545,1115351,3704,587518,6220,30,49,587488,6218,1428,462,1216,530,4998,907,3914,1040,9914,1526,5230,917,12982,1517,9571,1430,26667,2799,14324,2191,43555,3324,53558,3363,42737,3149,45424,2932,38652,2801,41877,2764,53717,3579,40506,2364,57852,3079,79366,3255,527833,6699,275094,5869,252739,5794,50977,3035,33043,2926,30228,2498,17809,2248,25812,2353,10742,1659,11525,1669,7115,1194,11716,1811,5295,1008,7016,1092,8173,1420,5001,1074,4173,961,3801,868,3822,832,4938,1013,2086,617,3431,727,6036,1063,1144382,3413,419168,6501,0,168,419168,6501,1147,493,1348,570,4524,993,4942,996,13405,1730,7788,1328,17137,1945,14037,1509,28345,2715,17167,1691,44583,3469,42720,2968,42309,2807,36596,2783,26366,2007,27168,2420,29659,2355,19436,2104,22625,2138,17866,1915,725214,7517,410234,7649,314980,6748,59945,3569,41490,2769,35145,2638,25895,2385,35086,2923,16371,1883,19481,2126,10274,1342,14886,1772,6175,1228,9889,1252,9688,1126,5505,1059,7189,1566,3621,770,3781,921,4369,1052,2281,689,2348,684,1561,476,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3509151,4192,1710762,4042,777614,9171,32,56,777582,9181,2754,928,1517,545,5657,1183,4667,1045,15136,1989,11690,1824,27913,3021,25829,2629,43790,3331,26184,2804,64924,3968,67911,4168,53595,3142,56949,3518,47396,3224,55845,3858,70595,3941,46911,3489,71154,3356,77165,4130,933148,9732,570083,9524,363065,8432,65963,3701,47595,2822,41299,2729,30149,2596,34398,2793,16757,1786,23953,2715,10438,1404,14119,1780,5699,1075,14657,1875,13027,1943,8053,1366,7268,1424,4800,1082,4552,1141,6964,1414,3268,771,4205,708,5901,896,1798389,3371,572870,8199,276,338,572594,8197,1036,464,1544,545,5169,1130,6637,1460,19305,2041,15553,2002,25932,2313,21918,2673,44184,2988,23720,2317,68368,3782,61074,3998,50791,3033,46628,3039,31138,2474,35826,2627,39114,2770,22457,2377,28719,3023,23481,2424,1225519,8047,776267,7984,449252,8806,89739,5181,55450,3891,51494,4117,36993,2895,51633,3460,23344,2141,28148,2560,13786,2110,21149,2092,9011,1183,14826,1701,12260,1546,8929,1239,7671,1206,5380,1237,5346,1032,5576,1341,2304,623,3376,777,2837,748,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3655824,4859,1765280,4289,836478,10433,9,17,836469,10433,1382,558,1811,619,10140,1849,6276,1363,22050,2444,11471,2132,22834,3089,20482,2173,34721,3476,19647,2517,56978,3909,62221,4904,54135,4709,62248,4877,43090,3499,55145,4121,73673,4262,60173,3893,96342,5407,121650,5411,928802,11599,591793,9967,337009,8861,53883,4660,38932,3151,36067,3429,24525,2552,31740,3365,12724,1807,16221,2011,9988,2474,15011,2467,6698,1532,13385,2133,13344,2250,7037,1262,8285,1552,4666,842,8540,1649,6041,1022,5970,1131,10592,1870,13360,1759,1890544,4357,651049,9920,40,67,651009,9923,295,191,2001,953,7393,1299,9497,1520,29236,3345,24160,2642,41494,3633,31355,3382,50062,4086,29457,3347,69072,4151,64142,4249,51953,3720,50094,3336,37541,3225,36226,3172,37651,3089,23332,2108,32412,3100,23636,2470,1239495,10908,813325,10670,426170,8728,77254,4822,55311,3437,52277,3666,38225,3705,48378,3706,23740,2679,22761,2547,12989,2174,16280,1950,8640,1672,18075,2226,12373,1982,8595,1585,7274,1305,5975,1379,5918,1521,4049,941,2319,641,2825,815,2912,697,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1102244,1635,532718,1939,239879,5212,53,89,239826,5225,747,372,682,324,2421,781,1370,576,3548,831,2248,954,5305,1119,6196,1570,10333,1624,7081,1250,17138,1909,21945,2004,18344,1972,19491,2123,14827,1716,18480,2078,24645,2187,16715,1627,22945,1960,25365,2584,292839,4915,154041,4389,138798,4036,22744,2380,15768,1659,15472,1963,10745,1739,12700,1784,5930,899,9026,1464,5485,1176,6955,1194,2376,713,6392,1053,6330,1246,3406,728,3272,910,2097,769,1846,585,2114,560,1212,400,1545,517,3383,754,569526,1649,186868,4803,0,159,186868,4803,791,454,392,304,1599,537,1519,682,3297,827,3301,745,6559,1158,6214,1126,12038,1731,8267,1179,21386,2318,22768,1933,17674,1747,15547,1526,10845,1623,12574,1530,14374,1737,9571,1388,10876,1614,7276,1359,382658,4864,211025,4892,171633,5284,27803,2549,22289,2229,18366,1679,13459,1852,15695,1903,8959,1509,11967,1760,6297,998,8598,1322,4316,997,9580,1420,6360,1082,4067,868,3091,733,1801,627,1926,599,3606,802,1148,523,1226,465,1079,479,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4775143,3954,2280953,3235,1203353,10870,119,132,1203234,10886,1456,573,1065,376,6755,1367,5716,1189,18023,2398,7928,1682,22297,2521,15362,2468,40222,3601,19187,2314,68648,4588,75129,5067,69504,4760,74984,4791,60530,3703,75886,4441,105270,5011,88756,5004,165606,6047,280910,6691,1077600,11085,600172,8528,477428,10645,82014,4109,51692,3358,44849,3415,31205,3093,44534,3676,17683,2067,25203,2455,14848,1832,23410,2251,7870,1594,21573,2217,18970,2251,14514,1904,11812,1742,6906,1160,10009,1659,11021,1815,8529,1452,13678,1699,17108,1707,2494190,2730,993041,11136,0,193,993041,11136,902,489,1882,701,5803,1252,5896,1329,17665,1896,11307,2075,23225,2530,17420,2522,40475,3440,25523,2368,63926,4307,78597,4793,61936,4093,72171,4057,60365,4437,67342,4018,89722,4186,73833,3367,137275,5424,137776,5376,1501149,11450,862653,9459,638496,8744,99782,5209,66980,3692,68851,4255,42009,3252,61981,3665,30167,2649,38532,3163,20146,2099,32861,2925,14202,1829,27995,2631,27698,2633,15092,1608,14747,1720,11551,1537,11482,1644,15602,1732,11101,1704,15263,1613,12454,1722,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
