GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003MA,C08406_003EA,C08406_004MA,C08406_004EA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009MA,C08406_009EA,C08406_010MA,C08406_010EA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013EA,C08406_013MA,C08406_014MA,C08406_014EA,C08406_015MA,C08406_015EA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020MA,C08406_020EA,C08406_021MA,C08406_021EA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024EA,C08406_024MA,C08406_025MA,C08406_025EA,C08406_026MA,C08406_026EA,C08406_027EA,C08406_027MA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031MA,C08406_031EA,C08406_032MA,C08406_032EA,C08406_033EA,C08406_033MA,state
0400000US38,432528,5156,389482,5021,349986,5110,39496,2851,26952,2493,6498,1313,6046,1239,2992,996,13767,1366,5829,957,20458,1557,246051,3708,221135,3841,196990,3889,24145,2381,15585,1875,3885,1073,4675,1109,1729,658,8311,997,3976,844,10900,1354,186477,3965,168347,3767,152996,3808,15351,1609,11367,1289,2613,694,1371,553,1263,528,5456,846,1853,690,9558,1202,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5351371,23418,4892003,23892,4470112,23483,421891,11211,335575,11095,46434,3645,39882,3530,90912,4489,116290,4910,58244,3923,193922,5919,2784405,14653,2544348,14588,2317783,14729,226565,8263,176494,7348,25450,2394,24621,2463,44844,2937,64911,3412,36498,2752,93804,4264,2566966,13173,2347655,14658,2152329,14185,195326,6344,159081,6208,20984,2149,15261,1874,46068,3526,51379,3452,21746,2399,100118,4774,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1721357,10123,1596715,10129,1415330,9802,181385,5956,140903,4987,25985,3160,14497,2308,7500,1160,30095,2630,25120,2254,61927,4350,926468,7735,857002,7763,757629,8152,99373,4071,74571,3183,14709,2321,10093,1936,3614,892,17853,1812,16358,1776,31641,2919,794889,7705,739713,8383,657701,7374,82012,3835,66332,3613,11276,1666,4404,933,3886,729,12242,1673,8762,1161,30286,2774,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1827947,14246,1493578,13826,1295903,13298,197675,8761,156780,7944,23909,3183,16986,2326,84680,4463,70267,4875,66354,4645,113068,5768,974807,9239,794616,10524,685361,9271,109255,5232,84603,4825,13220,2860,11432,1971,44444,2864,37859,3384,44691,3837,53197,3383,853140,10376,698962,9159,610542,9149,88420,5613,72177,5002,10689,1268,5554,1208,40236,2990,32408,3400,21663,2367,59871,4164,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5883212,21300,4985569,22446,4486721,25369,498848,13146,384824,9679,64958,5098,49066,5185,346027,10440,228328,9465,79835,5123,243453,7418,3042954,15423,2602753,16179,2328833,17286,273920,8981,205390,6442,36814,3320,31716,4480,155853,5843,115021,6214,51394,3709,117933,4557,2840258,12969,2382816,13908,2157888,15366,224928,6771,179434,5600,28144,2904,17350,1822,190174,7328,113307,6095,28441,2920,125520,5381,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482776,8201,424517,8568,391442,8952,33075,3060,24999,2562,4328,1119,3748,1116,11843,1889,19857,1932,7257,1325,19302,2118,241874,6142,211926,6054,194092,6182,17834,2180,13642,1867,2340,730,1852,808,5365,1314,9847,1038,4605,1088,10131,1559,240902,5909,212591,6045,197350,6271,15241,1871,11357,1547,1988,778,1896,621,6478,1419,10010,1575,2652,727,9171,1338,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2083191,16367,1914942,16173,1717761,16809,197181,7242,152802,6861,27626,3908,16753,2664,15027,2542,46716,3426,33782,2987,72724,4496,1090013,10797,996353,10401,888131,11569,108222,5733,82493,5195,15334,3185,10395,1952,8772,1800,28740,2695,21255,2367,34893,3160,993178,11573,918589,11573,829630,11465,88959,4375,70309,4152,12292,2096,6358,1401,6255,1439,17976,2260,12527,2058,37831,3127,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435583,5207,384083,5332,343831,5912,40252,3445,30513,3259,5421,1250,4318,1169,2143,935,18524,2242,6714,1256,24119,2133,229982,3388,199844,3896,177738,4319,22106,2204,16264,1975,3086,1052,2756,1006,1099,666,10595,1725,4471,949,13973,1731,205601,3858,184239,3665,166093,3771,18146,2031,14249,1820,2335,667,1562,584,1044,478,7929,1659,2243,700,10146,1186,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2908962,18366,2698667,18907,2432006,20417,266661,10224,208578,9799,36691,3474,21392,2396,24136,2757,42220,3914,38077,3723,105862,4500,1520176,13527,1407089,13434,1271921,13278,135168,6648,106213,6618,17992,2508,10963,1758,11936,2209,22440,2571,24630,2852,54081,3470,1388786,13438,1291578,13018,1160085,13438,131493,6318,102365,5543,18699,2474,10429,1547,12200,1745,19780,2734,13447,2106,51781,3460,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12287908,36275,11190089,37987,9890587,40708,1299502,24570,977032,22453,194970,9027,127500,6485,196304,8786,191263,6567,215915,8530,494337,12488,6752827,19937,6136010,24174,5410413,25968,725597,17199,525694,14145,117478,7682,82425,5192,99279,6298,109194,5537,146239,6717,262105,9026,5535081,28693,5054079,28632,4480174,28389,573905,14347,451338,13145,77492,4179,45075,3446,97025,5777,82069,4865,69676,4330,232232,7781,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345699,9050,1183576,10155,1024204,11321,159372,7475,118196,6630,23955,2901,17221,2485,33637,3122,31685,2915,23055,2328,73746,3681,754147,6434,666029,7272,573283,7584,92746,4946,66879,4323,14403,2181,11464,1729,20379,2189,16142,2254,17096,2076,34501,2745,591552,6397,517547,7185,450921,7829,66626,4626,51317,3936,9552,1805,5757,1504,13258,1767,15543,2244,5959,1061,39245,2393,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316374,5773,269200,5939,241859,5235,27341,2504,22706,2252,3190,938,1445,493,3504,761,17070,2047,3933,858,22667,2115,163830,3396,138583,3490,125721,3248,12862,1579,10671,1378,1579,712,612,239,1863,524,9194,1350,2527,732,11663,1546,152544,3863,130617,3642,116138,3282,14479,1718,12035,1521,1611,558,833,381,1641,554,7876,1103,1406,450,11004,1232,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3965243,20973,3511566,20234,3149273,21922,362293,10294,279574,8744,54949,3947,27770,3078,122153,5396,91106,6183,63147,4560,177271,5789,2087433,13656,1847950,14005,1644226,14157,203724,6836,155461,5751,31028,3136,17235,2430,61233,4482,52604,4062,41195,3491,84451,3605,1877810,15328,1663616,14781,1505047,16559,158569,6971,124113,6265,23921,2276,10535,1620,60920,3614,38502,3891,21952,2669,92820,4616,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3262325,17398,2688737,17654,2359776,16246,328961,9474,253465,8028,37914,3480,37582,3808,207149,7429,115203,6562,70410,4436,180826,7468,1761943,12462,1445026,13890,1268277,12740,176749,6722,133889,5959,21183,2795,21677,2702,109899,4971,64884,4591,52384,3440,89750,5038,1500382,11810,1243711,12139,1091499,12619,152212,5516,119576,4664,16731,1955,15905,2158,97250,4862,50319,3683,18026,2017,91076,4482,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,718357,9350,666392,9553,597028,8901,69364,4006,57112,3767,8155,1464,4097,849,4273,1019,21039,2209,8097,1374,18556,2186,376181,7084,348711,6747,309830,6706,38881,2866,31188,2701,4679,922,3014,820,2423,767,11539,1453,5213,1036,8295,1257,342176,6152,317681,6311,287198,5732,30483,2316,25924,2268,3476,997,1083,421,1850,657,9500,1441,2884,713,10261,1630,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2823768,12343,2511030,14021,2282733,15149,228297,6958,181338,6429,30924,2176,16035,1681,53383,3772,92313,4047,50096,3245,116946,4397,1463090,7536,1297421,9451,1177296,10447,120125,5010,96763,4532,15272,1456,8090,1181,25028,2490,50405,3066,33285,3012,56951,3078,1360678,10512,1213609,10420,1105437,9690,108172,4056,84575,3957,15652,1578,7945,1103,28355,3182,41908,2815,16811,2138,59995,3125,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,303109,4464,266826,4937,231752,5416,35074,3122,23172,2730,7008,1353,4894,1208,4705,1294,10767,1921,6595,1394,14216,2105,167568,3363,146746,3527,124284,3872,22462,2122,13827,1692,4525,943,4110,1116,3270,983,6410,1300,4909,1160,6233,1187,135541,3444,120080,3810,107468,3743,12612,1854,9345,1637,2483,815,784,401,1435,689,4357,1176,1686,689,7983,1462,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1009681,11991,905941,12121,813865,11893,92076,5561,70587,5144,14262,1688,7227,1456,27314,2559,37012,3196,20682,2456,18732,2159,541830,9145,483802,9211,441396,9168,42406,3228,33572,3069,4669,987,4165,1203,11542,1642,22745,2713,12127,1970,11614,1598,467851,8228,422139,8050,372469,8277,49670,3783,37015,3491,9593,1397,3062,806,15772,1937,14267,2115,8555,1568,7118,1369,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
