GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004EA,C08101_004MA,C08101_005MA,C08101_005EA,C08101_006MA,C08101_006EA,C08101_007MA,C08101_007EA,C08101_008MA,C08101_008EA,C08101_009EA,C08101_009MA,C08101_010MA,C08101_010EA,C08101_011MA,C08101_011EA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014EA,C08101_014MA,C08101_015EA,C08101_015MA,C08101_016MA,C08101_016EA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019EA,C08101_019MA,C08101_020EA,C08101_020MA,C08101_021MA,C08101_021EA,C08101_022MA,C08101_022EA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025EA,C08101_025MA,C08101_026EA,C08101_026MA,C08101_027MA,C08101_027EA,C08101_028MA,C08101_028EA,C08101_029EA,C08101_029MA,C08101_030EA,C08101_030MA,C08101_031EA,C08101_031MA,C08101_032MA,C08101_032EA,C08101_033MA,C08101_033EA,C08101_034EA,C08101_034MA,C08101_035EA,C08101_035MA,C08101_036EA,C08101_036MA,C08101_037EA,C08101_037MA,C08101_038MA,C08101_038EA,C08101_039MA,C08101_039EA,C08101_040EA,C08101_040MA,C08101_041EA,C08101_041MA,C08101_042EA,C08101_042MA,state
0400000US30,488297,5336,20886,1879,50899,2617,190758,3424,102037,2535,55396,2699,68321,3398,364793,7136,13395,1719,36051,2711,144287,4090,77514,2848,44241,2606,49305,3091,50849,3837,2576,859,6290,1136,21832,2543,10210,1488,3859,779,6082,1139,5243,1654,139,110,1200,1052,2296,885,628,380,230,156,750,518,32537,2809,2519,697,5080,1393,10625,1467,6378,959,3428,738,4507,1107,34875,3086,2257,688,2278,728,11718,1855,7307,1267,3638,753,7677,930,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,967636,7198,43783,2557,102361,3345,398834,4505,197718,2973,99066,3111,125874,3504,791009,8707,32304,2144,80868,3745,327713,5645,165433,3328,82100,3023,102591,3385,92268,4476,6270,1182,12302,2545,42015,2815,17370,1801,6530,1036,7781,1111,6375,1323,436,241,1238,729,2802,857,663,290,573,313,663,335,38878,2849,3764,971,6858,1317,13214,1548,5641,840,3759,714,5642,863,39106,2415,1009,345,1095,364,13090,1513,8611,1110,6104,887,9197,1045,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,38055,3040,127608,4146,581030,7435,280683,4426,113877,4429,138280,5335,992409,12264,24146,2372,97237,4359,456654,7742,217261,5619,90015,3888,107096,4746,133593,6254,7589,1125,15086,2183,60200,4303,29073,2808,9842,1800,11803,1775,54406,4712,2530,1142,8023,1678,24302,3119,11607,2177,4100,1152,3844,1051,58010,3465,3654,1084,6843,1841,25759,2808,11122,1620,4772,1177,5860,1110,41115,3659,136,153,419,267,14115,2131,11620,2208,5148,1182,9677,1207,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,28217,2236,64565,2580,249374,4209,166959,3457,77289,3333,99297,3844,558119,7945,19219,1769,46207,2799,207006,4771,138270,3549,65471,3207,81946,3910,53572,4100,5055,1149,7118,1489,19573,2611,12621,1538,4046,881,5159,1014,5109,1038,347,233,797,408,2265,761,506,253,521,312,673,301,27641,2472,2612,744,8323,1454,6974,1293,4728,1086,1721,512,3283,675,41260,2617,984,470,2120,577,13556,1757,10834,1471,5530,1113,8236,1292,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,114265,4596,351207,8002,1788759,9992,1030923,7065,449217,9477,546917,10364,3071511,19482,71191,3672,242257,6897,1234372,13963,765308,8637,346720,8808,411663,9729,339529,10558,16682,1740,34331,3363,146814,6343,77036,4512,28535,2108,36131,2989,470791,9609,9020,1450,38672,3185,250788,8006,94255,3913,37820,3023,40236,3156,219439,9583,15522,2134,28412,2758,94182,6049,41563,3938,16240,1945,23520,2097,180018,7732,1850,495,7535,1130,62603,4502,52761,4176,19902,2228,35367,2467,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,33547,2903,97456,4349,359456,5899,187355,3949,85449,3527,109291,4259,700770,9978,25324,2831,78217,4016,289287,6958,152824,4340,70975,3327,84143,4015,83086,4749,3644,995,10007,1773,40592,3097,17300,2223,4929,990,6614,1078,10934,2065,403,335,1719,754,5286,1534,1121,451,1053,418,1352,565,36197,2745,3734,1129,5389,1475,13042,1924,7126,1190,2415,684,4491,889,41567,3446,442,386,2124,1075,11249,1647,8984,1537,6077,1235,12691,1757,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,232369,6067,829270,9615,4031276,17041,2076356,10997,913568,11013,1086394,11677,4869602,27024,117368,5152,393489,8129,1945002,19587,1217835,11388,552400,10045,643508,10323,599205,13672,31742,2276,62449,4194,259766,8127,131678,5305,56464,3643,57106,2820,2593733,20861,34998,3189,251891,7637,1360055,14812,506525,10095,207007,5275,233257,7583,745525,16694,42504,3489,100681,4656,336166,10038,130775,6315,55670,3109,79729,5117,361168,10446,5757,1305,20760,2391,130287,5536,89543,5929,42027,3200,72794,4358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,146360,5948,436336,7830,1942839,13642,990205,10546,425499,8831,489766,9254,3605043,22261,105190,5288,332441,8218,1584310,15043,814144,11331,358567,8560,410391,8478,429299,10729,22380,2778,54999,4439,208082,8984,83467,4836,31263,2750,29108,2859,50467,3630,1536,679,8909,1660,23938,2833,9611,1631,3658,810,2815,701,137111,5614,13873,1746,28219,2914,48237,3896,24820,2647,9934,1339,12028,1697,209085,8535,3381,1135,11768,1972,78272,4620,58163,3987,22077,2462,35424,2852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,17594,2113,52033,2559,157917,3185,74756,2087,38647,1905,47648,2507,315753,4716,13092,1808,42586,2521,129850,3295,61764,2193,31227,1701,37234,2302,32441,2574,1584,646,5123,1368,15050,1660,5252,1250,2916,743,2516,506,2588,837,152,156,389,274,1408,587,297,194,119,148,223,183,17355,1440,1692,520,2773,796,4463,709,3284,619,2207,525,2936,553,20458,1557,1074,530,1162,589,7146,1238,4159,714,2178,488,4739,770,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,213867,5723,520162,9172,2186494,12033,1187729,9098,566235,8933,655923,9499,4454047,21935,148354,5426,405343,9626,1837428,13227,1016749,8886,486819,8307,559354,9218,417190,10510,33462,2599,54554,3400,181480,6731,78352,3875,32676,2753,36666,3154,90734,4518,5057,1037,13743,1888,37242,2849,17981,2363,9020,1401,7691,1106,174517,6148,22245,2022,37691,3159,57933,3673,26477,2356,14953,2004,15218,1514,193922,5919,4749,961,8831,1064,72411,4264,48170,3947,22767,2024,36994,2727,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,69913,3070,185695,3957,741992,6385,352412,4008,163726,4303,210164,4788,1419280,9514,47640,2541,148119,4103,610343,8026,297154,4532,138385,4005,177639,4089,180336,5406,10657,1524,23532,2204,86183,4078,31825,2179,13896,1651,14243,1415,7405,1157,392,237,1051,559,3451,772,913,393,435,195,1163,446,54954,3693,6956,1605,9295,1367,19490,1959,10075,1327,4220,799,4918,762,61927,4350,4268,2520,3698,1009,22525,2459,12445,1587,6790,1100,12201,1597,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,56331,3408,171966,5060,785848,7917,368532,5481,176946,5793,220268,6456,1254586,12908,32972,2822,109880,4886,542841,7750,273036,6112,135742,4633,160115,5381,191874,8619,8675,1551,21069,2796,97008,5344,37726,3581,13499,1655,13897,1656,82817,4392,4099,998,11101,1949,40672,3125,12055,1833,5853,1094,9037,1402,137546,6817,8940,1739,25108,2758,63123,4968,19244,2325,8997,1335,12134,1621,113068,5768,1645,592,4808,1327,42204,3365,26471,2568,12855,1923,25085,2578,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5930486,23224,207006,6002,532824,7891,2387865,12238,1357558,8332,657686,7751,787547,12362,4530736,27625,119861,4705,363311,7458,1805302,14974,1079808,9804,532733,7088,629721,10829,505921,13606,35940,2390,59976,3849,217623,8730,102598,5707,43211,3102,46573,3124,340499,11144,10567,1566,42820,3539,162488,6551,65256,4249,29209,2491,30159,2748,309877,10427,33566,2849,53319,4164,117752,6576,49559,3339,23468,2390,32213,2754,243453,7418,7072,1038,13398,1771,84700,4122,60337,3891,29065,2356,48881,4016,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505224,6803,18394,1863,51278,2607,203391,3654,116081,3098,52052,2975,64028,3973,405692,7911,11004,1498,34962,2369,163310,4663,97371,3194,44789,2933,54256,3457,37493,3542,2121,775,5178,1214,16122,2342,7639,1218,3081,796,3352,855,15219,1967,892,561,3065,864,5694,1302,3062,839,1138,498,1368,506,27518,2431,3724,770,6475,1112,10819,1647,3200,858,1370,515,1930,692,19302,2118,653,321,1598,535,7446,1452,4809,1020,1674,657,3122,991,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2117951,15116,79461,4995,215685,6977,909479,8889,462751,5844,193909,6569,256666,6337,1751491,16620,52298,4257,166678,7191,760769,10576,386357,6451,168395,5935,216994,5841,196921,7615,11109,1858,26279,2870,90272,5834,38782,3738,14267,1967,16212,1747,15263,2474,581,453,2239,717,7709,1979,2446,765,1252,519,1036,360,81552,4326,13977,2058,17904,2095,25222,2309,13511,1775,3380,867,7558,1076,72724,4496,1496,529,2585,786,25507,2660,21655,2337,6615,1123,14866,1781,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,22801,2014,46005,2452,171781,2885,88457,2210,46155,2292,60619,3034,344991,5692,15892,1424,34280,2280,138798,3279,71803,2270,37077,2119,47141,2677,39907,3556,3069,716,4616,880,19107,2252,6883,1184,2858,728,3374,981,2377,986,166,218,405,301,987,722,545,514,199,161,75,60,24424,2330,2870,850,5859,1438,6079,1101,3934,847,2703,770,2979,587,24119,2133,804,384,845,394,6810,988,5292,945,3318,557,7050,1186,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,101401,5650,279641,6946,1243114,9946,626462,7257,277434,6692,337289,7569,2389964,19858,77142,5208,225598,6833,1031228,11712,531545,8083,238234,6653,286217,7130,264791,9698,13844,1888,32729,2652,129416,6535,47326,4039,18775,2371,22701,2397,24552,2744,915,406,2619,953,11117,1845,4857,1224,2299,765,2745,715,80172,5241,7567,1801,13961,2089,30582,3550,15144,2134,6178,992,6740,1168,105862,4500,1933,599,4734,995,40771,3220,27590,2852,11948,1838,18886,1941,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,428173,10275,1272440,13313,5673333,21645,2563785,16503,1076141,12701,1262090,15166,9869007,39911,290084,8891,989283,14697,4580567,27060,2089572,18522,886055,12703,1033446,14162,1301080,24028,86271,4949,168198,8981,625305,16699,241513,8615,87707,4995,92086,4383,197216,8970,9744,1911,25061,3197,88137,6627,39245,3799,16786,1941,18243,2258,414322,10385,34052,2697,67657,4836,174754,7088,70049,5366,32276,3178,35534,2927,494337,12488,8022,1416,22241,2527,204570,8649,123406,5541,53317,2981,82781,4364,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,71845,3417,175764,4674,625635,6063,238799,3597,105313,3228,128319,4045,1023289,11048,48772,3276,131156,4929,480212,7294,182997,4664,80849,2760,99303,3388,159329,7211,11905,1759,22774,3430,73494,4571,28905,2898,11519,1479,10732,1446,33991,3112,2582,751,4353,1089,16271,2280,5443,1003,2785,793,2557,693,55320,3561,6936,1181,13392,1778,20139,1950,7332,1151,3420,832,4101,938,73746,3681,1650,669,4089,900,35519,2618,14122,1417,6740,1214,11626,1435,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,11534,1163,30376,1707,115974,2322,70991,1960,37365,1982,50932,2321,242073,4479,8010,1051,19960,1951,89451,2439,56158,1831,29346,1934,39148,1944,27727,2399,945,360,3674,1017,12266,1504,5834,1009,2525,609,2483,555,3585,789,404,314,657,391,1439,553,444,265,437,316,204,139,21120,2275,1817,456,5119,1129,6892,1224,2749,814,2278,577,2265,646,22667,2115,358,187,966,440,5926,1016,5806,870,2779,573,6832,1076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,133435,5428,388015,9143,1767660,9671,902551,7526,391715,7513,480177,9612,3158348,20246,83882,4485,291130,7193,1369428,12088,714671,8749,318538,6998,380699,8054,378398,11148,22166,2700,39420,3658,176036,7582,78936,4420,29336,2274,32504,3052,191066,7067,5695,1681,18946,2397,95866,5607,38859,2780,14094,1960,17606,2034,158470,6656,18231,2390,29490,2776,59790,4249,27024,2326,9442,1707,14493,2071,177271,5789,3461,928,9029,1412,66540,3880,43061,2947,20305,1854,34875,2790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,96211,4315,330008,8483,1457023,11808,709837,7071,332429,7605,384222,7416,2394643,16522,62582,4185,222641,8524,1044209,12734,529881,8643,250884,7019,284446,7106,335648,9301,13775,2047,41409,4177,155246,5894,66525,3694,29708,2915,28985,2832,209906,7428,6387,1369,28263,3325,106493,5224,34704,2861,17488,2107,16571,1554,188707,7783,10052,1476,28341,3394,83995,5078,35744,3023,13143,1690,17432,1931,180826,7468,3415,897,9354,1524,67080,3985,42983,3623,21206,2265,36788,2884,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,23975,2393,69749,3514,303344,6309,163459,4079,76940,3581,94893,4393,607615,9203,17268,2015,53350,2974,251919,6445,138530,4243,66696,3309,79852,4200,71268,4294,3212,842,8846,1635,31418,2760,14437,1778,5477,1026,7878,1497,5410,1198,593,320,1201,609,1694,671,1022,429,187,131,713,359,29511,2744,2297,628,5339,987,11334,1724,5226,979,2531,1047,2784,580,18556,2186,605,318,1013,516,6979,1401,4244,1005,2049,659,3666,901,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,130528,3902,294210,5258,1150342,8071,656835,5094,301657,5028,336111,5988,2320974,15285,90596,4112,219515,5210,941354,8274,541741,5714,254058,5145,273710,5521,234322,7070,16788,1700,26605,2805,102098,5035,50026,3149,19567,1473,19238,1981,54465,3803,2861,665,11124,2154,21260,2242,10323,1366,4344,864,4553,897,142976,5012,17614,1687,31113,2636,47697,3399,22449,1984,10104,1388,13999,1535,116946,4397,2669,649,5853,1082,37933,2547,32296,2098,13584,1507,24611,1917,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,11268,1660,30883,2602,123847,3014,59732,1807,29895,2202,40576,3132,227488,5284,8174,1446,22850,2223,92426,3914,48082,2415,23769,1851,32187,2617,32672,3007,1366,758,3767,1125,16968,2351,5044,1125,2518,712,3009,986,4783,1321,154,230,641,479,2003,829,982,534,473,260,530,387,17042,2319,1181,543,2670,795,7409,1755,2491,842,1250,378,2041,640,14216,2105,393,259,955,420,5041,1453,3133,858,1885,648,2809,843,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,10682,1559,87254,4221,515894,7940,238549,6425,76707,3994,81242,4249,813825,11936,7073,1442,70014,4343,423944,7676,191741,6368,58807,3678,62246,3685,91968,5563,1331,531,7110,1781,47152,3955,22245,2497,8131,1578,5999,1166,27409,2527,464,329,2315,745,12642,1787,6261,1159,2972,837,2755,679,58394,4125,1310,580,6710,1696,25223,2631,13024,1779,4739,896,7388,1143,18732,2159,504,336,1105,530,6933,1477,5278,1205,2058,789,2854,868,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
