GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002MA,B23002H_002EA,B23002H_003EA,B23002H_003MA,B23002H_004EA,B23002H_004MA,B23002H_005EA,B23002H_005MA,B23002H_006EA,B23002H_006MA,B23002H_007MA,B23002H_007EA,B23002H_008EA,B23002H_008MA,B23002H_009EA,B23002H_009MA,B23002H_010EA,B23002H_010MA,B23002H_011EA,B23002H_011MA,B23002H_012MA,B23002H_012EA,B23002H_013EA,B23002H_013MA,B23002H_014EA,B23002H_014MA,B23002H_015EA,B23002H_015MA,B23002H_016EA,B23002H_016MA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019EA,B23002H_019MA,B23002H_020EA,B23002H_020MA,B23002H_021EA,B23002H_021MA,B23002H_022EA,B23002H_022MA,B23002H_023MA,B23002H_023EA,B23002H_024MA,B23002H_024EA,B23002H_025MA,B23002H_025EA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029MA,B23002H_029EA,B23002H_030MA,B23002H_030EA,B23002H_031MA,B23002H_031EA,B23002H_032EA,B23002H_032MA,B23002H_033EA,B23002H_033MA,B23002H_034MA,B23002H_034EA,B23002H_035MA,B23002H_035EA,B23002H_036MA,B23002H_036EA,B23002H_037EA,B23002H_037MA,B23002H_038EA,B23002H_038MA,B23002H_039EA,B23002H_039MA,B23002H_040MA,B23002H_040EA,B23002H_041MA,B23002H_041EA,B23002H_042MA,B23002H_042EA,B23002H_043MA,B23002H_043EA,B23002H_044EA,B23002H_044MA,B23002H_045MA,B23002H_045EA,B23002H_046MA,B23002H_046EA,B23002H_047MA,B23002H_047EA,B23002H_048MA,B23002H_048EA,B23002H_049EA,B23002H_049MA,B23002H_050EA,B23002H_050MA,B23002H_051MA,B23002H_051EA,B23002H_052MA,B23002H_052EA,B23002H_053MA,B23002H_053EA,B23002H_054EA,B23002H_054MA,B23002H_055EA,B23002H_055MA,B23002H_056MA,B23002H_056EA,B23002H_057MA,B23002H_057EA,B23002H_058EA,B23002H_058MA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061EA,B23002H_061MA,B23002H_062MA,B23002H_062EA,B23002H_063EA,B23002H_063MA,B23002H_064EA,B23002H_064MA,B23002H_065EA,B23002H_065MA,B23002H_066EA,B23002H_066MA,B23002H_067MA,B23002H_067EA,B23002H_068EA,B23002H_068MA,B23002H_069EA,B23002H_069MA,B23002H_070EA,B23002H_070MA,B23002H_071EA,B23002H_071MA,B23002H_072EA,B23002H_072MA,B23002H_073MA,B23002H_073EA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076EA,B23002H_076MA,B23002H_077EA,B23002H_077MA,B23002H_078EA,B23002H_078MA,B23002H_079MA,B23002H_079EA,state
0400000US13,4479601,3859,2186250,3005,143704,4161,49945,3311,3262,676,46683,3231,38469,3060,8214,1519,93759,4019,180360,3202,134620,4226,7729,1212,126891,4014,108871,4323,18020,2277,45740,3414,1093034,1917,949774,6511,15410,2157,934364,6454,885420,7850,48944,4374,143260,6386,364203,337,255104,3957,88,145,255016,3955,243136,4223,11880,1766,109099,3893,148119,3412,49340,3162,47576,3089,1764,599,98779,3720,256830,3404,36106,2682,34519,2650,1587,626,220724,4299,2293351,2948,134801,3937,46825,3254,0,211,46825,3254,37000,3335,9825,1851,87976,3951,169201,3609,119313,4385,523,328,118790,4351,104469,4090,14321,2188,49888,4295,1095573,2000,799771,8038,1164,496,798607,8080,759449,8614,39158,3766,295802,8250,388776,198,216056,4440,56,96,216000,4472,208725,4302,7275,1438,172720,4392,164985,3814,39128,2887,37911,2871,1217,389,125857,4167,340015,3823,24445,2511,23652,2474,793,367,315570,4139,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,287026,635,160205,480,5484,741,2359,726,708,370,1651,731,1469,705,182,218,3125,893,17371,788,13931,872,7604,1012,6327,1120,5488,1139,839,438,3440,934,80055,525,72181,1611,14292,1560,57889,2256,55265,2392,2624,840,7874,1596,26907,52,17836,952,0,181,17836,952,17147,995,689,302,9071,950,13185,918,5453,695,5367,691,86,88,7732,763,17203,890,3182,753,3075,736,107,175,14021,950,126821,566,4866,627,2061,544,0,181,2061,544,1574,508,487,370,2805,549,8771,408,5344,890,766,349,4578,869,3994,879,584,342,3427,924,59108,223,41654,1619,1140,398,40514,1652,38687,1526,1827,672,17454,1658,24693,181,16689,1021,0,181,16689,1021,16079,1072,610,316,8004,1021,11221,921,3619,799,3605,800,14,26,7602,869,18162,938,1397,482,1397,482,0,181,16765,884,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1062852,2145,525821,1606,36875,1942,14563,1471,36,54,14527,1474,12458,1402,2069,739,22312,1823,44326,1361,34817,2192,336,144,34481,2181,31153,2284,3328,995,9509,1879,253133,744,222653,2822,2132,1050,220521,2935,211070,3257,9451,1547,30480,2758,88664,118,62258,2254,63,106,62195,2260,59223,2366,2972,756,26406,2242,38193,1833,10139,1583,9246,1424,893,500,28054,1569,64630,1825,7114,1080,6800,1060,314,281,57516,1945,537031,1363,34047,1471,14330,1676,0,190,14330,1676,12711,1646,1619,605,19717,1919,40913,999,31337,1769,109,133,31228,1763,29312,1927,1916,596,9576,1473,253701,940,183274,4122,489,573,182785,4139,176498,4372,6287,1366,70427,3792,92536,259,53055,2324,0,190,53055,2324,50577,2373,2478,879,39481,2299,36346,2112,8163,1194,7979,1200,184,155,28183,1985,79488,2089,5958,1013,5870,1013,88,136,73530,2048,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6647273,3353,3229145,2440,194232,2929,82139,3330,2561,1083,79578,3255,62598,3433,16980,1647,112093,3887,251040,2178,199402,3765,2667,846,196735,3907,176105,4152,20630,2077,51638,3497,1603077,1222,1456710,5308,4781,1026,1451929,5483,1369568,6422,82361,4599,146367,5203,576261,313,426812,4995,70,89,426742,4998,402629,5320,24113,2225,149449,5027,205457,3883,79953,3412,77481,3351,2472,625,125504,4043,399078,3857,57792,3301,55659,3133,2133,748,341286,3653,3418128,2620,186140,2773,81536,3660,141,239,81395,3622,65885,3713,15510,1825,104604,3620,244211,1886,192015,3247,973,605,191042,3287,177843,3576,13199,1687,52196,3229,1599273,1179,1288355,7768,483,312,1287872,7751,1224011,8257,63861,4119,310918,7834,599897,226,388307,5037,0,182,388307,5037,372446,5201,15861,1911,211590,5024,225374,4785,65423,3098,62620,3135,2803,642,159951,4270,563233,4810,43353,2800,42030,2803,1323,504,519880,4821,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4285646,3649,2084864,2610,142805,3087,60559,2646,400,161,60159,2651,47529,2939,12630,1565,82246,3407,183099,1863,144650,4204,0,187,144650,4204,128795,4360,15855,1946,38449,3801,1025140,1064,901764,5297,1228,483,900536,5254,852877,6516,47659,3286,123376,5092,360512,391,254848,3329,0,187,254848,3329,245489,3776,9359,1405,105664,3375,133421,2872,49069,2742,47305,2739,1764,486,84352,2978,239887,2880,34395,2457,33311,2371,1084,347,205492,3156,2200782,2397,136534,3238,58297,2496,0,187,58297,2496,47527,2480,10770,1480,78237,3381,181305,1977,134821,3461,7,12,134814,3461,121805,3762,13009,2187,46484,3478,1026796,896,799624,6677,55,88,799569,6683,758385,6859,41184,3174,227172,6574,375388,474,229970,4252,0,187,229970,4252,221991,4266,7979,1350,145418,4269,150017,3226,39712,2272,38166,2312,1546,554,110305,3725,330742,3237,27183,2052,26596,2060,587,363,303559,3624,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2198719,2071,1075247,1658,72469,2164,34348,2077,0,155,34348,2077,30030,2026,4318,832,38121,1930,95915,1464,80736,2292,41,40,80695,2290,73138,2726,7557,1241,15179,1904,508017,652,464507,2952,1528,1001,462979,3246,446415,3584,16564,1811,43510,2818,190961,60,145651,1927,0,155,145651,1927,141619,2066,4032,736,45310,1925,68356,2023,27152,1800,26606,1800,546,290,41204,1823,139529,2032,21153,1659,20868,1658,285,165,118376,2587,1123472,1758,73581,2368,40945,2778,0,155,40945,2778,36587,2629,4358,959,32636,2381,89087,1990,76008,2613,0,155,76008,2613,71344,2679,4664,1169,13079,1672,501276,522,423028,3818,176,160,422852,3836,410320,3876,12532,1547,78248,3816,193173,68,132969,2454,0,155,132969,2454,129746,2472,3223,722,60204,2462,75267,1911,23595,1387,23171,1332,424,290,51672,2041,191088,1910,15649,1626,15152,1569,497,414,175439,1917,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1796735,2334,879326,1718,59298,2417,26758,2069,371,493,26387,2032,22669,1922,3718,714,32540,1973,78831,1773,61814,2418,2951,746,58863,2572,53266,2727,5597,1121,17017,1905,421519,937,379709,2836,7294,1413,372415,3105,357817,3531,14598,1882,41810,2876,153514,148,115847,2458,94,117,115753,2459,111491,2467,4262,965,37667,2453,56835,2090,24347,1574,23422,1502,925,498,32488,2036,109329,2083,16541,1390,16182,1356,359,178,92788,2152,917409,1562,56568,2502,28945,2289,23,38,28922,2288,25001,2053,3921,1031,27623,1897,72741,1983,59314,2528,240,206,59074,2504,55750,2627,3324,918,13427,2038,418593,871,329377,4322,460,312,328917,4327,317622,4428,11295,1603,89216,4375,159888,143,106441,2658,0,168,106441,2658,104141,2618,2300,639,53447,2663,59705,1994,18387,1482,18109,1458,278,187,41318,1993,149914,1965,13558,1065,13255,1066,303,259,136356,2023,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3053184,2822,1482468,2565,96631,3369,41399,2930,1079,529,40320,2837,33785,2683,6535,880,55232,2810,130834,2357,102947,3485,3423,742,99524,3460,86594,3444,12930,1975,27887,2850,735926,1629,598546,5589,4081,803,594465,5646,554658,6428,39807,2647,137380,5545,251602,231,151495,3476,91,148,151404,3503,144937,3480,6467,1205,100107,3475,96837,2757,27515,2307,26237,2189,1278,621,69322,2966,170638,2747,22305,1829,21572,1785,733,338,148333,2792,1570716,2167,90224,2993,37693,2542,0,185,37693,2542,30333,2520,7360,1098,52531,2925,123695,2304,92303,3061,0,185,92303,3061,81753,3072,10550,1731,31392,2524,747999,1090,537236,5796,363,310,536873,5835,505316,5415,31557,2571,210763,5566,269234,162,134759,3533,0,185,134759,3533,130303,3563,4456,999,134475,3528,108918,2866,24762,1771,23984,1762,778,550,84156,3031,230646,2855,14746,1365,14427,1368,319,203,215900,2744,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2243824,3204,1094432,2471,69589,3792,25518,2335,580,482,24938,2343,19115,2125,5823,1392,44071,3045,88567,2479,65210,3151,1782,572,63428,3106,57182,3017,6246,1620,23357,2822,545937,1460,469206,4551,6517,1300,462689,4906,443473,5479,19216,2762,76731,4440,188109,282,130097,2931,0,201,130097,2931,124817,3148,5280,1274,58012,2928,73918,2703,26617,2059,26170,2052,447,281,47301,2505,128312,2714,22521,1996,21898,1966,623,340,105791,2972,1149392,2116,62661,2814,21921,2000,57,81,21864,1998,17452,2125,4412,1243,40740,2894,89046,2197,61399,2997,99,145,61300,2999,56046,3203,5254,1466,27647,1965,548010,1380,388923,5357,838,537,388085,5474,369340,6062,18745,2317,159087,5339,196011,204,106282,3078,0,201,106282,3078,102889,2974,3393,914,89729,3075,77369,3024,20157,1634,19643,1602,514,284,57212,3122,176295,3060,14514,1561,14046,1546,468,273,161781,2639,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1043223,1494,504688,1433,29896,1180,13898,1391,0,159,13898,1391,11631,1269,2267,623,15998,1663,37033,583,31178,1052,363,324,30815,1042,26761,1442,4054,1010,5855,932,233735,953,202740,2674,925,478,201815,2734,189621,3124,12194,1689,30995,2563,96635,159,67852,1885,47,75,67805,1887,65159,1955,2646,575,28783,1885,39914,1596,14476,1476,14043,1415,433,230,25438,1344,67475,1583,8790,942,8510,907,280,235,58685,1677,538535,841,28691,1149,14980,1453,0,159,14980,1453,13323,1443,1657,420,13711,1423,34561,860,26873,1434,0,159,26873,1434,24449,1675,2424,847,7688,1422,241965,403,189684,3105,75,92,189609,3084,181243,3323,8366,1336,52281,3090,103074,24,65935,2036,0,159,65935,2036,63727,1990,2208,516,37139,2035,40622,1505,12177,1217,11956,1185,221,138,28445,1710,89622,1501,6646,801,6462,776,184,150,82976,1519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2611623,3539,1266405,2232,74223,2207,29976,2061,1387,525,28589,2144,22735,1966,5854,1224,44247,2583,96555,1080,73525,2463,3921,877,69604,2565,61955,2727,7649,1139,23030,2279,617531,856,565832,3342,8265,1211,557567,3580,533635,4234,23932,2521,51699,3312,230142,267,176970,2719,110,111,176860,2729,170127,2908,6733,1084,53172,2735,86606,2770,38050,2167,36746,2117,1304,463,48556,2392,161348,2752,27148,1973,26424,1935,724,263,134200,2872,1345218,2241,72629,2539,30039,2147,557,227,29482,2153,25790,1930,3692,890,42590,2440,93082,1918,71680,2530,949,557,70731,2551,65268,2526,5463,1234,21402,2140,625652,872,511560,4365,1618,526,509942,4316,485446,4838,24496,2387,114092,4331,240155,436,161403,3377,41,67,161362,3382,154941,3456,6421,1099,78752,3364,95058,2934,32734,2185,31799,2136,935,426,62324,2742,218642,3004,19840,1765,19382,1784,458,239,198802,2771,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4201870,5012,2011115,2906,126779,2385,53132,2663,48,107,53084,2659,43468,2702,9616,1648,73647,2737,163095,806,125630,3907,577,499,125053,3917,110387,4338,14666,2241,37465,3964,979928,1841,888697,4620,2332,1039,886365,4608,838920,6057,47445,3729,91231,4361,357931,499,276555,3923,45,74,276510,3915,262933,3907,13577,1649,81376,3918,131499,3927,58708,3270,56175,3237,2533,703,72791,2990,251883,3898,42448,2884,40327,2805,2121,732,209435,4422,2190755,3569,126976,2223,61396,2846,0,198,61396,2846,54453,2928,6943,1435,65580,2975,163243,947,133690,2371,110,128,133580,2361,123575,2726,10005,1714,29553,2373,1006142,1737,835443,6833,143,156,835300,6875,796990,7532,38310,3009,170699,6698,383677,770,276180,3932,0,198,276180,3932,265478,4237,10702,1660,107497,4000,146705,3618,52591,2579,50628,2541,1963,553,94114,3313,364012,3567,34307,2501,32930,2448,1377,653,329705,3710,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6188985,4010,3029114,2585,196426,2497,82869,2813,0,165,82869,2813,64980,2622,17889,1836,113557,3150,259169,888,203488,3803,86,80,203402,3803,178911,4216,24491,2094,55681,3734,1434768,841,1260628,5967,1627,478,1259001,6021,1185773,7603,73228,3960,174140,5805,554480,254,359636,4650,0,165,359636,4650,341848,4738,17788,1740,194844,4637,201695,4145,55853,2699,53409,2798,2444,530,145842,3992,382576,4110,41824,1977,40717,1935,1107,366,340752,3819,3159871,2699,184678,2624,83988,2740,0,165,83988,2740,67926,2912,16062,1546,100690,3219,248591,1085,196200,3665,167,191,196033,3693,177609,4037,18424,2161,52391,3568,1423856,916,1097807,7575,462,290,1097345,7651,1035973,8492,61372,3225,326049,7366,574688,252,326249,4915,0,165,326249,4915,313599,4981,12650,1665,248439,4897,212940,3991,47436,2419,46343,2364,1093,429,165504,3853,515118,4016,31296,1719,29946,1647,1350,470,483822,4010,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3634731,3766,1785544,2571,109438,1834,55511,1890,0,141,55511,1890,48007,2046,7504,1148,53927,2252,137674,870,115156,2562,43,40,115113,2560,107051,2861,8062,1199,22518,2507,887758,1411,822273,3841,1886,714,820387,3962,789582,4779,30805,2373,65485,3853,322034,218,245603,2847,0,141,245603,2847,237097,2805,8506,1066,76431,2887,113097,2272,40986,1933,39484,1939,1502,390,72111,2421,215543,2270,29270,2213,28348,2145,922,340,186273,2393,1849187,2190,107920,2320,63494,2712,0,141,63494,2712,57096,2811,6398,918,44426,2469,132834,1285,113873,2580,83,98,113790,2561,108005,2699,5785,1091,18961,2116,874182,770,752366,4363,103,81,752263,4376,732031,4760,20232,1772,121816,4354,327168,228,225852,2694,0,141,225852,2694,220574,2543,5278,929,101316,2680,119124,2561,35978,1701,35244,1684,734,276,83146,2384,287959,2584,21835,1717,21411,1650,424,255,266124,2545,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
