GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001MA,B18135_001EA,B18135_002EA,B18135_002MA,B18135_003MA,B18135_003EA,B18135_004EA,B18135_004MA,B18135_005EA,B18135_005MA,B18135_006MA,B18135_006EA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010EA,B18135_010MA,B18135_011MA,B18135_011EA,B18135_012MA,B18135_012EA,B18135_013EA,B18135_013MA,B18135_014MA,B18135_014EA,B18135_015EA,B18135_015MA,B18135_016EA,B18135_016MA,B18135_017MA,B18135_017EA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021EA,B18135_021MA,B18135_022MA,B18135_022EA,B18135_023MA,B18135_023EA,B18135_024EA,B18135_024MA,B18135_025EA,B18135_025MA,B18135_026EA,B18135_026MA,B18135_027MA,B18135_027EA,B18135_028MA,B18135_028EA,B18135_029MA,B18135_029EA,B18135_030EA,B18135_030MA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033MA,B18135_033EA,B18135_034MA,B18135_034EA,state
0400000US37,9752148,3509,2286665,3480,102150,5208,99810,5037,37703,3232,69940,4967,2340,807,2184515,6758,2067777,9834,1210100,16314,917120,15008,116738,7255,6045208,5210,715508,13005,593738,12331,300598,7972,378881,10820,121770,6681,5329700,14934,4303313,23534,3942686,25214,497980,12723,1026387,19848,1420275,2856,526911,7556,523339,7580,310786,6775,520007,7525,3572,1091,893364,8194,888117,8029,589679,8457,870216,8246,5247,1201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,167191,870,5227,1223,5137,1222,3118,860,3033,1050,90,75,161964,1361,150512,2819,121401,3736,37424,3645,11452,2315,458368,1281,38037,2658,33474,2426,21299,1970,16591,1690,4563,1066,420331,2976,379869,4075,358552,4247,32865,2527,40462,3166,98892,642,33682,1913,33589,1907,25947,1881,33127,1943,93,92,65210,2079,64972,2096,49967,2256,63568,2130,238,195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,2631481,2964,133169,5840,129907,5727,51688,3641,90466,5412,3262,870,2498312,6780,2375435,9384,1568155,14598,910889,14378,122877,7639,7061137,4493,840550,14047,748379,13324,352245,9656,475498,12185,92171,4521,6220587,14976,5493485,22048,4789785,21088,840015,14566,727102,14941,1728191,3095,611202,8521,607546,8400,377665,8076,600232,8332,3656,949,1116989,8741,1110852,8827,741372,10167,1073890,9192,6137,1269,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,950123,1328,49156,2986,46598,2815,18188,1725,32307,2499,2558,586,900967,3140,821274,5805,481938,9080,375096,8215,79693,4823,2305044,2205,331028,6775,262803,6184,149168,4619,147800,4888,68225,3439,1974016,7165,1543855,9381,1415963,10233,177212,5268,430161,7663,542799,1741,230014,4691,229131,4664,137985,3585,226542,4646,883,306,312785,4749,310793,4789,207107,5053,301384,4873,1992,545,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,857084,1840,43278,4248,41871,4182,18703,2555,26902,3404,1407,580,813806,4347,776180,6500,486440,10746,333276,10212,37626,4407,2449627,2842,316222,9832,285850,9405,134770,5574,184857,8074,30372,3073,2133405,10537,1822903,14829,1529161,16020,364025,11001,310502,10904,624595,2209,237193,5887,235603,5707,141985,4942,232661,5562,1590,849,387402,5660,386238,5670,252324,5760,375012,5844,1164,652,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,2693074,1959,144527,5957,139421,5588,62530,2933,102492,5275,5106,1274,2548547,6290,2414536,9212,1681820,17800,857334,16288,134011,6542,7833859,3058,876854,15446,783136,14177,414930,8949,481211,11814,93718,5703,6957005,15529,6134862,20995,5614737,24175,692464,14695,822143,16929,2055882,2541,712131,8958,709503,9049,471689,7616,703741,9123,2628,711,1343751,9203,1336780,8933,960151,9985,1294057,9140,6971,1261,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,212271,640,9369,1740,9329,1733,4783,1244,6217,1489,40,69,202902,1880,195835,2707,129913,4063,76282,4530,7067,1822,667555,1480,78439,4949,73750,4647,33196,2823,48628,4313,4689,1212,589116,5238,524690,6013,448649,7357,89664,5178,64426,4973,159963,1184,58079,3115,57825,3208,34324,2667,56852,3077,254,333,101884,2848,101241,2802,64420,3254,96771,2766,643,489,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,1080779,2199,48248,3833,47152,3902,17511,2179,34852,3695,1096,642,1032531,4686,973644,7035,547281,14314,464140,13658,58887,5955,2908636,3814,375543,9625,309671,8796,158760,6765,203946,6704,65872,4217,2533093,9643,2020800,16356,1813394,17349,281414,10336,512293,15102,744327,2314,277302,5413,275703,5258,158138,4711,274230,5425,1599,781,467025,5627,465215,5650,309538,6261,455400,5781,1810,669,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,209586,1092,6910,1211,6630,1180,3171,902,4241,926,280,180,202676,1625,191044,2550,137638,3854,61603,4324,11632,1993,503162,1505,52007,3132,44913,3099,27208,2112,24103,2504,7094,1324,451155,3509,388823,5151,367542,5295,34730,2699,62332,3414,122655,1014,42298,1890,42152,1894,25429,1799,41838,1887,146,134,80357,2007,79910,1998,55317,2277,78068,1982,447,301,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,1489620,2057,71446,4176,69211,4259,26954,2683,46329,3889,2235,854,1418174,4454,1342796,7500,824082,15071,576500,13961,75378,5666,4001037,3708,563863,12284,470144,11077,228118,7725,308769,8815,93719,5755,3437174,12959,2836018,18717,2516423,20819,412655,12306,601156,15399,958080,2745,377189,7138,376223,7075,213586,4939,372405,6952,966,552,580891,7191,578026,7442,370696,8169,563408,7639,2865,905,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,7106727,4076,297739,12148,276600,11552,119608,6676,170655,9658,21139,2679,6808988,11889,6046189,20953,3505130,31113,2686583,34217,762799,17769,16366994,7637,1616223,23944,1288262,22104,700555,13604,745416,17968,327961,9928,14750771,23389,10874131,38907,10044693,39587,1118340,19556,3876640,36281,3012117,5111,1187077,13305,1167965,12737,592315,11151,1152068,12441,19112,2632,1825040,13054,1785214,13575,1088144,12455,1710149,13912,39826,3543,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,902311,955,31830,2823,29618,2857,19952,2484,12651,1811,2212,740,870481,2876,787925,7639,644988,9294,165313,8253,82556,7082,1722815,2270,148038,6414,125951,5497,82611,4365,59748,3619,22087,2551,1574777,6893,1318117,10895,1256695,10936,89769,5872,256660,9225,291177,1390,99668,3576,98929,3422,64050,2875,97337,3521,739,440,191509,3584,190240,3585,125312,4067,182914,3809,1269,679,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,121472,740,7351,1337,7282,1363,2095,762,6066,1246,69,95,114121,1488,111550,1643,64938,2763,52828,2591,2571,828,395850,974,48856,3302,46632,3179,19010,1918,33209,2846,2224,641,346994,3562,321275,4279,264204,5536,65927,3552,25719,2193,103131,725,35552,2037,35552,2037,22187,1616,35272,1981,0,147,67579,1977,67446,2013,46688,2337,65879,2020,133,124,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,1864738,3089,69183,3929,66014,3832,34020,2857,37639,3026,3169,885,1795555,4775,1691622,8820,1250977,15806,483380,15015,103933,6624,5129648,6477,482793,13294,407229,11922,250639,8002,216291,8732,75564,5268,4646855,16011,3958200,22258,3752364,23312,313306,9758,688655,18778,1120498,3453,382323,7340,378523,7552,248409,5622,371706,7668,3800,1227,738175,8097,729660,8060,528236,9170,697318,7338,8515,1473,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,1601029,1708,63715,4355,61731,4302,28448,2893,40771,3781,1984,724,1537314,4658,1464371,6351,980820,13250,551705,12379,72943,5237,4382463,4757,488620,10260,439165,9589,234523,6576,261850,7834,49455,3747,3893843,11291,3382763,19009,2999787,19716,493904,12444,511080,14933,971314,2624,355082,5948,353107,5924,225402,5605,348905,5979,1975,912,616232,6261,611015,6286,418007,7315,586975,6925,5217,1228,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,382225,1797,20933,2403,20524,2384,5927,1344,16889,2209,409,279,361292,3083,350264,3908,200292,7849,167312,7581,11028,2594,1118678,1951,199707,6225,181130,5775,78899,4039,128618,5538,18577,2333,918971,6475,793119,8272,648003,10126,177443,7854,125852,6539,319933,1066,141807,3856,141736,3830,88264,3844,140951,3857,71,89,178126,3875,177973,3870,124722,4232,173944,4015,153,149,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,1297792,2224,57272,2976,55723,2986,26576,2133,36772,2478,1549,449,1240520,3433,1184458,5544,832302,9918,405976,11043,56062,4603,3540472,2895,353031,8190,321285,7825,167876,5659,196722,6239,31746,3198,3187441,9111,2861925,12620,2576601,14851,360641,9428,325516,9192,846461,1966,267268,5345,266482,5320,171580,5009,264760,5308,786,460,579193,5600,577129,5626,390104,5653,563959,5894,2064,716,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,137296,1293,5256,1341,4677,1234,2442,732,3063,1075,579,501,132040,1730,124482,2624,94455,3904,34923,3354,7558,1541,359462,1516,38675,3658,31137,3121,19627,2498,15629,2072,7538,1574,320787,3651,268344,4867,254516,5204,21077,2287,52443,3622,78040,1099,27324,1707,27198,1701,16882,1401,26666,1679,126,168,50716,1810,50212,1759,34424,2017,48254,1863,504,449,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,772084,212,61644,3981,60421,4107,20020,2433,43592,3979,1223,591,710440,3983,685441,5057,256307,10835,449371,10640,24999,3902,2138884,1368,386255,9020,363927,8600,112397,5219,275132,8197,22328,2563,1752629,9177,1589059,11298,800526,15494,824484,15368,163570,7324,610385,1212,303405,5382,302199,5363,66492,3621,298503,5400,1206,480,306980,5445,304110,5565,91604,4613,293692,5678,2870,947,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
