GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001EA,B18106_001MA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005MA,B18106_005EA,B18106_006EA,B18106_006MA,B18106_007EA,B18106_007MA,B18106_008MA,B18106_008EA,B18106_009EA,B18106_009MA,B18106_010MA,B18106_010EA,B18106_011EA,B18106_011MA,B18106_012EA,B18106_012MA,B18106_013MA,B18106_013EA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016MA,B18106_016EA,B18106_017EA,B18106_017MA,B18106_018EA,B18106_018MA,B18106_019MA,B18106_019EA,B18106_020EA,B18106_020MA,B18106_021MA,B18106_021EA,B18106_022MA,B18106_022EA,B18106_023MA,B18106_023EA,B18106_024EA,B18106_024MA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027MA,B18106_027EA,B18106_028MA,B18106_028EA,B18106_029EA,B18106_029MA,B18106_030EA,B18106_030MA,B18106_031MA,B18106_031EA,B18106_032MA,B18106_032EA,B18106_033MA,B18106_033EA,state
0400000US39,10731374,2659,5214508,5091,992604,3224,12485,1665,980119,3550,1253042,3909,13298,2078,1239744,4162,2210604,4174,55425,3542,2155179,5546,461145,1661,20698,1993,440447,2581,297113,1796,28936,2085,268177,3018,5516866,4879,949442,3036,7010,1745,942432,3639,1269813,3459,11653,1722,1258160,3743,2327678,4045,66265,3044,2261413,4951,528717,1808,26899,2048,501818,2476,441216,2593,61203,3314,380013,3864,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3534168,2291,1726277,3276,353495,2044,3261,712,350234,2228,442993,2626,4759,1116,438234,2668,689007,2727,20307,1704,668700,3295,148291,1247,7751,910,140540,1413,92491,1315,11329,1325,81162,1672,1807891,2915,332830,1884,3274,778,329556,1904,450325,2287,5300,1098,445025,2333,722719,2409,23065,1973,699654,3016,169407,1142,9328,1102,160079,1544,132610,1503,21671,1696,110939,2113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3704838,2027,1820729,4001,322641,2657,3900,1059,318741,2709,446224,3255,5337,1608,440887,3684,767836,3221,19840,2640,747996,4351,177363,1502,7326,1293,170037,1956,106665,1081,11931,1281,94734,1600,1884109,3713,307975,2624,1652,598,306323,2881,446361,2708,4683,1190,441678,2922,789206,2887,22058,2071,767148,3174,195400,1579,9371,1691,186029,2093,145167,1184,22815,1982,122352,2055,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11871546,2710,5753868,4290,1012126,3107,12881,1761,999245,3482,1396517,3121,13722,2052,1382795,3483,2453331,3693,59147,3630,2394184,4852,529618,2016,19567,1606,510051,2514,362276,1884,34461,2589,327815,3362,6117678,4481,969679,3069,8414,1347,961265,3261,1411304,2923,10702,1807,1400602,3333,2572707,3258,63922,3385,2508785,4377,608662,2173,20919,2165,587743,2932,555326,2403,73237,3884,482089,4897,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,984933,990,473374,1675,80869,1046,1276,698,79593,1281,124517,1288,1576,782,122941,1512,200205,1432,4945,1065,195260,1859,40937,642,1325,431,39612,777,26846,758,2623,700,24223,938,511559,1482,76546,936,1133,617,75413,1197,126890,1065,1194,584,125696,1344,215943,1026,7092,1593,208851,1603,47876,648,2028,628,45848,828,44304,763,5680,1046,38624,1290,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4446814,3737,2128034,4978,403466,3494,6399,1358,397067,3743,515007,4559,6298,1682,508709,4608,878266,4969,28747,3455,849519,5989,216429,1722,9120,1365,207309,2178,114866,1556,14564,1551,100302,2163,2318780,4293,390385,3299,2547,1118,387838,3451,540655,3493,4932,953,535723,3445,974708,3491,34847,3045,939861,4485,248145,1719,13369,1629,234776,2395,164887,1636,28283,2234,136604,2674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,775048,1261,385062,2597,75635,1171,603,341,75032,1160,96748,1727,526,347,96222,1818,156173,1387,2553,689,153620,1617,34025,511,1335,537,32690,619,22481,555,1915,493,20566,732,389986,2476,73596,1194,220,172,73376,1201,95272,1470,642,386,94630,1504,154969,1496,2478,706,152491,1655,34218,630,1355,515,32863,853,31931,725,3024,753,28907,1000,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6050541,2959,2917309,4799,557759,3673,6340,1127,551419,3646,708922,3827,7387,1413,701535,4003,1226683,3902,38567,4007,1188116,5499,271807,1619,14714,1789,257093,2557,152138,1508,19200,1860,132938,2222,3133232,4378,533665,3363,4942,1392,528723,3684,743367,3529,6052,1514,737315,3685,1322065,3702,46716,3426,1275349,5071,310774,1936,18039,1906,292735,2220,223361,2028,37564,2365,185797,3165,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24539974,6007,12016156,9484,2629637,7234,27032,3172,2602605,7888,3230288,6713,24564,2562,3205724,6732,4817571,7264,105883,5766,4711688,9185,844627,3074,43299,3360,801328,4440,494033,3447,66146,3541,427887,4724,12523818,7719,2531226,6018,20040,2422,2511186,6345,3227621,6032,20915,2658,3206706,6463,5091514,5920,127958,6218,4963556,8044,965937,3523,57932,3570,908005,4076,707520,3355,119158,4844,588362,5428,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666494,2036,1330145,2625,335172,1733,3137,956,332035,1976,378619,1971,1212,450,377407,2015,482003,1975,7173,1216,474830,2309,81865,942,2117,702,79748,1096,52486,764,4156,846,48330,1025,1336349,2152,317330,1591,2680,961,314650,1833,379456,1943,2598,631,376858,1880,482737,2006,8017,1394,474720,2430,88977,1006,3081,682,85896,1135,67849,963,9877,1356,57972,1509,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589572,843,288409,1192,46310,857,738,346,45572,985,69446,790,734,354,68712,831,124884,939,3050,730,121834,1157,30355,453,1214,381,29141,605,17414,548,1726,481,15688,699,301163,1095,44281,728,602,369,43679,776,69018,1020,851,548,68167,1067,132502,992,3216,736,129286,1225,31481,392,1094,434,30387,538,23881,360,3317,573,20564,676,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7607334,5886,3666049,6151,690642,4324,9065,1453,681577,4688,928202,5332,9063,1495,919139,5325,1553391,5520,33761,2977,1519630,6855,313032,2394,11147,1549,301885,2583,180782,2450,19264,2008,161518,3157,3941285,5567,666546,4249,3490,845,663056,4563,965542,4607,6568,1306,958974,4609,1682513,4128,34758,2714,1647755,5100,360512,2414,15020,2020,345492,2782,266172,2390,39890,2803,226282,3072,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6510600,3846,3222523,4638,592176,3078,7939,1345,584237,3377,827354,4294,5967,1259,821387,4598,1360412,3509,29666,3011,1330746,4389,279878,1598,10425,1288,269453,2139,162703,1431,17449,1838,145254,2168,3288077,3385,564647,2367,4206,1087,560441,2225,805144,2803,7416,1505,797728,3207,1389553,2976,34270,3364,1355283,4038,306783,1727,13280,1702,293503,2374,221950,1467,39640,2953,182310,3178,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1718399,1478,844713,2862,144878,2071,2331,691,142547,2115,192428,1892,3235,922,189193,1957,362661,1821,14390,1848,348271,2742,90594,818,4292,1019,86302,1154,54152,639,7816,1415,46336,1568,873686,2657,134910,1963,1025,514,133885,2081,188775,1677,3073,1181,185702,1924,374814,1598,16905,2106,357909,2422,98316,725,7152,1188,91164,1209,76871,990,12132,1554,64739,1803,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5345637,2428,2635696,3229,488963,2117,6601,1176,482362,2368,640030,2534,7806,1191,632224,2808,1125985,2611,25307,2046,1100678,3594,229908,1182,6816,957,223092,1468,150810,1197,13542,1493,137268,1802,2709941,3105,469741,2371,3777,1028,465964,2562,632126,2405,4540,950,627586,2621,1142331,2512,26010,2215,1116321,3177,249831,1279,7651,1063,242180,1710,215912,1378,25981,2103,189931,2125,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,536869,1384,272269,2531,51441,1648,204,180,51237,1687,71163,1693,1129,775,70034,1618,112861,1966,2535,1037,110326,1994,24088,776,1202,565,22886,990,12716,557,796,378,11920,622,264600,2108,47926,1196,182,201,47744,1238,65724,1942,610,413,65114,1908,109714,1511,1982,681,107732,1578,24356,887,1016,515,23340,1097,16880,724,1711,591,15169,771,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337091,1508,1585117,2974,304474,2281,2872,879,301602,2367,389721,2306,4226,1160,385495,2745,626779,2444,34014,2822,592765,3956,158493,1035,11910,1519,146583,1787,105650,1233,20458,1779,85192,1997,1751974,2778,283348,2078,1578,636,281770,2213,405456,1979,3552,1141,401904,2270,716928,2168,31238,2899,685690,3882,193986,643,13957,1724,180029,1695,152256,1254,39230,2975,113026,3042,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
