GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007EA,B24011_007MA,B24011_008EA,B24011_008MA,B24011_009EA,B24011_009MA,B24011_010MA,B24011_010EA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022MA,B24011_022EA,B24011_023MA,B24011_023EA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029MA,B24011_029EA,B24011_030EA,B24011_030MA,B24011_031EA,B24011_031MA,B24011_032MA,B24011_032EA,B24011_033MA,B24011_033EA,B24011_034MA,B24011_034EA,B24011_035EA,B24011_035MA,B24011_036EA,B24011_036MA,state
0400000US36,37232,193,60492,242,69184,1647,72464,1687,62009,575,68395,1765,72390,2021,70784,1169,54263,3275,48158,991,41335,573,91287,4680,45373,1222,46706,1516,61214,526,71606,610,40243,862,20924,192,24309,692,51531,962,29103,2055,73219,4118,16119,345,21502,429,16980,354,30839,231,28087,1045,31659,274,38355,1528,15842,2417,36733,737,43456,1788,29607,745,30611,469,31040,465,22360,867,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30805,147,48486,669,57106,902,60482,614,52058,1082,65273,1462,70537,1580,65799,2786,50053,2755,35430,565,38180,1394,55664,6030,32441,643,32075,2259,50258,779,57286,1781,35586,1171,16506,303,21398,636,34913,1060,28662,1660,37863,1544,12236,313,17085,577,12319,629,26946,325,24744,974,28176,554,28056,870,16323,1210,26256,646,34829,2272,26760,411,27673,870,31055,706,20764,682,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,35892,570,46818,1020,51637,1162,55931,5828,45344,2979,55406,8483,50872,7716,67359,10726,42439,9539,37256,1847,37298,4687,60207,14472,37226,1821,26193,7755,46365,1629,53246,3799,31700,1609,18504,2554,24238,2496,36253,2736,35753,7454,36347,4193,13788,3177,15546,1802,16646,1982,28662,1153,28369,3111,28753,1307,44085,4560,27841,5565,45221,6581,50235,2188,39839,3111,41427,2649,45871,1796,25530,4005,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,32122,144,50927,271,56640,682,60374,700,52043,626,65226,1591,66809,1949,67411,2589,50925,1828,37858,1100,35925,900,65471,5443,37174,959,33775,3428,48419,1334,57797,1389,32282,772,15669,238,20558,412,40676,1741,27305,3141,49201,2308,10737,316,17113,468,14143,925,26946,279,25378,728,27606,519,37757,949,20922,1258,36632,747,41148,585,30657,223,32029,340,31609,524,22827,1207,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31050,185,44034,889,51252,718,52666,2066,47282,1586,61348,1525,58608,4531,67909,3131,52513,6401,34932,818,34333,2241,61984,11061,33837,1182,31643,1305,45823,1393,56598,967,30908,1018,16560,444,21085,599,35596,1634,30923,1405,41789,3845,11299,453,16380,622,14380,1612,25673,377,24717,1331,26020,423,34638,1819,21680,1691,31700,694,41747,1028,31265,423,32670,1228,32115,1269,23483,1750,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31074,267,50390,576,53986,2353,57497,3909,49125,1905,64664,2946,65482,3913,69994,2846,50105,4143,34931,2303,38431,2469,66325,8195,29412,3591,28411,3842,56622,3754,68697,3435,35407,1983,16736,490,24643,1042,46062,5594,27675,4961,66059,6588,14261,731,17845,1278,13554,1139,26928,540,26143,1177,27343,681,31883,944,18702,1000,35195,3193,39676,2439,28035,1229,30928,982,31379,1601,21562,1246,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35167,196,52803,539,60800,479,65301,1137,53307,1364,64440,1944,67010,1851,66489,2006,55643,3172,41431,593,36032,905,71315,4220,43406,1430,34698,2403,51451,400,60977,514,35363,844,17440,287,22713,750,42196,1026,25657,1141,60295,1357,11537,358,19637,889,16212,543,28896,508,27635,1394,29284,480,39707,942,20978,685,38883,1200,42011,477,31480,267,34677,1148,32363,1002,25719,687,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34404,1388,56876,1695,60784,2418,62209,5046,58317,3335,65414,5913,52889,11689,80667,5053,55551,11700,47237,2588,38255,5681,72323,13576,47189,5192,41320,10729,60272,2416,66690,2893,45823,6620,20084,1029,27634,2315,46898,11496,31254,2484,72063,8389,14709,2123,22077,2939,13415,4049,28514,1721,26654,2549,29393,1471,40212,2827,16485,6428,40779,3734,40211,3201,30502,926,31197,1024,31760,3375,21842,5237,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30088,334,47386,833,53866,1600,58987,3859,47602,2659,59304,3937,59135,5467,65491,5326,48836,5027,36235,691,32807,2542,54198,4483,36731,1019,30495,4376,46646,1121,57192,2626,31833,1039,16078,437,20647,765,32173,1308,29991,2566,35320,2128,11996,425,17447,948,13643,1678,24467,902,21361,999,26085,517,30255,851,17566,3313,25875,1029,39647,2436,29854,1070,31379,668,31429,1015,21637,1066,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31090,343,41747,726,46749,1068,47442,3205,45481,3116,50246,4222,49880,5436,55225,5894,45601,4359,34198,2403,32455,5471,42467,7437,34466,2043,30318,4927,45890,1077,48999,2283,34456,3395,16124,875,20132,1343,35237,5854,25667,12152,41330,3833,11339,946,17286,2016,15606,1733,26886,626,30378,1805,26305,557,31755,974,22328,4011,31822,1165,36881,2128,31279,1122,31653,1138,36280,3662,21298,1797,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30346,192,46679,592,55427,1196,58028,3013,50915,1580,61216,1219,61033,2252,66875,2658,50175,2956,36189,581,34928,1806,59551,7118,35744,815,33864,3653,45888,1478,56657,1590,32242,1053,16407,357,20897,672,37059,1500,30930,2957,40916,1078,11710,358,16782,850,14757,1078,25813,334,22417,883,26945,331,31240,531,18928,1962,26844,761,40181,1391,27195,434,29140,1049,31996,748,20720,689,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,32027,109,52150,168,61607,396,66430,971,55231,1129,71976,745,72179,1302,76906,2218,55903,2458,41599,393,37138,827,77315,4348,41797,419,32024,849,51783,437,65715,880,33502,1706,16358,211,20516,356,37462,1222,27777,2504,46764,2490,12757,400,16016,312,13356,551,26781,211,25312,547,27381,262,31269,318,21022,1127,30104,579,37178,724,30596,256,31161,385,35888,718,21879,502,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30847,268,49084,1711,55678,1918,61546,1070,47486,2717,63129,2825,64760,3179,66810,3127,47241,5990,31902,1300,32712,4569,70395,10425,29377,3590,29114,3425,45711,3134,55577,3295,30565,997,14030,764,17824,1412,40112,4631,26388,5980,46342,2325,11055,624,14759,1441,11171,862,24692,658,26169,1268,23976,706,35655,1127,19262,1423,34208,2229,41496,2397,30243,820,30407,866,38230,3084,20962,2196,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,32409,726,46753,1205,51558,1192,52077,2182,50628,2985,62047,5835,60198,8819,75531,8881,49205,8688,35582,2528,33682,4326,62134,12455,34452,4590,32544,4595,50200,3184,57361,4134,31380,3343,18068,1710,24233,2899,52336,6743,32112,10939,60043,6059,14673,1871,18732,3805,15991,1021,28513,1594,26026,3799,29445,1467,34075,3110,21122,3634,33347,3441,41975,4100,32243,1259,32902,2377,36223,5607,23817,3617,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,38179,511,61659,401,72097,980,76242,1062,65249,1623,82195,1246,86861,1479,79974,3262,63899,5680,43533,922,40232,1605,100626,5078,40986,585,43443,4223,51293,669,65007,2180,33652,2434,19105,593,21980,713,43185,1552,38112,1928,49734,4647,12939,601,20345,786,14730,1017,28766,756,24856,1024,30704,406,35329,605,20191,3053,31946,641,41211,634,31094,423,34424,2042,32258,1078,25208,1190,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37055,310,60108,579,64050,2042,70117,1589,55673,1522,80792,729,87319,4035,78952,4238,57188,3707,39218,1478,40174,1877,71896,5946,33013,2911,34688,5191,60283,1315,69572,2474,40535,1452,19511,603,24816,1072,48897,2983,33410,3416,65157,6017,15827,422,20091,963,16506,629,30691,367,29808,1192,31045,371,39171,2191,20195,680,41450,761,49422,1499,32093,551,36022,1093,36679,1372,23829,1281,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30350,357,43827,2247,50226,2136,52081,2612,46327,1878,61973,5869,66011,8774,72911,8536,47751,8075,37204,1416,29578,2820,55914,7922,38270,1586,25160,7926,44544,4025,54731,2511,31052,2353,16368,441,22109,1452,31931,4998,20534,3498,42476,5042,10925,806,16771,829,16076,826,22816,842,19868,2116,24573,953,40631,2418,26856,5266,41965,3596,39026,4020,33260,3091,35506,2984,35937,1126,26834,1865,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32468,315,50511,273,55108,1213,60227,932,49203,1586,60667,751,61895,1174,64303,2220,45959,3309,40048,813,38910,1581,60448,4790,40409,662,31798,1492,51012,634,59811,1385,35288,1465,15962,287,20907,533,46344,2793,25421,2502,55323,2040,10958,378,17474,986,14932,822,27748,654,27739,1299,27753,710,38402,1006,21663,825,40782,513,41346,713,31801,303,34669,1118,34825,2249,25047,959,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,34150,2202,47615,2140,50365,2534,51893,6301,42413,4261,55904,9691,60921,13455,60360,23691,47716,8050,39122,4446,31321,6748,42326,16357,44182,5160,31452,5068,50813,4568,61579,4164,32275,12028,16674,1145,23381,2355,42992,7905,17336,11971,50022,4076,11351,1209,16449,3243,16789,3800,27929,1846,26593,3754,28742,2431,46511,3293,26432,4511,50037,3411,48938,10286,40312,2450,40226,4774,42063,3191,30743,9980,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17412,193,29476,1047,31459,856,33719,2506,27597,1849,40661,2700,41222,3472,42356,8662,36102,4667,24060,769,24139,1711,37392,7635,23063,899,23323,3510,28734,2272,32368,2034,19115,1457,12450,370,15190,901,19035,2202,14577,664,29029,1164,10014,552,11229,602,9446,784,16399,276,13824,829,17322,316,15113,520,10668,1411,15124,648,16493,828,15863,403,16727,475,15446,859,13123,1203,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
