GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001EA,B17007_001MA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004MA,B17007_004EA,B17007_005EA,B17007_005MA,B17007_006EA,B17007_006MA,B17007_007EA,B17007_007MA,B17007_008MA,B17007_008EA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011EA,B17007_011MA,B17007_012EA,B17007_012MA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015MA,B17007_015EA,B17007_016EA,B17007_016MA,B17007_017EA,B17007_017MA,B17007_018EA,B17007_018MA,B17007_019MA,B17007_019EA,B17007_020MA,B17007_020EA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026EA,B17007_026MA,B17007_027MA,B17007_027EA,B17007_028EA,B17007_028MA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031EA,B17007_031MA,B17007_032MA,B17007_032EA,B17007_033EA,B17007_033MA,B17007_034EA,B17007_034MA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037MA,B17007_037EA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040EA,B17007_040MA,B17007_041EA,B17007_041MA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US30,235584,8324,71429,4827,34291,3367,177,143,348,212,12945,1894,5454,1318,3756,1091,3009,844,4946,998,2341,690,1315,495,37138,3027,419,432,289,212,11900,1519,4105,989,2843,868,4805,1163,6213,1168,3575,963,2989,669,164155,6755,87023,4617,0,161,12,27,9541,1496,19624,2162,11007,1499,13453,1636,15107,1622,10878,1366,7401,944,77132,3632,0,161,0,161,8612,1521,13034,1720,6718,1248,9227,1232,12339,1429,11118,1272,16084,1541,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,364693,8995,84392,4560,34699,2763,271,238,326,216,11179,1624,7610,1530,3634,967,4822,1067,4228,954,1033,325,1596,418,49693,3361,343,233,439,225,14815,1893,5810,1029,4137,994,5771,1218,6763,1083,3903,870,7712,1095,280301,7498,149022,5010,0,153,0,153,20271,2087,38139,2862,19154,2008,22766,1793,24074,1654,12544,1176,12074,1052,131279,4566,0,153,60,97,13994,1796,22103,2223,9379,1194,15414,1587,21118,1777,19286,1318,29925,1536,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,596308,12290,148294,6493,71517,4778,341,266,823,403,13353,2633,13760,2038,11051,1595,11643,1944,12094,1845,6041,1379,2411,734,76777,3966,25,42,766,423,15083,1998,14717,2184,8804,1501,10949,1849,14136,1678,6504,1139,5793,1027,448014,10108,246224,7458,0,203,65,93,14981,2211,59958,4089,42828,2615,42780,3372,38439,2367,29995,2152,17178,1495,201790,6183,0,203,0,203,14785,2598,38998,3128,22951,2439,31987,3024,35343,2411,31032,2207,26694,1808,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,259796,7345,50733,3755,24406,2606,661,885,573,470,6199,1165,3384,938,2308,794,4977,1098,4212,1090,1363,547,729,389,26327,2291,14,25,280,263,6457,1281,4160,1451,2173,719,3513,1024,4362,886,2072,614,3296,772,209063,6363,105284,3964,0,182,0,182,8816,1381,21380,2198,15037,1809,22838,1979,18002,1709,11819,1518,7392,1008,103779,4136,0,182,0,182,7534,1433,16394,2033,9645,1918,15370,1653,18992,1829,16655,1460,19189,1620,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1440508,20768,308372,8041,130828,5683,682,365,1820,672,19472,2754,26250,3002,17690,2136,22622,2223,22841,2126,10997,1720,8454,1442,177544,6690,874,431,1537,546,24213,3294,28680,2962,18495,2783,24405,2612,26992,2148,22873,2270,29475,2481,1132136,17769,563956,11450,0,195,9,22,20700,2759,136729,6198,99812,5087,107380,4371,93328,3920,59563,3382,46435,2471,568180,11653,0,195,65,104,20719,2392,93209,4402,58886,3811,77948,3495,99458,4483,96108,4317,121787,4157,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,392922,10178,127136,6082,60305,4159,581,607,631,429,10203,1949,9757,1762,9900,1795,10148,1351,11563,1734,5089,1092,2433,676,66831,4233,418,349,1353,672,10578,2002,8815,1715,7017,1409,9524,1729,12088,1636,9087,1463,7951,1201,265786,8916,135613,6073,0,190,0,190,13428,2079,29781,2750,17578,2221,23006,2684,22629,2351,16801,1346,12390,1449,130173,5289,0,190,0,190,8014,1823,18496,2103,9891,1368,16584,1812,26218,2170,24966,2059,26004,2042,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3933100,28290,1009346,15189,454730,9971,2745,850,6244,1271,78396,4661,83538,4410,60169,4121,79710,4813,80284,3991,35880,2768,27764,2448,554616,11638,3713,980,4642,991,93205,5196,93981,5185,53374,3870,70617,4448,89147,4436,62127,3737,83810,4350,2923754,24755,1427928,18323,0,189,536,431,83222,5989,385760,9549,240717,7727,243064,8115,224000,7261,144344,5418,106285,3633,1495826,13900,66,107,248,214,84496,4731,326483,9009,163442,5634,186006,5973,235087,7493,225514,5770,274484,6482,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1841655,26314,527671,12559,230352,8816,2116,899,2868,991,58604,5198,37434,3640,29263,2741,38989,2852,38078,3102,14855,1848,8145,1293,297319,8841,986,413,3347,864,68561,4719,43689,3755,30024,2797,42786,3339,46232,2859,28183,2440,33511,2354,1313984,21867,642871,13095,0,198,294,257,47724,3978,152533,8027,116411,5784,117211,5141,95313,4117,68521,4110,44864,2826,671113,13875,0,198,209,273,44728,3826,107881,6213,73938,4516,86975,4515,118652,4943,113628,5291,125102,4551,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,163566,6189,38469,3273,17784,2323,113,122,217,159,5916,1329,3764,1036,1476,610,2548,720,1866,535,1074,481,810,358,20685,2261,198,174,344,200,9256,1783,1867,589,959,377,1456,457,1856,551,1403,397,3346,685,125097,5232,70262,3479,0,147,123,175,15107,1935,19478,2209,8513,1374,8560,1111,8994,932,5072,770,4415,880,54835,3405,0,147,23,37,9009,1616,10067,1460,3507,778,6299,1185,6855,953,6661,789,12414,1089,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2305695,23433,631102,11574,290595,8346,1734,767,3881,825,66641,4202,50778,3714,39309,2896,50796,3052,52428,3179,15345,1549,9683,1295,340507,8937,1544,509,5536,1024,80558,4707,46502,4014,32792,2826,50845,3496,55434,3397,32342,2743,34954,2222,1674593,21039,838067,12587,0,185,30,52,65636,4103,196364,6053,122049,4672,140967,5533,145827,4174,93492,4083,73702,3147,836526,13178,0,185,51,83,54399,4223,122393,5540,73154,4509,114079,4941,147508,5089,136698,3724,188244,5686,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,699118,11644,205823,6109,89280,4492,591,270,1033,405,23562,3115,14657,1922,11265,1516,14623,1294,15711,1334,4979,821,2859,504,116543,4238,660,292,1443,591,27575,2690,18016,1869,11042,1502,16534,1628,19785,1780,9423,947,12065,1158,493295,10395,256177,6609,0,153,37,52,29091,2394,60455,3449,39409,2398,42582,2629,38319,1837,26113,1727,20171,1403,237118,6738,0,153,348,235,21468,2884,33989,2510,20514,1991,29816,2709,39993,2084,40765,2225,50225,2223,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,912956,13915,275846,9753,132220,7241,743,435,1418,751,34089,3385,27565,2719,16579,2414,20599,2608,20313,2074,7851,1329,3063,740,143626,6287,1190,634,2193,932,39026,3445,21610,2288,14169,2188,18607,2344,21089,2287,12691,1694,13051,1661,637110,12153,317570,9733,0,197,0,197,27706,2682,80297,5255,48017,3800,45089,3478,52447,2939,37592,2779,26422,2151,319540,6765,0,197,156,167,25638,2710,57828,3630,32038,3016,37087,2814,55545,3235,53641,2902,57607,3112,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2461705,25569,629241,12051,283464,9218,1879,804,3627,791,65100,5441,50213,3637,34884,3055,48593,3988,49916,3167,17865,2036,11387,1041,345777,9002,1753,612,4710,1026,75509,4398,48807,3891,29074,2650,48168,2582,55754,3376,35188,2322,46814,2492,1832464,21803,887549,14067,66,88,121,149,53609,4029,213268,7138,130686,5644,154537,5076,152132,5402,98329,4025,84801,3105,944915,13384,0,168,133,118,51583,3842,149272,6250,80162,4104,119302,4335,162716,5680,156803,5147,224944,5876,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218136,8101,60936,4396,25091,2735,130,177,402,322,4794,1453,5456,1131,2730,891,3633,872,5253,1151,1302,514,1391,547,35845,3450,98,156,112,123,7811,1860,4098,1131,3185,863,6203,1165,5669,1333,3817,979,4852,908,157200,7363,78711,4775,0,203,0,203,4887,1262,19693,1926,13456,1898,14869,1917,11574,1444,8234,1189,5998,973,78489,4171,0,203,0,203,4988,1201,12067,1684,8932,1402,9853,1381,13714,1769,11388,1470,17547,1580,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,877460,14543,259145,8219,113988,5565,85,109,1908,729,25974,2937,20602,2314,12922,2133,19183,2511,21293,2398,8645,1192,3376,735,145157,6411,637,369,1967,650,32499,3355,23541,3056,11252,1547,19764,2178,24690,2152,14469,1631,16338,1700,618315,12855,312937,9006,69,109,107,160,29490,3535,69115,4855,52033,3367,51819,3967,52087,3573,35554,2242,22663,1773,305378,8674,0,200,0,200,19785,2563,42252,3592,30098,2948,43885,3216,54920,3014,59012,3538,55426,2671,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,171751,5843,45209,3049,21679,2232,0,151,627,455,7187,1178,3085,1065,1508,596,2645,882,3588,1027,1795,479,1244,375,23530,2327,98,80,162,108,7309,1577,2902,888,1933,691,2717,761,2581,658,2105,613,3723,674,126542,5491,66648,3260,0,151,286,313,9039,1303,14069,1583,8453,1517,11498,1257,11774,1328,7288,1071,4241,807,59894,3844,19,42,0,151,6844,1473,7930,1461,4298,1031,7511,1148,10475,1394,8997,1147,13820,1056,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1188412,22318,366286,11902,159982,8024,927,535,1502,609,36495,3869,24388,2992,22521,2764,26696,2654,29578,2848,11187,1624,6688,1291,206304,7761,1130,525,1547,629,46305,4299,25329,3252,21926,2904,32425,2799,34875,3061,20503,2048,22264,2258,822126,18480,409105,11449,0,198,149,216,33944,3885,96211,5020,64355,4975,70152,3699,67765,3632,46842,2948,29687,2267,413021,11517,42,69,115,115,27899,3202,66125,4726,38680,3648,55287,4007,76641,4336,67885,3345,80347,3183,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4207506,38835,1127188,20812,489178,12924,3610,1017,7116,1451,127809,6781,90345,6109,56545,4957,74141,5145,75036,4374,31948,2678,22628,1924,638010,15071,3881,1229,10212,1763,169390,8502,95810,5814,61171,4465,78783,4978,90652,6184,58055,4220,70056,4004,3080318,32208,1658915,21989,57,96,358,254,155277,7007,460480,11094,295920,9388,278880,9094,239661,9153,138212,4308,90070,4353,1421403,18367,0,211,451,569,110302,6429,285577,10061,161120,7224,202480,7705,233423,6503,206147,5244,221903,5793,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,376888,9962,114117,6188,54030,4577,332,207,1406,779,24022,3403,8812,1330,5955,1332,4563,990,5941,1221,1603,737,1396,630,60087,4615,293,217,785,477,25635,3362,9042,1933,4331,1330,5400,1225,7074,1656,3416,771,4111,971,262771,8415,144106,5888,0,184,0,184,20298,2499,42871,3618,23403,2834,19410,2261,18171,1943,10614,1168,9339,1142,118665,5042,0,184,0,184,13156,2135,24198,2910,12634,1491,13094,1853,18187,1905,16373,1858,21023,1460,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,141152,5022,33392,3135,14954,1724,15,25,235,169,3983,1049,2471,780,1060,429,2402,726,2506,478,1581,525,701,276,18438,2221,256,174,214,172,5325,1278,2252,702,1768,578,2031,606,3183,794,1278,358,2131,543,107760,4985,52369,3140,0,147,0,147,6001,965,11401,1489,6818,971,8471,1127,9613,1196,6074,820,3991,681,55391,3001,0,147,0,147,5033,1156,8296,1334,3547,820,7268,991,10214,1104,10635,981,10398,801,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1512864,18721,360139,9223,159050,6696,1093,428,2190,761,48615,3653,27694,2845,16034,2374,24171,2606,21914,2426,10301,1687,7038,1300,201089,6421,445,348,3595,1191,53432,3697,29062,3064,16712,2434,26149,2513,27930,2168,20202,2380,23562,2027,1152725,15218,573298,10034,93,153,415,321,44707,3933,158171,6312,95184,5127,94227,4271,86097,3766,56643,2604,37761,2528,579427,9986,0,195,0,195,37264,3693,111714,5265,63365,3715,82287,4307,99938,4200,88224,3395,96635,3280,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1470709,21133,372541,11373,174468,7815,708,345,3488,912,44043,4038,36058,4107,21064,2436,25086,2455,27676,2776,9729,1312,6616,1172,198073,8327,1850,731,3761,814,48513,4437,33481,2885,18413,2455,25373,2196,28604,2650,16853,1732,21225,1920,1098168,16932,571642,11367,0,193,99,132,55118,4768,154582,5609,88403,5225,95898,5235,86321,4047,51931,3000,39290,2596,526526,10350,0,193,329,374,44995,4144,101904,5145,54553,3772,67342,3948,86271,3411,81964,3021,89168,3645,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,359863,8718,124873,5254,55692,3385,363,313,637,437,13544,1934,9126,1624,6644,1250,10371,1704,9459,1352,3096,784,2452,650,69181,3644,206,173,799,385,13980,2006,10249,1895,6827,1192,10480,1668,11879,1435,7354,1089,7407,1018,234990,7452,115266,5144,0,187,0,187,6219,1296,21369,2444,17051,1945,18499,2052,22904,2132,16838,1802,12386,1434,119724,5096,0,187,33,62,5155,1025,12964,1818,10818,2134,14427,1836,20614,1995,24385,1993,31328,1759,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1169736,14152,294437,8551,134933,5882,900,316,1675,518,42667,3323,22469,2279,14182,1938,19311,1953,22159,1868,6010,895,5560,858,159504,5602,978,449,2298,658,52808,3012,18255,1678,11073,1463,19181,1864,23265,1955,12025,1321,19621,1931,875299,13450,444213,8227,7,12,100,97,42792,2726,106505,4210,64185,3749,75869,3622,73900,2851,44724,2144,36131,1872,431086,8270,0,145,118,96,37927,2558,70329,3473,37465,2938,55508,3134,71170,3132,66431,2868,92138,2670,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,119783,5487,28409,2741,12477,1829,119,168,238,221,4988,1077,1108,643,1278,711,1851,814,2160,700,294,231,441,355,15932,1821,194,217,300,232,5039,845,1988,694,1237,470,1927,646,2468,716,1354,571,1425,530,91374,4905,51964,3408,0,190,0,190,6573,1410,13136,1490,7960,1832,7366,1153,8690,1453,5054,779,3185,673,39410,2637,0,190,0,190,3575,870,7126,1306,3053,829,5250,1028,7527,1008,6044,1037,6835,876,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,517634,11636,299730,8817,132431,5874,0,220,446,355,12388,1624,15639,2076,20092,1932,21898,2136,25469,2610,21701,1718,14798,1560,167299,5758,213,234,409,301,11885,1786,16620,2302,13200,2224,23117,2169,34512,2505,34189,2384,33154,2463,217904,8599,110858,5414,0,220,0,220,1942,602,16172,2187,23379,2628,25824,2408,18766,1955,14042,1284,10733,1512,107046,4995,0,220,0,220,1447,607,14298,1894,12370,1857,17704,1963,22658,2317,22552,1709,16017,1641,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
