GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002MA,B19037A_002EA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006MA,B19037A_006EA,B19037A_007MA,B19037A_007EA,B19037A_008EA,B19037A_008MA,B19037A_009MA,B19037A_009EA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019EA,B19037A_019MA,B19037A_020MA,B19037A_020EA,B19037A_021EA,B19037A_021MA,B19037A_022MA,B19037A_022EA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025MA,B19037A_025EA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028MA,B19037A_028EA,B19037A_029EA,B19037A_029MA,B19037A_030EA,B19037A_030MA,B19037A_031MA,B19037A_031EA,B19037A_032EA,B19037A_032MA,B19037A_033MA,B19037A_033EA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036MA,B19037A_036EA,B19037A_037MA,B19037A_037EA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040EA,B19037A_040MA,B19037A_041EA,B19037A_041MA,B19037A_042MA,B19037A_042EA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047MA,B19037A_047EA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050MA,B19037A_050EA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056EA,B19037A_056MA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061MA,B19037A_061EA,B19037A_062EA,B19037A_062MA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066MA,B19037A_066EA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US30,381133,3389,18886,1606,3104,988,1045,394,1829,655,1415,592,1763,748,2485,649,1729,629,1167,588,666,363,1198,545,1056,597,898,393,381,331,91,101,0,161,59,104,109645,2635,5557,1268,5574,1230,4393,1028,4762,1054,5400,1144,6468,1200,6255,1372,6583,1521,4358,751,10705,1595,13507,1613,15219,1799,10150,1443,4336,968,3314,751,3064,756,150216,2762,10059,1777,7811,1288,6106,1160,6793,1219,7289,1369,7552,1200,7287,1197,7093,1166,6475,966,12259,1602,17115,1628,19346,1783,13108,1338,7103,1066,7086,1204,7734,1166,102386,2178,6548,1192,10070,1495,8878,1320,9026,1308,8132,1278,6860,1041,6937,1217,5808,976,4834,913,8204,1072,8497,1122,7577,1062,4796,797,2316,506,2062,553,1841,526,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,675342,4357,38891,2505,4913,872,2995,924,4118,889,3663,945,2996,791,3257,825,2685,804,2549,795,1749,596,3633,992,3062,860,1932,644,859,484,95,121,385,386,0,153,221737,2827,9814,1602,4962,871,6818,1209,9748,1679,10809,1388,11358,1491,10918,1533,10428,1252,11155,1648,22971,2002,28156,2259,36364,2481,22348,1946,10867,1356,9253,1208,5768,819,248213,2809,9507,1472,7619,1014,7542,1063,9417,1106,9316,1185,10025,1182,11274,1321,10380,1075,9973,1245,23319,1876,28836,2104,38339,2033,29128,1865,14946,1124,15147,1529,13445,1557,166501,2246,10163,1234,15566,1665,14847,1486,14167,1259,11717,1183,10923,1062,9779,1311,8692,1210,8200,1087,13597,1234,15358,1240,14224,1303,8393,889,3796,637,3511,651,3568,665,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,745536,6437,22512,2120,2511,732,2377,670,1467,576,1900,626,1715,717,1645,639,1787,582,864,391,1261,445,1773,886,1780,575,2009,683,1140,656,127,156,114,153,42,69,238338,5589,12553,1833,6043,1377,8546,1872,12249,1916,11199,1952,12267,1598,13476,1988,9834,1594,12500,2089,22017,2267,30808,2244,37629,3069,21389,2160,11650,1739,9146,1511,7032,1117,289604,3995,15504,2111,12445,1899,10705,1536,12879,1914,10038,1644,13139,1706,11478,1748,14058,1949,11709,1483,23969,2301,34947,2498,39112,2909,28677,2266,17435,1785,16983,1601,16526,1849,195082,3160,11331,1623,13991,1453,15192,1829,16658,1894,12737,1300,13611,1808,11686,1583,11896,1390,8133,1038,16579,1579,18067,1754,20302,1890,10379,1226,5407,779,4812,959,4301,857,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,494366,4729,14608,1809,2001,805,947,486,789,400,550,325,1195,581,1228,503,1085,701,1209,591,1032,605,1602,795,1070,570,962,520,789,629,0,182,129,184,20,34,136395,3007,3365,932,4578,1292,3581,1027,3779,1031,4746,1165,5407,1462,4576,1085,5203,1115,3870,979,11399,1592,15542,1927,25309,2144,16034,1816,10400,1494,10866,1577,7740,1246,221858,3157,8091,1351,6154,1041,5560,984,5906,1165,5757,1092,8998,1503,7682,1425,7485,1115,8018,1393,15606,1770,24959,2113,31026,2568,28154,2271,17452,1827,21548,1965,19462,1815,121505,2431,4729,831,9728,1487,8940,1462,9676,1281,9223,1606,7953,1428,5998,875,7147,1181,6022,970,10540,1254,10537,1310,11630,1302,7235,885,3890,875,3785,721,4472,890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2288893,10923,29019,2447,3914,1144,1563,664,1381,558,2265,694,1953,816,2018,781,1578,635,1243,543,1208,493,3337,862,3896,1275,3099,921,874,377,498,376,78,96,114,142,613520,7508,20737,2662,11097,1787,14359,1880,19386,2236,19209,2366,17660,2286,17427,2249,22922,3250,18132,2212,40029,2818,64025,3913,83480,5074,79337,3693,50035,3353,68063,3545,67622,3415,1001359,6509,38136,3170,22320,2371,21407,2059,22769,2080,22610,2600,25954,2514,23064,2160,29816,2333,26318,2104,61499,3674,83321,4189,134453,5495,121785,5136,87177,3962,118542,4421,162188,5180,644995,5614,38546,2640,37760,2960,46823,3276,46326,2540,37118,2518,35833,2521,31131,2293,31709,2300,25178,2297,48493,3152,61030,3493,68042,2933,44659,2621,27303,2262,30102,2262,34942,2393,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,595094,7473,26089,2094,4078,1187,2390,857,2482,942,2644,1041,2227,788,1509,584,2682,986,2075,1211,985,458,710,418,1930,746,1328,769,311,362,224,262,406,426,108,149,164996,5076,13914,2366,7586,1511,7353,1393,9741,1679,8075,1478,8668,1552,9292,1730,9172,1500,7041,1318,13953,1978,17865,2377,20438,2298,14874,2035,6829,1193,6338,1264,3857,943,234134,4782,20832,2550,10634,1655,10799,1639,11265,1958,9401,1271,9071,1506,9958,1485,9859,1816,9820,1297,18081,2078,22210,2160,34205,2497,20696,2255,12212,1547,13353,1543,11738,1363,169875,3181,14680,1792,15808,1914,13260,1735,13380,1610,10690,1300,9241,1300,8888,1249,9578,1369,8426,1471,12504,1509,14757,1711,16645,1521,8670,1258,4856,1023,4124,843,4368,953,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5014859,16641,121912,4787,20683,2314,9428,1702,8277,1237,9216,1256,6898,1084,8655,1456,7888,1376,7594,1366,6085,1282,9047,1255,11010,1596,8634,1442,3878,899,1489,560,1666,615,1464,518,1466754,10278,67961,4011,41834,2834,40595,3444,47430,3349,47619,3858,48798,3337,48214,3718,55704,4081,45831,3398,103728,4485,163186,6299,209070,7562,169989,6614,103090,5650,121356,4887,152349,5648,2045304,9598,111304,4968,65319,3961,58491,4120,61356,4176,63261,3944,70332,3295,59383,3456,70793,3970,63455,3719,133853,5261,197442,6586,280205,7460,230686,6698,155417,5522,185996,6221,238011,6769,1380889,9366,96551,4547,108012,5306,110340,5389,101155,4645,90540,4776,79776,3679,74011,3616,65618,3390,57690,3419,97337,4018,120862,4471,130819,5843,81291,3908,50364,2875,51128,2741,65395,3912,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2734275,11841,105849,5796,21802,2693,9880,1681,8355,1716,9013,1544,8499,1608,8143,1631,7611,1473,6406,1349,5593,1371,7482,1586,6727,1705,4338,1189,912,457,545,343,201,275,342,244,837473,8082,45200,3574,26651,2681,33543,3356,39782,3365,37664,2831,47904,3119,41281,3845,44319,3094,41533,3473,71426,4248,99567,5569,127739,5868,75158,4183,37123,3020,34983,3135,33600,2499,1059465,8104,59000,3681,43411,2919,38574,3006,44076,3042,48483,3378,51204,3542,43913,3284,46947,3679,44960,2908,90753,4073,107470,4426,143911,6091,102653,4804,62483,3988,64070,3704,67557,3715,731488,6309,42344,2692,65623,3951,60513,3956,61099,3639,54184,3391,47334,2827,44870,2464,41191,2635,37337,2453,58753,3070,63431,3478,65384,3229,34578,2495,19414,2062,17902,1792,17531,1468,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,276848,3916,25261,2206,2548,838,1868,809,2401,957,1973,865,1157,484,2596,959,1027,474,1875,645,1880,1107,2062,712,2339,896,2001,769,348,226,819,653,330,398,37,61,89927,2491,2312,691,2247,819,1339,481,1762,489,2825,828,3169,911,4344,1114,4127,934,4591,1074,7384,1384,13990,1678,16343,1596,10100,1672,5853,1316,4868,1274,4673,994,96818,1843,4213,854,2163,510,2408,707,2535,668,3270,718,4271,949,2751,472,3734,698,3198,697,6643,895,9933,1193,16013,1364,12143,1413,7608,1014,7773,1173,8162,1292,64842,1339,4611,804,5349,622,5068,747,5075,938,5954,1190,4007,673,4069,639,2987,719,2905,734,4958,809,5891,948,6008,955,2904,513,1554,387,1175,342,2327,395,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3846130,13901,136817,5290,24436,2358,13402,1522,12204,1362,11662,1640,11426,1229,10409,1450,8425,1376,6507,1255,6304,1243,11397,1950,9455,1540,6813,1616,2368,877,903,368,817,491,289,179,1136410,10169,64471,4172,36206,2987,39491,3324,46909,3570,43484,2872,60886,3759,53695,3511,61104,3739,51170,4051,112290,5242,138522,6172,174426,6347,108651,3805,59728,3656,49779,3371,35598,3108,1554742,8101,94553,4305,57486,3712,60967,3359,64519,3287,59543,3257,68556,3738,61954,4032,65118,3493,63304,3205,124652,4893,170088,5441,229471,6016,158658,5192,95745,3839,93963,4060,86165,4143,1018161,6588,57454,2924,77830,3628,93287,3884,89399,4215,86108,4014,68595,3473,67729,3537,60948,2858,53393,3013,86064,3995,94270,3517,79357,3781,42147,3172,21258,1962,19587,1785,20735,1686,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1129241,5544,55753,3085,9081,1423,4850,1055,4706,978,4003,739,4454,1162,5014,1134,3482,1027,3046,841,2138,530,5362,1176,4383,1015,3185,868,1039,546,327,190,369,270,314,206,348950,4847,17296,1626,12531,1287,12696,1691,16180,1898,17668,1588,19696,2115,17394,1652,17657,1615,16429,1790,32500,2321,46918,2940,50148,2798,32141,2321,15015,1447,12645,1497,12036,1609,423741,4012,30568,2001,21049,1814,18435,1496,17700,1476,17150,1557,19080,1520,17290,1471,19202,1610,16699,1593,35360,2303,46351,2392,56428,2990,38734,2378,22551,1752,22893,1665,24251,2012,300797,2901,18834,1438,25751,2069,27101,1885,25844,1934,22930,1690,19787,1561,19099,1328,15313,1313,14160,1399,25789,1927,24627,1499,26449,1906,12540,1211,7275,992,7914,1101,7384,1027,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1358304,7548,50453,3677,7989,1583,5651,1139,5874,1422,4310,1192,3818,1045,3803,937,3664,986,3369,906,1985,820,3065,924,3758,1048,1731,564,557,347,218,230,542,647,119,184,417605,5985,27280,2623,15528,2411,15003,2068,17889,1877,19881,2199,21688,2411,22161,2722,21976,2437,18775,2579,37662,3797,46428,3840,64305,4395,38300,3104,18475,1955,17143,1774,15111,1666,518474,5517,34776,3471,22920,2338,19145,2156,18941,2082,19528,2298,21262,2056,21503,2082,24134,2587,20916,2108,40535,2572,58644,3376,69643,3426,54375,3567,30128,2574,31949,2601,30075,2157,371772,3787,21573,2100,28759,2392,34554,2169,29226,2577,25264,2253,25145,2059,24153,2263,19932,2151,18604,2135,31119,2478,34112,2448,34130,2151,18153,1559,9619,1287,9083,1271,8346,1070,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4186453,12799,108314,4094,23314,2310,7139,1105,7842,1150,8333,1559,7398,1477,7363,1125,6593,1358,8185,1360,4580,980,9224,1232,8281,1186,5711,1053,2781,731,758,359,241,168,571,404,1161073,9186,53127,3389,35653,2786,34334,2647,38937,3394,42632,3527,52699,3425,47717,3405,55383,3342,49144,3215,103543,5299,145447,4667,190582,6193,126176,4199,69560,3098,66578,3671,49561,3045,1720871,9344,87894,4183,58763,3884,56330,3493,62563,3610,58057,3617,66546,4170,64861,2778,69516,3496,64040,3237,135657,4681,193981,5476,255319,5362,186170,5785,114623,4359,123230,4006,123321,3961,1196195,7560,69364,3576,97979,4196,114914,4674,104165,3848,90411,3714,83971,3293,77228,3504,64672,3205,58041,2798,95117,3210,104571,3363,97264,3817,53369,2993,29504,2158,26760,1737,28865,2150,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,347756,3837,10424,1765,2884,990,1001,397,884,554,520,392,784,523,572,334,335,276,492,461,164,202,1278,633,560,355,604,605,291,307,55,102,0,203,0,203,95381,3176,4721,1151,3390,1094,2876,1024,3779,1070,2771,846,4356,1149,4584,1250,4462,1227,2522,725,9269,1537,10979,1709,13407,1817,9511,1523,6986,1283,6138,1083,5630,1060,147994,2390,10545,1607,5569,1301,5128,983,4676,1010,3846,989,5821,1201,5507,1092,5925,1181,4720,1109,10104,1421,14534,1737,20623,1978,16026,1737,10321,1261,10962,1313,13687,1388,93957,1789,6987,1219,7934,1273,6742,1319,7661,1301,6191,1004,6069,1032,5491,1148,4595,867,4240,923,5500,1035,7084,1220,9300,1160,6106,1213,3321,917,3483,821,3253,686,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1291107,9186,46226,3349,7486,1303,4610,1083,3769,1090,4796,1142,3875,1091,3377,882,4485,1148,3356,894,1618,554,2674,818,3252,860,2079,802,542,452,120,129,63,99,124,173,379053,6190,19535,2279,13903,2321,12126,1939,18998,2497,17902,2374,19809,2478,17839,2215,18383,2311,18661,2174,36028,3157,49278,3489,61534,3822,31045,2689,17363,1986,15907,1843,10742,1396,496436,4824,29145,2501,21873,2323,21840,2489,21405,2123,19717,2068,19036,2024,22319,2624,24104,2489,21577,2256,38010,2575,52783,2861,69948,3514,48102,3211,30627,2796,28616,2645,27334,2330,369392,4309,18364,1752,28136,2260,30292,2453,29487,2557,28547,2123,24081,2496,23680,2623,20023,1903,19619,2346,31111,2118,33939,2249,32559,2642,17251,1942,11598,1412,9496,1305,11209,1679,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,302264,2901,17946,1892,2148,649,1802,637,1897,769,1704,845,1677,520,1178,592,1242,491,1489,550,785,458,1571,674,1203,587,866,395,226,211,79,74,65,135,14,26,91722,2332,2680,760,2452,805,2793,796,4294,977,3907,950,5119,1016,4502,1061,3951,827,4420,795,9301,1378,12508,1587,18378,1786,9061,1195,3627,787,1949,742,2780,689,114773,2163,4845,965,3844,824,3662,792,3796,839,5101,1135,5656,926,4989,979,5509,1121,5182,1042,9681,1181,13988,1366,17179,1510,12908,1381,6371,1025,6276,1067,5786,918,77823,1568,7145,884,8358,1140,5811,915,5683,952,6410,964,5251,694,5060,917,3809,778,3885,840,4412,722,7074,923,6596,875,3191,741,2524,680,991,358,1623,489,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2008853,10453,72000,4053,15302,2037,5634,1328,6195,1474,7509,1384,4660,989,5706,1011,5833,1439,4598,1105,3094,1047,5520,1365,4039,1066,2924,830,623,313,205,144,55,50,103,123,611236,6850,39125,3341,21326,2258,25194,2648,32896,3078,26915,2443,32201,3047,34150,3091,33235,3121,26979,3062,57713,3967,75404,3985,87282,4065,50610,3505,26430,2640,22628,2524,19148,2206,789411,5859,61921,4299,37867,3151,36027,3161,37960,2825,36269,2832,37008,2569,36140,3383,38349,2854,33111,2889,61476,3768,82992,4896,99056,4388,67545,3533,39503,2858,39050,2773,45137,2915,536206,4961,38321,3032,52334,3233,47230,2923,50233,2548,42988,2876,35115,2589,32028,2353,29522,2558,24885,1917,42129,2735,44049,2722,42319,2854,21443,2132,13481,1633,9696,1089,10433,1121,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
