GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009EA,B23002A_009MA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014EA,B23002A_014MA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019EA,B23002A_019MA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026MA,B23002A_026EA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033MA,B23002A_033EA,B23002A_034MA,B23002A_034EA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037MA,B23002A_037EA,B23002A_038MA,B23002A_038EA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057EA,B23002A_057MA,B23002A_058EA,B23002A_058MA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061EA,B23002A_061MA,B23002A_062EA,B23002A_062MA,B23002A_063EA,B23002A_063MA,B23002A_064EA,B23002A_064MA,B23002A_065MA,B23002A_065EA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075EA,B23002A_075MA,B23002A_076MA,B23002A_076EA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US42,8640060,10848,4188874,7086,267213,3551,104530,3364,121,121,104409,3372,83881,3075,20528,1973,162683,3998,330258,2847,249827,5170,316,284,249511,5214,218440,5213,31071,2589,80431,4433,2002986,4782,1774911,7591,2251,626,1772660,7592,1675646,9720,97014,5699,228075,6805,753972,1575,544954,5113,65,108,544889,5126,520291,5589,24598,2003,209018,5208,284989,5360,105247,3457,100705,3435,4542,905,179742,5048,549456,5090,80242,3529,76595,3423,3647,726,469214,4922,4451186,6205,253635,2748,114697,3340,2,4,114695,3340,95673,3224,19022,1931,138938,3813,324684,2008,245533,3648,163,148,245370,3642,224173,4249,21197,2394,79151,3466,1994467,3685,1571171,7968,517,277,1570654,7960,1502495,7956,68159,4144,423296,7621,785942,1604,502891,5301,0,168,502891,5301,485319,5481,17572,1636,283051,5480,310146,5585,90383,4053,86831,3872,3552,835,219763,5271,782312,5472,59032,2725,55993,2746,3039,793,723280,5691,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,721705,4089,344541,2828,23050,1262,7738,1170,0,203,7738,1170,5985,931,1753,700,15312,1541,31382,999,23517,1373,227,199,23290,1385,20370,1457,2920,1032,7865,1268,164464,1671,147147,2582,1996,539,145151,2562,136286,2769,8865,1484,17317,1908,60401,556,41573,2017,0,203,41573,2017,38926,2118,2647,755,18828,1961,21702,1329,9493,1123,9089,1084,404,273,12209,1119,43542,1405,7168,1140,6540,1070,628,354,36374,1410,377164,2374,22065,1141,11417,1134,0,203,11417,1134,8805,1148,2612,757,10648,1129,31028,992,21517,1551,0,203,21517,1551,20236,1621,1281,500,9511,1426,169903,1603,139701,2874,87,100,139614,2870,130456,2891,9158,1553,30202,2459,65820,611,44866,1943,0,203,44866,1943,43304,1958,1562,537,20954,1903,26952,1505,7858,1022,7554,1002,304,223,19094,1623,61396,1577,4012,839,3612,745,400,399,57384,1729,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2676919,6407,1306105,4484,85716,2875,33629,2649,2207,655,31422,2468,24927,2426,6495,1006,52087,2881,110562,2565,86108,3270,5872,1245,80236,3374,68988,3825,11248,1859,24454,2440,626184,3718,551338,5983,9797,1611,541541,6305,517150,6455,24391,2405,74846,4280,214038,1128,144126,3544,68,113,144058,3536,138354,3733,5704,1181,69912,3554,101270,3075,33109,2069,32423,2057,686,295,68161,2738,168335,3112,22204,1722,21524,1756,680,256,146131,3168,1370814,3483,79362,2909,32868,2663,1033,745,31835,2528,25377,2507,6458,1169,46494,2975,100770,2159,74595,2590,1091,425,73504,2655,64942,2881,8562,1586,26175,2395,629404,2541,467802,6546,1279,580,466523,6491,440277,6730,26246,2666,161602,6346,235796,1036,126472,3867,0,200,126472,3867,120602,3846,5870,1201,109324,3658,109361,2787,25774,2557,25140,2516,634,423,83587,3028,216121,2870,13289,1490,13087,1495,202,149,202832,3119,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,582120,1803,290595,979,19733,1256,11447,1364,87,108,11360,1336,9929,1199,1431,570,8286,955,25155,1093,21211,1304,881,487,20330,1311,19059,1303,1271,748,3944,940,137989,1035,128560,1408,1381,619,127179,1533,124954,1629,2225,752,9429,1335,51847,236,41003,1086,32,44,40971,1085,40298,1063,673,422,10844,1088,20682,1037,9064,972,9012,972,52,51,11618,1000,35189,1058,6907,879,6763,872,144,152,28282,1103,291525,1389,18064,1353,10641,919,0,151,10641,919,9908,905,733,365,7423,1286,23859,1261,20463,1371,96,118,20367,1391,19668,1404,699,383,3396,848,130818,915,111887,1969,216,172,111671,1947,109590,1962,2081,745,18931,1781,51334,297,36529,1343,0,151,36529,1343,35977,1366,552,413,14805,1339,20178,1334,6915,942,6776,922,139,143,13263,1061,47272,1237,4735,784,4735,784,0,151,42537,1272,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4137532,5714,2002888,4471,126021,3648,48198,3253,49,60,48149,3247,36546,2965,11603,1868,77823,3523,165815,2983,123775,3946,1786,565,121989,3865,106116,4211,15873,1866,42040,3709,995472,3120,854613,6061,8690,1389,845923,6106,799089,6513,46834,3936,140859,4920,332011,1157,216313,3821,12,19,216301,3817,207564,3824,8737,1609,115698,3983,138820,3387,43433,2741,41757,2709,1676,637,95387,3115,244749,3420,33442,2543,32362,2503,1080,434,211307,3337,2134644,3622,119463,3555,50019,3381,0,198,50019,3381,40010,2949,10009,1601,69444,3624,165258,2887,118985,3873,58,78,118927,3868,107291,4022,11636,1817,46273,2985,1010823,3061,733879,7549,744,416,733135,7487,685476,8231,47659,3640,276944,6718,359554,954,197614,4408,42,70,197572,4405,189562,4393,8010,1304,161940,4410,157040,3459,41540,2763,39752,2620,1788,632,115500,4040,322506,3426,23072,2279,22312,2236,760,336,299434,3299,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15644288,29897,7718190,16524,579475,8176,213170,6974,4925,1150,208245,6942,167137,6428,41108,3558,366305,8484,737194,7398,572142,9114,15986,1947,556156,9203,503212,9141,52944,4466,165052,6949,4099720,12578,3644593,14333,35077,2845,3609516,13982,3465686,13329,143830,6721,455127,11104,1143122,4934,839375,8321,203,170,839172,8314,806004,8705,33168,3608,303747,7283,417999,6275,163420,5018,158167,5028,5253,966,254579,5984,740680,6610,118150,4608,114143,4543,4007,1036,622530,6017,7926098,17456,547954,8284,192110,6202,733,380,191377,6256,158026,5896,33351,2946,355844,8136,693036,5394,483027,8170,2215,808,480812,8192,433036,7803,47776,4121,210009,8160,4052354,10747,2891241,18316,3565,914,2887676,18424,2741029,17519,146647,6358,1161113,16673,1197778,4151,681411,8252,0,211,681411,8252,656972,8069,24439,2681,516367,7846,451180,6211,129503,4979,125530,5025,3973,930,321677,6812,983796,6520,82033,3352,80351,3386,1682,702,901763,6958,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1882247,7246,934674,4540,76736,2196,37987,2225,70,102,37917,2215,31906,2034,6011,1408,38749,2414,105590,1630,85927,2487,535,260,85392,2512,78218,2681,7174,1216,19663,2427,498058,3079,456009,4006,1990,622,454019,3846,437553,4314,16466,2146,42049,2895,125091,926,96546,2153,328,401,96218,2204,93420,2204,2798,781,28545,2038,44348,2116,17063,1521,16863,1522,200,161,27285,1826,84851,1962,12467,1097,12238,1081,229,166,72384,1932,947573,3939,74880,2145,36853,2092,151,173,36702,2130,32481,2246,4221,972,38027,2626,104935,1951,82779,2512,0,184,82779,2512,77844,2618,4935,1116,22156,2319,487660,2481,341696,4754,167,174,341529,4770,327585,4817,13944,1699,145964,4468,129448,1009,78228,2570,240,367,77988,2621,75999,2593,1989,542,51220,2493,48751,2223,12428,1630,12235,1617,193,182,36323,2026,101899,2193,7534,1039,7202,1038,332,215,94365,1948,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494706,1581,241430,964,16811,836,6308,785,0,147,6308,785,5725,716,583,246,10503,1009,22068,677,17132,887,0,147,17132,887,15858,924,1274,465,4936,792,109821,526,98770,1405,380,237,98390,1436,93955,1560,4435,780,11051,1381,45464,324,34207,1013,0,147,34207,1013,32577,1048,1630,443,11257,1019,16716,888,7245,888,7043,893,202,105,9471,935,30550,951,5465,700,5344,695,121,84,25085,1087,253276,939,15463,861,6568,934,0,147,6568,934,5942,910,626,280,8895,961,21448,796,16413,1101,0,147,16413,1101,13989,1175,2424,897,5035,1003,112483,717,92663,1877,16,30,92647,1878,87918,2094,4729,1027,19820,1674,47592,305,32855,1293,0,147,32855,1293,31900,1220,955,438,14737,1310,18109,1105,6695,837,6476,795,219,273,11414,957,38181,1224,4856,787,4789,784,67,74,33325,1173,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4697156,9987,2311328,6479,148373,4361,59986,3275,5128,1443,54858,3265,44553,2986,10305,1503,88387,3832,198494,4110,152724,4286,17788,1814,134936,4627,120563,4441,14373,1886,45770,3553,1185098,5651,1070886,7218,46662,3094,1024224,7721,980803,8358,43421,3222,114212,4863,373867,1305,276399,3670,213,175,276186,3661,266819,4029,9367,1478,97468,3490,145413,3490,61241,3275,59256,3360,1985,555,84172,3583,260083,3465,42058,2427,40411,2371,1647,608,218025,3649,2385828,6268,141483,4088,54541,3237,610,459,53931,3176,45759,2813,8172,1463,86942,3498,186877,3462,139762,4058,3363,868,136399,4145,123840,4351,12559,1762,47115,3540,1158711,4105,898461,6248,6765,1155,891696,6057,854755,5513,36941,3209,260250,6240,394902,1587,253737,4269,110,133,253627,4267,245615,4663,8012,1338,141165,3869,158198,2988,43964,2754,42994,2718,970,336,114234,3012,345657,2552,29358,2202,28512,2256,846,315,316299,2975,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4481505,11208,2226443,7127,130568,3569,45024,3463,956,502,44068,3322,33009,2686,11059,1912,85544,3821,186616,3406,148958,4638,10816,1269,138142,4581,119565,4722,18577,2440,37658,3451,1126079,4448,994646,8045,20447,2202,974199,7852,924020,8397,50179,3484,131433,6252,381490,1374,271124,4761,0,193,271124,4761,260083,4800,11041,1475,110366,4605,149900,3681,53513,2447,51567,2450,1946,578,96387,3460,251790,3563,26751,2240,26047,2230,704,333,225039,3907,2255062,6138,124627,3567,50573,2688,332,248,50241,2695,40538,2398,9703,1509,74054,3487,172456,2481,131326,4174,1647,759,129679,4373,115106,4547,14573,1909,41130,3957,1086054,3749,816489,7898,2037,707,814452,7964,774394,7450,40058,3336,269565,7591,394542,1536,237063,4155,0,193,237063,4155,227637,4352,9426,1332,157479,3869,157560,3893,42827,2985,41917,2984,910,395,114733,4170,319823,3938,24395,2141,23614,2144,781,428,295428,3793,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1424805,2889,694868,1774,42541,1885,12464,1674,0,187,12464,1674,10022,1687,2442,739,30077,1621,56498,1643,39883,2033,43,15,39840,2032,34401,2122,5439,1156,16615,1672,327219,1645,258891,3412,443,281,258448,3370,239684,4059,18764,2368,68328,3406,126398,536,70740,2255,0,187,70740,2255,67153,2123,3587,882,55658,2220,54125,2328,13217,1465,12975,1489,242,170,40908,2316,88087,2275,8735,1379,8567,1357,168,170,79352,2313,729937,2072,40420,2072,14890,1688,0,187,14890,1688,12629,1553,2261,596,25530,2106,55494,1525,35747,2167,58,91,35689,2168,31584,2207,4105,1126,19747,2023,327024,1134,222186,4474,337,428,221849,4492,210177,4907,11672,1618,104838,4262,132306,397,62034,2487,0,187,62034,2487,60496,2395,1538,541,70272,2482,54652,2061,11925,1433,11325,1333,600,467,42727,2179,120041,2040,9168,1220,9011,1188,157,140,110873,2005,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4063161,5065,2002882,3716,124770,2409,64968,2776,49,116,64919,2788,55873,2772,9046,1458,59802,2718,167093,1430,140788,2700,130,179,140658,2745,129148,2594,11510,1595,26305,2309,977939,1918,888253,4502,1598,496,886655,4415,846738,5089,39917,2694,89686,3937,359997,918,259512,3169,49,78,259463,3164,250237,3108,9226,1353,100485,2976,130512,2795,43205,2354,41796,2231,1409,423,87307,2916,242571,2841,30563,1809,29821,1878,742,369,212008,2842,2060279,3320,122371,2169,66866,2684,0,145,66866,2684,60137,2397,6729,1185,55505,2631,162581,1445,134750,2581,0,145,134750,2581,126874,2674,7876,1215,27831,2600,953397,2528,803230,5424,84,81,803146,5426,774952,5507,28194,2201,150167,5493,362298,1013,240087,2973,11,17,240076,2973,232399,3063,7677,1044,122211,3270,134585,2610,39617,2386,38635,2387,982,291,94968,2546,325047,2871,23753,1908,23001,1914,752,301,301294,2852,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,424054,2193,214720,1751,13320,1638,5458,1129,92,116,5366,1107,4785,1069,581,354,7862,1225,20223,1394,17176,1319,883,499,16293,1238,15439,1388,854,446,3047,779,106344,1561,98457,2156,821,379,97636,2213,93503,2127,4133,1324,7887,1232,38752,709,29261,1478,0,190,29261,1478,28733,1449,528,292,9491,1386,15193,1140,6218,927,6182,930,36,45,8975,1035,20888,1105,3198,814,2898,780,300,269,17690,1125,209334,1976,12900,1353,5876,1164,0,190,5876,1164,5206,1038,670,420,7024,960,17882,1069,13522,1166,144,154,13378,1170,12577,1232,801,445,4360,822,100560,1226,80824,2085,171,163,80653,2098,77689,2316,2964,903,19736,2061,37549,390,24405,1501,0,190,24405,1501,23553,1570,852,572,13144,1552,13185,1072,4094,890,4094,890,0,190,9091,967,27258,1164,2635,802,2635,802,0,190,24623,1199,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2041776,18185,947945,10095,72951,2825,10482,1454,0,220,10482,1454,3284,852,7198,1306,62469,2967,96028,3607,52499,3848,78,119,52421,3843,34450,3353,17971,2381,43529,3263,439457,6615,325924,7285,599,470,325325,7252,279371,7846,45954,3744,113533,4715,139522,3249,54771,3292,0,220,54771,3292,47776,3215,6995,1303,84751,4038,68258,3343,11441,1494,10448,1444,993,437,56817,3150,131729,3498,8536,1102,8047,1039,489,348,123193,3527,1093831,11046,69887,3723,11076,1815,8,13,11068,1815,3636,1012,7432,1442,58811,3723,89643,3258,39537,2876,65,44,39472,2878,25986,2617,13486,1820,50106,3303,497153,6680,307754,7367,140,176,307614,7376,255332,7043,52282,3751,189399,6968,173227,3468,48412,2905,0,220,48412,2905,44005,2751,4407,1031,124815,3731,78737,3090,6397,1064,6129,1079,268,171,72340,3041,185184,4172,4457,1028,4228,977,229,231,180727,4161,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
