GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005EA,C24060_005MA,C24060_006MA,C24060_006EA,C24060_007EA,C24060_007MA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012EA,C24060_012MA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020MA,C24060_020EA,C24060_021EA,C24060_021MA,C24060_022MA,C24060_022EA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026EA,C24060_026MA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035MA,C24060_035EA,C24060_036MA,C24060_036EA,state
0400000US35,874753,9652,308048,9040,184092,7546,202316,7324,99077,6070,81220,5528,535307,10826,136014,6464,116205,6327,145353,6737,77252,5719,60483,4858,29507,3348,13831,2000,3955,1089,7482,1693,2357,777,1882,716,64866,3960,37232,2799,11744,1822,11186,1513,1741,707,2963,1061,187363,7651,102063,5882,37745,3672,30312,3003,8333,1501,8910,1517,57710,3384,18908,1810,14443,2131,7983,1550,9394,1438,6982,1265,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9354155,26892,3701349,26962,1908738,22951,2173501,21823,676738,13139,893829,15347,6099912,29019,1971318,19797,1276487,20387,1666138,19311,489427,10988,696542,13325,340969,11658,176356,7418,40677,3652,69752,4555,31674,3217,22510,2383,936857,13498,592837,11847,153098,6210,138604,5557,21204,2739,31114,2559,1417973,18965,736021,12091,303224,9139,228783,7780,62228,3729,87717,4556,558444,11265,224817,6696,135252,6057,70224,3743,72205,4453,55946,4649,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4444989,19787,1606034,17844,786944,14163,1050589,15655,401778,10749,599644,12122,3076229,21546,882302,14641,539078,12029,832193,14134,298193,9920,524463,11306,151609,6830,75507,4283,14873,2197,36563,3461,16101,2039,8565,1369,310838,8858,201230,6642,42661,3554,49731,3865,5378,1078,11838,1857,644979,14347,364874,10995,122989,6299,94666,4579,27902,2805,34548,3389,261334,7847,82121,4588,67343,3550,37436,3222,54204,3425,20230,2111,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,391644,4960,140616,4592,67022,3994,84488,3927,49999,2649,49519,2890,242273,5685,61250,3775,38963,2887,61655,3349,38361,2490,42044,2911,12935,1630,6482,1033,1403,747,2102,411,1959,554,989,311,39733,2809,22176,2131,7924,1283,7120,1361,1067,374,1446,461,62634,3607,33154,2459,13167,2168,9750,1426,3859,904,2704,779,34069,2538,17554,1858,5565,833,3861,934,4753,1017,2336,538,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5437533,19954,1935788,17433,938420,13885,1283384,15052,418753,10450,861188,13018,3859345,20037,1102719,14742,651078,12781,1018847,14284,315280,8440,771421,13824,144285,5903,69681,3716,16667,1932,30980,3080,16226,1941,10731,1364,507956,10834,321344,7836,80234,4759,77029,4322,9576,1698,19773,2409,652491,11257,355415,8314,125236,5454,109896,4602,26040,2140,35904,3277,273456,7541,86629,4572,65205,4022,46632,3292,51631,3626,23359,2529,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1735761,9595,591526,8656,296362,7392,412999,6972,197610,5699,237264,6484,1160164,11217,304162,7263,190982,6674,314877,6657,147138,4803,203005,6364,62810,3956,30056,2688,5866,984,13872,1278,8224,1245,4792,833,115895,4622,67272,3513,20571,1870,19065,1937,3108,676,5879,1144,290067,6204,154269,4604,54520,3192,49531,2718,17194,1687,14553,1747,106825,4548,35767,2769,24423,1857,15654,1698,21946,1942,9035,1138,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1818085,13041,674366,9295,345062,9635,417128,9215,161260,6423,220269,7361,1176839,14548,329050,7221,220236,9134,311517,8173,125465,5788,190571,7435,76113,3682,40259,2952,7539,1379,16723,1813,8114,1524,3478,731,172380,6398,103959,4871,30082,3208,28450,2771,3499,886,6390,1229,250405,7484,148902,5488,46958,3629,36299,2883,8395,1270,9851,1196,142348,7123,52196,3647,40247,4038,24139,2794,15787,1719,9979,1647,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6045924,22280,2229983,19398,1070768,15787,1429177,17750,509884,10730,806112,13968,4230200,23026,1279146,16256,727979,12922,1120404,16478,382457,9341,720214,13324,170100,6455,85112,4170,18062,1943,34042,2842,21642,2018,11242,1545,700507,9211,437152,8859,118542,6257,110688,4308,13021,1582,21104,1713,621523,11414,310863,8116,135247,5363,117062,5535,29487,2578,28864,2085,323594,7094,117710,4527,70938,4411,46981,2938,63277,3242,24688,2046,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,517864,6791,187830,5603,107585,5037,123417,5212,38294,3178,60738,3510,357120,7408,101151,4633,77487,4210,96970,4860,27845,2721,53667,3434,17135,1843,8967,1576,2041,818,3124,790,2220,732,783,366,57251,3588,37090,2462,9336,1576,8416,1515,597,347,1812,643,60305,3514,31342,2365,13333,1844,11114,1487,1490,496,3026,1073,26053,2716,9280,1491,5388,1361,3793,1025,6142,1460,1450,705,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2126949,15349,702616,13138,396170,13110,526495,11477,194400,7506,307268,9481,1488200,17379,381085,9228,268422,10946,418038,10994,148582,6738,272073,8818,72475,4012,33417,2596,10454,1776,15871,2044,7921,1414,4812,1105,127933,6250,78137,4352,17423,2368,22599,2339,3669,1067,6105,1243,325832,11029,176917,8222,68674,4563,50950,4203,13165,2251,16126,2174,112509,5479,33060,3404,31197,2712,19037,2154,21063,2465,8152,1363,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442489,4939,160861,4945,72558,4069,105372,4202,49442,2886,54256,3331,269021,5423,64476,3253,44440,3189,77136,3754,36221,2556,46748,2906,18334,2120,9135,1505,1621,572,3997,1041,2187,677,1394,581,50836,2895,29366,1996,8747,1415,9499,1551,1236,463,1988,871,67953,3172,38695,2593,12309,1417,10305,1295,4669,1129,1975,458,36345,2426,19189,1883,5441,882,4435,869,5129,953,2151,496,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2910656,17649,968427,14028,503037,12763,716072,11402,255856,7332,467264,11115,2020964,18135,531082,11404,335890,10849,560391,10915,178952,6348,414649,10576,71253,4979,35279,3531,6112,1334,15903,2176,9783,1719,4176,1049,214588,6898,133168,5910,30345,2977,36722,2989,4601,1040,9752,1729,396629,10083,206709,6755,81538,4944,66240,3813,19725,2544,22417,2742,207222,7549,62189,4213,49152,3740,36816,3259,42795,3388,16270,2372,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12411323,32696,4386854,34529,2209687,27950,2981424,28697,1338857,18059,1494501,23923,8866435,38916,2624016,25635,1509856,25540,2382592,25635,1051699,15760,1298272,20739,339090,11184,176048,7549,30920,3665,78826,5763,32289,2861,21007,2914,706388,17089,421186,11524,108473,5620,122587,6279,23955,2917,30187,2783,1655230,22392,914558,15907,345000,10251,256596,9961,65654,4126,73422,4954,844180,16393,251046,8044,215438,8646,140823,6255,165260,7812,71613,5119,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1364392,8267,503542,9053,208379,5737,357209,7180,122436,5869,172826,6365,944528,10066,278348,7065,140527,5377,281732,8032,94520,4889,149401,5868,58287,3583,30118,2451,5412,1252,14377,2237,6135,1165,2245,648,96734,4605,56870,3320,12724,1755,18674,1969,3102,909,5364,1323,203059,5740,113535,4250,36242,2841,31863,2832,9801,1811,11618,1793,61784,4052,24671,2352,13474,1916,10563,1580,8878,1428,4198,973,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325211,4574,130587,4057,55303,3159,69572,3125,33652,2140,36097,2636,183496,4109,49870,2645,32152,2344,49271,2582,21379,1992,30824,2547,14921,1543,8276,1305,1130,395,2734,603,2263,554,518,203,48070,2554,31154,2323,7785,1504,6942,1011,1248,380,941,340,48205,3191,29457,2178,7698,1318,7308,1152,1905,545,1837,575,30519,2216,11830,1512,6538,1246,3317,715,6857,857,1977,478,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4039684,17684,1733574,18879,685167,14855,893548,12336,338521,9386,388874,10127,2565005,20315,879509,13709,448065,13202,665463,12279,254441,9152,317527,9171,132097,5175,68374,3336,13025,1759,27664,2746,15359,2144,7675,1372,315790,8072,208805,7035,38531,3128,51015,3026,6328,1628,11111,1762,821030,12291,504718,10590,128851,5461,120120,5478,30064,2566,37277,2992,205762,7204,72168,3953,56695,4240,29286,2507,32329,3352,15284,1906,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3331888,17321,1314070,18344,587832,12851,728723,12670,320706,7361,380557,8213,2200483,17379,701800,11885,386391,10420,545934,10977,246190,7767,320168,8199,132251,7233,70164,4964,13389,2063,27728,2639,14145,1742,6825,1448,264116,7845,163328,6162,39600,2964,45831,3434,5276,1408,10081,1430,532746,11284,299366,8781,95003,5720,77328,4468,30058,2818,30991,3067,202292,8205,79412,4310,53449,3846,31902,2987,25037,2744,12492,1752,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,748143,9012,238216,6666,148958,6030,178196,6791,86163,4197,96610,4842,500855,8896,113750,5037,99727,5596,133909,6267,70008,3815,83461,4801,14631,1871,7582,1415,1554,646,3553,827,1324,507,618,339,58288,4349,30438,3013,11684,1680,12415,1915,1550,618,2201,741,141737,6025,74680,3934,27713,2570,22755,2065,8396,1293,8193,1327,32632,2813,11766,1669,8280,1547,5564,1257,4885,1099,2137,685,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2916863,11692,1021005,14091,503247,8808,650794,9469,245210,5907,496607,10177,2057103,11887,552124,10270,346720,8945,514765,9776,188319,5314,455175,9978,87481,3617,41684,2760,10851,1554,18249,2035,10943,1017,5754,837,267316,6514,165366,5303,44126,2350,41588,2646,4390,794,11846,1492,352842,7621,203682,5973,69208,3130,55207,2848,12723,1222,12022,1382,152121,4339,58149,2419,32342,2215,20985,1760,28835,1725,11810,1226,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,299225,4395,97944,4821,54669,3903,62099,3533,46666,3473,37847,2653,189690,5068,42576,3647,33429,3475,43947,3030,37624,3012,32114,2489,11657,1779,6117,1110,773,358,3080,909,870,465,817,444,19879,2115,11981,1919,3553,902,3058,804,895,520,392,286,59061,3625,31327,2649,11571,1517,9183,1733,4192,990,2788,918,18938,2034,5943,1174,5343,1196,2831,881,3085,768,1736,658,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1043544,12025,326334,8882,215714,7844,300327,8353,104261,6183,96908,5749,639815,10646,157788,7067,124469,6420,221951,7382,59850,4513,75757,4988,31705,3197,14475,2124,4898,1431,4817,1454,5150,1301,2365,809,48972,3282,26639,2524,7421,1315,11753,1730,1153,567,2006,750,226453,7683,101233,5360,53405,3589,48149,3303,14119,2118,9547,1635,96599,4979,26199,2440,25521,2663,13657,1856,23989,2905,7233,1399,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
