GEO_ID,B27022_001E,B27022_001M,B27022_002E,B27022_002M,B27022_003E,B27022_003M,B27022_004E,B27022_004M,B27022_005E,B27022_005M,B27022_006E,B27022_006M,B27022_007E,B27022_007M,B27022_008E,B27022_008M,B27022_009E,B27022_009M,B27022_010E,B27022_010M,B27022_011E,B27022_011M,B27022_012E,B27022_012M,B27022_013E,B27022_013M,B27022_014E,B27022_014M,B27022_015E,B27022_015M,NAME,B27022_001EA,B27022_001MA,B27022_002EA,B27022_002MA,B27022_003MA,B27022_003EA,B27022_004MA,B27022_004EA,B27022_005EA,B27022_005MA,B27022_006EA,B27022_006MA,B27022_007EA,B27022_007MA,B27022_008MA,B27022_008EA,B27022_009MA,B27022_009EA,B27022_010MA,B27022_010EA,B27022_011EA,B27022_011MA,B27022_012EA,B27022_012MA,B27022_013EA,B27022_013MA,B27022_014EA,B27022_014MA,B27022_015MA,B27022_015EA,state
0400000US37,938745,9775,466864,6578,181684,6242,158909,6337,22775,2863,285180,6689,189646,6715,95534,6010,471881,5962,207280,5832,180878,5259,26402,3332,264601,6728,190368,5913,74233,4250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90387,2663,47471,2022,17539,1840,17068,1792,471,339,29932,2407,25863,2378,4069,1102,42916,1900,18236,1969,16848,2032,1388,701,24680,2078,21204,2089,3476,1025,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1079473,8106,537377,5979,208240,6402,191312,6306,16928,2158,329137,7391,254548,6923,74589,4495,542096,4830,237003,6780,220908,6601,16095,1704,305093,6905,256131,7310,48962,3831,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,378626,4531,191090,3227,64787,3819,53384,3315,11403,1398,126303,4105,80092,3292,46211,3220,187536,3533,71726,3183,59533,2982,12193,1456,115810,3894,79874,3588,35936,2609,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,361617,4846,185409,4217,69494,4197,61738,3959,7756,1636,115915,4744,89259,4307,26656,2895,176208,3184,75252,3958,68179,3860,7073,1212,100956,4430,84268,4232,16688,2422,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1204190,8468,602977,5785,243501,7025,225731,6577,17770,1997,359476,8396,279263,7478,80213,5725,601213,5686,273427,7034,252784,7137,20643,2326,327786,7496,272632,7243,55154,4167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,113987,2713,55446,1887,26919,2202,24922,2059,1997,832,28527,1974,21078,1842,7449,1677,58541,1950,32707,2139,30971,2043,1736,632,25834,2229,21896,2170,3938,1121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,452904,6463,227707,5211,87180,4270,75620,4020,11560,1934,140527,5737,92670,4847,47857,4636,225197,4456,96464,4959,82320,4273,14144,2127,128733,5139,93589,4778,35144,3622,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,82729,2520,41596,2001,14437,1457,12894,1250,1543,723,27159,1650,19252,1612,7907,1543,41133,1787,18818,1643,15925,1670,2893,976,22315,1665,17631,1559,4684,950,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,626599,7725,307725,5018,108121,5078,93485,4843,14636,2181,199604,5767,141105,4849,58499,4873,318874,5463,127208,4754,112387,4322,14821,1781,191666,5735,150974,5850,40692,4227,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2671992,14976,1348201,12236,497827,12608,376434,11331,121393,6665,850374,13849,501718,12698,348656,11259,1323791,10589,548607,10187,416198,10081,132409,6451,775184,14055,496754,13478,278430,8537,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,321844,3642,160829,2516,71565,4220,62822,3836,8743,1688,89264,3954,66618,3614,22646,2611,161015,2907,61794,3125,54501,2849,7293,1747,99221,3509,78062,3725,21159,2715,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,64246,1505,32780,1100,13809,1245,13265,1165,544,275,18971,1438,17263,1568,1708,660,31466,1069,13625,1461,12872,1412,753,367,17841,1500,16584,1483,1257,395,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,783716,10016,385913,7067,161797,6505,137297,5935,24500,2935,224116,7306,168130,5463,55986,4794,397803,6575,182144,5684,159443,5679,22701,2846,215659,6599,171602,6191,44057,4069,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,657712,7272,332993,5403,115138,5027,98130,4798,17008,2557,217855,6561,164152,6803,53703,4992,324719,4615,124671,5115,112144,4655,12527,1956,200048,6200,165677,5982,34371,2766,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,168221,4118,85897,2509,32231,2435,28188,2329,4043,1127,53666,2771,40271,2542,13395,1867,82324,2689,34481,2352,32732,2315,1749,607,47843,2535,38810,2258,9033,1642,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,542013,5242,271231,3226,104988,4510,94794,4446,10194,1731,166243,5308,132846,5018,33397,2685,270782,3829,126010,4430,116557,4587,9453,1263,144772,4936,121439,4377,23333,2714,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55938,2642,28817,2011,10046,1529,9283,1454,763,397,18771,1900,14098,1814,4673,1214,27121,1531,10334,1261,9404,1168,930,342,16787,1667,13830,1653,2957,774,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,364281,5739,186188,3599,79725,3737,75165,3917,4560,1017,106463,4261,92448,4183,14015,2428,178093,3890,91059,4268,86397,4121,4662,1151,87034,5278,81720,5197,5314,1466,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
