GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009MA,B27001H_009EA,B27001H_010MA,B27001H_010EA,B27001H_011EA,B27001H_011MA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020MA,B27001H_020EA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US46,697195,963,50737,920,48435,1235,2302,860,103483,893,99324,1382,4159,1203,65735,681,57855,1596,7880,1462,87134,850,74287,1627,12847,1540,78792,481,71705,1225,7087,1205,92985,392,84987,1208,7998,1156,102122,257,95629,1012,6493,1038,64108,289,63796,423,312,259,52099,443,51923,464,176,195,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4818349,3138,305324,4129,293817,4329,11507,1913,682371,4073,651092,5226,31279,3306,429361,1974,363511,4679,65850,4578,588146,2866,476324,6509,111822,5811,610633,1854,516714,5879,93919,5626,692976,1216,593496,5142,99480,5001,677848,813,606849,4094,70999,4003,499462,986,498437,1119,1025,527,332228,1231,331348,1393,880,607,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11506785,8039,737878,6436,691158,7349,46720,3908,1573818,6876,1460553,9914,113265,7006,964591,4218,784720,8125,179871,7884,1504865,4927,1207393,9664,297472,8650,1446663,4421,1231903,9555,214760,8470,1648134,3915,1435533,8103,212601,8108,1669182,2337,1497538,7383,171644,7302,1148925,2248,1142570,2550,6355,1432,812729,2807,811220,3003,1509,691,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2311147,2543,225349,3481,211153,3980,14196,2167,445735,3441,416600,4296,29135,3368,251135,1165,217172,3456,33963,3359,336206,1167,285584,3878,50622,3635,300431,800,267376,2821,33055,2866,247073,664,222041,2823,25032,2749,239437,848,218314,2633,21123,2535,154667,630,154308,686,359,249,111114,687,111083,682,31,51,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578655,1487,33132,1068,32225,1103,907,514,75732,1003,74288,1046,1444,519,60320,315,56993,1043,3327,910,65121,408,56875,1289,8246,1145,66058,395,61861,992,4197,900,86577,398,81406,910,5171,820,92298,430,87836,915,4462,822,59816,259,59683,281,133,124,39601,677,39601,677,0,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5118758,5689,324544,4301,314990,4475,9554,1536,695980,4068,665325,5687,30655,3423,452911,3131,394673,5133,58238,4011,652399,3912,563686,5095,88713,4233,628833,3685,562808,6222,66025,4794,764065,2048,687843,5267,76222,4626,733494,1238,681543,4479,51951,4483,516040,1363,512978,1637,3062,1066,350492,1457,348751,1605,1741,737,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4891191,4382,301074,3018,291128,3387,9946,2012,626976,3266,603771,4417,23205,3122,407343,2215,354503,4634,52840,4136,648113,3202,561262,6410,86851,5792,613385,1603,553652,4776,59733,4968,709290,1756,649073,4467,60217,4313,744606,817,695632,3940,48974,3932,501196,744,498956,1174,2240,948,339208,1061,338641,1106,567,333,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1691120,1838,107763,2101,105338,2272,2425,873,231587,2283,224196,2938,7391,2047,151205,961,128912,2674,22293,2595,194253,1422,156630,3035,37623,3050,210109,726,184272,3178,25837,2921,235319,518,208763,2622,26556,2582,254339,662,234567,2212,19772,2142,181161,595,180937,612,224,173,125384,593,125384,593,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682229,1897,286256,2748,275061,2850,11195,1594,646822,2910,623519,3728,23303,2615,428045,838,386224,3762,41821,3790,561930,1065,501008,4049,60922,3801,551816,768,509056,3154,42760,3090,708306,831,665087,2987,43219,2861,705557,717,664946,2740,40611,2619,446021,740,445213,845,808,395,347476,1118,347162,1116,314,258,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,483950,782,34713,1313,32615,1565,2098,931,72077,1316,68528,1733,3549,1265,44505,623,37923,1350,6582,1153,65830,637,52254,1912,13576,1808,57852,435,49096,1744,8756,1703,63100,552,54079,1382,9021,1392,73139,156,65011,1613,8128,1588,44516,817,44164,893,352,356,28218,863,28218,863,0,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23244,2702,470,366,470,366,0,220,2940,987,2853,972,87,140,1766,896,1306,629,460,379,2813,920,2311,791,502,480,2987,923,2609,859,378,276,4030,1068,3384,993,646,415,3393,958,2898,909,495,394,3203,942,2981,893,222,223,1642,547,1589,567,53,89,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
