GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009EA,B16008_009MA,B16008_010MA,B16008_010EA,B16008_011EA,B16008_011MA,B16008_012MA,B16008_012EA,B16008_013MA,B16008_013EA,B16008_014MA,B16008_014EA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018EA,B16008_018MA,B16008_019MA,B16008_019EA,B16008_020EA,B16008_020MA,B16008_021MA,B16008_021EA,B16008_022EA,B16008_022MA,B16008_023EA,B16008_023MA,B16008_024MA,B16008_024EA,B16008_025MA,B16008_025EA,B16008_026MA,B16008_026EA,B16008_027EA,B16008_027MA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030MA,B16008_030EA,B16008_031EA,B16008_031MA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035MA,B16008_035EA,B16008_036MA,B16008_036EA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041MA,B16008_041EA,B16008_042EA,B16008_042MA,B16008_043MA,B16008_043EA,B16008_044EA,B16008_044MA,B16008_045EA,B16008_045MA,B16008_046MA,B16008_046EA,B16008_047EA,B16008_047MA,B16008_048MA,B16008_048EA,B16008_049EA,B16008_049MA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052MA,B16008_052EA,B16008_053EA,B16008_053MA,state
0400000US24,5609124,1397,4724994,16213,930784,4644,803217,6772,71837,4435,61058,4215,10779,1809,55730,4214,47895,3872,7835,1414,3794210,14309,3631929,13706,86444,4772,74475,3889,11969,2172,75837,4881,67796,4576,8041,1511,884130,16012,434011,11175,15369,1999,7449,1327,1500,645,1163,582,337,247,6420,1334,5012,1142,1408,607,418642,10702,110705,5611,65367,4305,35051,3317,30316,3641,242570,9509,161278,7962,81292,4971,450119,13122,37739,3651,8047,1703,13723,2518,8602,2150,5121,1221,15969,2333,11046,1827,4923,1136,412380,11654,86755,6448,156739,8641,40417,4090,116322,7964,168886,8373,86963,5454,81923,5759,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6379441,1190,5327059,16342,966315,4281,789824,8104,91310,4765,79541,5182,11769,2099,85181,5679,74950,5406,10231,1698,4360744,15345,3949479,16260,236136,6929,163359,6594,72777,4868,175129,6305,156404,5662,18725,2236,1052382,16228,553311,11758,21278,2892,9444,1698,3673,1220,2982,1048,691,394,8161,1594,7034,1572,1127,563,532033,10813,115277,6295,83773,5291,39898,3551,43875,3682,332983,8859,177283,7657,155700,6264,499071,14237,37125,3607,3823,1370,11215,1912,4913,1278,6302,1412,22087,3302,11928,2068,10159,2392,461946,12562,66671,4559,122028,6881,31477,3509,90551,6354,273247,10801,127912,6547,145335,7953,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9340973,2043,8711070,13066,1609499,4843,1471574,6363,61350,3663,50285,3688,11065,1933,76575,5439,66060,5209,10515,1407,7101571,11332,6875816,11917,106607,5960,88445,5580,18162,1863,119148,5301,102140,4815,17008,1717,629903,12395,327085,10209,15175,1845,9516,1250,399,299,309,267,90,119,5260,1420,3862,1113,1398,533,311910,9767,74227,4237,25692,2526,15067,1956,10625,1683,211991,8402,120065,5889,91926,5328,302818,10702,30058,3396,4874,1290,5736,1307,3992,1119,1744,811,19448,2881,11593,2091,7855,1858,272760,9140,42543,3284,71752,4563,20087,2984,51665,3776,158465,7094,67373,3419,91092,6261,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5109770,1970,4686383,12496,897710,4535,791870,6397,47047,3371,38726,3203,8321,1294,58793,4846,47286,4490,11507,1679,3788673,10314,3667121,9588,47922,3292,40202,2798,7720,1617,73630,4465,62735,4129,10895,2252,423387,12180,214482,8702,15900,2364,9458,1736,455,305,306,247,149,175,5987,1410,3940,1240,2047,976,198582,7716,45620,3584,17818,2473,9118,1495,8700,1625,135144,6808,67263,4801,67881,4277,208905,9576,22095,3284,4742,1199,4375,1095,2358,622,2017,962,12978,2674,5437,1298,7541,2236,186810,7737,25806,3085,66989,4289,14625,2335,52364,4208,94015,6444,42700,3714,51315,5390,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,2737525,4700,536920,2532,520590,3091,12704,2072,10619,1949,2085,624,3626,987,2526,732,1100,713,2200605,4093,2163559,5064,25814,3231,17852,2498,7962,1613,11232,1605,8093,1334,3139,855,64547,4312,23340,2616,748,560,274,281,323,467,162,234,161,234,151,175,151,175,0,206,22592,2493,8483,1596,4209,1198,2452,902,1757,767,9900,1756,6530,1433,3370,1004,41207,3641,2878,765,146,172,1829,527,1712,506,117,96,903,492,690,438,213,307,38329,3444,6173,1590,22085,2158,6454,1241,15631,1975,10071,2023,4356,1294,5715,1417,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5691365,2732,5468392,8556,1003421,3472,951327,5215,27167,2586,22263,2722,4904,1509,24927,3558,18372,2692,6555,1972,4464971,8018,4373258,8935,46904,3826,40543,3390,6361,1674,44809,3531,38344,3271,6465,1178,222973,8254,102170,5689,8101,2026,6159,1685,304,248,225,197,79,88,1638,800,1235,707,403,323,94069,4945,24597,2592,13722,1799,7640,1601,6082,1248,55750,4187,34586,3341,21164,2153,120803,6750,8756,1743,1340,715,3279,1105,1646,651,1633,806,4137,1239,2726,1026,1411,557,112047,6180,15596,2382,39609,3734,12990,2145,26619,3463,56842,4331,28129,3178,28713,3201,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963804,1062,940044,2505,163169,1535,158268,1769,2248,768,1804,679,444,316,2653,828,2292,850,361,255,776875,2581,756513,3113,7818,1318,6754,1213,1064,473,12544,1538,11320,1482,1224,390,23760,2411,11410,1523,491,306,491,306,0,161,0,161,0,161,0,161,0,161,0,161,10919,1478,6226,1165,1534,625,1046,512,488,334,3159,881,2505,746,654,418,12350,1747,1187,554,649,462,203,205,203,205,0,161,335,241,254,217,81,83,11163,1562,3939,936,2187,688,1063,496,1124,523,5037,1002,2624,631,2413,749,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1751135,1526,1626497,5762,325522,2687,289618,3234,31191,2091,24480,2116,6711,1226,4713,1060,3656,872,1057,564,1300975,4901,1261498,5007,29465,2225,26104,2323,3361,765,10012,1283,8352,1218,1660,498,124638,5443,43950,3553,2505,794,1512,721,234,235,234,235,0,153,759,406,632,345,127,211,41445,3291,7380,1436,15769,1928,5107,1133,10662,1454,18296,2332,10138,2001,8158,1298,80688,5361,9482,2102,258,171,4990,1300,3451,1076,1539,629,4234,1375,2107,736,2127,1001,71206,4455,4798,1172,45729,3435,7804,1533,37925,3027,20679,2211,7634,1437,13045,2026,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2663364,1265,2113087,11291,461859,3646,324393,5605,121907,5256,106450,4839,15457,2350,15559,2221,13930,2122,1629,676,1651228,10031,1459964,10624,149776,6731,131924,6221,17852,2217,41488,3649,35040,3553,6448,1043,550277,11345,249373,8590,5208,1354,1186,493,1311,645,830,476,481,341,2711,1045,2266,977,445,392,244165,8356,36782,2950,90821,4878,38880,4020,51941,3997,116562,5717,68921,4982,47641,3549,300904,10317,19729,2912,834,399,14062,2249,9295,1856,4767,1284,4833,1487,3682,1328,1151,527,281175,9326,23436,2474,191843,7076,42955,3713,148888,6155,65896,5130,33937,3646,31959,3570,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1261731,777,1182928,4746,196302,1552,186841,2470,3373,856,2975,876,398,259,6088,1756,5379,1667,709,486,986626,4349,956540,4886,9761,1467,7006,1353,2755,790,20325,2106,18123,2062,2202,547,78803,4751,43744,4078,3121,1091,2158,873,55,92,55,92,0,182,908,536,772,527,136,134,40623,3808,13564,1688,4713,1384,2659,774,2054,1227,22346,3062,14387,2065,7959,1918,35059,3320,2781,1055,517,350,739,633,80,140,659,613,1525,785,593,382,932,695,32278,2763,7850,1495,4943,1225,673,372,4270,1228,19485,1936,10971,1404,8514,1464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8406007,1462,6457138,21273,1388556,5696,1038977,9468,217389,6764,191368,7396,26021,3004,132190,7100,120730,6798,11460,1508,5068582,20963,4477351,19554,408744,11842,323751,10403,84993,5270,182487,7917,165775,7791,16712,2001,1948869,21274,1064541,16252,28365,3068,10115,1827,7311,1714,5872,1601,1439,564,10939,1927,9259,1799,1680,841,1036176,16045,207240,8051,280639,8646,126489,6215,154150,5835,548297,12623,332549,10027,215748,8153,884328,16542,63108,4233,9841,1790,27035,2821,16063,2372,10972,1816,26232,3290,18296,2648,7936,1707,821220,15643,89466,6498,394064,12122,72947,4994,321117,11112,337690,10147,164841,7051,172849,7931,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950156,1401,1745297,10125,350686,3924,243956,6713,89453,6163,76465,6240,12988,2182,17277,1806,15493,1749,1784,614,1394611,9115,968766,9487,324903,7244,286164,7097,38739,3627,100942,3179,85089,3201,15853,1595,204859,9879,75295,4680,3152,1285,828,458,1691,1055,1309,1023,382,276,633,623,583,608,50,81,72143,4584,12029,1630,43420,3646,22056,2807,21364,2651,16694,1808,11182,1732,5512,1468,129564,8638,10824,2349,93,109,8876,1988,7445,1844,1431,684,1855,1019,1263,936,592,389,118740,7754,6532,1360,99269,6665,26668,3198,72601,5976,12939,2173,7643,1793,5296,1275,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18563935,2320,14122648,32624,2849985,9687,2092968,13999,429060,10321,352164,10210,76896,5414,327957,9928,239641,8423,88316,5417,11272663,30027,9761333,29836,993452,16193,782350,15792,211102,7154,517878,13592,441847,13058,76031,4605,4441287,32513,2411336,24925,57638,4758,22629,2153,11604,2063,8506,1669,3098,1091,23405,3467,17978,2823,5427,1673,2353698,23776,680411,13251,545284,13605,224828,8906,320456,10159,1128003,15081,537689,12509,590314,11782,2029951,29359,135358,8421,21727,2843,51778,5335,25184,3189,26594,3625,61853,4537,31887,3147,29966,3424,1894593,25716,338157,11602,770021,18435,136970,7450,633051,17585,786415,16242,293201,9639,493214,13017,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9342422,3276,8586717,13978,1637292,5529,1428861,6960,173425,6321,131275,6173,42150,5012,35006,3749,30385,3653,4621,1209,6949425,12472,6733802,12173,146792,6707,121339,5762,25453,3134,68831,4405,59479,4329,9352,1872,755705,13653,268255,10100,14932,2504,7878,1896,1328,633,1137,543,191,269,5726,1446,5203,1477,523,511,253323,9203,66078,4910,63776,5450,38104,3885,25672,2741,123469,6264,77898,5498,45571,4078,487450,12184,36802,3449,5233,1244,21334,2539,15226,2233,6108,1489,10235,1807,7207,1631,3028,951,450648,11665,53299,4179,288750,8565,62462,4534,226288,8485,108599,6441,55541,5100,53058,4578,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,689505,976,665485,2895,115454,1338,111908,1459,1222,640,1131,629,91,101,2324,894,2075,888,249,195,550031,2884,532944,3548,6281,1290,5537,1185,744,440,10806,1290,9029,1168,1777,512,24020,2839,9349,2164,474,359,179,132,0,147,0,147,0,147,295,332,295,332,0,147,8875,2067,3028,714,785,354,278,259,507,304,5062,1910,4183,1549,879,527,14671,2151,1621,883,773,647,9,15,9,15,0,147,839,554,483,451,356,264,13050,1824,2950,791,1491,742,592,475,899,584,8609,1524,3455,923,5154,1309,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10904728,2442,10428666,12228,1912240,5022,1797926,7068,47257,3430,37704,3279,9553,1881,67057,5463,45897,4504,21160,3154,8516426,11574,8278939,14688,111300,5333,85457,4885,25843,2742,126187,5775,101419,4972,24768,2590,476062,12137,239838,9216,14293,2119,9503,1445,807,559,807,559,0,185,3983,1146,3510,1108,473,402,225545,8332,61995,3764,21364,2512,12469,1666,8895,1691,142186,6431,85288,4320,56898,3864,236224,8840,19672,3457,2690,1043,3580,1159,2772,1066,808,588,13402,2743,8078,2215,5324,1383,216552,7944,35186,3275,48152,4229,10891,1867,37261,3362,133214,6611,65065,4899,68149,4897,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3614253,1779,3388921,6909,671051,3067,605839,4392,52969,2944,43643,2975,9326,1664,12243,1750,9964,1510,2279,684,2717870,5524,2616036,6333,65474,3514,53982,3263,11492,1271,36360,2867,30217,2488,6143,1120,225332,6492,73333,3710,3888,1019,1915,710,923,588,550,437,373,366,1050,670,669,415,381,309,69445,3500,16867,1906,22551,2335,10039,1383,12512,1561,30027,2599,17600,1951,12427,1622,151999,5847,13556,2012,899,342,9106,1889,4941,997,4165,1395,3551,957,2079,730,1472,737,138443,5124,12009,1683,91754,3768,19588,2422,72166,3716,34680,3269,17123,2305,17557,2220,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3743771,1765,3352867,10358,607216,3668,494823,5652,83240,4538,65425,4319,17815,2519,29153,3332,25844,3434,3309,897,2745651,9271,2599474,9796,96055,5882,85714,5771,10341,1958,50122,4056,45303,3703,4819,1249,390904,10004,159346,7187,6466,1533,4354,1281,1033,590,856,584,177,179,1079,520,771,433,308,329,152880,6900,38443,3559,35003,3288,15933,2121,19070,2750,79434,5031,42782,3320,36652,3708,231558,10094,18565,2954,2030,791,9507,1893,7470,1749,2037,819,7028,2045,3987,1877,3041,1075,212993,8602,25746,2745,122571,5636,27823,3176,94748,5369,64676,5421,29729,3225,34947,4565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12075749,2550,11260949,17430,1932077,5686,1745498,8799,96934,4484,80281,4916,16653,3014,89645,5030,70961,4440,18684,2008,9328872,14535,8849428,15523,290719,8612,200388,7769,90331,5651,188725,7401,158768,7280,29957,2267,814800,17430,418463,11223,20968,2707,12260,2006,1449,602,997,456,452,353,7259,1657,5831,1445,1428,644,397495,10161,101101,5843,56535,4099,27821,2855,28714,3125,239859,8043,131280,5744,108579,5457,396337,15189,35673,3814,7171,1758,13138,2437,7594,1906,5544,1630,15364,2393,9528,1950,5836,1244,360664,12817,57986,4435,113550,8145,22241,2567,91309,7866,189128,9282,85249,5880,103879,6674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1000317,690,860094,5961,150248,1842,121294,2583,20609,1951,18490,2060,2119,590,8345,1374,7398,1404,947,474,709846,5184,643848,4966,36526,3381,28082,2797,8444,1863,29472,2750,26164,2636,3308,911,140223,5875,72687,4646,2941,1021,2053,924,671,420,453,316,218,222,217,171,217,171,0,203,69746,4270,14472,2022,20716,2405,7752,1843,12964,1502,34558,2740,17684,2335,16874,2072,67536,5171,4510,1442,629,532,2634,1157,1549,788,1085,580,1247,588,484,339,763,439,63026,4517,8189,1758,31361,3581,7745,1683,23616,3088,23476,2985,9630,1761,13846,2183,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4545554,2559,4319063,8213,782069,3664,724664,4132,44755,3070,37061,3057,7694,1735,12650,2125,11681,2073,969,493,3536994,7724,3458118,7546,52361,3472,42349,3475,10012,1820,26515,3229,22662,2786,3853,1288,226491,7769,86473,5759,4488,1306,3168,999,529,534,512,535,17,29,791,441,516,265,275,382,81985,5402,29011,2996,19034,2608,8996,1523,10038,2180,33940,3903,20710,2648,13230,2578,140018,6579,10199,1994,1085,509,4948,1452,3269,1087,1679,873,4166,1390,2269,1101,1897,1001,129819,6175,18879,2336,77119,4736,11640,1979,65479,4963,33821,3796,17582,2346,16239,2636,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,792820,1037,768964,2456,146888,1008,140149,1581,2788,722,2426,693,362,155,3951,1025,3449,968,502,321,622076,2257,599802,2684,6068,1141,5517,1158,551,309,16206,1868,14443,1815,1763,697,23856,2410,11011,2016,1396,679,1029,566,0,151,0,151,0,151,367,330,233,166,134,207,9615,1752,3788,1050,2457,935,1027,646,1430,708,3370,1048,1826,779,1544,634,12845,1886,2254,828,1052,717,189,146,85,62,104,123,1013,405,206,159,807,376,10591,1469,1649,639,2174,714,608,412,1566,645,6768,1212,2377,884,4391,1039,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6150997,2614,5833055,9645,1067311,4540,989453,5714,56538,4116,46255,3919,10283,2026,21320,2908,17849,2580,3471,1074,4765744,8719,4673025,9287,56030,4655,47361,3989,8669,1541,36689,3515,30777,3049,5912,1597,317942,9267,115051,6656,7563,1814,4118,1287,751,529,458,464,293,364,2694,1190,2437,1154,257,167,107488,6048,29336,2938,20179,2972,11479,2030,8700,1894,57973,5050,35533,3661,22440,2956,202891,9391,19108,2953,2954,1273,10509,2331,7497,2055,3012,1125,5645,1340,3180,1004,2465,768,183783,8556,21903,3139,100540,5615,21494,2918,79046,5319,61340,5413,28515,3536,32825,3987,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
