GEO_ID,B05008_001E,B05008_001M,B05008_002E,B05008_002M,B05008_003E,B05008_003M,B05008_004E,B05008_004M,B05008_005E,B05008_005M,B05008_006E,B05008_006M,B05008_007E,B05008_007M,B05008_008E,B05008_008M,B05008_009E,B05008_009M,B05008_010E,B05008_010M,B05008_011E,B05008_011M,B05008_012E,B05008_012M,B05008_013E,B05008_013M,B05008_014E,B05008_014M,B05008_015E,B05008_015M,B05008_016E,B05008_016M,B05008_017E,B05008_017M,B05008_018E,B05008_018M,B05008_019E,B05008_019M,B05008_020E,B05008_020M,B05008_021E,B05008_021M,B05008_022E,B05008_022M,B05008_023E,B05008_023M,B05008_024E,B05008_024M,B05008_025E,B05008_025M,B05008_026E,B05008_026M,B05008_027E,B05008_027M,B05008_028E,B05008_028M,B05008_029E,B05008_029M,B05008_030E,B05008_030M,B05008_031E,B05008_031M,B05008_032E,B05008_032M,B05008_033E,B05008_033M,B05008_034E,B05008_034M,B05008_035E,B05008_035M,B05008_036E,B05008_036M,B05008_037E,B05008_037M,B05008_038E,B05008_038M,B05008_039E,B05008_039M,B05008_040E,B05008_040M,B05008_041E,B05008_041M,B05008_042E,B05008_042M,B05008_043E,B05008_043M,B05008_044E,B05008_044M,B05008_045E,B05008_045M,B05008_046E,B05008_046M,B05008_047E,B05008_047M,B05008_048E,B05008_048M,B05008_049E,B05008_049M,B05008_050E,B05008_050M,B05008_051E,B05008_051M,B05008_052E,B05008_052M,B05008_053E,B05008_053M,B05008_054E,B05008_054M,B05008_055E,B05008_055M,B05008_056E,B05008_056M,B05008_057E,B05008_057M,B05008_058E,B05008_058M,B05008_059E,B05008_059M,B05008_060E,B05008_060M,B05008_061E,B05008_061M,B05008_062E,B05008_062M,B05008_063E,B05008_063M,B05008_064E,B05008_064M,B05008_065E,B05008_065M,B05008_066E,B05008_066M,B05008_067E,B05008_067M,B05008_068E,B05008_068M,B05008_069E,B05008_069M,NAME,B05008_001EA,B05008_001MA,B05008_002MA,B05008_002EA,B05008_003MA,B05008_003EA,B05008_004MA,B05008_004EA,B05008_005EA,B05008_005MA,B05008_006EA,B05008_006MA,B05008_007EA,B05008_007MA,B05008_008MA,B05008_008EA,B05008_009MA,B05008_009EA,B05008_010MA,B05008_010EA,B05008_011EA,B05008_011MA,B05008_012EA,B05008_012MA,B05008_013MA,B05008_013EA,B05008_014EA,B05008_014MA,B05008_015MA,B05008_015EA,B05008_016EA,B05008_016MA,B05008_017EA,B05008_017MA,B05008_018MA,B05008_018EA,B05008_019EA,B05008_019MA,B05008_020MA,B05008_020EA,B05008_021MA,B05008_021EA,B05008_022EA,B05008_022MA,B05008_023MA,B05008_023EA,B05008_024EA,B05008_024MA,B05008_025EA,B05008_025MA,B05008_026MA,B05008_026EA,B05008_027EA,B05008_027MA,B05008_028EA,B05008_028MA,B05008_029MA,B05008_029EA,B05008_030EA,B05008_030MA,B05008_031MA,B05008_031EA,B05008_032MA,B05008_032EA,B05008_033EA,B05008_033MA,B05008_034EA,B05008_034MA,B05008_035MA,B05008_035EA,B05008_036MA,B05008_036EA,B05008_037MA,B05008_037EA,B05008_038EA,B05008_038MA,B05008_039EA,B05008_039MA,B05008_040EA,B05008_040MA,B05008_041MA,B05008_041EA,B05008_042MA,B05008_042EA,B05008_043EA,B05008_043MA,B05008_044EA,B05008_044MA,B05008_045EA,B05008_045MA,B05008_046MA,B05008_046EA,B05008_047MA,B05008_047EA,B05008_048MA,B05008_048EA,B05008_049EA,B05008_049MA,B05008_050EA,B05008_050MA,B05008_051EA,B05008_051MA,B05008_052MA,B05008_052EA,B05008_053MA,B05008_053EA,B05008_054MA,B05008_054EA,B05008_055EA,B05008_055MA,B05008_056EA,B05008_056MA,B05008_057MA,B05008_057EA,B05008_058MA,B05008_058EA,B05008_059MA,B05008_059EA,B05008_060EA,B05008_060MA,B05008_061EA,B05008_061MA,B05008_062EA,B05008_062MA,B05008_063MA,B05008_063EA,B05008_064MA,B05008_064EA,B05008_065MA,B05008_065EA,B05008_066EA,B05008_066MA,B05008_067EA,B05008_067MA,B05008_068MA,B05008_068EA,B05008_069EA,B05008_069MA,state
0400000US13,994651,19709,499412,11758,40811,4092,4369,1254,11080,2120,25362,2997,133183,5442,24740,3043,40860,3210,67583,3675,267454,8847,22770,3299,96228,6143,148456,6252,42159,4126,3866,1282,7405,2009,30888,3418,199957,6968,154295,7257,9827,2103,63718,4993,80750,5463,45662,4663,5134,1484,16723,2749,23805,3233,25338,3240,3943,1354,8382,1981,13013,2288,57964,5167,9432,2204,20923,3906,27609,3391,495239,12199,48257,4157,4491,1180,11729,1976,32037,3511,146109,4678,23362,3277,48049,3473,74698,3829,244103,8902,22941,3732,95513,6250,125649,6319,49522,4732,5254,1834,10379,2605,33889,3449,162379,7124,117469,7180,8438,2552,53907,4451,55124,4777,44910,4944,5045,1522,18773,3116,21092,3336,32202,3806,4204,1213,12454,2388,15544,2174,56770,5569,7914,1949,20827,3632,28029,3526,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,250272,9722,106107,5401,6072,1367,727,393,1040,526,4305,1196,77660,4472,7353,1504,18861,2671,51446,3480,5624,1331,424,437,968,442,4232,1178,455,303,0,181,0,181,455,303,3921,1199,2883,1073,206,323,218,196,2459,999,1038,525,0,181,373,257,665,458,1248,612,218,293,377,307,653,326,16751,2828,3138,1054,8340,2202,5273,946,144165,5969,4330,873,263,239,990,416,3077,682,118573,5798,12769,1702,30059,3426,75745,3901,4616,1083,616,517,1039,467,2961,806,431,266,49,90,22,51,360,255,2728,917,1557,681,145,234,325,244,1087,526,1171,582,233,328,119,139,819,436,1457,540,189,234,573,349,695,286,16646,2523,2953,1013,8158,1899,5535,1186,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,97353,5953,48948,3613,4010,1075,309,242,1053,717,2648,840,8512,2093,2228,925,3772,1729,2512,634,33052,2750,1793,845,8933,1786,22326,2331,252,270,0,190,0,190,252,270,30770,2606,30263,2644,1270,736,8286,1759,20707,2262,507,489,263,267,58,75,186,241,2030,777,260,218,589,417,1181,585,3374,862,432,202,535,337,2407,782,48405,3802,5506,1019,671,384,919,481,3916,878,11217,1686,3038,1175,3963,1180,4216,1106,26130,2600,2126,934,8649,2323,15355,1717,0,190,0,190,0,190,0,190,24580,2642,23834,2682,1231,647,8481,2342,14122,1761,746,686,481,524,0,190,265,275,1550,779,414,249,168,151,968,681,5552,1549,424,293,1026,788,4102,1207,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1784403,19955,893701,10917,172841,6105,13077,2133,41184,3618,118580,4723,251887,5586,48526,4236,69803,4528,133558,3801,427772,8204,23029,3413,104231,6174,300512,6734,12056,2354,555,426,3325,1479,8176,1729,389831,8434,366221,8531,16581,2974,87732,5814,261908,6727,23610,3232,2108,949,6356,1478,15146,2653,25885,3525,3785,1187,6818,2021,15282,2648,41201,3677,7636,1696,13884,1990,19681,2562,890702,12533,195845,6332,11014,2132,47685,3836,137146,5780,278425,5851,49168,4104,78394,5135,150863,4530,379712,7432,16937,2313,101313,5805,261462,5969,12845,2202,907,685,1872,935,10066,1845,337658,7797,312292,7368,11013,1697,84470,5470,216809,6420,25366,3073,998,562,6878,1683,17490,2318,29209,3185,4019,1213,8093,1919,17097,2484,36720,3774,9380,1960,11575,2051,15765,2101,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,319580,11881,160873,7138,18055,2473,1504,615,4214,1124,12337,1866,52610,3249,16647,2882,18079,2148,17884,2060,76687,4292,6504,1981,30283,3094,39900,3518,3009,1125,366,226,534,302,2109,1050,70465,4166,59364,3908,3824,1361,24061,3165,31479,2920,11101,2759,1419,951,4575,1372,5107,1501,3213,813,895,490,1113,545,1205,550,13521,2546,3680,1392,4797,1315,5044,1203,158707,6662,23027,2550,1674,548,4771,1225,16582,2056,58309,2750,17302,2344,22686,2246,18321,1903,65537,4366,5778,1750,26846,3553,32913,2846,3061,1128,315,273,726,677,2020,861,56383,4097,47055,4090,3014,1278,20798,3326,23243,2432,9328,1800,1256,909,2876,1020,5196,1167,6093,1584,1193,594,2446,1059,2454,993,11834,2158,2222,966,4635,1548,4977,1091,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,153321,5982,80493,4213,10187,1832,1848,694,2627,962,5712,1308,30430,2623,14815,2545,5498,1374,10117,1268,30617,2236,2855,993,9585,1422,18177,1951,728,448,19,38,111,157,598,440,28302,2192,22458,2061,1639,669,6925,1321,13894,1818,5844,1359,689,677,2265,635,2890,1041,1587,725,508,438,284,244,795,435,9259,1602,3017,1127,3717,967,2525,762,72828,3213,9451,1536,1868,872,1775,675,5808,1079,28494,1915,11250,1943,6381,1411,10863,1437,26115,1826,3226,1136,8467,1424,14422,1653,831,680,40,68,422,470,369,384,23171,1584,18766,1589,1581,799,6413,1268,10772,1329,4405,1137,395,372,1511,635,2499,1047,2113,745,1210,551,121,147,782,420,8768,1952,2119,912,3888,1466,2761,825,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,204420,7124,104786,3972,5678,1093,681,370,1276,585,3721,922,29002,2204,7637,1537,7941,1317,13424,1553,60169,3273,5361,1455,20665,2520,34143,2618,1313,649,146,206,193,151,974,607,55863,3058,49522,2795,4150,1245,16168,2131,29204,2314,6341,1566,935,587,3147,1182,2259,738,2993,1291,130,144,1157,827,1706,801,9937,2112,3262,1330,4117,1565,2558,756,99634,4569,9126,1363,1285,698,1367,629,6474,999,32031,1965,8576,1426,9052,1507,14403,1439,50927,3720,3945,1325,20572,2269,26410,2350,850,381,273,247,287,217,290,215,45854,3344,40425,3038,2316,983,15985,1926,22124,2142,5429,1493,630,420,3011,1027,1788,721,4223,1452,726,579,1289,775,2208,937,7550,1837,2141,1012,3021,1278,2388,733,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,162040,6644,86038,4673,9791,1658,420,250,2906,943,6465,1377,24593,2680,7586,2141,7644,1338,9363,1347,37658,2661,5807,1388,19641,2105,12210,1940,6499,1559,1645,849,3117,866,1737,871,28191,2575,20570,2612,2173,824,11352,2030,7045,1563,7621,1604,1417,746,3710,1141,2494,830,2968,1173,572,444,1462,962,934,473,13996,2382,2980,1321,6291,1465,4725,1222,76002,3670,12845,1799,1153,539,2507,659,9185,1454,26678,1999,6781,1813,9899,1652,9998,1284,25660,2046,4535,1204,13665,1695,7460,1310,5902,1395,1463,761,2963,882,1476,567,17296,2051,12785,2078,1913,925,6795,1415,4077,1115,4511,1192,1032,687,2718,885,761,360,2462,943,127,116,1189,801,1146,434,10819,2181,2529,1231,5059,1317,3231,1067,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,194277,6862,102715,4938,6401,1347,1062,474,1338,662,4001,1089,31696,2378,6719,1602,7832,1681,17145,1896,58038,3883,13361,2530,24448,2375,20229,2499,5505,1647,1247,903,2228,972,2030,635,47220,3870,22057,3224,5552,1802,10706,2128,5799,1345,25163,2928,5910,1548,9284,1592,9969,1798,5313,1625,652,402,2230,1023,2431,844,6580,1414,1457,703,2547,962,2576,694,91562,3958,8804,1387,1678,649,669,336,6457,1172,31674,1925,5278,1211,8607,1611,17789,1835,45698,3128,9475,2028,17078,2595,19145,2241,5556,1551,1104,718,2018,1108,2434,614,36421,2859,12265,2244,2396,1234,5567,1421,4302,1368,24156,2675,5613,1608,8392,1880,10151,1621,3721,937,362,258,1101,599,2258,720,5386,1414,156,164,2685,1244,2545,868,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,49686,3546,21548,2175,5172,1035,614,329,839,362,3719,851,5864,1172,2001,958,1888,941,1975,621,2700,776,930,484,714,401,1056,408,1000,423,274,226,341,258,385,173,1360,586,883,534,460,399,240,253,183,139,477,406,67,109,86,121,324,321,340,250,129,150,47,79,164,120,7812,1404,1506,707,1906,717,4400,1015,28138,2385,6732,1114,554,304,1006,420,5172,985,8261,956,2135,892,1903,805,4223,984,2597,821,553,425,1046,504,998,503,806,583,351,345,409,334,46,75,1246,502,624,390,30,38,342,372,252,178,622,362,61,99,211,210,350,311,545,296,111,178,84,59,350,247,10548,1548,2699,1067,2052,739,5797,1026,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,890439,16540,431359,9613,39860,3282,4236,983,7183,1413,28441,2716,136949,4290,22329,2988,38015,2800,76605,3475,178741,6079,21092,3548,70913,5085,86736,4480,29353,3785,3171,1389,7106,1502,19076,2590,117044,5772,23197,3731,2884,1186,11124,2997,9189,1734,93847,5048,11545,2670,40845,3601,41457,3353,32344,3248,3492,1456,11838,2304,17014,2190,75809,6132,15117,3060,28451,3333,32241,3585,459080,8530,53209,3464,5018,1240,9432,1697,38759,2815,158125,4233,26814,3612,48098,3433,83213,3321,168886,5764,18972,3044,61015,3930,88899,4320,37547,3743,2969,1174,9300,1739,25278,2955,94433,4546,15350,2279,1898,926,6837,1457,6615,1430,79083,4136,9799,2024,33213,3095,36071,3360,36906,3749,4306,1190,11665,2071,20935,2816,78860,5417,14200,2231,35310,3862,29350,3222,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1060281,16414,516382,9945,111640,4918,11461,2293,17578,2115,82601,4295,156073,4553,35029,3165,42663,3296,78381,2993,181624,7061,26795,3640,66868,5466,87961,5292,77626,5394,12454,2827,22672,3067,42500,3911,52157,4280,5140,1322,690,461,1790,763,2660,1009,47017,4113,7891,1693,19226,2750,19900,2670,51841,5254,5760,1521,23180,3373,22901,3172,67045,4520,14292,2621,20869,2882,31884,3043,543899,10435,118517,4904,12795,2390,17407,2240,88315,4232,167679,4442,38107,3622,51900,3834,77672,3316,188415,6820,25993,3350,66318,5512,96104,4666,89819,5772,12945,2122,25675,3608,51199,3853,41827,4113,4778,1320,248,188,2467,868,2063,897,37049,3915,5093,1383,14823,2302,17133,2398,56769,4684,7707,2105,23353,3095,25709,3142,69288,4392,11845,2226,23252,3045,34191,2436,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,636569,12624,310111,8046,56527,3674,6087,978,10479,1432,39961,3166,156053,6252,36627,3723,40847,4502,78579,3925,65194,3699,8881,1805,19117,2372,37196,2340,6752,1478,1018,529,812,336,4922,1359,52043,3584,43800,3823,4472,1152,13161,2192,26167,2325,8243,1850,1835,1062,3525,907,2883,785,6399,1189,1556,716,1619,599,3224,866,32337,2844,5411,1387,9159,1730,17767,1751,326458,6946,69524,3881,6708,1305,12306,1988,50510,3268,162899,4575,37853,3608,48839,3677,76207,2871,57360,3314,4973,1236,22873,2472,29514,2458,5716,1109,1153,924,1299,537,3264,832,43941,3259,37466,3022,2029,679,15807,2123,19630,2401,6475,1138,457,312,3527,862,2491,718,7703,1180,1334,591,2240,586,4129,930,36675,3490,5048,1415,8053,1782,23574,2488,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,428057,12558,207983,7176,21960,2386,3004,954,6126,1206,12830,1809,75923,3919,16515,2647,18798,2181,40610,2546,56737,3343,5333,1325,23819,2863,27585,2834,3046,1222,761,682,869,497,1416,634,43941,2850,35722,3190,2015,791,14943,2324,18764,2356,8219,1560,844,501,4085,1119,3290,855,9750,1599,1713,833,3922,1069,4115,1424,53363,4304,10542,1987,22033,3131,20788,2332,220074,7474,24480,2052,2878,765,6211,1090,15391,1438,86675,3703,16423,2548,24543,2558,45709,2317,53038,2823,6592,1866,20014,1896,26432,2102,2960,1096,233,204,647,376,2080,957,39454,2860,30006,2522,3042,1194,11878,1534,15086,1680,9448,1731,1288,788,3777,866,4383,1057,10624,2183,2029,1417,3712,1052,4883,968,55881,4316,12133,2620,22222,3048,21526,2385,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,65150,4334,34322,3363,2930,1009,282,380,188,180,2460,902,8717,1840,2163,985,2408,870,4146,1091,20534,2013,3391,969,10149,1668,6994,1098,1584,590,505,430,110,145,969,474,17734,1798,14053,1654,2019,729,7328,1543,4706,918,3681,1213,504,469,2063,835,1114,606,1216,772,363,367,648,467,205,200,2141,812,352,261,473,445,1316,673,30828,2546,4304,1082,627,392,507,335,3170,823,11890,1637,2203,761,2482,921,7205,1492,13377,1659,1609,773,6649,1165,5119,1303,1565,638,378,354,315,287,872,573,10649,1579,7966,1405,964,405,4526,1144,2476,916,2683,828,267,372,1242,486,1174,525,1163,537,0,206,566,410,597,371,1257,475,93,148,57,95,1107,428,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,225122,8343,108887,4957,19190,2219,1809,655,5808,1265,11573,1979,40852,2500,10391,1700,11878,2062,18583,1821,34944,2753,6821,1988,11083,1792,17040,1985,3639,1070,882,771,927,571,1830,632,28266,2613,19843,2420,3078,1280,5862,1265,10903,1719,8423,1992,2142,1176,3294,1004,2987,896,3039,979,719,357,1000,536,1320,654,13901,2511,2132,783,5938,1720,5831,1282,116235,5276,22899,2526,1986,674,5256,1434,15657,2059,46889,2701,10007,1610,14097,2050,22785,2142,32342,2554,3220,1119,12704,1985,16418,2063,2618,1050,491,508,850,527,1277,616,25985,2430,19229,2174,2098,917,7411,1392,9720,1642,6756,1486,320,275,2973,962,3463,1160,3739,1083,311,233,1470,776,1958,725,14105,2651,3005,1114,5268,1725,5832,1319,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23882,2415,10127,1478,2692,760,262,288,282,188,2148,686,3071,787,1346,601,944,439,781,347,2429,666,178,173,791,480,1460,512,63,88,0,161,63,88,0,161,1910,655,1490,605,120,147,445,382,925,471,420,315,0,161,135,199,285,289,456,327,58,81,148,163,250,244,1935,626,166,115,650,423,1119,457,13755,1677,3910,798,242,158,447,246,3221,738,3602,1000,932,494,1020,575,1650,666,3095,741,322,248,1107,558,1666,514,112,101,0,161,69,87,43,58,2264,659,2088,676,212,214,787,510,1089,425,176,166,9,18,151,163,16,28,719,350,101,114,100,117,518,306,3148,873,298,302,406,259,2444,741,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
