GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US47,1659797,14297,14500,2033,5680,1187,1893,839,1371,562,1132,507,4122,967,302,287,147728,5200,70473,3688,26153,2049,14630,2057,10821,1624,24189,2503,1462,571,990710,10719,564314,9555,122218,4910,84459,4174,49729,3076,160264,6235,9726,1651,506859,5634,307935,6189,47602,2808,33710,2162,25178,2007,87878,4596,4556,1019,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5674241,28289,52269,3904,21663,2565,6531,1421,5492,1316,2799,875,13620,2571,2164,883,580470,10473,292770,8589,97982,5290,60200,3920,36978,3342,89260,5139,3280,887,3570910,21136,2071023,17736,462822,11102,284689,8728,176794,6969,544976,12089,30606,2638,1470592,12274,870575,10325,147875,4946,105897,5104,75124,4033,259827,8201,11294,1605,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,635163,6737,8407,1328,2992,755,1528,525,698,367,861,428,2223,718,105,109,93124,3547,36693,2261,19528,1994,16654,1732,7764,1262,12204,1649,281,273,385902,5915,208396,4945,57008,3320,34212,2774,22238,2141,61054,3452,2994,1031,147730,2783,92323,2748,13658,1472,9379,1209,6781,1035,24757,1999,832,368,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180184,3423,1219,475,244,145,104,145,255,201,191,200,425,290,0,147,13532,1248,5393,870,2586,700,1779,561,1065,405,2678,687,31,53,112753,2547,52747,2565,15568,1362,11474,1173,8209,985,24339,1842,416,206,52680,1735,21680,1286,6821,936,4625,772,3285,629,16113,1205,156,119,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2014812,16640,12054,1652,4936,1122,1194,400,1705,606,1008,575,3064,733,147,112,185998,6107,77707,4606,34269,3149,23189,2152,16995,2281,32873,3461,965,427,1245927,13232,657520,9168,183303,5430,120172,5696,70954,4270,207818,6397,6160,1260,570833,6390,330216,5964,55212,2801,39683,2301,30486,2162,112288,4106,2948,756,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1654620,12782,11222,1599,4317,1128,960,375,1347,588,903,540,3181,786,514,429,148120,5504,57102,3845,29837,2322,20729,2111,12763,1840,27025,2497,664,476,1027146,10227,506787,9003,150302,6390,106949,4332,68811,3607,186238,6942,8059,1343,468132,6260,255144,5386,46952,2446,38020,2934,24404,2041,101232,4236,2380,611,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530755,7300,4482,1021,2534,789,450,296,545,331,8,17,935,436,10,18,42264,3139,26409,2471,5801,1124,2710,842,2512,694,4476,1254,356,277,302509,4884,207414,4640,29268,2288,19106,2114,10700,1348,32365,2424,3656,917,181500,3693,124692,3331,17090,2091,10569,1358,6572,1151,21519,1931,1058,316,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1536893,11259,11981,1492,4883,994,2350,742,1389,549,605,230,2732,614,22,27,157244,4503,78438,3236,26429,1943,18586,1814,11948,1679,21082,1765,761,324,942083,8322,499525,7382,144507,4102,90929,3129,54196,2521,147737,4086,5189,1004,425585,5089,212938,4457,52699,2786,35993,1634,25824,1709,95426,3221,2705,588,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155617,3486,2098,662,783,463,450,327,195,210,222,284,403,320,45,97,19260,1990,9682,1384,4261,1182,1771,658,1386,682,2114,723,46,84,91549,2926,57017,2515,10708,1651,6806,1216,5203,1202,11361,1803,454,297,42710,1791,27987,1722,3945,1024,2704,795,1627,512,6220,1179,227,195,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,837840,10343,4431,1052,1238,567,586,372,279,264,136,146,1101,568,1091,486,48913,3544,16707,1842,7753,1540,4974,1039,3746,1035,14227,2001,1506,626,471065,8557,225109,6462,52516,3160,34555,2634,25846,2639,107707,4995,25332,2210,313431,5086,193908,5094,22779,2177,16532,1720,11772,1609,60859,3776,7581,1318,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
