GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002EA,C16010_002MA,C16010_003EA,C16010_003MA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007MA,C16010_007EA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016EA,C16010_016MA,C16010_017MA,C16010_017EA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022EA,C16010_022MA,C16010_023MA,C16010_023EA,C16010_024MA,C16010_024EA,C16010_025EA,C16010_025MA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030MA,C16010_030EA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035MA,C16010_035EA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US34,6127931,1949,669926,12752,311036,10065,97902,4897,167114,7332,46020,3464,358890,8940,189852,6008,105052,5085,63986,3985,1729723,19403,1033260,14192,696529,13487,222721,8203,114010,6401,696463,13254,539441,10779,82736,4888,74286,4228,1437014,17717,1039101,16885,753649,13606,166628,6088,118824,6660,397913,9543,309693,7987,39579,3487,48641,4106,2291268,18347,1782966,17783,1259557,14345,126772,6748,396637,10167,508302,9417,366503,7678,24770,3054,117029,5676,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1373822,3505,217112,6903,96639,5700,23541,2651,64261,4852,8837,1280,120473,5559,40485,3494,64277,4079,15711,1334,362284,9783,197169,6798,112095,4935,66784,4665,18290,1572,165115,6256,95629,5292,55787,4404,13699,1844,431492,10210,275844,8873,189682,7460,64869,3918,21293,1982,155648,6006,108827,5351,37813,3056,9008,1186,362934,7527,240401,7153,186351,6623,35365,3018,18685,2286,122533,5286,95054,4291,17422,1952,10057,1720,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13539612,4821,1930575,21319,825991,16170,285800,8381,359566,13651,180625,7177,1104584,16369,539387,11419,321076,8152,244121,7362,3599907,27257,2040925,21262,1396879,16202,355508,11453,288538,9648,1558982,17607,1184736,15768,179123,7809,195123,7135,3341148,24037,2324600,22350,1737731,18538,322055,9834,264814,8371,1016548,14873,792766,13275,101608,5408,122174,6728,4667982,27027,3617044,23009,2692415,22506,274133,11136,650496,14201,1050938,13882,782779,12329,58137,3494,210022,6731,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661937,8478,902726,15394,391509,12757,228009,8808,144045,6415,19455,2669,511217,12149,447734,11133,46144,4047,17339,2381,1772285,17356,990781,14293,889827,14107,72109,4893,28845,3027,781504,12558,742170,12024,23405,2589,15929,2096,2074362,18747,1402534,17282,1306379,16765,56938,4282,39217,3734,671828,11674,639274,12454,16864,1944,15690,1946,1912564,21200,1414526,17153,1278289,15928,43145,3295,93092,5406,498038,10321,454667,9310,11181,1750,32190,3172,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478850,1774,37266,2363,15407,1789,12790,1680,1120,604,1497,698,21859,1478,19060,1463,332,213,2467,672,133393,4215,82553,3904,79254,3686,810,492,2489,910,50840,2405,48507,2390,550,382,1783,517,176875,5220,131281,4670,125897,4632,1477,591,3907,985,45594,2410,42657,2265,513,347,2424,1077,131316,4263,104140,4180,98717,3809,944,507,4479,1047,27176,2035,25529,1988,147,112,1500,512,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7857460,5100,836031,14533,305917,9423,251288,8814,26072,3065,28557,2626,530114,10972,476044,10299,18899,1950,35171,3172,2666563,21011,1485278,16165,1425839,16206,24349,2739,35090,3218,1181285,13719,1137900,13998,12452,1907,30933,3132,2262648,19901,1576870,17781,1506477,17528,27343,2893,43050,3667,685778,10857,653296,11114,10641,1542,21841,2369,2092218,17691,1601674,16226,1461391,16506,25790,2618,114493,6164,490544,9762,444974,9295,5510,1051,40060,2612,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529885,3184,321930,6924,140110,4867,88487,3980,44428,2497,7195,1404,181820,5084,152948,4912,22958,2009,5914,1059,801435,10199,451171,7955,409703,7735,30351,2830,11117,1694,350264,6598,333039,6475,9644,1317,7581,1349,795152,11275,518489,9000,485035,8595,19443,1781,14011,1858,276663,6827,262521,6312,6233,1144,7909,1229,611368,10349,450051,8524,416876,8222,9805,1336,23370,2006,161317,5688,150624,5378,2673,617,8020,1359,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746957,3516,283446,9462,141216,6844,67599,4360,64500,4993,9117,1622,142230,6427,104382,5265,22161,2450,15687,2244,666778,14404,356032,9825,300291,8656,38526,4078,17215,2305,310746,9806,283783,8811,14180,1995,12783,2037,950487,14692,605158,13266,542475,11378,32746,4092,29937,3180,345329,7457,325024,7186,7950,1278,12355,2165,846246,13703,597012,11407,523174,10356,22933,2647,50905,3351,249234,7605,224300,7543,6246,1228,18688,2455,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8858865,4222,934968,15866,347266,9640,226681,6531,69326,5549,51259,3744,587702,11601,464028,10294,61246,3445,62428,3748,3220327,21929,1787800,18478,1644234,18142,79661,6075,63905,4163,1432527,12285,1343298,12647,40338,3001,48891,3811,2135845,18235,1494241,15121,1380267,14859,50997,3840,62977,3830,641604,10591,593402,10239,21142,2117,27060,2555,2567725,22205,1973268,18765,1759325,17300,45404,3062,168539,6424,594457,10911,530848,10660,11702,1983,51907,3925,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,725871,1262,103245,4988,42672,3225,19499,2354,13744,1620,9429,1572,60573,3572,36594,3180,11451,1633,12528,1787,208366,6977,125110,5478,98867,4501,15110,2222,11133,1828,83256,4502,69752,3807,4570,1119,8934,1451,193366,5885,139769,5101,114883,5125,14249,2551,10637,1651,53597,3513,47792,3349,2829,928,2976,684,220894,7010,172547,6106,148786,5586,8172,1555,15589,1973,48347,2940,41151,2652,1465,486,5731,1187,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3260929,4938,451966,12762,172109,8501,130954,7309,37364,3566,3791,896,279857,9559,259514,9101,15678,2413,4665,947,989223,13264,560615,12974,526170,12325,24632,2967,9813,1753,428608,10818,412067,10681,9883,1847,6658,1570,962767,13099,637616,11060,610063,10868,15144,1825,12409,1969,325151,6976,312811,6786,6565,1587,5775,1128,856973,14060,607581,13022,567952,12237,12986,2188,26643,2921,249392,8174,233155,7923,4581,1068,11656,1731,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555488,2208,46374,2480,18796,1866,15261,1651,1395,680,2140,565,27578,1837,23056,1708,1508,719,3014,645,170122,4868,107916,4175,103162,4023,1630,535,3124,863,62206,3246,58603,3076,800,422,2803,647,184776,5180,136644,4602,130658,4298,1471,745,4515,1000,48132,2324,45282,2168,436,221,2414,843,154216,5368,121813,4401,116827,4384,1330,597,3656,782,32403,2459,31101,2408,220,162,1082,346,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4425073,5132,628991,12041,224820,7884,168301,6662,45888,3725,10631,1945,404171,10068,376880,9324,17157,2039,10134,1657,1473547,15788,826082,13409,780278,13141,29258,3803,16546,2304,647465,12624,624414,11971,10674,1597,12377,1970,1204228,17175,813405,14043,776919,13771,16825,2496,19661,2834,390823,9510,374496,9539,6594,1167,9733,1661,1118307,16249,836513,14041,776088,13629,17116,2087,43309,3325,281794,7612,262109,6831,4473,1057,15212,2115,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17087888,8810,3045695,30634,1570139,25686,356558,12313,1144735,22862,68846,4511,1475556,19466,553043,11723,856837,16036,65676,4769,4298854,34427,2625222,31387,1645910,24563,878207,17339,101105,6719,1673632,18463,1225450,15611,383562,11835,64620,5363,4994310,34614,3485323,29562,2566607,28547,774517,15268,144199,6216,1508987,16180,1189010,13126,253607,7663,66370,4722,4749029,36165,3619354,29180,2701659,23879,485346,11623,432349,10626,1129675,18468,873004,15032,116088,5688,140583,6958,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1704734,2360,146524,6287,89450,5357,40277,3609,43703,4107,5470,1236,57074,3576,36892,2694,14187,2223,5995,1170,391862,8069,252276,6504,207806,5229,31702,2858,12768,2507,139586,4981,122883,4421,10149,1879,6554,1155,636145,9879,429024,8649,385000,8259,29701,2933,14323,1659,207121,4801,193123,4586,6616,1295,7382,1412,530203,8847,389139,8048,342916,7618,19532,1884,26691,2015,141064,5250,126477,4990,6151,1254,8436,1282,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438279,1113,35047,3223,12693,1824,11438,1698,128,151,1127,551,22354,2253,19765,1936,266,264,2323,695,134352,4314,86109,3726,83721,3559,146,108,2242,766,48243,2324,46964,2364,37,51,1242,389,115979,4741,80760,4308,77873,4060,614,359,2273,723,35219,2191,33138,2044,604,401,1477,485,152901,4367,115664,3922,109371,3810,1395,597,4898,941,37237,2419,34806,2229,374,188,2057,839,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5623295,6583,644989,13315,286905,9806,180998,7132,79741,5992,26166,2796,358084,9183,300301,7631,27096,3169,30687,2856,1382376,15543,831291,12670,708718,10653,70356,6004,52217,4504,551085,10374,503050,9497,18570,2843,29465,2621,1529591,17736,1063613,16030,928053,13960,62029,5455,73531,3701,465978,9689,419353,9229,15814,2063,30811,2972,2066339,20208,1606468,17257,1321473,16610,63159,4605,221836,7130,459871,8120,383053,8008,12693,1767,64125,3500,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4784484,4372,458561,10971,230897,8640,100184,5718,98764,6101,31949,3007,227664,6214,148269,6005,40035,2995,39360,3071,1090724,14335,632864,11741,519165,10270,54783,4882,58916,4781,457860,7831,407858,6883,16683,2620,33319,2981,1650423,16702,1085771,13234,939290,12326,52607,3908,93874,5367,564652,10592,507338,9858,17942,2233,39372,3515,1584776,20426,1150253,16991,955818,14650,34874,3576,159561,8295,434523,9334,366382,9141,9664,1883,58477,4568,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1296350,2745,192046,7549,46670,3758,45566,3617,520,455,584,360,145376,6452,143569,6450,995,505,812,393,532918,8286,264160,6367,261425,6360,1232,610,1503,576,268758,7386,266022,7335,1292,525,1444,543,323129,6538,199485,5615,195775,5530,1902,750,1808,680,123644,4875,120836,4834,892,408,1916,521,248257,6672,181762,5203,174325,5107,2076,685,5361,1401,66495,3556,64031,3567,353,310,2111,642,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3898162,3715,336636,7768,141665,5150,93108,4325,36646,2790,11911,1797,194971,6563,157893,5443,20729,2119,16349,2077,1244668,14485,735069,10962,684429,11003,30206,2682,20434,2330,509599,7600,488818,7535,9602,1543,11179,1647,1208764,13289,871406,11080,825584,10596,22926,2544,22896,2029,337358,7188,319932,6840,7041,1130,10385,1315,1108094,13789,850302,11261,789620,11268,19136,1958,41546,2838,257792,7090,238760,6552,3564,821,15468,1846,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,388962,2214,28842,2955,16251,2424,12207,2014,3832,1071,212,181,12591,1584,9675,1473,2033,767,883,416,106759,4782,69010,4348,66011,4285,2122,617,877,453,37749,2707,35671,2663,1139,503,939,458,150028,5536,106979,4400,100646,4190,4091,1179,2242,925,43049,2790,40945,2841,982,497,1122,405,103333,4395,76099,4035,71389,3797,2508,834,2202,748,27234,2438,26120,2274,71,74,1043,511,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2400677,2961,627779,12089,127160,7140,7591,1213,119246,6816,323,431,500619,10107,33706,3152,466540,10173,373,322,669936,11399,279348,8352,12831,1603,266184,8561,333,243,390588,9985,28109,2574,362200,10045,279,215,516250,11264,300743,8537,15560,2020,284741,8300,442,356,215507,7862,15135,1831,200272,7663,100,129,586712,10565,403376,8649,22672,2467,379056,9053,1648,618,183336,7253,14167,1560,168349,7128,820,402,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
