GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002MA,C16005_002EA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005MA,C16005_005EA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008MA,C16005_008EA,C16005_009MA,C16005_009EA,C16005_010MA,C16005_010EA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014MA,C16005_014EA,C16005_015MA,C16005_015EA,C16005_016MA,C16005_016EA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019MA,C16005_019EA,C16005_020MA,C16005_020EA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025MA,C16005_025EA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029EA,C16005_029MA,state
0400000US45,4545554,2559,4319063,8213,4182782,9154,97116,4665,79410,4457,17706,2627,24245,3031,22166,2945,2079,658,10186,2001,8016,1424,2170,1179,4734,1690,4161,1511,573,425,226491,7769,52143,4643,101630,4848,24417,2990,77213,5099,34739,4196,21345,2477,13394,2516,28586,2909,13543,2191,15043,2327,9393,3041,6189,1940,3204,1492,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,792820,1037,768964,2456,739951,3560,8856,1388,7943,1406,913,364,7736,1886,6777,1794,959,560,1505,530,909,471,596,298,10916,1532,10206,1558,710,295,23856,2410,7518,1582,4820,1312,1720,928,3100,1084,3969,1126,1687,542,2282,935,5109,1008,1589,645,3520,843,2440,840,1366,782,1074,645,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6150997,2614,5833055,9645,5662478,11769,112568,6431,93616,5447,18952,2764,32985,3287,27464,2837,5521,1643,14105,2029,12285,1848,1820,825,10919,2658,8877,2371,2042,943,317942,9267,58311,4742,131979,6049,40928,3785,91051,5340,46759,5596,30458,3533,16301,3407,51824,3973,24073,3127,27751,2987,29069,4519,15134,2787,13935,3074,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25010570,4957,20519239,35543,15712674,44859,4472441,36375,3551535,35258,920906,22317,158606,8778,141426,8257,17180,2742,138255,7805,112550,6551,25705,3319,37263,5158,31331,4847,5932,1475,4491331,35491,414181,14721,2992838,31565,819166,16837,2173672,26235,365836,14460,251176,10693,114660,7472,555071,11966,266389,9632,288682,9639,163405,9960,107623,7910,55782,5803,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2693093,1407,2444913,7767,2254728,11657,131855,5993,116664,5612,15191,2045,26500,2680,23473,2552,3027,694,18327,2374,16467,2283,1860,612,13503,1766,10375,1529,3128,863,248180,7780,42384,3522,136498,5446,54996,4095,81502,4577,23068,4071,15121,2666,7947,2107,37684,3078,17999,2250,19685,2370,8546,2569,4536,1584,4010,1720,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595681,806,570129,2136,555640,2792,4623,989,3862,870,761,340,8489,1229,7542,1201,947,356,850,373,850,373,0,147,527,319,527,319,0,147,25552,2047,10483,1439,1083,474,702,290,381,342,10140,1648,6399,1351,3741,1104,2932,708,1190,458,1742,568,914,531,542,299,372,295,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7818739,3482,6822477,16180,6422414,19538,232014,9668,196826,9059,35188,3840,86704,5609,77696,5202,9008,1566,55662,4399,48711,4348,6951,1501,25683,3628,22577,3369,3106,1087,996262,16335,177315,8641,295376,9369,117300,7203,178076,8470,200519,10436,135448,7429,65071,5725,222943,8736,113138,5920,109805,6099,100109,8760,65792,6400,34317,4345,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6617324,2042,5680844,15534,5205395,19906,292499,10208,237816,9160,54683,5103,75804,6016,66803,5829,9001,1645,91309,5077,75236,4721,16073,1990,15837,3178,13646,2996,2191,914,936480,15687,168396,6073,262435,9420,83806,5456,178629,8673,186205,11880,116549,9821,69656,6522,269412,7992,120744,5421,148668,7505,50032,5367,24430,3727,25602,3945,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1747774,1282,1722635,3143,1703459,3782,9993,1544,6366,1238,3627,943,7259,1514,6214,1402,1045,536,1479,722,1418,720,61,82,445,209,330,185,115,92,25139,2824,9091,1816,3934,1365,2684,1107,1250,665,4500,1287,3263,945,1237,593,5543,1302,2852,887,2691,1167,2071,959,1214,627,857,694,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5418476,2341,5140408,7060,4890925,10119,143080,6274,112927,5797,30153,3076,61856,4075,50964,3877,10892,1415,37382,4090,27371,3411,10011,1987,7165,1776,6151,1504,1014,473,278068,6696,56021,3929,103035,4906,33989,2758,69046,4832,48245,4271,30483,3404,17762,2242,60631,3530,26310,2739,34321,2791,10136,2029,6240,1416,3896,1424,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,546224,1227,523906,2702,501593,3724,15360,2379,12957,2486,2403,742,3660,1034,2926,872,734,429,418,300,401,296,17,33,2875,792,2302,662,573,500,22318,2504,6478,1492,10217,1940,5107,1348,5110,1181,2008,762,1703,715,305,262,2486,886,949,605,1537,621,1129,582,911,491,218,354,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3364109,1360,3271067,6374,179127,10496,3088710,13169,527124,14734,2561586,18335,2605,1052,2087,935,518,316,544,519,170,163,374,485,81,137,0,220,81,137,93042,6233,5310,1122,85574,5744,12834,1980,72740,4855,1147,567,680,412,467,337,747,658,122,121,625,640,264,277,0,220,264,277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
