GEO_ID,B24081_001E,B24081_001M,B24081_002E,B24081_002M,B24081_003E,B24081_003M,B24081_004E,B24081_004M,B24081_005E,B24081_005M,B24081_006E,B24081_006M,B24081_007E,B24081_007M,B24081_008E,B24081_008M,B24081_009E,B24081_009M,NAME,B24081_001MA,B24081_001EA,B24081_002EA,B24081_002MA,B24081_003EA,B24081_003MA,B24081_004EA,B24081_004MA,B24081_005EA,B24081_005MA,B24081_006MA,B24081_006EA,B24081_007EA,B24081_007MA,B24081_008EA,B24081_008MA,B24081_009EA,B24081_009MA,state
0400000US34,41744,220,40193,291,39201,692,57867,5562,43654,2132,53645,1277,57996,1571,62874,2191,29338,2414,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28848,999,26293,620,25927,642,37720,4416,29197,2515,31415,897,35084,2391,60219,2676,19151,2439,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37232,193,35221,227,34279,557,51050,610,39652,966,51307,400,55449,762,57078,1147,23452,1140,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30805,147,29869,399,29160,409,42198,2451,34607,1259,35021,786,36223,592,50412,1335,21177,629,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,35892,570,35462,822,34751,1601,60094,9259,33718,2799,36102,1012,40240,3477,45385,7073,36531,4482,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,32122,144,31378,150,31147,153,45184,3420,33700,1035,41169,628,42482,1460,58114,2261,21896,457,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31050,185,30539,223,30126,247,46321,4230,30237,994,31597,652,35205,740,49734,1659,22809,1146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31074,267,30279,308,29653,668,42223,3693,32278,864,44703,2308,39652,1669,54794,2235,20540,827,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35167,196,32849,467,32346,161,50803,997,36178,509,43791,1186,46698,740,56817,1257,24424,1193,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34404,1388,31815,478,31517,477,51035,5855,38907,3407,50948,3040,49787,4346,61403,2998,26579,3533,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30088,334,28613,744,27680,668,46444,3225,30661,954,32129,1248,35905,955,49283,2936,20910,868,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31090,343,30455,417,30083,654,45666,5050,31614,1028,31216,1059,36062,1446,44408,4134,31016,1008,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30346,192,28625,574,27971,562,50939,1297,32083,537,36208,728,36386,818,53287,2537,22566,1055,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,32027,109,31425,123,31104,128,51731,986,32362,749,40270,406,40670,471,55069,1500,21945,419,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30847,268,30164,352,29081,828,51677,2664,31058,1173,32037,1531,37860,2056,57236,2701,18292,2517,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,32409,726,31965,504,31440,500,48948,4756,34848,2079,39495,2951,42208,3837,60376,2763,20299,1625,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,38179,511,34991,542,33976,722,50832,907,40987,810,41907,622,40381,915,84540,2636,23428,1374,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37055,310,35871,354,35366,356,48446,2518,37586,1431,47215,1333,43354,1867,55813,1173,22434,1310,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30350,357,28405,991,28109,976,40711,6214,30226,1640,32498,2279,34258,2374,58658,1872,18978,2319,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32468,315,31792,221,31576,215,42183,1685,34524,1056,42087,601,41785,785,51697,1523,22247,660,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,34150,2202,32184,929,31746,764,50540,7712,31651,2006,39872,4924,44422,4097,51496,6347,21278,2823,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17412,193,16395,214,16313,219,20983,2292,18980,1478,16884,669,26918,656,38753,5634,10783,607,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
