GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001EA,B24032_001MA,B24032_002EA,B24032_002MA,B24032_003MA,B24032_003EA,B24032_004MA,B24032_004EA,B24032_005EA,B24032_005MA,B24032_006EA,B24032_006MA,B24032_007MA,B24032_007EA,B24032_008EA,B24032_008MA,B24032_009MA,B24032_009EA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013EA,B24032_013MA,B24032_014MA,B24032_014EA,B24032_015MA,B24032_015EA,B24032_016EA,B24032_016MA,B24032_017MA,B24032_017EA,B24032_018MA,B24032_018EA,B24032_019EA,B24032_019MA,B24032_020MA,B24032_020EA,B24032_021MA,B24032_021EA,B24032_022EA,B24032_022MA,B24032_023EA,B24032_023MA,B24032_024EA,B24032_024MA,B24032_025MA,B24032_025EA,B24032_026MA,B24032_026EA,B24032_027EA,B24032_027MA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030EA,B24032_030MA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033EA,B24032_033MA,B24032_034EA,B24032_034MA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037EA,B24032_037MA,B24032_038EA,B24032_038MA,B24032_039MA,B24032_039EA,B24032_040MA,B24032_040EA,B24032_041EA,B24032_041MA,B24032_042MA,B24032_042EA,B24032_043EA,B24032_043MA,B24032_044EA,B24032_044MA,B24032_045EA,B24032_045MA,B24032_046EA,B24032_046MA,B24032_047MA,B24032_047EA,B24032_048EA,B24032_048MA,B24032_049EA,B24032_049MA,B24032_050MA,B24032_050EA,B24032_051MA,B24032_051EA,B24032_052EA,B24032_052MA,B24032_053MA,B24032_053EA,B24032_054EA,B24032_054MA,state
0400000US36,41880,193,25864,1108,23405,2085,52759,4644,37896,1675,45896,796,45440,2157,25787,543,42196,792,40164,940,78838,4116,62361,2394,71605,1208,100104,3542,42407,2196,56332,1343,76960,1464,100741,16579,30598,1025,47293,865,48679,1711,46450,951,21535,345,30482,1362,20518,359,30425,709,69749,1847,32356,181,14569,2866,14499,2809,18464,29451,34518,2069,35561,1033,39594,2421,18139,664,34731,2435,31832,1121,60257,5154,51022,1231,50374,960,54767,2839,38361,3388,42296,967,52057,796,45918,23702,23196,1520,36016,349,42475,1325,32675,663,15765,427,21373,974,14641,797,17842,860,50404,909,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,35031,519,23685,2639,22198,1935,53760,19779,28345,1142,40574,516,41386,1124,25223,805,41040,959,39635,2517,54252,5991,49749,4581,57273,3880,71354,5075,36393,2641,41585,1365,71984,1619,78322,53844,23737,1617,40427,854,36607,1052,46313,2464,15735,625,25496,2398,14503,761,28713,2102,42785,1410,26709,240,12274,2455,11812,1887,49565,31108,30957,1865,29751,1260,32646,3060,17148,484,35249,2056,32061,1341,48243,4536,34238,4133,39146,1306,41533,1157,30853,1286,30537,732,41358,1128,42008,10788,17537,1241,31102,259,31743,479,30676,364,11701,340,12407,1908,11607,374,16408,686,37647,1379,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,45351,1324,57320,8033,47679,4027,85159,5411,42725,4588,48968,1924,42213,6127,33640,5451,56442,7201,55026,7096,70198,19665,44734,23026,54087,6908,61082,18605,36914,11670,60106,15123,66548,4547,-666666666,-222222222,36635,7446,37913,4276,36492,5846,39213,4797,20024,3647,21392,5782,19265,4272,37924,8450,47876,4189,28018,926,26997,4878,24436,8365,39202,33083,31036,9895,32702,3062,32174,4782,18870,2515,35152,13750,30688,6468,58071,14664,27875,9084,35348,2893,35099,4472,36065,4184,31378,2425,35271,4907,-666666666,-222222222,22074,5229,30866,809,35491,1828,30066,1209,14951,2753,17652,7143,14588,2740,20190,4740,37022,1848,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,39674,604,32184,2723,26743,2529,55107,7192,38820,1525,45603,673,44922,2631,26064,760,45136,1467,41408,849,65753,4630,44802,3206,57366,3331,68609,4721,35619,1885,42863,2157,66066,1840,73474,12675,25149,1548,41825,764,40715,1185,43500,2336,13408,881,17736,2858,12791,802,29927,1964,55656,1433,26844,204,22965,3291,20174,3635,31136,3297,28087,2386,33371,1413,34115,2853,17043,460,30954,1106,28089,1680,48870,3949,31478,1233,36543,858,38400,1579,30485,1762,29985,1302,37819,1772,56794,12232,19779,1470,31132,298,33983,1296,30358,375,10786,389,11743,1384,10678,380,16987,874,41963,809,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37219,388,52079,1522,30559,1590,62260,2793,31584,571,41443,842,42058,2360,26066,796,49665,2708,47349,2949,52866,5501,44565,5860,42126,3452,54465,4629,32234,3844,40418,1441,62516,5331,77004,20050,24864,2386,36883,1610,34170,3102,39817,2362,16927,1103,25947,1793,13698,1343,30457,2083,50360,1134,25374,280,39056,3736,22298,5163,46398,8203,25230,3560,30939,941,30498,2305,16392,653,38854,4264,37464,5001,40251,4536,27521,4261,30512,808,30962,747,27381,2677,26204,1404,31525,1501,58026,37409,17965,1462,29869,823,31000,615,28676,937,12259,531,18308,2242,11343,544,15837,1577,34080,1710,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36232,510,24456,1700,24076,1697,61389,29389,37431,2607,45586,2233,45120,3860,25969,1066,46304,3354,41279,2872,65844,6827,42087,6223,50035,5970,67384,7210,32351,5010,41219,2541,64888,4945,71875,45292,21813,1265,42127,1555,39795,2990,46679,3901,16980,679,18451,2926,16752,646,30787,1797,60971,1830,26080,432,16859,2506,16932,2538,7087,19496,31524,4001,34227,2194,37415,7361,19453,1027,36568,3707,31170,3168,60208,14360,33238,7188,36762,1062,40161,2244,28499,5024,29610,1892,36324,2440,55181,89219,20483,2093,29552,1395,27772,2320,30057,1164,13042,797,14220,3058,12927,787,17508,1397,45547,2273,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,41614,202,37362,3514,26233,1021,60475,4794,40158,585,47087,633,44251,2684,26725,688,48535,2091,44367,2334,69166,2641,54286,3325,61992,1322,70920,2015,41751,1418,50568,775,71170,1296,77125,19366,27438,1716,45976,1011,47626,1751,43820,2325,16946,595,21092,1359,16123,737,31885,596,56714,1479,28957,378,17226,4112,11891,1054,49583,10645,33830,3226,35648,814,33452,2066,17010,584,32132,1187,30042,2061,52149,2982,35587,2800,40779,476,41378,591,35978,2384,35112,1032,42366,1145,44737,14040,22548,1190,31942,253,36574,891,31166,269,11308,351,13199,2846,11035,399,17489,673,42562,1160,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40389,681,41277,17347,27285,14355,61147,29292,40706,4665,42976,3308,44298,6143,27976,4165,45198,6954,40646,4128,66899,24838,51818,15610,58110,8118,75873,9272,41572,7942,47382,6079,76969,8108,26559,55864,30366,2124,47252,3354,49863,3815,43955,5355,20871,1753,31069,7022,19434,2301,30782,3546,66914,5657,30137,811,12958,2610,12958,2610,-666666666,-222222222,32816,11439,31791,1744,40853,4800,20491,2830,27016,4814,25591,1544,57516,35073,31119,13132,42354,4580,46094,3556,36217,6686,30521,3211,39916,4880,91632,4931,20075,5886,34026,3055,38369,3023,32055,1399,15372,1947,18969,5240,14294,3152,17224,6186,50058,2660,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,34837,1024,22764,2433,21559,2241,42566,30360,28542,2255,44936,1716,44703,3887,23680,1582,44822,4095,40325,3580,53189,4462,42388,5714,51980,4881,67065,8425,40773,1793,40093,3181,64472,5849,78876,19811,23175,1621,39538,3168,34835,3063,46028,5031,16378,759,20663,1522,15838,740,30452,1073,37869,1897,25319,411,11791,5035,11408,2702,47404,24263,26810,5031,31918,1128,33322,4825,15371,837,36115,1982,30926,3245,43517,8206,30455,5046,35566,1332,35871,1091,32405,5433,27158,1574,40130,3353,85439,45894,16385,1162,30132,751,31888,1251,28783,1369,11594,416,12142,1719,11523,479,16432,1092,35582,1849,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,37016,870,40123,3960,36865,4457,60633,18066,32763,2551,39963,1458,42386,4504,27000,2285,46933,5455,42569,4520,69224,9211,42175,6009,46132,4804,47550,8323,35762,7908,38011,6616,59957,12727,-666666666,-222222222,21708,2638,38479,2345,36527,3350,41235,4700,13681,3071,20614,7426,12362,2518,34669,3660,46847,3992,26214,534,12136,9568,12013,8508,40455,67627,24572,7384,30100,3349,29375,5396,16814,2471,28295,6263,27334,5324,35205,21144,26997,6742,32132,1043,32032,948,37546,9811,30329,3642,34451,3407,-666666666,-222222222,21637,3109,29768,1841,31704,990,27400,1694,15087,3579,15707,10192,15049,3690,18770,2429,35085,3277,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,34892,639,26121,4051,22222,2376,40917,2440,29666,1607,38790,1400,41158,1486,25098,882,42584,2573,40672,1306,60420,4303,43125,4679,47400,4581,61147,6263,36569,3757,39933,2828,67558,4683,65370,39005,24037,1703,41283,806,38262,2800,44916,3155,16945,949,22165,2291,15952,870,29068,3308,44324,2699,25645,289,19834,9773,18160,6978,41536,39950,29787,3724,29456,1402,29811,2909,15782,769,30272,2368,27934,2525,47375,5353,31965,3137,35586,1207,35856,1269,34526,4003,28633,2651,38469,3082,42733,9581,20001,2011,30706,479,31994,884,30185,723,11575,492,17160,3242,11193,500,15953,1258,36475,1328,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,38268,537,59396,3917,27610,1837,70169,2847,31040,389,49800,1195,47192,1760,25302,537,46239,932,44413,2107,57589,4420,53167,4456,51053,860,60941,1691,37808,2345,47019,1381,76272,1492,81250,20867,22663,937,44282,1637,41969,971,46958,1437,16677,430,18878,2173,16442,431,27578,1184,52036,707,26522,183,48771,3810,17570,3051,57003,4601,31867,806,31968,554,35621,1915,17454,488,36998,1708,35615,1834,41703,1409,35958,1864,37267,614,39026,1235,32703,2886,31726,546,42215,841,48358,8357,20141,588,30794,322,35839,772,28452,715,12195,228,12628,1626,12157,232,16329,499,38420,1267,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,40686,411,50218,4851,25120,5931,67888,7135,37261,2244,43442,2511,48230,4700,25956,1481,51480,1384,50142,2496,74332,7794,48208,7300,54036,5542,57948,7051,46158,10108,44517,4599,61884,1272,34879,38321,23884,1931,41395,1470,37901,3082,49223,4220,14197,1744,17001,1653,12822,1461,32659,4767,58147,3080,22166,439,25593,9678,20605,2671,42282,31593,23410,2433,28169,2121,24349,4108,15981,1007,31134,3274,30655,3802,41765,16027,23924,3916,31696,1164,33075,2671,26299,2710,22358,1486,29770,2707,26068,21255,16400,1275,23832,1245,21374,1436,25324,863,11302,680,9411,2556,11632,720,15401,1533,40664,1751,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,37854,1709,26953,3256,26321,3405,30381,13172,37285,2489,41193,1979,46529,3379,30483,1744,45415,7461,40402,6919,65035,20263,60274,10904,51326,6362,75607,17010,41293,5242,50036,9758,73417,7511,-666666666,-222222222,26480,6687,41017,3030,40109,6127,43733,4788,20744,1985,22898,4005,19517,2564,28424,5333,56933,4590,27959,1227,12081,2403,12061,2372,-666666666,-222222222,39685,8952,33557,3067,32629,15896,16910,1947,44728,17455,30606,13770,62466,14934,24608,17999,37853,4672,39375,5427,36616,5908,28955,4241,36138,5778,-666666666,-222222222,17431,6562,30929,873,32945,3312,30031,1711,16240,1377,18134,6544,16018,1362,12465,3844,47645,4298,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,45352,489,35010,5097,24344,3556,60854,3888,35628,777,48174,1927,45509,2597,25868,792,46416,1225,42932,1703,62136,2807,67330,4714,62461,5470,77824,4266,47366,4207,72367,2568,96321,2358,61913,6079,28330,2760,45722,1178,42240,1204,50250,1689,18620,1241,26795,2302,17103,1071,36528,1747,76198,1766,31516,275,26696,6549,20300,3186,65932,46717,32695,3171,35995,1200,37218,3171,17139,612,37959,4975,32931,3504,61402,7849,45277,5949,42054,1054,44444,1968,37342,2515,45178,1950,56891,2550,72083,20441,23472,1342,32246,529,37187,1281,30866,519,12635,663,14405,3681,12485,563,21426,989,61396,2262,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,45817,581,26990,1645,25946,1521,56691,19272,44346,2601,57278,2887,47922,2462,32034,1222,51210,945,47538,2821,77524,4285,72016,5988,54718,3443,68466,6154,42311,4529,61499,1153,81723,2470,73207,55387,28455,2472,46998,1974,43068,2494,51247,1639,20487,831,29330,2907,18222,1419,35140,3791,62553,3101,30013,452,16781,1483,16366,1457,55059,43372,31915,2140,42116,1482,32027,2552,20971,677,40178,2420,36771,3262,64241,7018,44258,4296,41702,1639,42992,3393,36914,3148,39008,2669,48365,4220,52011,28325,21890,1935,31422,456,30747,929,31731,531,15709,686,17449,3248,15380,661,19452,1780,48874,1481,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36764,635,57174,8455,20433,5112,62313,5104,33458,4389,43615,3819,41682,3719,21719,2745,48294,4503,43858,3816,68688,8496,49911,13984,40284,4762,40438,4734,39617,6884,38694,6018,75506,8741,-666666666,-222222222,22535,2649,37114,1570,36087,1602,39988,4212,14895,2013,22687,5909,12529,1639,30723,3533,47546,2384,23880,742,30568,16025,18310,5854,32682,2670,31866,5697,36321,8742,30975,5866,16538,942,31279,1721,28786,7391,32770,3792,21279,4617,27119,1674,27377,2066,23220,7429,26264,1715,32157,5071,45767,38610,19484,2972,29397,1243,33481,2552,27260,1340,11239,810,12160,4225,11103,796,16036,1291,35852,2881,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,40396,259,29965,2406,27436,2388,60018,14118,41623,504,45670,583,44950,2603,26006,994,45366,1721,40908,1039,70771,3319,50520,2865,56861,3160,66012,3822,36168,1964,41959,1685,61342,1102,68130,30907,25054,1683,41782,953,41355,1072,42480,3843,14884,1496,17779,4092,13066,1704,32122,2252,54924,1587,27222,271,13683,2373,13238,2372,40959,1955,32270,4453,34515,1092,31913,1981,16482,630,35784,2009,31783,1907,53271,6710,31962,2558,37080,861,38130,1754,31610,1490,29752,1939,36694,1268,35998,6145,20485,1158,30916,360,35454,946,29800,760,11093,407,15898,2497,10594,467,17950,1443,41704,1117,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,43518,3057,62382,5010,29627,3419,71270,3704,41543,1479,50003,10137,51228,9213,24904,4550,58837,6210,55269,5248,80092,14275,31649,6792,51322,10802,56378,13258,50034,21910,40010,7034,69659,17127,-666666666,-222222222,26602,1792,45668,8330,53697,7444,40076,6849,19505,2730,24412,9382,17672,4372,35497,10916,51659,4510,25772,1007,40353,8197,21784,8541,45997,2444,31225,1307,22280,12164,37955,17001,19208,2126,42391,5853,40381,12580,46427,2498,34205,11109,28918,4538,30446,3622,26040,4014,26170,3562,32122,5802,-666666666,-222222222,19049,6353,29631,2400,32306,6020,26685,1841,15424,1769,20520,7765,15147,2192,16258,3806,43762,4872,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17180,233,11036,840,10860,840,21190,29061,15298,559,19144,930,23926,1808,14921,814,24333,5080,19095,3064,35773,7432,24371,2601,24876,3283,27446,4520,17290,3412,15607,643,37049,4685,-666666666,-222222222,12849,747,24273,1778,26051,2514,22243,2662,11105,720,13684,1977,10646,793,12276,1181,26016,823,17851,395,9509,7662,9401,7317,-666666666,-222222222,18875,1320,19209,1794,21347,4048,11014,815,28013,3675,23012,4577,36478,2713,21759,4985,23689,1536,24816,1745,19715,3620,17960,1990,24620,2284,-666666666,-222222222,14665,1533,20687,561,22458,727,18471,906,9393,618,16010,2806,9045,553,9690,1137,25330,1191,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
