GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001EA,B15011_001MA,B15011_002MA,B15011_002EA,B15011_003MA,B15011_003EA,B15011_004MA,B15011_004EA,B15011_005MA,B15011_005EA,B15011_006EA,B15011_006MA,B15011_007MA,B15011_007EA,B15011_008MA,B15011_008EA,B15011_009EA,B15011_009MA,B15011_010MA,B15011_010EA,B15011_011MA,B15011_011EA,B15011_012EA,B15011_012MA,B15011_013MA,B15011_013EA,B15011_014MA,B15011_014EA,B15011_015MA,B15011_015EA,B15011_016EA,B15011_016MA,B15011_017EA,B15011_017MA,B15011_018MA,B15011_018EA,B15011_019MA,B15011_019EA,B15011_020EA,B15011_020MA,B15011_021EA,B15011_021MA,B15011_022MA,B15011_022EA,B15011_023EA,B15011_023MA,B15011_024MA,B15011_024EA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029MA,B15011_029EA,B15011_030EA,B15011_030MA,B15011_031EA,B15011_031MA,B15011_032EA,B15011_032MA,B15011_033MA,B15011_033EA,B15011_034EA,B15011_034MA,B15011_035EA,B15011_035MA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039EA,B15011_039MA,state
0400000US13,1910600,21660,893490,14383,264041,7878,106683,5850,14332,2055,67972,5528,12162,2048,62892,4929,471981,10462,189114,6418,25946,2565,145333,5575,24440,2806,87148,4299,157468,4407,63614,3454,9778,1427,44894,3169,13383,1616,25799,2259,1017110,14368,360345,9962,105793,5590,42942,4031,75385,5250,51610,4316,84615,5626,524100,10114,126502,6443,59538,4420,119774,5967,108171,5527,110115,5149,132665,4903,21671,2149,15372,1996,11294,1480,56510,3417,27818,2581,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,302339,8093,144873,4898,42706,2890,19980,2073,2858,914,9611,1573,945,524,9312,1496,68575,3348,31808,2482,3661,915,15255,1751,4513,867,13338,1771,33592,1987,15859,1699,1650,565,7966,951,3900,896,4217,772,157466,4972,50468,2735,16222,1880,8304,1448,9454,1209,4604,1071,11884,1473,77122,3484,22791,2304,9978,1305,15758,1870,11964,1375,16631,1847,29876,1982,6079,975,2840,805,2755,856,11585,1242,6617,1013,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,261522,8516,133907,5458,36127,2892,15488,1986,1763,589,9034,1867,2172,669,7670,1460,65639,3987,31287,2993,5404,1276,12989,1723,5058,1047,10901,1785,32141,2213,14937,1693,1857,597,6836,1400,4090,871,4421,1037,127615,5697,40085,3603,10696,1943,6227,1405,6413,1277,5794,1274,10955,1925,65291,3991,15691,1930,9612,1531,11619,2036,13780,1762,14589,1954,22239,2315,3715,818,2569,697,1325,518,9447,1547,5183,1222,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2833407,20119,1351259,12814,468126,9060,191427,7282,26932,2548,114541,4795,21092,2022,114134,5479,656687,9117,278593,8322,38249,2720,171847,6683,40710,2824,127288,5155,226446,5533,95176,3558,10849,1236,52187,2795,29803,2546,38431,2398,1482148,11548,562706,9187,167284,6018,57812,3866,106563,5168,79543,4329,151504,6547,713905,9582,172591,4750,101104,5213,139671,4421,134595,4044,165944,6364,205537,4938,36127,2085,27527,2478,12784,1622,82675,3448,46424,2632,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1070602,15914,507203,8324,160234,5742,60478,4085,13663,1797,35662,3084,9772,1769,40659,3682,250420,6206,93210,4613,20702,1969,64491,4105,21337,2023,50680,3450,96549,3139,38863,2753,6095,1152,19844,2031,17383,1725,14364,1754,563399,10377,203108,6045,49950,3939,31506,2748,32529,2175,34835,2845,54288,4058,279295,7891,52065,3238,46050,2988,57504,3694,63495,4399,60181,3759,80996,3763,11176,1524,12278,1553,6071,999,35250,2292,16221,1797,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,570426,9907,269565,6324,86794,3418,38162,2771,3567,878,21079,2036,5717,1169,18269,2061,130458,4576,52889,2958,7965,1220,33617,2500,12723,1536,23264,2313,52313,2256,19781,1641,2516,656,11759,1334,10274,1313,7983,917,300861,6324,113917,4004,28928,2557,12924,1656,23086,1838,18392,1815,30587,2686,140849,4300,26427,2047,19071,1687,29426,2748,35868,2323,30057,2092,46095,2133,5153,846,5673,862,2880,651,22450,1779,9939,1359,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,593084,8909,285403,5000,86882,4260,36470,2568,5313,1198,18746,1835,5169,1109,21184,2395,139383,4338,52292,2786,9510,1552,38620,2708,10690,1360,28271,1969,59138,2376,21875,1911,3296,679,15658,1347,9385,1192,8924,1309,307681,6209,105503,3747,25357,2286,16423,2133,21130,2031,15829,1589,26764,2097,152808,4497,25436,1812,24283,2211,30861,2494,38347,2294,33881,2731,49370,2340,5257,835,5704,912,4456,924,22854,1716,11099,1080,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,659701,11647,307015,7878,96040,4170,36557,3292,7954,1489,23015,2249,4531,988,23983,2024,150734,5631,57106,3702,9596,1368,36530,2455,14274,1846,33228,2646,60241,2767,21731,1992,3666,767,15727,1728,8983,1311,10134,1226,352686,7647,127577,4383,33336,2964,20248,2317,21585,2222,21170,2479,31238,2801,173387,4891,32846,2149,29490,2656,30718,2477,41568,2854,38765,2682,51722,3134,6937,988,5560,1002,3138,719,23569,1954,12518,1445,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,701596,12835,318802,6571,106898,6029,41827,3475,7147,1385,24764,2904,3920,1146,29240,3262,143926,5126,53644,3168,12764,1505,36067,3312,10063,1680,31388,2792,67978,2734,26094,1736,4746,847,15780,1611,10741,1266,10617,1501,382794,8512,145620,5775,39201,3127,23917,2237,26597,2510,17327,2173,38578,3770,176973,5591,34242,2747,29107,2722,33415,2564,42150,3227,38059,2684,60201,3205,6239,870,6680,1129,5201,1054,30642,2598,11439,1368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,281781,6685,129122,4265,30808,2371,14265,1855,1985,623,5553,1187,1720,582,7285,1156,64611,3331,27981,2171,3570,762,14773,1886,4597,795,13690,1542,33703,1826,13406,1159,1426,432,5178,946,5128,971,8565,1083,152659,4468,42324,2650,14461,1918,5082,994,4625,1081,5658,973,12498,1678,80093,3454,18488,1931,12364,1561,12056,1684,13957,1283,23228,2150,30242,1884,6249,849,2970,649,1627,572,9820,1184,9576,1084,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1553684,15304,731739,8976,230084,6012,118170,4654,8723,1175,44344,3748,7655,1318,51192,3530,365016,6928,182582,6135,18628,1977,80955,3753,14719,1722,68132,3726,136639,3665,69562,3035,6025,1011,26652,2037,11677,1430,22723,1680,821945,10341,276285,6287,103325,4258,29755,2456,40465,2971,28753,2771,73987,3543,420119,7418,131490,4940,55128,3326,76593,3932,59076,3403,97832,4672,125541,4198,29205,2410,15064,1569,10447,1566,38650,2709,32175,2125,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1916729,18005,906279,10083,299889,6065,143083,5138,13727,1768,64331,4345,5153,1202,73595,4570,450267,8142,216841,6233,19154,1887,101389,4707,17451,2292,95432,4806,156123,4118,70305,3019,8091,1122,31039,2394,13947,1361,32741,2195,1010450,11640,360896,5970,133156,4830,36554,3107,59543,3939,26227,2220,105416,5053,501062,8674,152017,5733,60493,3826,83843,3832,76747,3814,127962,5283,148492,4218,34845,2521,19617,1772,8355,1155,41650,2369,44025,2627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1827339,16900,872320,9651,251784,6034,107893,3369,16787,1671,57046,3360,13651,1572,56407,3009,443992,7842,191903,5469,30182,2426,116258,4226,28936,1886,76713,3748,176544,3869,71510,2690,11655,1256,39939,2393,24728,1519,28712,1989,955019,11342,308821,7294,86040,4380,41857,2938,58058,3026,44005,2888,78861,3698,488486,8062,114760,4844,71789,3267,109835,4305,91094,3863,101008,3710,157712,4228,25518,1795,20360,1554,11937,1439,67932,3088,31965,2154,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1258534,12532,600660,8433,193488,4927,85948,3908,9514,1469,44146,2839,8790,1202,45090,2705,299485,5714,127144,4457,17335,1841,73308,3577,22687,1716,59011,3130,107687,2764,43539,2122,6005,910,18890,1543,19911,1389,19342,1638,657874,7803,238871,5640,76283,3128,27213,2126,43070,2747,30612,1894,61693,3303,322585,5801,78293,3820,45127,2653,60275,3530,57747,3240,81143,3421,96418,3104,13302,1297,14484,1456,5190,854,41818,2498,21624,1843,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,410953,12273,176264,7526,50714,4081,17266,2432,3213,1191,11866,2047,6157,1962,12212,1802,82236,4723,26889,2497,6611,1355,24861,2583,7945,1431,15930,2057,43314,2634,14540,1829,3733,1018,11462,1564,8067,1329,5512,975,234689,7005,85517,4687,19358,2545,14313,2355,14787,2177,18710,1942,18349,2231,110702,3936,17968,2273,15994,2301,21657,1977,34849,2962,20234,1976,38470,2509,5541,1040,2876,620,3391,781,20883,1880,5779,995,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1120711,15893,523964,8599,167115,5429,65040,3774,9203,1381,43831,3227,8584,1365,40457,2844,252379,6985,96023,5164,17725,1954,67716,3707,18389,2042,52526,3132,104470,4114,41146,2583,5042,969,25270,2170,14612,1478,18400,1861,596747,10280,215577,6089,51874,3268,27547,2807,42424,3277,34763,2757,58969,3522,296397,6948,60131,3835,45974,3076,61861,3584,69376,3345,59055,3440,84773,4006,9898,1293,10123,1389,6212,1011,41417,2947,17123,1799,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,203839,5327,99165,3639,26655,2535,12966,1798,2449,797,4218,1068,2685,887,4337,1179,46969,2227,21636,1954,4682,902,9204,1115,4767,863,6680,1028,25541,1654,11722,1231,1938,737,4127,825,4576,721,3178,797,104674,3452,32549,2419,9872,1394,3659,896,4161,966,6559,1288,8298,1204,53312,2483,13591,1348,8432,1313,7756,1446,12926,1649,10607,1226,18813,1573,3536,807,3423,972,1229,406,7227,1098,3398,751,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,361769,7140,173858,4698,60427,3071,22555,1724,4103,868,16003,1735,5004,1006,12762,1650,83462,3286,28613,1910,5893,1035,24376,1917,10494,1124,14086,1608,29969,1713,9818,1128,2180,533,7605,1139,6111,870,4255,726,187911,4314,71020,2910,16519,1496,10019,1227,15681,1633,13233,1525,15568,1644,90875,3280,16203,1614,14561,1476,17356,1572,23899,1841,18856,1775,26016,1781,2801,684,3951,849,1602,397,13456,1396,4206,762,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,443463,8884,223328,5768,59660,3791,24415,2420,3516,913,14568,1931,2196,1015,14965,1885,109029,4331,41415,2591,6533,1256,32111,2911,7840,1117,21130,2265,54639,2692,23290,2128,3240,801,14054,1410,5634,993,8421,1286,220135,5902,71872,3810,19163,1782,9227,1610,14377,1717,8513,1385,20592,2447,108454,4486,23254,2258,17034,2071,25324,2131,17831,1787,25011,2417,39809,2288,7097,1004,5896,1007,5892,979,13693,1900,7231,1003,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
