GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002MA,B20005H_002EA,B20005H_003EA,B20005H_003MA,B20005H_004MA,B20005H_004EA,B20005H_005EA,B20005H_005MA,B20005H_006MA,B20005H_006EA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011EA,B20005H_011MA,B20005H_012MA,B20005H_012EA,B20005H_013MA,B20005H_013EA,B20005H_014EA,B20005H_014MA,B20005H_015MA,B20005H_015EA,B20005H_016EA,B20005H_016MA,B20005H_017MA,B20005H_017EA,B20005H_018MA,B20005H_018EA,B20005H_019MA,B20005H_019EA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024MA,B20005H_024EA,B20005H_025EA,B20005H_025MA,B20005H_026MA,B20005H_026EA,B20005H_027EA,B20005H_027MA,B20005H_028MA,B20005H_028EA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034EA,B20005H_034MA,B20005H_035MA,B20005H_035EA,B20005H_036EA,B20005H_036MA,B20005H_037MA,B20005H_037EA,B20005H_038EA,B20005H_038MA,B20005H_039EA,B20005H_039MA,B20005H_040EA,B20005H_040MA,B20005H_041EA,B20005H_041MA,B20005H_042EA,B20005H_042MA,B20005H_043EA,B20005H_043MA,B20005H_044EA,B20005H_044MA,B20005H_045EA,B20005H_045MA,B20005H_046MA,B20005H_046EA,B20005H_047EA,B20005H_047MA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052MA,B20005H_052EA,B20005H_053EA,B20005H_053MA,B20005H_054MA,B20005H_054EA,B20005H_055EA,B20005H_055MA,B20005H_056MA,B20005H_056EA,B20005H_057MA,B20005H_057EA,B20005H_058EA,B20005H_058MA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064EA,B20005H_064MA,B20005H_065EA,B20005H_065MA,B20005H_066EA,B20005H_066MA,B20005H_067MA,B20005H_067EA,B20005H_068MA,B20005H_068EA,B20005H_069EA,B20005H_069MA,B20005H_070MA,B20005H_070EA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073MA,B20005H_073EA,B20005H_074MA,B20005H_074EA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077EA,B20005H_077MA,B20005H_078MA,B20005H_078EA,B20005H_079MA,B20005H_079EA,B20005H_080EA,B20005H_080MA,B20005H_081MA,B20005H_081EA,B20005H_082EA,B20005H_082MA,B20005H_083MA,B20005H_083EA,B20005H_084EA,B20005H_084MA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089EA,B20005H_089MA,B20005H_090MA,B20005H_090EA,B20005H_091EA,B20005H_091MA,B20005H_092MA,B20005H_092EA,B20005H_093EA,B20005H_093MA,B20005H_094EA,B20005H_094MA,B20005H_095EA,B20005H_095MA,state
0400000US13,4479601,3859,2186250,3005,1095034,12554,102,119,1094932,12544,1376,488,1540,596,6244,1416,5261,1156,17675,2967,11905,1819,23150,2679,18266,2892,42351,3015,26033,2754,65052,4100,87357,5092,71525,4108,74813,4261,60369,3521,80071,5452,91265,4687,73247,4435,120996,5200,216436,6455,1091216,12991,670855,9150,420361,10172,76548,4303,45812,4024,44647,4171,31058,2730,42292,3777,14363,1747,26216,2887,11117,1756,18363,2164,8664,1719,14659,2028,16579,2036,8802,1649,11788,1696,6269,1170,7048,1392,7512,1475,4888,1013,9942,1809,13794,1489,2293351,2948,769767,10001,335,320,769432,10019,1421,727,1527,642,5057,1140,7671,1683,18091,2334,17383,2246,27785,2805,20990,2298,39955,4068,23621,2137,63997,4301,77705,4565,64555,3811,63688,3799,49918,3935,51731,3763,68131,3964,42584,3283,59849,3985,63773,4022,1523584,10274,993898,10571,529686,10522,95735,4348,65781,4011,61733,3955,45602,4162,51972,4028,27992,3097,29089,3158,13505,1785,22813,2034,9742,1606,20562,2283,16825,2391,10920,1568,12675,1690,8028,1288,9826,1360,8931,1371,6780,1289,5176,1219,5999,1134,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,287026,635,160205,480,88101,2368,0,181,88101,2368,88,116,38,45,838,500,451,294,1427,728,330,232,1157,560,1527,616,2819,808,2118,704,4434,1026,6400,1204,4997,1246,6056,1396,5547,1207,7886,1558,7478,1495,5850,1124,11579,1496,17081,1828,72104,2328,40824,2173,31280,2662,4033,849,3642,1094,2973,756,1841,654,2533,707,1103,669,866,602,1549,596,2036,722,311,181,1373,718,1650,744,1235,609,1510,610,879,321,205,134,850,482,441,282,1019,440,1231,368,126821,566,42620,2508,0,181,42620,2508,136,148,272,196,213,190,603,457,237,285,365,270,250,186,364,221,2033,747,1686,672,3181,705,4176,1074,3439,1066,3105,908,2967,1025,3709,943,2804,683,3889,975,4333,828,4858,983,84201,2644,50646,2484,33555,2614,6068,1106,3315,969,3066,779,1812,538,2845,819,1297,542,1859,688,1274,700,2362,715,873,442,1086,503,1991,729,961,502,937,449,523,316,1572,838,493,281,328,211,654,338,239,241,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1062852,2145,525821,1606,246516,5356,0,190,246516,5356,772,393,511,246,1192,623,2746,853,3966,1333,3712,1128,5252,1128,5187,1211,10019,1745,9083,2277,17540,2634,23695,2261,17365,2171,14692,2162,15261,2008,13906,2216,24255,2518,18784,2524,26869,2922,31709,2942,279305,5533,153165,4210,126140,4541,24547,2101,15059,2188,14810,1862,9865,1608,11934,1480,4806,1187,6749,1238,3066,992,4969,1060,2354,766,4545,923,3310,795,3168,692,3434,1139,2229,638,2396,810,1677,523,1743,617,2051,575,3428,899,537031,1363,161983,6087,17,29,161966,6080,187,199,534,372,2088,740,1650,599,4507,921,5334,1596,8542,2038,4824,1444,13761,2020,8587,1819,19649,2386,18814,2068,11557,1965,14018,3026,7052,1375,9257,1633,10606,1846,7430,1474,6480,1331,7089,1477,375048,6093,213067,5189,161981,4910,30823,2886,19317,2298,18992,2558,14121,1717,19365,2679,10600,2140,7388,1550,6665,1319,7731,1428,3860,947,5128,1131,4206,954,3369,1010,2661,735,1862,727,2096,861,1705,605,478,283,761,487,853,374,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6647273,3353,3229145,2440,1653988,9457,153,128,1653835,9446,2784,714,1991,747,7750,1221,7218,1192,15958,1945,11573,1858,23775,2713,19476,2408,47586,3338,26186,2708,75964,4422,104721,4256,101305,5570,110854,4473,82284,4332,123079,5006,160475,6081,128225,5087,236382,7010,366249,7089,1575157,9518,862258,10379,712899,9695,111613,4902,81777,3788,71378,3774,48760,2998,65760,4248,30321,2438,37889,2942,20590,2142,33530,2511,11809,1504,28339,2452,29994,2778,19712,2231,17830,1853,11246,1608,14731,1468,17994,2014,13184,1722,19570,1829,26872,2303,3418128,2620,1213772,11695,168,136,1213604,11695,1264,432,1698,501,6470,1183,7026,1004,21862,2274,16235,1801,33831,2601,30734,2880,57964,3707,40635,2769,92675,4245,115291,5194,100529,4425,100524,5127,71929,3895,86366,3844,113895,5509,80652,3307,119009,4510,115015,4737,2204356,11892,1274701,10355,929655,11337,145752,4788,100164,4993,101627,4796,71876,4436,96537,4955,43368,3184,62618,4283,28656,2285,48234,3085,19597,1992,39974,3116,37810,2884,25752,2610,19493,2069,15062,1701,15639,1967,18329,1714,11508,1368,15891,1698,11768,1723,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4285646,3649,2084864,2610,1045484,10873,126,150,1045358,10877,2304,731,1198,511,7013,1450,3984,841,15521,1912,10727,1666,22513,2072,17410,1970,37933,3080,24501,2419,68000,3721,87345,5067,86784,4067,87536,4928,66662,3633,85524,4385,111321,5612,75522,4275,106429,4934,127131,4446,1039380,11188,576142,8686,463238,8734,83862,3986,58247,4230,48525,3212,31390,2532,46785,2721,19690,2124,28656,2153,13503,1768,21939,2249,6846,1202,19428,2235,16605,1821,10854,2003,11838,1831,6348,1178,9135,1577,8673,1182,5412,954,7340,1267,8162,1011,2200782,2397,742113,9634,238,252,741875,9630,1163,397,1805,538,6064,1153,5795,1239,17997,2588,13366,1536,31314,2485,22362,2166,51473,3579,29388,2801,87302,4075,88994,4238,71268,4409,61589,3671,48516,3437,45096,3111,54442,3820,31447,2757,41330,3288,31164,2845,1458669,9820,841276,8546,617393,9074,111582,4742,78675,3538,71108,3606,50933,3819,72299,3610,30590,2243,40157,3207,19123,1970,29366,2341,11764,1677,21811,2224,21293,2270,12579,1975,11797,1455,8885,1658,6448,1051,7362,1230,4922,1059,4089,886,2610,741,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2198719,2071,1075247,1658,575814,5196,163,177,575651,5198,2268,555,877,298,3048,742,1780,677,9697,1352,4736,978,10398,1646,7788,1274,20959,2091,13349,1633,33629,2338,44707,2670,45449,2667,54517,3327,41202,3134,51637,2705,60193,3418,44325,2612,60219,3454,64873,3027,499433,5828,256533,6073,242900,4852,44602,2944,34347,2409,24840,2280,18146,1804,21004,1953,9477,1265,13807,1684,6331,1266,12446,1602,4097,832,8596,1312,8528,1458,6133,922,5565,869,4210,906,4096,753,5428,816,2674,686,3908,848,4665,837,1123472,1758,432264,6154,114,99,432150,6163,1147,587,1410,654,4508,1023,3709,950,9611,1568,7380,1188,16422,1693,13553,1393,25971,2310,15822,1764,45577,2739,48216,3054,41338,2730,40768,3412,28432,2201,27122,1525,35401,3006,21767,2030,25221,2177,18775,1943,691208,6571,366450,4373,324758,6430,61879,3201,46711,3499,36541,2727,25709,2148,33675,2508,15586,1998,21433,2123,11150,1407,14582,1863,5683,826,11306,1404,10959,1333,6402,996,5623,1014,3337,718,3685,661,3966,626,2164,642,2307,769,2060,584,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1796735,2334,879326,1718,472396,5223,30,49,472366,5217,1180,439,858,428,3540,770,2995,843,7918,1384,4163,787,9346,1204,7366,1138,17565,2111,8773,1513,29027,2806,37136,2580,33428,2841,37473,2583,31899,2238,34480,2536,46598,3083,35669,2214,51730,2777,71222,2887,406930,5607,218297,4416,188633,4441,37043,2327,25552,2259,22288,2062,12618,1757,18211,1655,7553,1248,8146,1460,4984,916,8823,1343,3074,784,5808,904,6293,1330,4030,933,3639,890,3454,850,2996,737,3936,936,1751,531,3153,623,5281,937,917409,1562,341207,5666,0,168,341207,5666,1085,480,1051,458,3635,863,3795,830,8561,1173,5716,1178,12567,1706,9285,1142,22303,2321,13464,1484,33800,2922,34488,2498,35221,2517,32074,2767,23780,1919,23676,2182,24839,1982,16495,1883,19795,2006,15577,1705,576202,6012,327124,5540,249078,5403,45164,2975,32976,2264,26254,2296,20404,2335,27635,2588,12907,1383,16029,1805,7870,1170,11883,1546,4268,873,8275,1278,7837,964,5007,1001,6151,1390,3339,733,3432,834,4060,1027,2061,649,2194,667,1332,417,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3053184,2822,1482468,2565,678328,9005,32,56,678296,9012,2128,862,706,361,5194,1180,3986,968,12128,1866,9432,1432,21251,2444,18635,2053,34364,3000,21049,2498,54845,3614,59019,3657,47290,3062,50495,3289,42770,3004,49827,3588,64425,3585,44381,3372,64649,3040,71722,3998,804140,9394,503006,9351,301134,8214,55289,3087,39191,2760,33332,2584,23788,2436,27072,2448,14030,1664,18879,2249,8632,1331,12527,1739,4425,902,12540,1681,10778,1623,7288,1221,6564,1301,4433,1037,4376,1146,6675,1412,3166,755,3270,738,4879,832,1570716,2167,498878,7279,276,338,498602,7278,974,465,947,407,3983,1004,5515,1199,16887,1992,14325,1970,21480,2132,16528,2184,38966,2748,20848,2285,57836,3542,52362,3413,44092,2764,42180,3026,28192,2215,32577,2522,35089,2556,19566,2075,25372,2741,20883,2213,1071838,7548,689002,7065,382836,7984,74547,4743,46019,3455,41664,3560,31325,2713,45418,3045,20089,1822,23967,2501,12063,1963,18766,1861,8031,1076,11860,1588,10577,1354,8490,1218,7387,1245,5033,1129,4969,974,5093,1208,1890,584,2943,736,2705,701,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2243824,3204,1094432,2471,560177,7760,9,17,560168,7759,624,298,1143,524,4048,1033,3065,833,9653,1830,4661,1188,10001,1990,9675,1611,16216,2042,10637,1734,30561,2488,34423,3268,33822,3226,39775,3530,28260,2589,38649,3264,58006,4083,44302,3377,76815,4629,105832,4713,534255,8127,328477,7615,205778,6448,28285,2638,22343,2594,20534,2287,14012,2072,18590,2645,8716,1698,10108,1744,6154,1400,8211,1493,4492,1285,7595,1473,9485,1632,4142,906,5553,1260,3654,790,6277,1271,3805,927,4874,1095,7078,1325,11870,1685,1149392,2116,393333,7488,40,67,393293,7493,220,163,1066,695,3517,943,4469,1179,13818,2385,10232,1937,17829,2394,11539,1867,24724,2878,15534,2222,39519,3353,38050,3465,35048,3163,37211,2597,28489,2901,24856,2609,27686,2617,17813,2053,24582,2539,17091,1949,756059,8193,509274,7316,246785,7363,43459,2951,30578,2564,30306,3066,19426,2594,27880,2682,12720,1723,13055,1834,6085,1201,10199,1662,4962,1283,11882,1658,8401,1418,5417,1103,5638,1191,4689,1237,4039,1103,2622,600,1568,505,1866,562,1993,614,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1043223,1494,504688,1433,228113,4937,53,89,228060,4949,699,361,629,298,2374,773,1370,576,3454,822,2240,954,4925,1071,5606,1476,9427,1512,6314,1265,16353,1944,21017,1845,17246,1922,17936,2003,13763,1528,17965,2008,23879,2230,16229,1605,22296,1939,24338,2512,276575,4790,147009,4328,129566,4018,21356,2323,14377,1601,14117,1982,9763,1654,12046,1728,5604,856,8082,1376,5268,1200,6628,1147,2176,679,6275,1073,6077,1221,3162,775,3247,905,1950,750,1568,523,1984,549,1189,401,1314,471,3383,754,538535,841,178384,4705,0,159,178384,4705,753,443,392,304,1500,510,1456,649,3278,828,3098,711,5687,1093,5738,1060,11603,1729,7818,1161,20357,2268,21920,1891,17309,1729,14836,1510,10552,1596,12000,1520,13625,1561,9354,1404,10423,1613,6685,1263,360151,4773,200865,4721,159286,5072,24963,2543,20539,2193,17222,1681,12701,1823,14838,1752,7996,1425,10808,1608,5774,944,8239,1235,3881,892,9283,1404,6109,1070,3892,865,2950,697,1685,614,1828,589,3182,751,1148,523,1169,466,1079,479,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2611623,3539,1266405,2232,689846,7160,74,96,689772,7167,626,290,541,272,3025,769,2515,647,6649,1119,3237,951,8582,1590,5448,1136,17179,2249,8422,1452,27530,2548,32756,3029,29690,2494,41194,3206,31374,2264,44851,3234,61700,3692,51848,3573,106215,4539,206390,5236,576559,7433,322140,7086,254419,7176,42979,2950,27766,2399,21298,2200,16014,1977,23451,2706,8579,1357,12954,1454,6601,1010,11615,1439,3886,1180,10535,1531,11093,1741,8015,1110,6827,1184,3800,746,5850,943,6857,1263,5333,1031,9301,1363,11665,1283,1345218,2241,502796,8195,0,193,502796,8195,482,399,948,461,1949,573,2521,805,7527,1344,3757,1144,8210,1375,6842,1252,17463,2405,10297,1463,26874,2494,34244,2952,33097,2631,33481,2705,32140,2751,35755,2409,49851,3308,40998,2565,72298,3882,84062,3386,842422,8382,480301,7184,362121,7028,55194,3164,35148,2792,36368,2877,20730,1913,35484,3152,17092,2066,21216,2210,10965,1590,19006,2243,7812,1199,16132,1904,14892,2056,8995,1157,10850,1423,7399,1059,8117,1254,10559,1421,7510,1131,10537,1360,8115,1332,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
