GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002MA,C08128_002EA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006EA,C08128_006MA,C08128_007MA,C08128_007EA,C08128_008MA,C08128_008EA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011EA,C08128_011MA,C08128_012MA,C08128_012EA,C08128_013MA,C08128_013EA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017EA,C08128_017MA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020EA,C08128_020MA,C08128_021EA,C08128_021MA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024MA,C08128_024EA,C08128_025EA,C08128_025MA,C08128_026EA,C08128_026MA,C08128_027EA,C08128_027MA,C08128_028EA,C08128_028MA,C08128_029MA,C08128_029EA,C08128_030MA,C08128_030EA,state
0400000US45,2117951,15116,1661095,16325,347005,11121,105380,5125,4471,1656,1751491,16620,1387597,16645,291852,9673,69012,3860,3030,1325,196921,7615,158145,6467,28148,2832,10011,1913,617,420,15263,2474,12451,2072,2572,962,240,284,0,200,81552,4326,56696,4148,19281,2064,5475,1106,100,147,72724,4496,46206,3779,5152,1058,20642,2643,724,514,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,330918,5775,69297,3224,34618,2405,985,383,344991,5692,273341,5393,53022,3068,18322,1685,306,188,39907,3556,29859,3058,7824,1434,2169,562,55,69,2377,986,1734,878,628,363,15,28,0,151,24424,2330,15272,1764,6819,1191,2263,699,70,88,24119,2133,10712,1279,1004,378,11849,1573,554,273,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,2263713,17265,401285,9756,195326,7171,5017,1010,2389964,19858,1907300,18694,348752,9683,131040,6226,2872,751,264791,9698,213101,8821,33315,2771,18000,2295,375,237,24552,2744,19447,2816,4416,930,637,294,52,83,80172,5241,60830,4596,10738,1573,8034,1579,570,319,105862,4500,63035,4014,4064,970,37615,3076,1148,511,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,9753762,34909,1697808,23721,805491,16131,18901,2311,9869007,39911,7914042,40270,1420535,22569,523392,13062,11038,2125,1301080,24028,1036682,22731,171439,6308,89308,5868,3651,961,197216,8970,164481,8586,25865,2920,6686,1387,184,197,414322,10385,325608,9689,53579,3948,34332,3506,803,336,494337,12488,312949,10003,26390,2540,151773,7753,3225,918,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,1082772,9509,202592,5769,58515,3966,1796,688,1023289,11048,834199,10481,158106,4976,30366,2641,618,315,159329,7211,130082,6261,23919,2675,4766,1070,562,355,33991,3112,25588,2999,7967,1388,436,230,0,184,55320,3561,43628,3112,8788,1323,2813,1307,91,106,73746,3681,49275,3447,3812,895,20134,2139,525,426,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,240550,4992,47090,3083,28864,2132,668,319,242073,4479,187405,4398,38603,2892,15885,1480,180,119,27727,2399,21912,2097,4143,947,1564,370,108,129,3585,789,2954,654,388,243,243,290,0,147,21120,2275,16567,1983,2664,605,1850,545,39,46,22667,2115,11712,1649,1292,376,9322,1233,341,265,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,2955377,18467,909706,11750,193585,6859,4885,1059,3158348,20246,2332726,18696,708559,11048,114374,5379,2689,788,378398,11148,278662,10233,81931,5160,17288,2787,517,270,191066,7067,125440,6029,62210,3416,3373,1173,43,71,158470,6656,109250,5605,39490,3068,9140,1543,590,337,177271,5789,109299,4855,17516,1827,49410,3606,1046,482,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,2546916,17448,567863,12107,188155,7904,6796,1382,2394643,16522,1867870,15134,421186,10902,102639,5707,2948,795,335648,9301,262206,7957,54733,3936,16884,2262,1825,780,209906,7428,167370,6150,37944,3334,4191,1253,401,397,188707,7783,142729,7421,35898,3256,9711,1775,369,323,180826,7468,106741,6127,18102,1982,54730,3587,1253,513,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,563034,8944,137792,6033,30320,2736,1214,508,607615,9203,468437,8554,117912,5745,20490,2372,776,368,71268,4294,56875,3440,11774,1794,2465,930,154,252,5410,1198,3689,1038,1522,569,199,176,0,187,29511,2744,22492,2308,4761,1128,2141,692,117,172,18556,2186,11541,1597,1823,552,5025,1149,167,159,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,2374383,11741,346617,7634,143967,4370,4716,633,2320974,15285,1959529,12529,276608,7127,82231,3103,2606,587,234322,7070,195078,7015,29330,2049,9465,1251,449,230,54465,3803,42466,3341,11626,1416,373,190,0,145,142976,5012,108223,4340,22089,2043,12083,1227,581,230,116946,4397,69087,3369,6964,1059,39815,2311,1080,296,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,218135,4860,59970,3669,17807,1911,289,224,227488,5284,167259,5330,50181,3702,9890,1408,158,146,32672,3007,25415,2638,5904,1427,1353,546,0,190,4783,1321,4088,1193,682,474,13,25,0,190,17042,2319,13137,2036,2540,707,1365,620,0,190,14216,2105,8236,1667,663,368,5186,1066,131,177,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,701086,10520,215204,7735,92672,4818,1366,508,813825,11936,576976,9803,176826,7730,59403,3941,620,382,91968,5563,59533,4324,22661,2639,9329,1639,445,341,27409,2527,17826,1737,5409,1093,4174,964,0,220,58394,4125,38010,3352,8773,1690,11453,1876,158,199,18732,2159,8741,1631,1535,562,8313,1460,143,158,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
