GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001MA,C07401_001EA,C07401_002MA,C07401_002EA,C07401_003MA,C07401_003EA,C07401_004EA,C07401_004MA,C07401_005EA,C07401_005MA,C07401_006MA,C07401_006EA,C07401_007MA,C07401_007EA,C07401_008MA,C07401_008EA,C07401_009EA,C07401_009MA,C07401_010EA,C07401_010MA,C07401_011EA,C07401_011MA,C07401_012MA,C07401_012EA,C07401_013MA,C07401_013EA,C07401_014EA,C07401_014MA,C07401_015EA,C07401_015MA,C07401_016EA,C07401_016MA,C07401_017MA,C07401_017EA,C07401_018MA,C07401_018EA,C07401_019EA,C07401_019MA,C07401_020EA,C07401_020MA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023MA,C07401_023EA,C07401_024MA,C07401_024EA,C07401_025EA,C07401_025MA,C07401_026EA,C07401_026MA,C07401_027EA,C07401_027MA,C07401_028MA,C07401_028EA,C07401_029MA,C07401_029EA,C07401_030EA,C07401_030MA,C07401_031EA,C07401_031MA,C07401_032EA,C07401_032MA,C07401_033EA,C07401_033MA,C07401_034MA,C07401_034EA,C07401_035MA,C07401_035EA,C07401_036EA,C07401_036MA,C07401_037EA,C07401_037MA,C07401_038EA,C07401_038MA,C07401_039MA,C07401_039EA,C07401_040MA,C07401_040EA,C07401_041EA,C07401_041MA,C07401_042EA,C07401_042MA,C07401_043EA,C07401_043MA,C07401_044EA,C07401_044MA,C07401_045MA,C07401_045EA,C07401_046MA,C07401_046EA,C07401_047EA,C07401_047MA,C07401_048EA,C07401_048MA,C07401_049EA,C07401_049MA,C07401_050MA,C07401_050EA,state
0400000US25,6610990,13237,293306,4581,1016237,4420,680760,6026,913935,6552,829461,4496,981611,3805,882265,2942,561652,2795,451763,2317,5784744,21481,244266,5761,920230,7462,507664,8307,701427,9045,727633,6753,898318,5587,829590,3790,534801,3520,420815,2945,491560,17619,33592,3597,68202,5787,80236,5223,120676,5777,67085,5435,53980,3979,32227,2714,14678,2169,20884,2346,180950,8894,7937,1486,14611,2424,47969,4679,50204,4546,20766,2610,17042,2583,11159,1608,5831,1090,5431,1342,153736,8754,7511,1498,13194,2408,44891,3407,41628,3942,13977,2533,12271,2180,9289,1662,6342,1122,4633,1003,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9770869,15448,449345,5902,1651044,5840,1000317,5958,1188040,7298,1187406,5080,1396516,4311,1362813,4345,877572,3176,657816,2464,8336037,29138,353214,6706,1431005,8857,668187,8435,892597,9870,1018807,6975,1267151,6843,1264041,5183,827592,3936,613443,2989,878098,19880,66600,4741,153313,7150,182093,7336,176114,7179,106282,4960,82671,4270,57074,3621,26764,2375,27187,2342,383397,14452,21443,2527,46521,4070,111035,5801,80238,4852,41061,3274,33191,3237,26707,2811,12373,1612,10828,1678,173337,10888,8088,1524,20205,3765,39002,3380,39091,3845,21256,3137,13503,1811,14991,2711,10843,1794,6358,1222,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5369854,13176,273323,4007,932911,4293,501585,5015,743234,5988,668790,3907,757881,3690,714154,2794,431499,1916,346477,1762,4612655,18403,225929,4603,831565,7139,319985,6145,559304,5877,586994,5279,696105,4483,669696,3728,405019,2262,318058,2627,385099,11859,25902,2668,57274,4947,79580,4297,88304,4560,45490,3357,35348,3039,22737,2432,13175,1689,17289,1956,250781,10092,15362,2271,31269,3073,66444,3553,67008,4226,24784,2584,17176,2083,12703,1560,7619,1123,8416,1326,121319,6694,6130,1423,12803,2164,35576,3070,28618,3076,11522,1688,9252,1961,9018,1862,5686,1472,2714,899,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2948075,9949,157362,4171,536357,4064,306001,5483,382932,6462,384667,5214,381481,4097,373094,2962,247100,2752,179081,2476,2554296,14497,130401,4473,463374,5855,227289,5947,299528,7738,333413,5646,346278,4857,350165,3542,234825,3479,169023,2801,208502,11432,14750,2472,46396,4446,36118,3369,38603,4378,27582,3256,20236,2349,12802,2239,6326,1332,5689,1270,112734,7352,6454,1610,17575,2801,28040,2802,27392,3094,13672,2230,8125,1668,5709,1259,3372,943,2395,867,72543,7224,5757,1620,9012,2329,14554,2224,17409,2916,10000,2230,6842,1440,4418,1159,2577,734,1974,723,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5973141,13290,299633,5425,1021629,4873,584023,5033,790441,6607,733694,5585,821652,4966,790565,3140,527670,2960,403834,2392,5042396,23817,236191,5824,870738,7530,388332,7145,588269,9332,622588,6749,740961,6077,728432,4926,494542,3497,372343,3439,530657,17442,42058,3586,98494,6901,98230,5377,111105,6660,64466,4893,45353,4291,33770,3460,17002,1885,20179,2123,245862,12002,11562,1767,31654,3263,62461,4048,54925,4417,28027,2758,22975,2824,17932,2374,9385,1585,6941,1371,154226,9989,9822,2071,20743,3209,35000,3374,36142,3727,18613,2659,12363,2078,10431,1478,6741,1206,4371,1163,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007304,6072,47979,2056,164383,2820,99854,3453,127449,3103,115837,2564,130293,1727,151390,1487,99633,1132,70486,838,845142,8833,39411,2182,138606,3087,58373,3563,93395,3525,97819,2618,117110,2333,140814,1819,93873,1101,65741,1067,89712,6528,5774,1203,16612,2435,22033,2846,18432,2132,9548,1851,6999,1576,4816,1086,2636,709,2862,630,36796,4228,818,361,4248,1414,10489,1909,8085,1486,4254,1099,3687,981,2591,1082,1581,584,1043,513,35654,4693,1976,861,4917,1371,8959,2032,7537,1681,4216,1376,2497,790,3169,899,1543,659,840,379,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1837195,7038,102532,2286,333261,2834,183480,2606,253378,4111,223626,2727,235538,2152,234853,2282,145581,1446,124946,922,1541744,11830,80838,2654,288194,4318,110438,3713,186876,4252,189349,3625,214252,2469,219404,2249,138377,1325,114016,1782,185292,9864,14866,2408,31578,3452,42050,3399,39872,3195,22922,2553,13575,1506,9033,1253,4009,763,7387,1363,66940,5342,3700,997,7743,1862,22712,2637,14452,1664,6421,1352,4956,885,2791,775,1570,491,2595,701,43219,5331,3128,1137,5746,1403,8280,1470,12178,2595,4934,1261,2755,773,3625,919,1625,691,948,401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2765972,11190,142076,3421,483956,3951,252291,3906,395866,5613,380017,3132,377940,4020,338130,2742,246622,2257,149074,1831,2235861,18271,103614,3489,390483,5974,172243,5588,278976,6310,305216,4968,325860,4619,295979,3910,226749,2509,136741,1918,403447,17648,31148,3259,73808,6042,59535,4906,89481,5800,57853,4403,39215,3854,30971,3216,13948,2092,7488,1375,23065,2963,811,430,3035,1158,4518,976,5128,1168,2558,728,2432,768,2438,1073,1268,592,877,379,103599,7845,6503,1630,16630,3128,15995,2252,22281,3385,14390,2456,10433,1752,8742,1590,4657,986,3968,1335,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1309203,6587,51452,1682,200542,2645,129047,2770,149438,2626,160541,2444,208823,2365,198276,1827,123926,1551,87158,994,1134514,10270,41874,2061,178646,3729,88557,3398,114069,3140,141111,2743,191311,2636,184060,2511,114098,1908,80788,1191,99385,8386,5920,1436,15887,3313,18306,2654,20337,2998,11776,1923,10163,1843,8490,1830,4761,1398,3745,898,33913,4906,2257,925,2944,977,10412,2128,8294,1556,2730,1069,3026,1156,1831,725,1636,857,783,414,41391,3921,1401,642,3065,1237,11772,1792,6738,1486,4924,1176,4323,1139,3895,1109,3431,1151,1842,639,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8856435,16365,431687,5981,1475403,4500,834193,5333,1142751,7229,1170763,6111,1331073,3878,1156812,3613,731132,3426,582621,2968,7961796,23160,368509,6761,1357256,6877,676607,6601,925548,8196,1048738,7467,1243879,6490,1094347,4979,696815,3768,550097,3496,488477,17884,43516,3470,80995,6856,56505,4438,110755,5646,72929,5396,53916,4151,35059,4106,18026,2250,16776,2248,197579,9828,10467,1867,19282,2688,36338,3830,59517,4312,26386,2528,18611,2767,12137,1724,6615,1406,8226,1465,208583,11808,9195,2159,17870,3514,64743,4730,46931,4678,22710,3596,14667,1949,15269,2357,9676,1787,7522,1484,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2052653,10053,108029,3577,365654,3546,208918,4685,274230,5311,246302,3922,262621,3627,267613,2781,186526,2756,132760,2333,1770053,12935,85146,3833,315374,5384,157453,4494,215661,5868,209994,4637,237944,3859,246978,2973,175661,2616,125842,2460,160444,10928,14058,2520,31561,4136,28781,3631,35022,3618,19515,2841,12868,1992,10412,2003,5333,1124,2894,918,52012,6316,4509,1719,8663,2652,9206,1997,10624,1895,7730,1800,4801,1214,4176,1122,926,348,1377,584,70144,6507,4316,1161,10056,2354,13478,2249,12923,1984,9063,1890,7008,1449,6047,1579,4606,1068,2647,769,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19535319,22846,973080,7771,3047067,8347,1958783,8570,2834474,9600,2513169,7627,2790901,5550,2509768,5647,1611527,3728,1296550,3411,17418181,31878,834674,8716,2781318,10989,1557051,10982,2301421,12680,2226314,10037,2595216,7504,2368668,7043,1531639,4603,1221880,4406,1221576,28790,91541,6178,171618,7488,188809,7787,300406,9655,173972,8518,120805,5215,82411,5008,43883,2924,48131,3216,471488,13864,21180,2668,46177,4083,122004,5588,124492,5484,59230,4549,43538,3486,27915,2884,14190,2160,12762,1613,424074,16390,25685,3430,47954,5316,90919,4918,108155,5759,53653,4761,31342,3436,30774,3839,21815,2789,13777,1947,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9748571,19400,485011,6310,1679596,7042,968494,8435,1273518,10000,1308601,9810,1354138,8233,1229780,5003,860986,4181,588447,3195,8332705,28703,387960,6901,1456121,11213,675164,10504,956995,11755,1129727,11138,1221032,9089,1138967,5500,817487,4348,549252,3400,824473,23092,61128,4911,140546,8701,153870,6195,179017,9046,106428,6181,81943,5327,51244,3313,26311,2527,23986,2201,342455,15181,16636,2437,47757,4731,90184,5624,74035,5218,42858,3296,31543,3111,21485,3023,9037,1357,8920,1304,248938,14394,19287,2793,35172,4319,49276,4130,63471,5505,29588,3397,19620,2396,18084,2440,8151,1869,6289,1349,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,715277,5390,38399,1906,114418,2088,86688,3216,107831,2768,79797,2132,91379,1875,91781,1457,54278,778,50706,876,602508,6670,32870,2120,102295,2285,51021,3290,82053,2855,70132,2294,82265,2252,84140,1626,51357,878,46375,973,61143,4854,2960,1015,7918,1745,20282,2486,12040,2033,5774,1167,5217,1455,3027,806,1237,417,2688,588,23941,3016,1281,426,2102,794,7541,1322,4949,1117,2202,623,1721,719,2186,984,1099,664,860,405,27685,2886,1288,539,2103,811,7844,1298,8789,1590,1689,677,2176,794,2428,897,585,425,783,491,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11433203,16248,556887,5779,1939592,5824,1093301,6068,1461079,8780,1411688,6986,1595044,5270,1581304,4335,1003307,3412,791001,2784,9742065,34992,436616,8518,1685191,11402,726615,8733,1087362,12432,1217614,8545,1434914,8170,1470842,5799,948364,4994,734547,4072,1094029,26441,85992,5960,183046,9178,209395,6286,239439,10489,128079,6084,105576,5525,70832,4368,32263,3340,39407,3100,390103,14148,21256,2699,47959,4434,108519,6000,87527,4937,42745,3184,38249,3769,21470,2460,12105,1850,10273,1354,207006,11104,13023,2108,23396,3433,48772,4606,46751,4828,23250,2801,16305,2293,18160,2529,10575,1808,6774,1586,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3801463,11456,211117,3684,683535,4726,387508,4807,525204,5970,474780,3956,487479,3550,473079,2633,321400,2168,237361,1517,3148699,16644,163336,3631,565342,5928,257501,5849,383980,6182,391581,5203,428967,4614,432947,2931,304313,2377,220732,2091,382932,12342,30735,2768,75190,4527,71106,4228,82071,4654,47851,3365,33650,2706,22813,1842,9568,1316,9948,1217,167217,7873,10209,1293,27336,3111,39007,3104,34702,2549,21569,2468,15688,1814,9479,1297,4546,798,4681,990,102615,8450,6837,1609,15667,2880,19894,3104,24451,3555,13779,2560,9174,1758,7840,1436,2973,752,2000,613,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3870608,11168,181079,3379,626352,3533,355284,5462,525571,6765,515217,4376,500638,3794,538825,3565,371674,3000,255968,2333,3196441,21251,139766,4034,522008,7227,223989,6718,371205,8435,426340,6471,445153,5690,491697,4475,344674,3398,231609,2475,413253,15781,26880,2799,74483,6186,70768,5402,94539,5610,54923,4602,36264,3333,25985,2871,14073,1976,15338,1973,157803,8887,8890,1540,19233,3054,36943,3429,36012,3697,20109,2744,12118,1797,11446,1705,8024,1342,5028,1326,103111,7952,5543,1567,10628,2302,23584,2808,23815,2993,13845,2345,7103,1548,9697,1685,4903,962,3993,1121,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12597344,21111,563501,5541,1977420,7301,1218915,7900,1618875,8235,1510717,6116,1800150,5322,1770947,4458,1156248,3346,980571,2963,11103966,27311,469378,7196,1771989,8999,900837,9244,1267749,11287,1338149,8816,1669756,6828,1668757,5194,1101801,3842,915550,3686,908615,19198,66069,4621,143181,7148,153587,5954,215150,7319,110137,6074,84613,4815,60961,3667,31358,2484,43559,3099,332919,11759,17113,2314,35403,3600,98973,5132,78157,4559,34545,2847,24966,2353,22061,2801,10345,1636,11356,1448,251844,11832,10941,1945,26847,3735,65518,4462,57819,4312,27886,3299,20815,2500,19168,2469,12744,2033,10106,1863,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1043681,6860,46987,2059,159402,2311,112804,2811,135856,2383,125997,2117,153120,1922,141951,1547,91030,1256,76534,1085,906936,7854,38906,1703,139062,2885,85140,3128,106208,2661,109356,2234,138380,2631,132859,1641,85417,1296,71608,1299,83593,7328,4807,1134,13382,2616,17128,2779,17832,2589,9598,1589,9567,2112,4746,1000,2918,699,3615,936,15276,2649,543,373,1398,638,2497,965,3907,1199,1981,893,1816,759,1766,701,763,430,605,323,37876,4939,2731,1320,5560,1983,8039,1378,7909,1576,5062,1253,3357,1271,2580,1016,1932,907,706,407,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4710577,13923,231739,4934,788579,6112,467589,5905,611888,7129,597616,6246,639186,5869,621336,3567,461547,3266,291097,2736,4046123,20327,188483,5112,674506,8398,327232,8061,468292,7677,520462,7387,578200,6138,577879,4670,438809,3212,272260,3193,391714,16542,29208,3200,77484,6000,69346,5125,80397,4896,45675,4036,38338,3764,26312,2591,13633,1654,11321,1787,151216,8454,7141,1163,20791,3140,43315,3936,33343,3264,17124,2574,13325,2392,8711,1486,4235,857,3231,833,121524,9632,6907,1988,15798,3212,27696,3245,29856,3157,14355,2475,9323,1816,8434,1716,4870,1326,4285,1253,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,842002,5547,49631,1734,152338,1795,84999,2703,110977,2943,97111,1934,106343,1663,110551,1583,69441,1259,60611,907,701352,7865,37827,2118,130449,2629,49705,2940,82954,3049,83552,2182,94955,1772,103129,1606,64890,1243,53891,1426,72363,6396,7352,1503,11029,2192,16279,2237,14473,1946,7548,1407,6767,1145,3321,835,1561,464,4033,946,37133,3439,1895,558,5477,1134,11896,1793,7751,1270,2758,757,2313,688,2093,698,1436,680,1514,626,31154,4134,2557,1002,5383,1348,7119,1370,5799,1182,3253,1089,2308,932,2008,744,1554,761,1173,567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6421705,16574,319473,4872,1084004,5290,622814,6082,846352,8829,837146,6104,888076,5033,841655,4099,585323,2882,396862,2739,5465071,20831,245231,4906,926235,8287,440630,7220,632613,8771,713685,7583,799813,6448,777412,5334,557100,3515,372352,3087,585723,15865,48249,3842,107717,6282,104449,5754,127135,6469,76771,4730,52576,4134,35857,3212,16434,1864,16535,1874,210854,12019,14008,2404,28340,3440,49122,4738,46956,3833,27889,3032,21010,3305,13206,2201,6223,1422,4100,963,160057,10783,11985,2174,21712,3313,28613,2917,39648,4381,18801,2850,14677,2506,15180,2440,5566,1221,3875,1175,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26267743,28548,1559227,12508,5113499,11358,2720586,12529,3809722,11097,3607491,11135,3432557,11431,2946236,6790,1825764,6150,1252661,5555,22151594,60678,1232827,14958,4405663,21511,1949069,16244,2838705,23529,3058709,19429,3074948,14667,2707648,9584,1713100,8167,1170925,6422,2597551,50733,225502,9835,502771,19780,426972,15168,614978,16635,348273,11971,222563,10112,141523,7073,62508,4465,52461,3622,1083491,26248,68020,5260,142790,8165,247926,9533,257127,10024,145104,8483,96670,6072,69763,4183,34573,3685,21518,2383,435107,16107,32878,3429,62275,5438,96619,6584,98912,6536,55405,4701,38376,3318,27302,2806,15583,2053,7757,1374,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2861883,11075,200127,3065,650596,4807,313612,4525,435690,4943,384797,2901,306886,3013,277037,2200,170670,1854,122468,1333,2407608,16818,157791,4482,571796,6442,208271,6197,324613,5975,333208,4235,280089,3562,257877,2750,160235,2087,113728,1788,280438,13724,26883,2952,51814,4886,63449,3851,66435,4773,35154,3721,14836,2270,11293,1957,5764,1287,4810,1059,94140,8012,8811,1930,13192,2737,25488,3205,23759,3132,8574,1783,6014,1201,3681,976,2246,837,2375,818,79697,6973,6642,1407,13794,3317,16404,2446,20883,3001,7861,1586,5947,1571,4186,839,2425,740,1555,562,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
