GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001EA,B18130_001MA,B18130_002EA,B18130_002MA,B18130_003MA,B18130_003EA,B18130_004MA,B18130_004EA,B18130_005EA,B18130_005MA,B18130_006MA,B18130_006EA,B18130_007EA,B18130_007MA,B18130_008EA,B18130_008MA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011MA,B18130_011EA,B18130_012EA,B18130_012MA,B18130_013EA,B18130_013MA,B18130_014MA,B18130_014EA,B18130_015EA,B18130_015MA,B18130_016EA,B18130_016MA,B18130_017MA,B18130_017EA,B18130_018EA,B18130_018MA,B18130_019MA,B18130_019EA,B18130_020EA,B18130_020MA,B18130_021EA,B18130_021MA,B18130_022MA,B18130_022EA,B18130_023EA,B18130_023MA,B18130_024MA,B18130_024EA,B18130_025EA,B18130_025MA,B18130_026EA,B18130_026MA,B18130_027EA,B18130_027MA,B18130_028MA,B18130_028EA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031MA,B18130_031EA,B18130_032MA,B18130_032EA,B18130_033EA,B18130_033MA,B18130_034EA,B18130_034MA,B18130_035EA,B18130_035MA,B18130_036MA,B18130_036EA,B18130_037MA,B18130_037EA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040EA,B18130_040MA,B18130_041EA,B18130_041MA,B18130_042MA,B18130_042EA,B18130_043MA,B18130_043EA,state
0400000US29,5869979,3144,364449,2794,2272,880,917,613,1355,616,362177,2820,90145,5566,272032,6180,994961,3706,61202,5042,20648,2717,40554,4164,933759,6005,175371,8860,758388,10114,1298258,4186,100660,5801,34763,3970,65897,4464,1197598,7208,233049,9115,964549,10957,2318705,4408,375164,8364,109031,5670,266133,7825,1943541,9123,163817,6297,1779724,10688,520120,2370,142967,4779,17979,1953,124988,4450,377153,5108,23447,2221,353706,5260,373486,1905,184872,4131,22144,2024,162728,4253,188614,4082,17263,1956,171351,3967,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,58816,1146,1010,456,115,139,895,446,57806,1221,11210,1550,46596,1896,160491,2136,6667,1311,2001,670,4666,1034,153824,2541,27293,2782,126531,3500,217433,2163,13358,2234,4103,1238,9255,1626,204075,2570,48359,3765,155716,4188,392867,2270,55399,3138,15034,1981,40365,3024,337468,3679,32126,3271,305342,4302,98311,703,24581,2087,2802,754,21779,2036,73730,2073,4842,1069,68888,2335,67203,706,31476,1939,2994,710,28482,1868,35727,1856,3075,792,32652,1750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1824141,1550,128785,1747,807,446,307,311,500,312,127978,1642,23961,2815,104017,2685,331505,2015,17459,2170,5993,1412,11466,1652,314046,2772,44153,3655,269893,4568,411222,2400,22945,1863,7131,1205,15814,1754,388277,3296,65520,3492,322757,3972,693338,2583,79117,3403,20895,2563,58222,2665,614221,4043,38867,2508,575354,4166,143281,1273,35649,1935,3429,822,32220,1855,107632,2147,4710,710,102922,2136,116010,1043,55231,2309,5960,988,49271,2096,60779,1954,6384,892,54395,1900,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,173023,1567,2371,870,884,530,1487,730,170652,1665,45865,4299,124787,4309,480801,2136,25631,2439,7229,1487,18402,2095,455170,2755,89643,7569,365527,7437,644188,2439,43993,3705,11099,1846,32894,3329,600195,3982,103230,5920,496965,6805,1100415,2623,157592,6731,35792,3727,121800,5807,942823,7066,100023,6222,842800,9632,248566,1097,71263,3563,8769,1565,62494,3445,177303,3583,11337,1647,165966,3470,147449,1101,74226,3178,7741,1472,66485,3011,73223,2891,4834,1138,68389,2911,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,64498,916,730,500,151,230,579,521,63768,1106,10449,1699,53319,1912,199634,1397,11987,1837,2181,1002,9806,1798,187647,2037,21682,3348,165965,3800,256601,1255,17130,2106,5368,1448,11762,1663,239471,2411,31655,3071,207816,3839,564295,1861,63939,4205,12161,1830,51778,3662,500356,4454,24017,2596,476339,4689,121773,841,25945,2026,1809,535,24136,2021,95828,2039,3043,872,92785,2058,79771,760,39604,2108,3161,810,36443,2187,40167,2092,2306,607,37861,2167,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,524602,2379,2302,847,207,199,2095,827,522300,2561,93472,5594,428828,5403,1462475,3102,70263,4227,17300,2722,52963,3774,1392212,5320,204584,9574,1187628,11320,1860199,3248,86254,5724,18736,2102,67518,5178,1773945,6232,221010,8633,1552935,9839,3635942,3016,346496,7646,73600,3781,272896,6951,3289446,8472,234661,8816,3054785,12095,720881,2560,154332,5559,20542,2244,133790,5301,566549,5518,34069,2611,532480,5609,551228,2477,266640,6285,31596,2406,235044,6132,284588,5820,23032,2351,261556,5864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,134337,1519,411,300,0,190,411,300,133926,1528,44771,3806,89155,3600,359808,2426,14522,2235,5705,1432,8817,1583,345286,3470,95490,6729,249796,7018,462480,3706,34165,3410,11541,2174,22624,2568,428315,4982,99445,5760,328870,6892,768133,3599,124255,5749,39594,3659,84661,4482,643878,6153,98103,5746,545775,7671,184341,2261,56333,2785,10897,1568,45436,2689,128008,2684,13127,1922,114881,3025,128822,2112,71115,3168,11889,1812,59226,3216,57707,3214,5413,1064,52294,3183,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,1161833,2972,7238,1513,2027,716,5211,1453,1154595,3168,276515,12647,878080,12831,2988135,5649,146869,6030,49085,4103,97784,4255,2841266,8017,609311,15243,2231955,15541,4539936,5058,228102,8710,70480,4203,157622,7289,4311834,9791,750193,16716,3561641,18988,7726788,4846,868410,14378,256497,8657,611913,12894,6858378,15087,721388,14389,6136990,19055,1582444,2853,367611,9133,64819,4316,302792,7846,1214833,8357,100804,5191,1114029,10068,1214356,3183,603016,7445,96821,4999,506195,6963,611340,7838,64918,3745,546422,7766,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,593205,3820,7077,1516,2025,729,5052,1287,586128,3603,159796,7309,426332,7687,1666595,4908,92965,5024,34471,3249,58494,4062,1573630,7422,352250,13339,1221380,13485,2086668,6949,138298,7590,47377,5082,90921,5054,1948370,10484,424801,10379,1523569,12314,3867202,6163,574546,10679,167890,6717,406656,9388,3292656,12672,341356,10294,2951300,14125,860279,2955,235776,5351,32395,2478,203381,5531,624503,6315,42357,2669,582146,6586,559996,3133,291135,5431,38333,2819,252802,5048,268861,5449,24026,2181,244835,5201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,48843,1023,359,308,0,147,359,308,48484,1054,8134,1417,40350,1330,114562,1498,4555,1129,806,791,3749,930,110007,1730,15192,2028,94815,2457,183740,2100,8478,1576,2678,793,5800,1362,175262,2363,27904,2841,147358,2765,263178,1884,29320,2118,6437,1318,22883,1973,233858,2973,12439,1582,221419,3397,53675,620,12409,969,1578,509,10831,994,41266,1109,2108,576,39158,1136,45217,673,21273,1567,2558,580,18715,1584,23944,1679,2349,667,21595,1567,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,676897,3235,5360,1281,2102,878,3258,961,671537,3288,179885,6779,491652,6816,1913367,3794,124761,5656,49265,3847,75496,4902,1788606,6724,362579,12426,1426027,12749,2412269,5142,168101,7274,59820,4271,108281,5746,2244168,7816,446424,11362,1797744,13128,4538278,5989,667738,11804,204966,7731,462772,10535,3870540,13432,340908,8930,3529632,14995,989862,2351,252982,6406,33745,2456,219237,6081,736880,6396,42628,3069,694252,6908,738329,2911,358220,6002,35924,2815,322296,5933,380109,5933,27468,2085,352641,5691,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,257562,2119,2718,675,1230,505,1488,478,254844,2127,62367,3532,192477,3658,673203,2737,44691,2936,14459,1941,30232,2196,628512,4204,130254,5789,498258,6533,863760,3598,70078,4038,22051,2279,48027,3360,793682,5030,159998,5618,633684,7277,1411719,3708,260082,6087,74323,3435,185759,5486,1151637,7154,112849,4402,1038788,8130,317698,1715,105496,3415,12237,1391,93259,3407,212202,3569,12444,1362,199758,3639,225101,1694,124518,3079,13279,1353,111239,2945,100583,2939,8239,1054,92344,2867,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,222510,1936,1688,703,449,361,1239,579,220822,2090,55902,3812,164920,4247,617695,3461,39927,4185,11752,2056,28175,3340,577768,5299,113611,7180,464157,7986,868975,3717,74384,4574,25380,3013,49004,4116,794591,5546,176455,8087,618136,8463,1556808,3662,240871,8724,71511,5249,169360,7794,1315937,9442,133730,7380,1182207,10756,372763,2264,100693,4312,12644,1833,88049,3971,272070,4197,18715,2043,253355,4504,251832,1591,136500,3409,15918,2273,120582,3361,115332,3166,7894,1340,107438,3206,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,701991,2898,4387,1136,1692,628,2695,844,697604,2991,151450,6241,546154,7032,1953326,4192,136479,5659,46329,4224,90150,4001,1816847,6742,314821,11146,1502026,11526,2630667,4505,189182,7912,61585,3810,127597,6836,2441485,7656,416459,11420,2025026,12160,5025899,4951,680527,13287,187592,7039,492935,10943,4345372,12766,336465,8769,4008907,13135,1138280,2774,268240,6320,32587,2637,235653,5921,870040,5893,49571,3301,820469,6239,917602,2837,443891,6226,45674,2778,398217,6326,473711,6871,37942,2703,435769,6929,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,54030,854,0,203,0,203,0,203,54030,854,12746,1967,41284,1952,156350,1091,9145,1723,2528,1025,6617,1348,147205,1892,26355,3343,120850,3575,227274,1273,18907,2371,5190,1145,13717,2122,208367,2613,38328,3714,170039,4439,416148,1720,58179,4156,17630,2217,40549,3508,357969,4408,27237,2620,330732,4793,88813,964,21932,1790,3330,889,18602,1618,66881,1950,3680,1030,63201,2145,71150,949,36147,2132,4512,948,31635,2007,35003,1912,3988,969,31015,2006,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,282357,2693,2645,999,472,337,2173,967,279712,2955,82966,5730,196746,5840,784390,3757,44242,3447,17288,2403,26954,2582,740148,5651,187838,9360,552310,10707,1010508,5598,68167,5099,22991,2890,45176,3635,942341,6963,210097,8646,732244,10215,1852960,6311,305534,7706,88942,5089,216592,7429,1547426,9002,163742,7036,1383684,10755,464574,2402,131025,4138,18594,2110,112431,4217,333549,4490,21445,2130,312104,4821,279753,2317,146277,3732,18674,1903,127603,3743,133476,3855,10189,1413,123287,3676,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,59333,1170,731,440,224,212,507,393,58602,1258,13226,1684,45376,1873,147001,1458,5887,1130,1140,441,4747,1126,141114,1669,22537,2056,118577,2382,181780,1655,12430,1990,4857,1313,7573,1573,169350,2526,32479,2892,136871,3489,311142,1857,38392,2362,9145,1572,29247,2177,272750,2991,20121,1803,252629,3454,68243,813,16257,1285,2680,812,13577,1124,51986,1579,3418,756,48568,1575,54412,741,26041,1502,3802,769,22239,1591,28371,1463,3112,627,25259,1417,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,390029,3269,3158,1240,1480,628,1678,998,386871,3716,112844,6206,274027,6950,1076454,4012,66655,3914,28142,3307,38513,3228,1009799,4836,241599,10153,768200,10932,1399274,5253,108974,5565,40802,3581,68172,4116,1290300,7159,286931,9316,1003369,10744,2548357,5223,452708,10262,139449,6128,313259,9024,2095649,11477,223076,8986,1872573,13869,582581,2416,174205,5296,25764,2655,148441,5540,408376,5556,27110,2792,381266,5459,375499,2377,202984,4229,27846,2363,175138,3857,172515,4036,16165,1867,156350,4217,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,1925401,6061,16822,2759,5780,1553,11042,2180,1908579,6973,506112,12337,1402467,14398,5108950,7949,276775,11576,90943,7056,185832,8627,4832175,13355,1126147,23030,3706028,25601,6328449,9005,359567,12343,97787,6541,261780,9974,5968882,14011,1137114,20633,4831768,21966,9908808,10210,1252124,17819,314860,9849,937264,15702,8656684,19573,914914,19860,7741770,27935,1810564,4526,537171,10069,80869,4980,456302,10192,1273393,10385,99849,5826,1173544,11310,1201553,4591,649906,8211,93604,5070,556302,7608,551647,8016,55074,3408,496573,8098,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,246981,1734,1589,683,318,284,1271,544,245392,1922,35120,3896,210272,3641,647746,2095,29882,2768,5472,1152,24410,2775,617864,3196,77879,6990,539985,7896,743539,2869,38542,3049,10629,1519,27913,2563,704997,4210,109984,6366,595013,7262,964594,2609,108597,5143,22905,2556,85692,4453,855997,5913,58142,4817,797855,6942,170842,1383,40664,2588,4060,947,36604,2478,130178,2918,5330,1068,124848,3102,120335,1165,59004,2485,6378,1340,52626,2273,61331,2490,3619,888,57712,2360,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,30283,933,12,22,0,147,12,22,30271,930,5278,1173,24993,1400,88788,1033,6790,1246,1555,656,5235,1122,81998,1504,11986,1927,70012,2372,121698,1271,10663,1511,3989,1018,6674,1126,111035,1740,18255,2429,92780,3073,257386,1354,36887,2788,9504,1323,27383,2277,220499,2928,15147,1809,205352,3217,61836,546,15048,1408,1349,470,13699,1254,46788,1407,2341,546,44447,1458,41295,512,20504,1281,2107,539,18397,1283,20791,1228,1505,430,19286,1185,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,500298,3942,3356,1225,771,626,2585,1030,496942,4132,83650,5519,413292,6430,1341913,5054,64597,3990,17942,2405,46655,3048,1277316,6387,188897,9377,1088419,11327,1807206,6752,95944,5529,27255,3182,68689,4616,1711262,7710,265515,9853,1445747,11099,3235729,7284,382720,10703,89965,5437,292755,8584,2853009,13360,190739,7840,2662270,14358,673544,3497,161193,5184,17451,1874,143742,4980,512351,6047,27985,2911,484366,6179,446954,3305,221130,5277,24531,2599,196599,4917,225824,5419,17845,1917,207979,5074,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,436193,2614,3566,934,1293,657,2273,767,432627,2826,82861,5112,349766,5868,1138365,4281,57139,3999,15314,2255,41825,3502,1081226,5866,176576,9291,904650,10227,1596271,5157,115597,5565,35680,3468,79917,4885,1480674,7810,246771,8507,1233903,10005,2749586,4732,370628,8682,91321,4345,279307,7963,2378958,9333,180934,7959,2198024,11546,586661,2628,155102,5018,18832,2340,136270,4853,431559,5087,25535,2722,406024,5051,384653,1770,199980,4360,25151,2136,174829,4413,184673,4490,12409,1690,172264,4648,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,99857,1516,371,265,220,189,151,170,99486,1515,28575,2624,70911,2623,270406,2957,19737,2324,7758,1621,11979,2165,250669,3886,54980,4317,195689,5635,364435,2562,35247,2914,13866,1915,21381,2011,329188,3488,80116,4204,249072,4644,737475,2135,163974,5511,51875,3941,112099,4910,573501,5879,60565,4159,512936,6430,188910,1226,68421,3054,8101,1280,60320,3077,120489,3087,8234,1232,112255,3042,131023,1041,73386,2622,8128,1139,65258,2747,57637,2456,5346,938,52291,2352,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,334375,2533,2292,668,649,374,1643,569,332083,2626,71219,4366,260864,4567,939071,3487,53807,2790,17482,1854,36325,2301,885264,3945,145586,7070,739678,6859,1213259,3335,78038,4922,24529,2151,53509,4229,1135221,6088,211861,8287,923360,8860,2268266,3830,272579,6953,70166,4108,202413,5653,1995687,8357,136042,5306,1859645,9435,479739,1763,101882,3960,8949,1268,92933,4098,377857,4145,18595,1918,359262,4579,366722,1674,165386,3795,18219,1721,147167,3955,201336,3880,14844,1635,186492,3504,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,37388,1342,737,573,0,190,737,573,36651,1425,5298,1085,31353,1388,98046,1586,4439,1162,922,476,3517,1055,93607,1669,11112,1944,82495,2661,132393,2240,8318,1608,2180,847,6138,1368,124075,2853,21019,2589,103056,3607,222549,2598,30091,3086,5719,1496,24372,2629,192458,3607,12696,1896,179762,3933,48444,1308,12878,1204,1079,496,11799,1101,35566,1614,1174,534,34392,1675,29596,1005,14446,1279,1835,631,12611,1400,15150,1194,740,369,14410,1185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,182546,1580,2097,929,1079,697,1018,557,180449,1741,113780,4250,66669,4193,585503,1579,59290,3994,37707,3671,21583,2583,526213,4148,296336,8238,229877,8160,792074,3375,68973,4520,40671,3461,28302,3464,723101,5641,340208,8575,382893,8447,1343707,3458,317136,7927,164491,6938,152645,6094,1026571,8589,383380,11375,643191,11945,352479,1299,135832,3985,60455,3694,75377,3410,216647,3990,75680,4168,140967,5153,257906,1280,167573,3808,74377,3612,93196,3967,90333,3609,36231,2812,54102,2979,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
