GEO_ID,B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,NAME,B05013_001EA,B05013_001MA,B05013_002MA,B05013_002EA,B05013_003MA,B05013_003EA,B05013_004MA,B05013_004EA,B05013_005EA,B05013_005MA,B05013_006EA,B05013_006MA,B05013_007MA,B05013_007EA,B05013_008MA,B05013_008EA,B05013_009MA,B05013_009EA,B05013_010EA,B05013_010MA,B05013_011EA,B05013_011MA,B05013_012EA,B05013_012MA,B05013_013MA,B05013_013EA,B05013_014MA,B05013_014EA,B05013_015EA,B05013_015MA,B05013_016EA,B05013_016MA,B05013_017EA,B05013_017MA,B05013_018MA,B05013_018EA,B05013_019MA,B05013_019EA,B05013_020MA,B05013_020EA,B05013_021EA,B05013_021MA,B05013_022EA,B05013_022MA,B05013_023EA,B05013_023MA,B05013_024MA,B05013_024EA,B05013_025MA,B05013_025EA,B05013_026EA,B05013_026MA,B05013_027EA,B05013_027MA,B05013_028EA,B05013_028MA,B05013_029MA,B05013_029EA,B05013_030MA,B05013_030EA,B05013_031EA,B05013_031MA,B05013_032EA,B05013_032MA,B05013_033EA,B05013_033MA,B05013_034EA,B05013_034MA,B05013_035MA,B05013_035EA,B05013_036MA,B05013_036EA,B05013_037MA,B05013_037EA,B05013_038EA,B05013_038MA,B05013_039EA,B05013_039MA,state
0400000US34,1960734,21483,957053,11792,6901,1244,11785,1813,18058,2175,30622,2462,47620,3630,77835,4024,102360,3328,105547,4949,102517,4337,98317,3781,93310,3134,73119,3549,65431,3515,48063,2995,30294,2120,20281,1918,13506,1487,11487,1678,1003681,13534,4964,1237,10571,1888,18934,2440,26881,2477,47583,3640,70870,3421,99388,3894,104639,4437,109194,5194,100351,3685,92983,3164,80483,4217,69439,3751,50362,2836,40772,2683,31721,2523,21342,2228,23204,2641,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,205653,9870,97177,5757,507,290,1240,932,2325,867,5316,1204,6867,1498,6504,1323,10854,1921,8881,1783,11367,2138,10808,1723,8838,1343,6813,1278,6201,1318,3891,1110,2560,766,2407,683,918,380,880,402,108476,5593,287,303,1512,1021,2725,862,5177,1359,5947,1382,8497,1423,10206,1714,11452,1723,10769,1603,10301,1684,10870,1763,8544,1383,5234,930,5763,1211,4214,816,3341,987,1685,610,1952,637,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4465469,32463,2103517,17275,12658,2082,23819,2672,39062,3583,68738,4231,121164,4763,180967,5836,202857,6504,210826,7128,201141,6593,203115,4710,205754,4905,177108,5411,140693,4990,114922,4183,74755,3220,58678,3252,36023,2833,31237,2772,2361952,20914,11524,1524,24219,2755,38130,3408,66791,4227,123208,4754,187515,6366,209954,5792,217724,6638,223940,7228,218335,4932,222368,4878,204744,5821,167511,5584,136043,4434,102520,4663,78816,3871,58775,4005,69835,3472,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,763584,13941,385455,8029,4082,1057,5137,1333,10086,1587,19394,2157,26942,2976,40208,2623,53615,2991,52673,3252,49902,3592,35455,2743,30317,2282,21017,2145,12026,1798,9592,1678,6755,1291,4084,1026,2832,823,1338,511,378129,9207,3797,1265,5731,1197,13124,2230,18356,1982,25659,2664,34505,2579,48083,3406,48075,3292,45848,3286,32694,2726,27740,2778,19827,2009,15189,2100,13199,1675,9421,1667,7396,1257,5245,1046,4240,916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,24154,2804,11711,1594,121,119,699,549,183,183,764,504,1039,443,2330,970,1553,773,977,599,940,439,936,632,589,348,624,327,356,224,322,203,28,31,100,164,51,68,99,138,12443,1886,13,21,170,160,371,278,782,431,1215,761,1245,443,1869,567,1477,625,1210,493,1343,713,364,250,732,270,493,301,347,170,372,242,197,143,139,94,104,77,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,482114,12573,237943,7538,3253,976,4581,1122,5616,1398,13445,1962,18291,1960,23907,2680,26954,2631,22166,2385,25597,2478,19254,1562,16380,1935,13955,1511,12805,1584,10616,1395,7297,1154,6064,999,3952,831,3810,834,244171,7537,2799,937,4522,1286,7360,1327,10865,1377,15628,2353,23310,2113,26851,2421,22208,2520,23332,2374,16171,1694,19470,1811,15835,1754,12853,1691,11566,1566,10278,1405,8179,1051,5986,907,6958,1231,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,226665,6645,115384,3883,472,333,1797,729,2983,697,7351,1146,12323,1629,13841,1309,15570,1711,14634,1350,10317,1153,9772,1128,9347,973,6907,924,3831,723,2777,537,1276,402,1136,417,767,273,283,214,111281,3899,861,394,2108,696,3893,896,5736,969,9180,1284,12897,1403,12393,1325,11526,1485,12141,1333,9928,1072,8088,748,7089,981,4464,852,3023,636,2978,620,1572,408,1971,612,1433,501,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,393652,10356,196567,6075,1615,704,2247,722,5077,1392,10722,1928,16289,1971,16003,1592,20322,2151,25159,3238,24692,2664,17868,1684,15087,1263,12331,1559,10881,1703,5584,963,4788,996,3574,772,2315,685,2013,533,197085,6447,1133,580,3049,1011,5568,1253,6877,1204,11972,2002,14723,1700,19481,2075,21660,2127,25711,2770,18671,1915,16088,1830,13500,1676,9360,1446,8481,1276,6359,1124,5151,1032,3635,1135,5666,1225,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,821700,17533,401609,10244,3444,1031,5835,1271,12261,1777,19601,2126,28221,2508,41516,3411,41470,2692,44413,3423,39595,2653,36237,2451,31732,2828,28870,2512,20237,1819,17275,2036,11892,1499,9501,1171,6056,1049,3453,695,420091,10354,3456,1087,7535,1353,12983,2139,17969,2363,28267,2919,39417,2787,43361,3109,38841,2675,40864,2994,36110,1952,31620,2500,25906,2335,25883,2502,20005,1781,14934,1773,13270,1504,8319,1404,11351,1512,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,141233,6039,68933,3786,709,530,744,465,1206,534,3486,930,3725,1103,6736,1054,6414,1153,5990,1118,6759,1327,8089,1135,5317,927,5396,1027,4369,1062,3010,740,2827,794,1574,495,1313,564,1269,458,72300,3557,301,282,595,288,2305,682,2483,581,4116,820,5335,953,5206,1048,7005,1002,6793,1223,7084,1066,6508,963,5763,1154,5582,1128,4352,919,2510,905,2350,625,1654,611,2358,656,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,228553,7872,118077,5108,722,496,1336,626,2689,885,5492,1738,8221,1894,13291,1687,16609,2183,15765,2014,12664,2083,9911,1713,8707,1450,7378,1387,4366,1002,3422,826,3442,1109,2273,634,546,368,1243,593,110476,4616,1340,683,2469,852,3599,1106,4376,1187,5058,1068,10674,1775,12247,2014,12488,1808,12292,1947,8822,1495,9876,1648,6094,1141,6031,1063,5254,1036,4423,1140,2886,836,1370,488,1177,428,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24627,2519,12160,2045,445,324,468,262,482,229,1150,468,1085,466,493,316,1917,668,1272,519,1643,620,883,490,312,259,359,223,371,312,759,484,268,296,174,185,30,55,49,68,12467,1574,326,246,719,428,841,527,1018,539,971,531,1050,421,1824,692,1278,615,1550,596,495,247,477,253,522,252,505,266,217,199,352,254,165,139,113,159,44,76,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,321258,9381,166031,6482,1984,871,2995,1024,5241,1236,9706,1620,14312,2170,18237,1951,24297,2181,19915,2183,18009,1996,15534,2185,10324,1532,6990,1309,5969,1111,4476,806,3115,882,2670,684,1142,460,1115,518,155227,5331,1332,652,3160,998,6620,1426,7593,1596,8333,1282,16045,1738,19449,2384,19950,2180,16186,2266,13368,1642,9050,1495,8124,1298,7000,1033,6509,1163,5317,1083,3429,872,1530,629,2232,767,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4522428,35899,2273144,21024,16761,2246,31302,3377,56673,5080,99032,5354,154076,6945,213938,7506,257429,7123,267109,8457,258933,8470,234721,6611,202674,5426,160111,5457,120735,6047,75839,3698,55956,2790,32941,2715,20222,2196,14692,2306,2249284,22180,14336,2299,31760,3379,55215,4950,81825,5566,128295,6186,189536,5875,240053,7630,253711,8525,273270,8900,233886,5265,197004,4419,163230,7032,122147,5292,91925,4336,66912,4289,48740,3160,33152,2638,24287,2336,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,249917,7832,122804,4997,803,464,1666,626,2449,772,8347,1341,11579,1881,12678,1736,14249,1655,15715,1936,13888,1796,11400,1313,8888,939,7188,1019,4736,945,3645,826,2399,748,1355,417,1254,560,565,334,127113,4664,934,439,1526,569,3235,1319,5551,1079,10126,1535,12375,1324,14973,1539,15495,1736,13948,1830,12368,1315,9688,1032,7514,1103,5159,1037,5062,1086,4006,892,2894,663,1048,377,1211,451,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25578,2054,11458,1586,0,147,330,320,489,241,707,369,1281,726,1169,629,740,345,695,309,544,232,376,231,936,551,1146,448,690,296,851,397,540,260,358,181,427,377,179,212,14120,1097,26,63,207,162,233,237,904,344,958,404,1065,520,1142,541,1180,465,1025,413,985,563,1285,421,1302,504,929,364,688,233,516,198,438,219,774,447,463,285,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1005620,16496,482938,9151,5454,1287,9343,1577,12782,1888,21237,2733,28882,3153,42972,4053,58348,2915,55993,3755,57084,3636,49285,3136,41647,2532,32196,2555,23044,2179,16142,1529,11088,1418,9267,1515,4035,820,4139,938,522682,10814,3904,1009,8865,1552,12469,1808,19381,1992,27133,3092,47106,3278,55736,3016,61251,4380,61135,3789,49295,2284,43015,2279,37244,2577,27040,2511,23352,2048,17259,2028,12590,1547,7741,1281,8166,1543,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,944746,15935,458226,9653,4519,1265,6776,1387,10294,1761,22084,2460,35509,3523,42885,3030,50791,2923,52993,3167,51976,3296,42817,2911,36602,2306,30894,2490,23777,1893,15466,1673,13799,1650,7690,947,4672,958,4682,978,486520,10117,3747,872,7537,1737,12492,2169,16858,1822,28469,2749,43101,2909,50486,3003,53797,3240,51325,3169,44669,2574,38701,1950,31885,2469,28110,2473,22772,1852,18533,1669,12662,1592,10838,1442,10538,1324,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25407,2806,12428,2052,132,192,435,457,318,384,563,369,2071,1015,1491,680,1386,466,850,441,899,437,663,359,799,494,913,402,406,298,397,241,358,207,271,212,153,148,323,278,12979,1593,136,139,244,245,196,205,1108,580,908,476,1047,359,655,327,1226,531,551,301,1079,486,1215,573,1267,635,844,386,816,479,761,422,358,221,285,230,283,207,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,280157,6692,142507,4630,934,462,2922,716,3697,852,7790,1170,11975,1713,13124,1319,18835,1667,16591,1712,14950,1882,11944,1251,10813,1443,7278,1157,6573,1094,5631,953,2831,635,2317,609,2430,559,1872,557,137650,3944,1155,507,3996,861,3472,765,7442,1335,9285,1554,14161,2040,15911,1556,13747,1467,14171,1447,12366,1348,9503,1201,7309,988,6110,818,5224,1003,4665,797,3167,745,2500,581,3466,808,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,22478,2533,10995,1743,0,190,96,167,184,118,734,384,1738,856,822,557,1937,868,873,601,687,419,1478,682,500,269,604,454,380,252,349,263,196,237,144,144,121,143,152,164,11483,1636,160,139,184,277,164,196,234,192,930,529,1630,665,1016,539,1058,451,1482,585,936,571,689,431,303,272,748,429,712,440,737,374,172,136,209,209,119,115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,93155,6236,47114,3930,113,136,359,385,877,554,1716,643,1414,715,3452,1175,4209,1108,3466,842,3552,958,5305,1071,5411,974,4176,866,3694,788,2598,616,2664,681,1651,576,1058,452,1399,539,46041,3341,0,220,393,342,880,458,1093,567,2399,869,2022,634,2939,761,3415,784,3940,1042,4606,1098,5519,989,3984,833,4523,849,2745,744,3158,859,2135,693,1389,495,901,387,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
