GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,C17002_005E,C17002_005M,C17002_006E,C17002_006M,C17002_007E,C17002_007M,C17002_008E,C17002_008M,NAME,C17002_001MA,C17002_001EA,C17002_002EA,C17002_002MA,C17002_003EA,C17002_003MA,C17002_004EA,C17002_004MA,C17002_005EA,C17002_005MA,C17002_006MA,C17002_006EA,C17002_007EA,C17002_007MA,C17002_008EA,C17002_008MA,state
0400000US21,4275359,3071,349221,16195,468321,17854,237407,12548,221198,12087,312481,14313,111849,8130,2574882,25380,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,409170,20113,487354,19296,246126,15012,237079,17428,317519,14746,125545,10893,2695732,26744,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,76427,5488,106364,6866,58819,5073,60549,6237,84482,6830,40191,4342,867177,14150,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,274369,14824,315449,15562,191789,13266,207298,14464,283044,16403,118700,10541,4444728,31277,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,351952,15014,405283,13792,221579,14533,218737,13436,295552,13354,128008,9079,4888561,27500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,719061,19213,849783,22015,464039,17530,460549,18074,615569,18464,250369,12027,6327417,36678,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,260064,11845,351290,15415,177126,9114,205460,12189,294235,12361,132510,8363,3911867,24625,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,293739,12593,329374,14563,189745,12486,162305,11649,237212,12399,87350,8809,1595745,24589,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,403117,17418,505511,18863,286716,14582,287227,14022,406357,15484,166789,10432,3822941,26642,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,69360,6392,84594,6341,54195,7427,54314,5102,72629,5352,29470,4223,633390,11641,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,95149,6923,132161,7128,83228,6596,81981,7432,120222,8698,54719,6314,1260661,14179,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,208738,11482,217992,15113,150609,11866,146748,13156,215031,15505,88122,8877,1773528,22806,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,47168,4925,70815,7413,39174,4239,43696,6086,61820,6492,25130,4241,999701,12689,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,431657,18048,541246,20334,295500,13626,305791,16516,426818,17207,177024,13923,6584123,28365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,191449,12871,244704,15461,127990,10448,118247,8325,151376,12180,55765,6036,1155994,18543,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,1349961,31364,1712977,33186,847990,35569,841341,24263,1132625,28936,426984,20139,12916646,57752,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,712244,20097,956442,25893,546208,19204,517530,21893,716120,23086,297190,14275,5946060,42081,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,40799,4538,41465,4498,25504,4090,25926,3735,34662,3425,18723,3549,525469,7080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,821838,23071,963942,24895,494645,20608,511628,17991,725272,22626,319182,14278,7439896,36220,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,276433,11658,347407,10512,201392,10276,206872,10401,278358,10551,111581,7919,2337474,16846,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,277749,14245,366701,16556,203381,12555,200278,12364,273569,14262,110859,8414,2460938,24669,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,765187,25065,917025,24266,514595,19710,531353,18212,736581,20077,332127,15791,8574469,38610,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,64970,6681,80626,7002,42971,4922,43198,6583,59050,6684,22843,3486,701997,12516,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,395480,17643,448380,17360,262949,13879,249870,13841,346049,16390,137354,11472,2851507,33078,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824373,1078,47820,4248,69023,5308,31842,3910,36812,4834,56072,4672,22187,2802,560617,7853,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,502189,20922,669118,23484,358776,18046,347127,16078,474051,20029,190254,14256,3845148,35771,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,1881475,43673,2642233,50140,1404826,43290,1397979,44501,1894888,46744,777959,27927,16340887,79772,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,145545,9443,194355,13655,121757,10393,132545,9791,209150,13249,90763,9565,2003647,19340,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,31783,3656,41366,3655,23616,3419,25342,3171,40691,4798,16539,3054,422482,7419,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,441667,16380,511728,20447,296451,17907,306021,15785,449384,20499,180498,12158,5894551,42700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,413973,15991,499646,21377,274853,15807,299712,16331,401014,20715,182018,12180,4856673,37463,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,142062,9895,185702,9646,96458,8113,95565,8146,141845,10665,63640,6768,1067677,18682,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,309226,15283,429044,14730,219086,9337,239344,11060,360645,13071,153077,9185,3893064,25569,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,27848,3578,35926,4504,26834,5129,23777,3876,32752,4208,16619,3278,406393,9375,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,895730,21258,728723,22554,303100,14778,268346,11802,292923,15408,100355,8134,926084,23174,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
