GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002EA,B25011_002MA,B25011_003EA,B25011_003MA,B25011_004EA,B25011_004MA,B25011_005EA,B25011_005MA,B25011_006EA,B25011_006MA,B25011_007MA,B25011_007EA,B25011_008EA,B25011_008MA,B25011_009EA,B25011_009MA,B25011_010EA,B25011_010MA,B25011_011EA,B25011_011MA,B25011_012MA,B25011_012EA,B25011_013EA,B25011_013MA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017EA,B25011_017MA,B25011_018MA,B25011_018EA,B25011_019MA,B25011_019EA,B25011_020MA,B25011_020EA,B25011_021EA,B25011_021MA,B25011_022EA,B25011_022MA,B25011_023EA,B25011_023MA,B25011_024MA,B25011_024EA,B25011_025MA,B25011_025EA,B25011_026MA,B25011_026EA,B25011_027MA,B25011_027EA,B25011_028EA,B25011_028MA,B25011_029MA,B25011_029EA,B25011_030MA,B25011_030EA,B25011_031MA,B25011_031EA,B25011_032MA,B25011_032EA,B25011_033EA,B25011_033MA,B25011_034EA,B25011_034MA,B25011_035MA,B25011_035EA,B25011_036MA,B25011_036EA,B25011_037MA,B25011_037EA,B25011_038EA,B25011_038MA,B25011_039EA,B25011_039MA,B25011_040MA,B25011_040EA,B25011_041MA,B25011_041EA,B25011_042EA,B25011_042MA,B25011_043EA,B25011_043MA,B25011_044EA,B25011_044MA,B25011_045EA,B25011_045MA,B25011_046MA,B25011_046EA,B25011_047EA,B25011_047MA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US13,3587521,13961,2232553,17839,1663820,15873,1336722,15158,135450,5966,899931,12084,301341,5935,327098,10960,88053,5283,13019,2169,59859,4073,15175,1697,239045,8510,20851,2801,158934,6907,59260,2844,568733,10747,498190,9795,32958,3007,255215,8022,210017,5988,70543,3871,15041,2044,43718,3406,11784,1450,1354968,15864,762572,13880,355311,11107,130603,6578,196774,7506,27934,2559,407261,9569,84351,5438,35282,3719,45149,3802,3920,1079,322910,8616,124841,6045,180610,7242,17459,1981,592396,10707,465882,10727,132834,5622,234607,9050,98441,4865,126514,6235,77018,4875,44373,3652,5123,933,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,192123,4199,149195,3751,8243,1302,94609,3141,46343,2209,42928,2352,15283,1932,2090,781,8184,1521,5009,896,27645,1884,1028,464,14646,1514,11971,1166,63252,3190,51280,2780,2833,684,22872,1803,25575,2071,11972,1594,1783,800,5434,987,4755,1034,195394,4468,122028,4908,82854,4049,29551,2428,45451,3295,7852,1209,39174,2801,10916,1584,3680,1051,5878,1132,1358,566,28258,2209,9253,1611,16011,1654,2994,840,73366,4176,54991,3475,12370,1687,26974,2680,15647,1851,18375,2375,10295,1814,6840,1300,1240,426,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,300579,5782,259110,5888,32139,2830,160818,4663,66153,2385,41469,3728,14355,2305,3244,1292,8983,1724,2128,807,27114,2969,2725,685,17952,2423,6437,1237,101815,4520,87619,4397,6137,1237,39220,3501,42262,2746,14196,1702,3046,915,8333,1299,2817,711,189193,5697,106920,4711,65509,3446,27563,2464,32709,2965,5237,960,41411,3473,13220,2299,6163,1396,6280,1559,777,431,28191,2712,11568,1684,15568,2253,1055,490,82273,5057,63582,4582,18047,2376,28397,3107,17138,2192,18691,2119,13483,2057,4988,1235,220,176,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,2286251,14791,1874134,14020,184589,5342,1263703,9586,425842,6074,412117,9721,129529,6477,21966,2490,84316,4992,23247,1824,282588,6811,24746,2540,186038,6258,71804,3401,839404,12413,729220,11117,51923,2997,341686,8577,335611,6957,110184,4742,30415,2139,62447,3701,17322,1596,1646766,13919,812933,13001,395164,9985,133309,5111,226542,8317,35313,2327,417769,9071,97999,4368,38321,2682,54580,3890,5098,1152,319770,7932,119866,5171,181562,6688,18342,1652,833833,12512,650380,11459,181603,5926,301722,8066,167055,5871,183453,5667,128065,4658,49476,3370,5912,1026,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,1262770,12777,1038588,12924,126044,5028,668069,9371,244475,4439,224182,7217,69964,4488,12653,1903,46298,3233,11013,1523,154218,5847,19333,2138,97730,5086,37155,2358,453571,8448,390166,7861,26669,2374,185606,6708,177891,5061,63405,3780,15451,1823,37284,2902,10670,1234,786398,10697,394453,8928,180807,6232,61939,3879,101097,4504,17771,1951,213646,7849,50600,3850,21632,2588,26624,2792,2344,734,163046,6352,72674,4100,82215,4699,8157,1150,391945,9545,303230,8907,82170,4465,147235,6231,73825,3357,88715,4610,60845,4049,25478,2506,2392,677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,641531,7511,553327,7257,74545,3723,347821,5745,130961,2575,88204,3868,33369,2741,7473,1013,21304,2270,4592,781,54835,2923,8807,1380,33937,2724,12091,1289,238347,5320,202466,4746,15872,1956,87430,3688,99164,3245,35881,2569,10981,1335,20330,1930,4570,776,361593,6809,160031,5489,83420,4537,32561,2654,40954,2955,9905,1333,76611,3775,21072,2167,9752,1416,10598,1599,722,338,55539,3477,27940,2847,25202,2606,2397,637,201562,5358,154308,4610,44171,3566,64865,3583,45272,2862,47254,3113,36113,2825,10086,1571,1055,552,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,547250,6622,466650,6708,58818,2890,297427,4840,110405,2705,80600,4046,27544,2239,6032,1061,17948,1710,3564,729,53056,3700,8999,1465,31573,2672,12484,1405,191918,5582,168573,5507,11991,1635,79251,3756,77331,3092,23345,1863,6484,1083,12908,1510,3953,873,370112,6318,181352,5434,98221,4448,41425,3095,48287,2656,8509,987,83131,4936,23596,2542,12059,1758,10482,1815,1055,440,59535,4130,29096,2817,27798,2784,2641,812,188760,5934,152043,5583,42621,3387,69795,4154,39627,2266,36717,2715,26607,2092,9318,1357,792,344,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,826962,11159,679702,10562,78190,4165,433820,7582,167692,4545,147260,5923,46413,3335,6183,1095,31827,2525,8403,1292,100847,4662,12105,1741,61252,3972,27490,2285,304235,7739,266186,6451,17283,2046,122379,4963,126524,4419,38049,2922,7866,1333,23179,2421,7004,1022,580897,9542,297624,8291,149224,6242,56065,3401,82348,4581,10811,1228,148400,5653,32828,2898,13168,2063,17545,2101,2115,672,115572,5414,49311,3922,59367,3785,6894,1172,283273,7610,221390,6316,54169,4121,112490,5096,54731,3295,61883,4311,40203,3389,19527,2354,2153,575,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,792790,9840,611819,9330,71766,3881,388338,7587,151715,3338,180971,5837,53146,3750,9012,1956,34076,3210,10058,1419,127825,4997,15803,2048,79057,4386,32965,2167,313995,8546,275190,7841,21287,2567,132662,5825,121241,5154,38805,3383,9539,1701,22104,2735,7162,1098,611409,10272,319869,7645,130080,6303,49675,3772,69909,4240,10496,1429,189789,6187,39497,4040,18180,2601,19173,2616,2144,626,150292,5690,61221,4166,80700,3879,8371,1378,291540,8300,235815,7225,66921,4133,119697,5334,49197,3119,55725,4259,36414,3147,17494,2515,1817,655,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,276685,4738,232435,4563,17262,1624,152779,3872,62394,1871,44250,3025,16298,1699,2621,786,11219,1388,2458,560,27952,2536,2055,621,18971,2273,6926,1070,115454,4138,91926,3834,3581,734,43059,2916,45286,2595,23528,2402,5233,1427,13361,1773,4934,831,157702,5316,67900,3999,31269,2672,10382,1778,17086,1937,3801,836,36631,3043,9683,1715,3592,1174,5861,1146,230,191,26948,2696,11608,1863,14029,2032,1311,620,89802,4455,69933,4326,12367,1880,34214,3256,23352,2134,19869,1883,14016,1741,5264,1197,589,356,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,1048976,12028,833545,11749,70454,3334,571449,8914,191642,4511,215431,6767,59379,3931,6648,1199,40517,3342,12214,1493,156052,5911,11112,1690,104878,4566,40062,2673,377772,8791,317528,8548,20989,1988,164680,5985,131859,4261,60244,3375,17312,2190,32407,2595,10525,1311,738690,10568,396996,8531,188513,6456,58278,3297,111225,5371,19010,2039,208483,7040,46726,4183,16303,2585,28437,3074,1986,657,161757,6716,54213,3966,99086,5729,8458,1221,341694,7882,265307,7421,64088,3843,124761,5784,76458,4104,76387,4817,48951,3599,23668,2774,3768,928,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,1154493,11138,961400,10138,69274,3839,669229,7876,222897,4889,193093,6572,56180,4142,5905,1019,39240,3352,11035,1600,136913,5151,8772,1610,93473,4201,34668,2262,415839,8545,345952,8075,20296,2339,156380,6156,169276,4276,69887,3535,16019,1898,39411,2874,14457,1618,979004,12189,456088,8628,222124,7124,64510,3826,129736,5928,27878,2325,233964,6975,51521,4094,18798,2257,30444,3091,2279,642,182443,5705,62751,3113,106932,5063,12760,1815,522916,9928,393892,9447,81442,4392,186429,7285,126021,4839,129024,5210,90097,4450,35401,3239,3526,864,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
