GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,NAME,B27011_001EA,B27011_001MA,B27011_002MA,B27011_002EA,B27011_003MA,B27011_003EA,B27011_004EA,B27011_004MA,B27011_005MA,B27011_005EA,B27011_006EA,B27011_006MA,B27011_007EA,B27011_007MA,B27011_008MA,B27011_008EA,B27011_009MA,B27011_009EA,B27011_010MA,B27011_010EA,B27011_011EA,B27011_011MA,B27011_012EA,B27011_012MA,B27011_013MA,B27011_013EA,B27011_014MA,B27011_014EA,B27011_015MA,B27011_015EA,B27011_016MA,B27011_016EA,B27011_017EA,B27011_017MA,B27011_018EA,B27011_018MA,B27011_019MA,B27011_019EA,B27011_020EA,B27011_020MA,B27011_021MA,B27011_021EA,B27011_022EA,B27011_022MA,B27011_023EA,B27011_023MA,B27011_024MA,B27011_024EA,B27011_025EA,B27011_025MA,B27011_026MA,B27011_026EA,B27011_027MA,B27011_027EA,B27011_028EA,B27011_028MA,B27011_029EA,B27011_029MA,B27011_030MA,B27011_030EA,B27011_031MA,B27011_031EA,B27011_032EA,B27011_032MA,B27011_033EA,B27011_033MA,B27011_034MA,B27011_034EA,B27011_035EA,B27011_035MA,state
0400000US36,15282470,3460,9997390,26322,9289858,26794,8796541,25225,7782985,29448,6826570,31534,1135552,15892,1013556,18079,493317,8278,485419,8172,357853,8218,412901,8197,7898,1352,707532,11945,683178,11311,529114,10635,277271,8166,274706,7976,154064,6552,24354,2308,23241,2274,12525,1494,22656,2217,1113,560,5285080,25916,3005951,23709,2641657,23252,1496643,17073,1356390,20291,364294,11819,2279129,9284,2261020,9402,1257227,12648,2238549,9813,18109,2320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,4788479,19325,4404568,20137,4186371,19685,3502337,23673,3343530,24117,258158,8306,684034,15210,218197,5875,216519,5888,154931,5011,203705,5835,1678,621,383911,9980,373959,9720,203241,7077,131688,6013,79983,5456,170718,8180,9952,1420,9647,1371,5040,1075,9271,1294,305,294,2677004,18383,1484878,18266,1191473,14826,768066,13140,538720,11198,293405,10664,1192126,6658,1185290,6697,740494,9559,1177247,6865,6836,1344,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,396925,4567,385208,4810,363715,4522,333319,4927,320154,4678,24425,2270,30396,2858,21493,1725,21293,1724,17592,1853,20337,1662,200,190,11717,1673,11377,1633,7788,1481,5918,1295,2180,633,3589,992,340,244,340,244,224,260,316,232,0,147,160335,4496,83276,3867,72236,3768,53779,3269,22851,2122,11040,1577,77059,1825,76928,1835,58098,2422,76042,1905,131,98,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,5760524,17099,5365140,19900,5082469,19018,4576303,22152,4183620,22630,500625,11043,506166,12837,282671,5739,281007,5758,199584,6046,254128,5153,1664,655,395384,11040,385391,10791,273101,9218,137154,6028,146580,6643,112290,5682,9993,1286,9754,1261,5640,1131,9442,1192,239,225,3028804,16964,1593277,16157,1392460,15742,821256,12682,668308,12323,200817,6523,1435527,6614,1427637,6696,913813,9908,1410552,6871,7890,1481,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1812507,9123,1713081,9402,1612725,9105,1315341,9989,1254077,9769,103410,4322,297384,6643,100356,3563,99680,3516,72749,3579,90876,3167,676,256,99426,4626,96535,4536,48194,3098,29793,2515,20747,1874,48341,3147,2891,681,2728,627,1452,487,2588,607,163,204,1035336,8842,595784,8498,443123,7494,281261,5918,200855,5709,152661,4758,439552,3584,437516,3617,270891,4622,434462,3780,2036,576,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1950035,11682,1801169,12622,1712090,11900,1487644,12954,1314286,13258,227688,8361,224446,9413,89079,3592,88289,3564,62675,3071,79290,3647,790,546,148866,6508,144666,6585,103673,5765,49600,3466,58391,4508,40993,4227,4200,1061,4125,1052,1642,605,4103,1053,75,115,1124187,11469,592871,10483,517436,10222,300045,7764,262803,8539,75435,4609,531316,4376,529427,4260,329992,5892,524280,4228,1889,860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,6413582,18225,5979625,21512,5626837,19638,5056217,21802,4816664,23032,356991,9750,570620,13087,352788,7743,350539,7688,270836,6836,316122,7606,2249,661,433957,10528,417756,10289,282713,8530,186433,6536,112310,6095,135043,6204,16201,1611,15951,1611,9658,1203,15537,1606,250,322,3476159,18015,1789266,16892,1579068,15685,1026570,12889,704374,12382,210198,8570,1686893,7830,1679793,7855,1151346,10736,1666139,7948,7100,1215,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,554431,6179,512884,6716,484298,6621,436039,6190,391688,6710,54334,3892,48259,4627,28586,2149,28430,2156,21231,1959,24324,1823,156,149,41547,3388,39774,3239,31303,3019,16238,2168,17116,2477,8471,1478,1773,603,1773,603,959,446,1773,603,0,203,273087,6272,143483,6142,131098,5732,73919,3907,66842,5489,12385,1994,129604,2355,128863,2460,76554,3262,127526,2527,741,575,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,2275090,14615,2097538,14943,1984530,14336,1643171,16859,1550546,17456,147480,7535,341359,11648,113008,3781,111970,3717,81108,3417,104259,3665,1038,409,177552,7792,173882,7690,91491,5442,57777,3532,38185,3793,82391,5615,3670,714,3505,689,1962,481,3431,693,165,176,1377873,14354,750224,13569,595809,12517,363831,9565,299695,9272,154415,6197,627649,4129,625443,3967,384606,7301,621940,3938,2206,756,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,449069,4536,432526,4930,403890,4429,358523,5104,343907,5132,26730,2650,45367,3380,28636,1804,28281,1776,20634,1476,26362,1662,355,233,16543,2041,16122,2033,8251,1469,4960,1015,3576,862,7871,1494,421,286,421,286,313,268,421,286,0,151,176748,4305,83150,3806,66962,3290,45883,2689,28527,2269,16188,1623,93598,2086,93360,2117,59799,2450,93123,2133,238,232,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,3117655,16257,2881758,17439,2726312,16162,2316605,18419,2164439,19042,220552,8442,409707,12055,155446,5290,155001,5276,107550,4665,143016,5105,445,277,235897,8232,229444,8257,134424,5942,76191,4928,62902,4639,95020,6176,6453,1072,6361,1056,3085,632,6321,1053,92,107,1841462,15627,1045281,14030,855133,14172,503911,9988,437970,11664,190148,7887,796181,6242,792887,6250,473647,7280,786476,6516,3294,1084,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19379111,5466,13045297,29369,12285513,31843,11719960,29234,9032746,35227,8622064,34747,637678,13699,2687214,29803,565553,10272,552413,10496,377535,9507,495965,10020,13140,2078,759784,17069,740202,16852,366048,10140,259726,9128,123774,6989,374154,12111,19582,2424,18107,2295,7680,1347,17951,2282,1475,708,6333814,30302,3906832,27887,2763599,25240,1863458,21746,1102304,19426,1143233,17485,2426982,11021,2382659,11213,1295244,14228,2348301,11691,44323,3708,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2013992,1783,1403519,7249,1337043,8218,1284588,7702,1094548,10340,1058887,10770,56156,4168,190040,7259,52455,2393,52015,2416,38503,2161,46054,2498,440,291,66476,3570,65494,3571,39961,3105,30562,2822,11268,1597,25533,2317,982,372,982,372,431,256,955,361,0,184,610473,6731,372733,6250,309559,6330,249857,5424,82093,4513,63174,3948,237740,2631,236172,2758,150428,3685,233242,2789,1568,670,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,498981,807,339642,4515,321472,4436,296834,4144,275498,4653,235965,5436,47013,2764,21336,2150,24638,1591,24553,1592,17561,1562,22925,1545,85,95,18170,1983,17452,1946,14934,1805,6593,1221,9330,1265,2518,720,718,301,718,301,408,197,718,301,0,147,159339,4334,81564,3970,77475,3953,40656,2611,42793,3396,4089,783,77775,1710,77727,1726,50906,1882,77508,1695,48,79,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6250146,5469,4246665,16379,3997222,17931,3786144,16823,3309670,20062,3214441,20609,181356,6943,476474,13981,211078,6325,208700,6187,164421,5809,183994,5420,2378,840,249443,7467,241986,7227,154811,6590,117154,5965,45554,3850,87175,5544,7457,1139,7457,1139,4816,791,7150,1088,0,195,2003481,16267,1101518,14309,900948,13550,671408,11521,302687,8766,200570,7977,901963,6751,892026,6747,607408,7934,877880,6631,9937,1804,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5353777,3704,3526458,15660,3304781,17217,3143204,16033,2790172,18750,2571392,21038,304951,8568,353032,12958,161577,5497,159833,5513,120137,4900,140822,5287,1744,662,221677,8818,216510,8586,155118,7306,97310,5350,65853,4781,61392,4539,5167,885,5095,878,3006,639,4727,856,72,90,1827319,15287,1022749,13193,876638,11611,565608,10261,384950,10958,146111,6051,804570,5531,799194,5470,520266,7308,790331,5604,5376,1321,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438611,1847,796724,8029,742837,9116,699044,8718,609734,9107,544801,9893,86804,5210,89310,5616,43793,2799,43687,2771,32398,2673,40549,2706,106,101,53887,3844,52522,3826,36507,2982,14074,1729,23863,2668,16015,2282,1365,525,1365,525,841,457,1365,525,0,187,641887,7726,367112,7328,328008,7034,168027,6052,195394,6320,39104,3395,274775,2949,274657,2961,179747,4698,272981,3029,118,109,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4386933,2288,3022627,10609,2866767,11690,2726989,11693,2487715,13286,2310398,13157,235438,7121,239274,7794,139778,3977,138440,4028,98337,3414,126546,4191,1338,631,155860,5255,151495,5147,109966,4688,60345,3381,53998,3781,41529,3390,4365,782,4334,788,2560,614,4189,783,31,40,1364306,10251,661988,9972,585529,9385,373734,7948,267927,7312,76459,4652,702318,4133,700837,4017,460787,5471,697984,4010,1481,586,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437502,1492,307461,4177,294535,4322,277419,3936,235302,4797,226206,4822,15540,2237,42117,3560,17116,1823,16742,1822,11256,1457,15016,1764,374,372,12926,2029,12524,2003,6556,1316,5186,1287,1760,639,5968,1451,402,277,402,277,309,270,402,277,0,190,130041,4122,69519,3789,57623,3406,42751,2947,19406,2437,11896,1729,60522,1999,60266,1986,39741,2091,59502,2095,256,253,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2749269,586,1275527,12065,1042092,12015,1004132,11995,899734,12346,621476,13109,300190,11404,104398,5843,37960,2585,37332,2491,17489,1913,32956,2162,628,398,233435,8948,230242,8972,203637,8355,38346,3287,168104,7852,26605,2545,3193,817,3193,817,459,247,3193,817,0,220,1473742,12016,904510,12443,849615,12140,253101,8523,631322,12485,54895,4537,569232,2915,565784,3217,140148,6053,556046,3540,3448,853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
