GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002EA,B25106_002MA,B25106_003EA,B25106_003MA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009EA,B25106_009MA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012EA,B25106_012MA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017MA,B25106_017EA,B25106_018EA,B25106_018MA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023EA,B25106_023MA,B25106_024EA,B25106_024MA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027MA,B25106_027EA,B25106_028MA,B25106_028EA,B25106_029EA,B25106_029MA,B25106_030EA,B25106_030MA,B25106_031EA,B25106_031MA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034EA,B25106_034MA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039MA,B25106_039EA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045EA,B25106_045MA,B25106_046EA,B25106_046MA,state
0400000US27,2129195,6975,1526406,9904,106489,3529,9835,1322,14042,1277,82612,3129,159401,4802,44689,2083,38222,2248,76490,3901,179885,5150,73346,3035,43777,2341,62762,3602,301787,6565,146794,4839,96028,3580,58965,3223,771426,9191,580079,9241,155865,4409,35482,2403,7418,1102,602789,9268,168198,5257,6533,1230,19285,1947,142380,5007,120559,4778,9404,1321,27265,2111,83890,4359,89952,4021,15615,1642,42801,3088,31536,2116,98040,4177,46060,2954,37091,2677,14889,2156,91125,4757,70987,3808,18781,2270,1357,438,7053,1354,27862,1920,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,128900,5556,23763,2225,23563,2378,81574,4724,130424,4932,57079,3100,27878,2649,45467,3162,106629,5890,58916,4475,24409,2595,23304,2697,138845,6671,93756,4481,33413,3578,11676,1864,225787,6822,193406,6234,27089,2738,5292,1273,10919,1885,354319,8599,116694,5062,2937,832,12145,1939,101612,4721,65925,4167,5802,1279,20333,2344,39790,3644,45725,3922,12641,2227,23001,2967,10083,1507,39969,3613,24000,2827,13448,2169,2521,957,30664,3087,27732,3149,2667,867,265,194,9371,1705,45971,3570,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,174304,5780,22285,2038,30246,2563,121773,5235,222906,6208,78363,3626,55637,3450,88906,4870,223138,6752,106878,3982,60320,3450,55940,3812,327518,7444,192284,6026,91762,3935,43472,3323,615437,10043,502770,9578,96113,4824,16554,1846,12323,1678,779183,12183,225591,6138,5886,1188,21125,1800,198580,5919,175992,7296,14032,1658,51485,3938,110475,6220,115525,5255,34848,2270,56475,4170,24202,2940,107972,5519,63501,4130,38582,3547,5889,1341,82081,5105,72511,4705,8899,1527,671,370,21224,2471,50798,3232,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,33401,2517,5528,901,4772,919,23101,2110,41343,2645,17529,1647,8304,1090,15510,1531,40104,2705,20686,1715,7246,925,12172,1815,57203,3546,32511,2561,17116,1970,7576,1442,98939,3581,78232,3338,17143,1916,3564,801,1866,613,138106,4933,40096,3116,2268,738,3783,1230,34045,3033,29475,2549,2239,669,11149,1436,16087,2086,20982,2334,6297,1182,9837,1820,4848,1186,18399,2504,11397,1967,5186,1132,1816,825,14773,1973,13270,1871,1490,628,13,21,2261,845,12120,1329,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,41263,2400,4596,744,6666,983,30001,2052,61550,2394,21751,1552,14840,1263,24959,2057,63954,3061,30430,2106,16320,1682,17204,1693,103416,3658,58996,2495,31132,2413,13288,1551,215919,4563,172345,4423,36842,2328,6732,909,2336,693,252327,4588,65542,3096,2717,914,7528,1057,55297,2918,56155,3360,4823,874,19806,1948,31526,2559,42018,2573,12821,1317,20713,2084,8484,1692,43034,3101,26756,2570,13999,1860,2279,572,26690,2031,24623,1944,1858,533,209,163,4133,893,14755,1559,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,48624,3086,6343,1347,5854,886,36427,2444,72120,3956,22814,2296,12346,1627,36960,2835,73915,3407,27869,2108,17835,1666,28211,2212,115803,4847,51570,3352,38493,2950,25740,2636,232751,5141,175183,5515,45068,3299,12500,1645,4692,961,473614,7285,99525,4535,1287,691,3841,781,94397,4715,98915,4673,2980,700,17521,2250,78414,4213,75922,4115,9345,1261,32176,3069,34401,2906,84892,4024,30858,2644,41523,2962,12511,1565,89345,4264,66672,3763,20410,2380,2263,946,10029,1699,14986,1762,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,22172,2018,1093,630,1829,615,19250,2023,37419,2886,4564,1013,7995,1305,24860,2302,38647,2515,8823,1093,10001,1340,19823,1849,66164,3754,23418,2018,20303,1830,22443,2066,199542,4878,122192,4076,58565,3142,18785,1636,1052,375,154760,5127,36290,3095,950,457,4211,1007,31129,2788,30226,2695,1048,453,5496,1288,23682,2386,22270,2649,1954,662,9186,1694,11130,1823,28878,2514,10519,1818,12598,1511,5761,1420,29443,2789,20345,2228,8163,1759,935,440,1355,567,6298,1207,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,126397,4964,3250,809,3441,703,119706,4916,168262,4872,11367,1517,22039,1967,134856,4697,173539,6016,24384,2197,37969,2440,111186,4781,300664,8117,78639,3225,75051,4058,146974,5822,1239553,11261,687327,11206,352288,8478,199938,6343,12647,1665,1173782,10436,250170,7769,6808,1211,23101,2155,220261,7767,199484,6842,7716,1605,15139,2007,176629,6784,159365,6370,8165,1289,44623,3259,106577,5369,205757,6943,41330,3791,98215,4929,66212,4660,295829,7663,198881,6298,79603,4310,17345,1997,23805,2492,39372,2765,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,76102,4166,15143,1885,13439,1749,47520,3340,75282,3477,36382,2525,10317,1376,28583,2372,71812,3848,34983,2681,16296,1987,20533,2070,96015,4577,58285,3382,23922,2618,13808,1709,181458,5612,146974,5186,27515,2630,6969,1201,8482,1339,251765,6079,76079,5325,1750,689,5975,1076,68354,5323,48995,3659,2973,870,13543,1962,32479,3025,36015,3370,9297,1524,15197,2392,11521,1783,30248,2785,15710,2128,12000,1804,2538,766,32955,2930,28723,2915,3840,946,392,274,8275,1978,19198,2257,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,302340,7071,23133,2003,23728,1706,255479,6821,390892,7506,76897,3838,72558,3728,241437,6236,404200,7251,129254,3988,95417,4092,179529,5321,664406,10131,278234,7041,164731,4994,221441,5607,2070799,15478,1293233,12860,471682,10076,305884,7646,25269,1958,3424492,21300,883976,14535,20629,2487,77457,4612,785890,13185,577797,11623,32698,3379,81689,4952,463410,10134,438464,9261,51590,3453,128753,5995,258121,7288,505198,11008,138503,6053,196316,7728,170379,6509,814225,17285,508706,14200,223482,8326,82037,5823,75547,5904,129285,5806,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,283261,7681,40222,2878,50460,3568,192579,6149,361714,9218,138373,5338,69537,4454,153804,6232,350369,9087,155883,5538,91493,4686,102993,5062,479759,10194,264985,8042,142516,6025,72258,3622,937326,12666,744586,11754,157164,5165,35576,2851,22955,2465,1355236,14632,386691,10044,8719,1425,29717,2724,348255,9676,293399,8983,19987,2495,75072,4361,198340,8313,212306,7500,47567,4086,104238,5160,60501,4089,187206,7115,95434,5469,74175,4762,17597,2146,157062,5713,132772,5081,21243,2638,3047,889,26912,2827,91660,4372,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,13264,1396,2048,414,2667,533,8549,1125,20262,1738,9363,1149,4955,810,5944,1214,22056,1891,12955,1379,4451,894,4650,1050,38676,2412,24997,1838,9796,1288,3883,905,99670,3536,87116,3414,10833,1384,1721,593,1074,376,110429,4045,27610,2516,538,293,3210,769,23862,2432,21653,2518,2868,841,6973,1374,11812,2023,18703,2196,7008,1578,8398,1394,3297,929,18188,2243,12366,2022,4759,1275,1063,609,15469,1832,13368,1646,1918,799,183,205,1881,788,6925,1159,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,293802,7241,29975,2497,45744,2440,218083,6286,409903,8185,141017,4805,96503,3864,172383,5417,415710,7345,195085,5326,114199,5185,106426,4451,618710,10724,349456,7542,193170,6822,76084,3782,1243385,12620,1008913,13244,197304,6990,37168,2471,19238,1888,1592424,15334,509352,9327,16082,1988,49499,3491,443771,9032,336949,8570,27503,2600,104081,4715,205365,7164,229793,7178,69629,4689,116340,5564,43824,3101,218357,6639,132588,5191,74483,4266,11286,1734,171641,7219,154531,6639,15807,2214,1303,501,39719,3314,86613,4609,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,113394,3541,21579,1393,21286,1682,70529,3048,139872,3836,62360,2596,29122,2053,48390,2700,132696,3977,73107,3178,30507,1980,29082,2236,196676,4639,127103,3775,50853,2556,18720,1884,359947,4812,307270,5003,44174,2794,8503,1321,8232,945,508942,7734,135540,4198,4086,767,11199,1126,120255,4294,107543,5022,9380,1373,34854,3013,63309,3392,73594,3691,22185,1748,37006,2699,14403,1893,75490,3440,48203,2446,22881,2444,4406,959,59547,3058,54688,3000,4380,925,479,304,11340,1765,45888,2292,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,92737,4266,10936,1567,11959,1644,69842,3813,109439,4407,30482,2353,24093,1917,54864,3411,122631,5812,46657,3095,25985,2392,49989,3356,188478,5714,81038,4085,57473,3288,49967,3062,412201,7001,285752,6086,101816,4522,24633,2226,6906,1524,603119,8658,161617,6401,2855,980,9871,1229,148891,5826,127880,5950,6083,1009,18798,2400,102999,5217,98740,5067,12987,2114,44176,3490,41577,3391,94185,4780,35456,3013,42251,3720,16478,1832,86242,4625,65677,4159,17337,2364,3228,1114,10447,1699,24008,2457,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,335060,7329,25325,2015,43577,2134,266158,6929,431444,8244,126396,4194,109435,4013,195613,6387,439605,8491,200233,5300,103964,4201,135408,4926,671733,9982,358832,7026,183358,5627,129543,5290,1503932,14672,1127093,12962,296591,7524,80248,3269,22390,2338,1541808,15732,450414,9571,15891,1860,47205,2825,387318,9683,304781,8897,24005,2360,67333,4445,213443,7478,227548,8057,46941,3661,98837,4884,81770,5051,223417,7293,110110,4796,83888,4381,29419,2224,205750,6265,169611,5910,29831,2734,6308,1004,35637,3207,94261,4596,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,15131,1593,540,357,931,469,13660,1539,25145,2223,2746,592,5641,1013,16758,1947,27887,2491,6770,1101,5672,1062,15445,1836,44925,2806,15227,1903,11743,1419,17955,2178,126563,3613,79822,2915,34404,2514,12337,1714,1227,520,168776,4882,51936,3628,1928,705,7916,1515,42092,3386,33182,2951,1791,823,5120,965,26271,2534,22900,2604,2372,687,9928,1586,10600,1854,23127,2742,9558,1634,10020,1821,3549,933,25784,2859,20215,2621,4814,1247,755,388,4913,1165,6934,1551,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,165356,5666,29817,2654,27677,2579,107862,4782,194860,6529,82080,4296,34753,2651,78027,3662,181698,5445,92705,4353,46924,3178,42069,2883,242323,6302,148067,4699,64866,4136,29390,2823,442225,9633,360489,8820,64413,3847,17323,1912,16715,1970,583737,11489,165696,7425,4543,1150,11536,1489,149617,7275,126413,6416,7539,1583,32174,2846,86700,5800,86288,4863,21332,2275,39202,2755,25754,2901,80391,4899,44573,3668,29399,2755,6419,1357,61533,4178,50381,3792,9561,2001,1591,922,12750,1957,50666,3319,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,20491,1607,2509,540,4146,822,13836,1379,30038,2093,12275,1173,7632,1117,10131,1454,32720,2348,16890,1672,8190,1257,7640,1189,49436,2562,30255,1937,13610,1440,5571,1165,94083,3409,78772,3427,13044,1416,2267,606,1242,382,106465,3187,31957,2700,1536,493,5040,1181,25381,2264,24287,2019,4620,873,9298,1423,10369,1808,15521,1858,6572,1217,7132,1186,1817,678,15930,2169,12331,1713,3063,1014,536,366,9531,1384,8589,1223,862,493,80,97,1448,588,7791,908,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,212759,6676,35769,2793,37423,2723,139567,5661,257327,6922,108787,4980,46435,2926,102105,4785,245371,7745,119529,4878,64535,4004,61307,3786,332005,8006,200006,5653,92580,3993,39419,2749,596289,9543,484311,8614,91063,4388,20915,2078,16046,1970,849868,12205,263355,7683,8249,1546,28487,2393,226619,7523,185018,7328,14212,1723,50258,4024,120548,5821,121198,6443,29812,3121,60205,4161,31181,3206,108138,5541,59705,4338,39695,3366,8738,1652,85014,5940,72939,5248,11359,2204,716,479,21354,2146,65791,4696,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,580937,12849,79793,4559,93293,4101,407851,11942,692612,10811,253029,7462,143018,4765,296565,8034,684638,13738,318408,7682,159445,6093,206785,8417,1037439,14903,559352,10272,303902,9064,174185,6963,2631271,20753,2045449,19862,471830,10278,113992,4906,47344,2857,3602956,26207,869895,15587,18790,2538,49306,3176,801799,14698,716162,14124,31959,3174,146176,6382,538027,13411,545316,12960,88527,4918,253764,9603,203025,8472,583639,13903,252058,9124,255563,9293,76018,5176,621620,13328,494534,12881,113771,6125,13315,2201,78861,4946,187463,6877,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,39551,2612,5293,837,6664,1105,27594,2207,62662,3122,21188,1900,11651,1683,29823,2490,74616,3828,28309,2478,16085,1748,30222,2435,147233,4837,62215,2963,50759,2753,34259,3301,306889,5538,223399,5277,67506,3654,15984,1760,4212,1245,283207,6106,60036,3470,1632,800,4018,943,54386,3344,62715,4246,2522,710,13280,1621,46913,3926,44584,3212,8394,1360,20628,2057,15562,2054,49805,3234,22165,2273,21320,2453,6320,1408,48510,3821,39600,3576,8399,1332,511,252,4206,1170,13351,1454,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,18010,1383,950,451,1105,376,15955,1251,23097,1559,3504,738,5536,847,14057,1207,24847,1856,7381,1129,6718,901,10748,1343,37069,2333,15307,1464,11183,1541,10579,1202,76558,2785,52922,2593,18670,1523,4966,879,603,258,77045,2927,22032,2315,782,424,3000,701,18250,2155,15657,2190,1317,469,3270,778,11070,1916,10254,1140,1304,446,4008,862,4942,920,12154,1393,5262,1069,5285,1007,1607,572,11142,1526,6822,1072,3810,978,510,405,1099,581,4707,1015,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,159966,5355,20483,2201,23897,2151,115586,4451,196855,6100,67894,3599,33345,2568,95616,4717,214239,6035,87034,3709,48254,2742,78951,4301,350761,8799,161808,5398,94020,4961,94933,4691,1082771,12345,733160,10642,259211,7111,90400,4229,10220,1666,1069008,14859,218561,6834,5648,1244,18038,2219,194875,6395,182741,6307,8046,1345,25862,2751,148833,6127,149750,6990,17430,2292,50705,3662,81615,4771,178231,6376,49379,4121,73687,4450,55165,4151,262434,8017,159125,6019,85526,4706,17783,1928,22242,2680,55049,4377,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,1654620,12782,124137,5017,16354,1765,13097,1487,94686,4324,157837,6071,44535,3016,29520,2330,83782,4565,183718,6761,67926,3656,38128,2824,77664,4143,316446,7563,131123,4520,91365,4734,93958,4901,860865,12231,563412,9217,222986,6809,74467,3995,11617,1615,1024981,13561,222124,8045,7221,1517,16928,2069,197975,7403,191249,7780,7385,1666,29343,2997,154521,6502,158093,6756,17646,2280,60338,4216,80109,4863,178451,4979,56534,2886,79802,4345,42115,3208,215123,6922,151062,5370,56025,3790,8036,1665,18763,2721,41178,3432,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,530755,7300,84904,4144,24105,1922,21133,2219,39666,2588,96521,4343,58402,3545,16728,1991,21391,2042,82001,3841,53939,2958,18022,1995,10040,1417,107664,4242,84023,3900,17747,1801,5894,1064,154585,4657,140580,4392,11909,1570,2096,704,5080,993,204620,5954,65646,4351,2670,671,8263,1383,54713,4170,38645,2949,5834,1223,13700,1627,19111,2393,24555,2160,9732,1612,11945,1682,2878,757,22814,2615,17388,2409,4758,1236,668,365,15113,2215,14303,2043,677,511,133,159,5060,1208,32787,2816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
