GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002MA,B22001_002EA,B22001_003EA,B22001_003MA,B22001_004EA,B22001_004MA,B22001_005EA,B22001_005MA,B22001_006MA,B22001_006EA,B22001_007MA,B22001_007EA,state
0400000US28,1095823,8793,198057,6209,53813,3219,144244,6077,897766,9759,360607,5947,537159,8304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,300928,7444,78751,3391,222177,6614,2053881,13276,798371,7200,1255510,11496,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,45809,2975,11082,1688,34727,2688,365153,4581,151815,3370,213338,4496,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,69443,3406,16509,1638,52934,2976,671322,5185,240766,2821,430556,4853,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,125987,4842,37923,2661,88064,4801,895532,7052,338375,4535,557157,6661,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,41237,3236,12018,1663,29219,2773,478519,4791,190612,3152,287907,4640,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,294957,7658,105002,4941,189955,6169,2899887,11987,1139630,8669,1760257,11688,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,118280,4584,34049,2177,84231,4198,642636,7169,272130,4063,370506,6229,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,1135978,16136,447398,9023,688580,13212,6146420,22600,2338176,14448,3808244,20138,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,545796,10710,154215,4986,391581,9280,3244824,16457,1222608,10291,2022216,15374,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,25033,2409,6248,1270,18785,1975,280398,4272,93978,1758,186420,4093,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,686590,10073,182459,5639,504131,8593,3906582,15144,1548627,10064,2357955,13770,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,201345,5092,48779,2452,152566,4604,1258414,6872,479905,4801,778509,7414,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,290484,7936,86034,3889,204450,6535,1245027,9732,525876,6386,719151,9040,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,644930,10452,201082,5261,443848,11180,4301042,13152,1793851,8687,2507191,12331,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,71530,3916,23341,2129,48189,3553,338124,4725,136334,3603,201790,4502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,261770,8700,76557,4733,185213,7484,1565144,11322,640645,6842,924499,10992,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,36621,2674,8951,1219,27670,2160,297854,3616,113563,2640,184291,3889,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,441196,9213,122165,4708,319031,8102,2068469,12907,818138,7334,1250331,11565,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,1219570,17434,329172,8327,890398,15159,8057627,25481,2660896,14959,5396731,23349,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,74801,4847,16770,2002,58031,4111,843569,7113,265302,3509,578267,6690,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,36791,2218,12460,1126,24331,1836,220438,3217,91838,2107,128600,2963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,304111,8655,88233,4232,215878,7694,2779709,15087,1022671,7853,1757038,13446,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,377963,7624,112924,4631,265039,7181,2301638,11465,844241,7829,1457397,11814,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,120486,4866,33246,2399,87240,4169,614889,6008,280517,3933,334372,5788,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,302988,6543,73514,2723,229474,6744,2004697,9444,765465,4844,1239232,9949,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,15496,2155,3769,1118,11727,1860,217098,3557,78867,2180,138231,3527,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,477030,9463,225885,5984,251145,7498,756460,9484,329305,5430,427155,7347,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
