GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002EA,B18102_002MA,B18102_003MA,B18102_003EA,B18102_004MA,B18102_004EA,B18102_005EA,B18102_005MA,B18102_006MA,B18102_006EA,B18102_007EA,B18102_007MA,B18102_008EA,B18102_008MA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011MA,B18102_011EA,B18102_012EA,B18102_012MA,B18102_013EA,B18102_013MA,B18102_014MA,B18102_014EA,B18102_015MA,B18102_015EA,B18102_016EA,B18102_016MA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019EA,B18102_019MA,B18102_020MA,B18102_020EA,B18102_021EA,B18102_021MA,B18102_022MA,B18102_022EA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026EA,B18102_026MA,B18102_027EA,B18102_027MA,B18102_028MA,B18102_028EA,B18102_029MA,B18102_029EA,B18102_030EA,B18102_030MA,B18102_031MA,B18102_031EA,B18102_032EA,B18102_032MA,B18102_033MA,B18102_033EA,B18102_034MA,B18102_034EA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039MA,B18102_039EA,state
0400000US33,1311921,451,645208,1790,32713,723,232,368,32481,838,103136,1153,1051,538,102085,1291,140073,1131,1200,573,138873,1299,277785,1504,10410,1605,267375,2065,58808,482,7570,1068,51238,1175,32693,619,9255,983,23438,1013,666713,1844,32369,869,288,270,32081,924,98615,921,603,475,98012,1020,139176,1131,456,318,138720,1202,286510,1265,5332,1045,281178,1563,62965,694,3572,816,59393,1061,47078,770,10174,1425,36904,1418,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,271309,1316,1030,673,270279,1408,752735,2219,3136,837,749599,2354,961750,2709,7849,1454,953901,3123,1760951,2847,35200,3163,1725751,3845,328942,1607,25914,1897,303028,2534,215626,1669,51024,2807,164602,2891,4539656,3088,260859,1718,759,486,260100,1767,722459,1650,3308,968,719151,2012,953389,1618,4217,1127,949172,1916,1875408,1967,28376,2536,1847032,3441,391939,1778,16753,1770,375186,2408,335602,1961,59958,3211,275644,3357,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,69600,1541,177,236,69423,1555,184355,2564,1118,569,183237,2621,238199,3058,4829,1334,233370,3417,371204,2541,19473,2486,351731,3812,87791,1061,16585,1605,71206,1931,54252,1309,18359,1669,35893,2049,1044968,2969,65816,1316,148,148,65668,1318,178909,2083,723,383,178186,2126,232071,2508,2733,883,229338,2770,397052,2480,11276,1983,385776,3122,96550,1769,7513,1172,89037,1774,74570,1484,18152,1723,56418,1661,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,602093,1968,3587,1116,598506,2402,1547925,2626,9909,1751,1538016,3277,2352685,3852,18797,2292,2333888,3979,3720074,3948,91010,4663,3629064,5964,719498,2101,70815,3794,648683,3872,474149,2243,107404,4373,366745,4563,10083124,4395,580199,2264,2464,1048,577735,2554,1486861,3281,7744,1523,1479117,3277,2405259,2977,15696,2851,2389563,4190,4007652,3121,68426,3938,3939226,4971,862946,1906,41668,2880,821278,2908,740207,2561,132884,4509,607323,5326,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,308893,3789,2968,1021,305925,3778,860212,5100,4930,1046,855282,5114,1058944,5876,10935,1876,1048009,6026,1847076,4797,71586,4535,1775490,5983,398464,2156,55412,2709,343052,2838,221782,2408,64497,2969,157285,3109,5056777,6442,292649,3667,2334,833,290315,3809,824911,4526,4339,1109,820572,4536,1118954,3882,8676,1684,1110278,3955,2020234,3877,41215,3492,1979019,5492,461815,2215,27591,2478,434224,3456,338214,2170,69372,3172,268842,3703,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,25312,828,220,285,25092,858,58986,1317,510,325,58476,1345,103635,1802,544,311,103091,1863,133610,1526,6299,1014,127311,1794,26982,563,4003,657,22979,728,18491,693,5250,772,13241,967,357435,2171,24665,964,45,74,24620,970,58228,1300,215,170,58013,1334,91555,1390,444,351,91111,1366,129568,1179,2579,704,126989,1374,26693,255,1566,435,25127,485,26726,432,5211,1057,21515,1166,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,355624,2277,2171,889,353453,2282,992604,3224,7169,1201,985435,3342,1253042,3909,13846,2026,1239196,4507,2210604,4174,83878,4119,2126726,5771,461145,1661,58185,2932,402960,3386,297113,1796,77595,3137,219518,3413,5850677,5119,333811,2326,1751,748,332060,2351,949442,3036,4874,1315,944568,3253,1269813,3459,8800,1544,1261013,3490,2327678,4045,53845,3262,2273833,5292,528717,1808,30713,2700,498004,3113,441216,2593,82871,3647,358345,3709,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,135505,1753,1067,447,134438,1826,353495,2044,3296,676,350199,1945,442993,2626,6295,1208,436698,2865,689007,2727,45023,2734,643984,4000,148291,1247,30687,1700,117604,1897,92491,1315,34386,1853,58105,1741,1936184,3039,128293,1745,898,360,127395,1756,332830,1884,3999,927,328831,2052,450325,2287,5058,1196,445267,2535,722719,2409,19549,1653,703170,2569,169407,1142,13276,1426,156131,1838,132610,1503,28940,2008,103670,2425,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,115247,1529,1064,613,114183,1546,322641,2657,1893,835,320748,2781,446224,3255,6643,1550,439581,3576,767836,3221,38634,3074,729202,4228,177363,1502,30264,2269,147099,2534,106665,1081,38261,2287,68404,2386,1995330,3943,111221,1787,299,283,110922,1828,307975,2624,2893,917,305082,2888,446361,2708,3576,1195,442785,2858,789206,2887,18593,2267,770613,3849,195400,1579,13597,1713,181803,2377,145167,1184,34207,2932,110960,3043,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,362678,1817,1363,546,361315,1683,1012126,3107,8006,1540,1004120,3409,1396517,3121,15924,2401,1380593,3505,2453331,3693,90246,4003,2363085,5240,529618,2016,67426,3209,462192,3298,362276,1884,93240,3273,269036,3561,6466269,4310,348591,2233,1000,443,347591,2196,969679,3069,4738,1067,964941,3314,1411304,2923,9125,1413,1402179,3018,2572707,3258,50350,3065,2522357,4323,608662,2173,31955,2582,576707,3122,555326,2403,104803,3898,450523,4799,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,28216,976,0,203,28216,976,80869,1046,1014,655,79855,1141,124517,1288,1266,749,123251,1592,200205,1432,7236,1297,192969,2069,40937,642,5095,893,35842,1035,26846,758,7139,1101,19707,1193,538199,1619,26640,832,0,203,26640,832,76546,936,438,342,76108,1028,126890,1065,2139,960,124751,1400,215943,1026,5343,1317,210600,1585,47876,648,2324,696,45552,922,44304,763,8947,1384,35357,1353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,147690,2322,1118,707,146572,2487,403466,3494,2341,930,401125,3543,515007,4559,4379,1181,510628,4916,878266,4969,39057,3041,839209,6072,216429,1722,31590,2290,184839,2743,114866,1556,32523,2279,82343,2409,2458018,5175,139238,2833,495,338,138743,2897,390385,3299,1803,677,388582,3279,540655,3493,3989,1140,536666,3531,974708,3491,20823,2100,953885,4194,248145,1719,14647,1890,233498,2465,164887,1636,34461,2196,130426,2746,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,31479,989,194,210,31285,1012,75635,1171,382,228,75253,1186,96748,1727,1523,716,95225,1981,156173,1387,6925,1175,149248,1778,34025,511,5643,738,28382,881,22481,555,7018,781,15463,788,418862,2625,28876,1327,57,96,28819,1332,73596,1194,200,130,73396,1193,95272,1470,1372,734,93900,1489,154969,1496,2656,596,152313,1712,34218,630,1491,591,32727,890,31931,725,6820,952,25111,1106,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,202860,2562,730,396,202130,2641,557759,3673,4117,888,553642,3578,708922,3827,9236,1919,699686,4132,1226683,3902,58151,3712,1168532,5323,271807,1619,43731,3091,228076,3286,152138,1508,46049,2535,106089,2823,3328568,5438,195336,2837,1291,667,194045,3044,533665,3363,3976,1226,529689,3527,743367,3529,7848,1742,735519,3993,1322065,3702,34545,2664,1287520,4513,310774,1936,19989,2139,290785,2920,223361,2028,45640,2943,177721,3041,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,999415,5216,8240,1952,991175,5841,2629637,7234,18408,2459,2611229,7825,3230288,6713,34668,3915,3195620,6923,4817571,7264,186941,7288,4630630,10331,844627,3074,129310,4667,715317,5845,494033,3447,151163,4266,342870,5598,13470267,9186,946449,4651,4708,1440,941741,4896,2531226,6018,15213,2574,2516013,6554,3227621,6032,27039,2922,3200582,6971,5091514,5920,111106,6102,4980408,8983,965937,3523,67866,3418,898071,4782,707520,3355,140446,4629,567074,5198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,129197,1584,677,515,128520,1580,335172,1733,2608,1057,332564,2010,378619,1971,2929,961,375690,2083,482003,1975,18291,2199,463712,2960,81865,942,13499,1200,68366,1533,52486,764,17308,1285,35178,1298,1456961,2518,120612,980,270,201,120342,1018,317330,1591,1635,664,315695,1708,379456,1943,3166,762,376290,2136,482737,2006,9367,1379,473370,2151,88977,1006,5679,930,83298,1378,67849,963,13632,1359,54217,1608,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,16610,680,180,239,16430,728,46310,857,285,250,46025,871,69446,790,1194,546,68252,906,124884,939,5684,1029,119200,1352,30355,453,4300,619,26055,690,17414,548,4971,724,12443,750,315434,1217,14271,524,0,147,14271,524,44281,728,693,303,43588,769,69018,1020,871,479,68147,1069,132502,992,4353,954,128149,1373,31481,392,1951,567,29530,713,23881,360,5715,790,18166,790,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,259667,3077,2082,1158,257585,3391,690642,4324,2995,829,687647,4225,928202,5332,8861,1572,919341,5410,1553391,5520,49470,3126,1503921,5995,313032,2394,33864,2294,279168,3222,180782,2450,49963,3044,130819,3547,4189168,5708,247883,2813,632,434,247251,2772,666546,4249,2344,712,664202,4240,965542,4607,6932,1467,958610,4622,1682513,4128,30698,2548,1651815,5173,360512,2414,18222,1531,342290,2960,266172,2390,49148,2861,217024,3608,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,226666,2158,1282,557,225384,2350,592176,3078,4869,1245,587307,3104,827354,4294,11465,1878,815889,4800,1360412,3509,63815,3577,1296597,5245,279878,1598,43326,2708,236552,2860,162703,1431,56653,2890,106050,2729,3505617,3843,217540,1923,1032,494,216508,1884,564647,2367,3388,928,561259,2425,805144,2803,9141,1828,796003,3059,1389553,2976,33847,3186,1355706,4133,306783,1727,23573,2533,283210,2696,221950,1467,44741,2892,177209,3235,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,51324,1389,127,136,51197,1419,144878,2071,1341,582,143537,2117,192428,1892,2688,799,189740,2110,362661,1821,28211,2464,334450,2787,90594,818,19370,1742,71224,1891,54152,639,19674,1632,34478,1649,924799,2865,51113,1353,0,187,51113,1353,134910,1963,1598,651,133312,2046,188775,1677,1639,608,187136,1854,374814,1598,14727,1975,360087,2780,98316,725,10404,1601,87912,1692,76871,990,18694,1979,58177,1894,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,173403,1756,942,523,172461,1868,488963,2117,3508,848,485455,2378,640030,2534,5679,1244,634351,2792,1125985,2611,42326,3003,1083659,3786,229908,1182,32637,2031,197271,2395,150810,1197,39208,2234,111602,2408,2875626,3189,165685,1984,505,185,165180,1967,469741,2371,2451,872,467290,2540,632126,2405,4439,1006,627687,2495,1142331,2512,21160,2045,1121171,3262,249831,1279,11084,1204,238747,1757,215912,1378,38983,2291,176929,2538,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,18697,985,429,351,18268,1009,51441,1648,148,184,51293,1621,71163,1693,1152,488,70011,1738,112861,1966,7208,1550,105653,2060,24088,776,4460,794,19628,995,12716,557,3680,772,9036,808,283832,2423,19232,948,0,190,19232,948,47926,1196,238,256,47688,1166,65724,1942,501,288,65223,1983,109714,1511,2244,778,107470,1649,24356,887,1559,559,22797,901,16880,724,3066,698,13814,869,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,98195,2357,819,461,97376,2355,304474,2281,2883,1046,301591,2617,389721,2306,2681,828,387040,2452,626779,2444,27641,2690,599138,3578,158493,1035,19053,1895,139440,2101,105650,1233,26484,2055,79166,2035,1838041,3476,86067,2345,699,604,85368,2386,283348,2078,1045,478,282303,2220,405456,1979,4389,1067,401067,2219,716928,2168,21608,2397,695320,3228,193986,643,16136,1605,177850,1733,152256,1254,30668,2457,121588,2696,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
