GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001EA,B21005_001MA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005MA,B21005_005EA,B21005_006EA,B21005_006MA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009MA,B21005_009EA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012EA,B21005_012MA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016MA,B21005_016EA,B21005_017EA,B21005_017MA,B21005_018MA,B21005_018EA,B21005_019EA,B21005_019MA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023EA,B21005_023MA,B21005_024MA,B21005_024EA,B21005_025MA,B21005_025EA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028EA,B21005_028MA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031MA,B21005_031EA,B21005_032EA,B21005_032MA,B21005_033MA,B21005_033EA,B21005_034EA,B21005_034MA,state
0400000US13,6309290,5313,2367589,9082,61599,4233,52307,3725,45722,3571,6585,1472,9292,1816,2305990,9894,1671033,15047,1463028,16631,208005,8775,634957,13572,2764785,8998,198096,7633,166830,7672,156992,7114,9838,1759,31266,3290,2566689,11172,2012720,14097,1892453,13305,120267,5881,553969,11098,1176916,3411,130646,5502,77201,4311,73862,4316,3339,829,53445,3937,1046270,5854,637848,8938,606400,9115,31448,2796,408422,8157,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,843773,2457,315666,2472,19099,2069,16481,1991,15839,1905,642,464,2618,821,296567,2872,222436,4205,204118,4534,18318,2126,74131,3485,347597,1966,26702,2220,22801,2032,21570,2072,1231,513,3901,910,320895,2899,267268,4596,256871,4915,10397,1714,53627,3810,180510,737,19263,1682,12044,1378,11538,1310,506,321,7219,1284,161247,1888,110809,2904,106952,2821,3857,942,50438,2852,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,964095,2467,367020,2062,8729,1536,6064,1283,5614,1196,450,383,2665,818,358291,2694,266947,4693,247876,5085,19071,2621,91344,4361,397570,2529,24276,2675,20211,2406,19268,2372,943,474,4065,1135,373294,3799,300876,4532,288786,4967,12090,1759,72418,3886,199505,1749,24285,2517,14818,2174,13932,2085,886,444,9467,1697,175220,2844,113110,3826,107806,3844,5304,1035,62110,3563,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8090423,3299,3019665,4579,51393,3503,42082,3039,36448,2951,5634,1288,9311,1545,2968272,5299,2304852,11997,2053681,12573,251171,7853,663420,11505,3448016,5098,141435,6617,122846,6565,115453,6055,7393,1365,18589,2240,3306581,8715,2735764,13142,2564809,13868,170955,6506,570817,9907,1622742,2759,111385,4683,68985,3771,63443,3639,5542,1171,42400,2798,1511357,5647,1011505,9701,953405,9910,58100,3785,499852,8330,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4069888,2942,1512418,4154,32889,3532,28892,3374,25201,3052,3691,1077,3997,893,1479529,5305,1131458,10440,1018579,10639,112879,5795,348071,9199,1718695,4246,94626,5177,79698,4626,75762,4496,3936,962,14928,1979,1624069,7198,1322495,9297,1251233,9705,71262,4337,301574,7384,838775,2706,81127,3483,45873,2664,42938,2769,2935,869,35254,2444,757648,4192,497409,6428,477967,6228,19442,2335,260239,5805,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1888995,2575,708617,3559,15690,1707,14424,1624,13759,1594,665,275,1266,393,692927,3943,566260,5667,528616,6192,37644,3102,126667,4962,773566,3752,43472,2600,38417,2458,37493,2411,924,327,5055,915,730094,4257,630520,5135,610337,5179,20183,1969,99574,4391,406812,1682,35808,1905,24166,1624,23164,1568,1002,433,11642,1230,371004,2396,268888,3656,262048,3707,6840,1019,102116,3209,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1747180,3499,675246,3752,16944,1971,13832,1939,12831,1960,1001,474,3112,934,658302,4127,512422,6358,476396,6698,36026,2989,145880,5901,709532,3701,41984,3226,34786,2874,33019,2659,1767,626,7198,1273,667548,4152,554614,6201,532169,6077,22445,2103,112934,5235,362402,1795,36104,2467,23142,2019,21612,2005,1530,649,12962,1549,326298,2909,229773,4732,223154,4238,6619,1395,96525,4147,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2730910,3823,982277,4164,22925,2257,19410,2168,17747,2045,1663,592,3515,830,959352,4450,727088,7906,643534,7658,83554,4648,232264,7576,1170385,3816,71904,4501,58337,3761,55876,3761,2461,844,13567,1805,1098481,5841,819792,9139,773506,8893,46286,3478,278689,8087,578248,2106,58084,3147,29716,2047,28036,2027,1680,512,28368,2419,520164,3467,287796,6234,275728,6314,12068,1875,232368,5684,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2890046,3468,1124963,5274,26453,2776,21943,2645,20126,2502,1817,740,4510,1082,1098510,6383,794185,9248,702751,9361,91434,6133,304325,7560,1177758,5512,69412,4365,56772,4474,54374,4327,2398,788,12640,1837,1108346,7861,836762,9871,793739,9900,43023,3691,271584,7738,587325,2356,47290,2636,26040,2378,24612,2330,1428,623,21250,1619,540035,3722,315722,6272,302534,6280,13188,1892,224313,6159,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,827869,1500,263891,1638,7123,1312,6506,1286,6375,1302,131,147,617,282,256768,2166,203084,3141,183514,3732,19570,2181,53684,2730,357515,1379,28277,2503,22774,2249,21996,2219,778,399,5503,1158,329238,2655,269820,4334,257366,4658,12454,1820,59418,3264,206463,1137,20135,1573,11490,1159,10769,1080,721,361,8645,1191,186328,1918,126419,2728,122177,2720,4242,765,59909,2579,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3778919,2931,1373552,3424,38265,3590,33289,3462,31656,3413,1633,570,4976,1318,1335287,5077,1043131,9026,935627,10039,107504,6024,292156,8724,1640545,3048,112953,5380,102417,5206,97879,5151,4538,989,10536,1527,1527592,5833,1302386,8846,1226554,9702,75832,4322,225206,7278,764822,1855,73081,3497,49497,2924,47142,2918,2355,711,23584,2149,691741,3962,484905,5764,461243,6040,23662,2072,206836,6053,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4334804,2008,1625908,2994,22231,2452,17977,2298,16338,2194,1639,619,4254,1160,1603677,3747,1262056,10803,1154484,10307,107572,6026,341621,10381,1823308,2983,69052,4237,58622,3907,54604,3531,4018,1278,10430,1656,1754256,4517,1478537,9234,1395125,10543,83412,4761,275719,8312,885588,1533,54657,3072,37525,2755,35002,2801,2523,747,17132,1863,830931,3366,602831,7206,572949,7770,29882,2812,228100,6560,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6151784,2610,2200179,3711,37649,3139,31182,3034,27959,2732,3223,922,6467,1058,2162530,4576,1662791,10957,1467609,12080,195182,6255,499739,11048,2588064,3242,133881,4533,112519,4436,105425,4393,7094,1058,21362,1790,2454183,5932,1964219,11032,1836602,11755,127617,5169,489964,9540,1363541,2142,116951,4391,59948,2821,55437,2774,4511,910,57003,3363,1246590,4457,739592,8504,704421,8137,35171,2571,506998,6950,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3393567,2481,1250985,3041,24256,2368,21279,2305,19556,2160,1723,853,2977,691,1226729,4232,1031311,7737,965693,8378,65618,4165,195418,6203,1429793,3350,62104,3146,54447,2911,52334,2789,2113,764,7657,1166,1367689,4723,1195697,7503,1153423,8059,42274,2815,171992,5906,712789,1880,61850,2419,39949,1928,38286,1897,1663,433,21901,1836,650939,2636,468400,4207,453500,4072,14900,1511,182539,3695,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1823869,3147,686524,4591,12474,2131,10738,2012,9931,1950,807,508,1736,857,674050,4874,469781,7053,396556,7098,73225,4621,204269,6269,763902,4102,44594,3834,37121,3641,34677,3725,2444,836,7473,1328,719308,4937,539464,6914,501462,7372,38002,3846,179844,6185,373443,2379,36659,2914,20974,2260,19866,2216,1108,481,15685,1769,336784,3911,185383,5603,177718,5373,7665,1335,151401,5235,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3720571,3729,1373742,4238,32739,2985,28572,2823,26214,2879,2358,961,4167,915,1341003,4398,1042668,8458,940393,7824,102275,5138,298335,8320,1554424,3987,104202,5115,84224,4447,80123,4228,4101,897,19978,2375,1450222,6188,1166022,8739,1104364,9385,61658,4087,284200,7843,792405,2664,91098,3555,51407,2598,49266,2643,2141,640,39691,3005,701307,4095,439225,7065,421247,7069,17978,2117,262082,6731,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,625310,1916,229122,2245,6610,1297,5905,1211,5698,1157,207,199,705,333,222512,2549,170956,3159,157657,3625,13299,2050,51556,3110,245328,2114,17928,2078,15076,1895,14449,1942,627,329,2852,852,227400,3029,190508,3539,184044,3542,6464,1047,36892,2834,150860,1079,18850,1841,11445,1450,10688,1391,757,458,7405,1294,132010,1658,85417,2336,82575,2239,2842,711,46593,2236,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1138691,2064,440591,2294,13351,1808,12344,1787,11543,1738,801,444,1007,484,427240,2964,354450,4340,332014,5056,22436,2618,72790,3516,463077,2098,31898,2371,27930,2362,26867,2353,1063,409,3968,861,431179,3039,375583,3923,364539,4039,11044,1355,55596,2963,235023,1446,19592,1727,13814,1452,13570,1451,244,145,5778,807,215431,1863,162757,2719,158750,2856,4007,875,52674,2331,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1768688,1683,657355,2232,18315,2234,15473,2020,13691,1856,1782,819,2842,866,639040,3120,495317,6681,442873,7073,52444,4043,143723,6237,765795,2239,55101,3558,45676,3572,42994,3668,2682,708,9425,1465,710694,4223,575336,6620,531684,7207,43652,3851,135358,5098,345538,1192,39591,2572,21565,1923,19952,1908,1613,518,18026,1744,305947,2894,195221,4960,180488,5177,14733,1516,110726,4573,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,848694,1315,281805,1258,6267,1421,5378,1357,5037,1162,341,507,889,514,275538,1875,221660,3831,206736,4104,14924,1625,53878,3436,368820,1628,22220,2265,19307,1992,18194,2048,1113,494,2913,972,346600,2905,294857,5068,283058,4873,11799,1489,51743,4202,198069,1193,19085,1681,12316,1459,11292,1444,1024,475,6769,1057,178984,1983,132701,2682,127963,2514,4738,1059,46283,2487,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5605376,1959,1939356,2816,20235,2221,17092,2090,14727,1927,2365,817,3143,819,1919121,3681,1464224,9889,1309909,10465,154315,6159,454897,9828,2511239,2579,61405,3219,54109,3096,50987,2875,3122,991,7296,1282,2449834,4145,2055453,8608,1935716,9600,119737,4801,394381,8211,1154781,1380,58120,3372,38654,3032,35116,2847,3538,935,19466,1856,1096661,3313,783162,8300,737855,8419,45307,3050,313499,8045,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1257655,2791,480484,3750,13369,2091,11109,2094,10696,2051,413,297,2260,740,467115,3883,340940,4975,297193,5844,43747,3652,126175,5190,507279,3298,33310,2909,27753,2825,26166,2822,1587,610,5557,1124,473969,3941,359077,5861,334435,5654,24642,2355,114892,5390,269892,1430,31507,2467,17175,1768,16378,1776,797,327,14332,1688,238385,2785,139096,3355,132611,3225,6485,1372,99289,3218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12603179,4215,4810278,5057,51125,3505,40423,3244,36126,2921,4297,1194,10702,1471,4759153,6062,3494983,13663,3140817,15597,354166,7886,1264170,13208,5290139,4387,154921,6296,129853,5940,123014,5669,6839,1404,25068,2195,5135218,7028,4171590,14007,3941792,15737,229798,8379,963628,14518,2502762,2411,130121,4907,78813,3885,73421,3603,5392,1020,51308,2926,2372641,5150,1564148,12364,1481462,12734,82686,4251,808493,11230,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
