GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005EA,B01001G_005MA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010EA,B01001G_010MA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026MA,B01001G_026EA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031EA,B01001G_031MA,state
0400000US44,27335,3951,14568,2232,1811,841,1864,640,1881,615,829,444,463,419,1073,542,1793,831,815,447,1248,615,742,381,903,355,618,377,339,224,189,194,12767,2210,1288,531,1454,663,931,539,675,362,469,312,1912,736,1152,586,612,378,1017,387,1319,529,841,386,460,291,245,192,392,339,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102357,8134,53767,4754,10079,2015,10442,2178,6729,1757,3567,831,2163,639,4311,1258,2591,919,2277,802,3953,1088,3261,803,2136,642,1452,578,703,362,103,109,48590,5071,7264,1610,7174,1495,7476,1651,3148,1005,2367,805,3927,1328,2496,871,2190,683,5031,1339,2533,800,2467,797,1708,607,561,374,248,225,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23533,2893,10832,1738,2256,756,1472,570,1373,507,628,348,425,253,1114,543,446,325,558,387,1307,519,330,213,521,272,237,166,165,161,0,151,12701,1846,2254,682,1622,634,1115,451,672,295,562,292,1573,452,1182,510,283,230,839,397,814,451,1195,477,285,192,233,160,72,89,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,137465,8211,67900,5136,9254,1635,10177,1845,7850,1470,3925,987,4666,1233,5340,1152,4403,935,3277,1022,6778,1475,3985,997,4806,973,2144,555,1067,470,228,174,69565,4953,9582,1717,11036,1809,9128,1573,3717,891,2659,722,5572,1403,2932,726,4025,1117,6936,1608,5627,1001,3736,902,2675,731,1695,628,245,215,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,663713,19229,328278,12014,49876,4187,44421,4207,39951,4043,18131,2272,14396,1869,27277,2953,25053,2758,20969,2211,30983,3520,25321,2685,18510,2150,8718,1428,3944,845,728,330,335435,12258,53651,4815,44884,3458,38700,4092,18943,2174,10149,1919,26561,2957,20736,2338,19856,2539,34365,3774,27176,2392,19715,2028,13077,2124,6099,1256,1523,630,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,78495,6819,40095,3936,6554,1172,4344,997,8514,1381,3503,829,1458,549,2979,954,2928,863,1664,672,3681,935,2001,645,1441,617,868,443,107,132,53,91,38400,4318,8155,1373,5833,1271,5175,1277,3221,950,1487,619,4169,1131,1973,696,2159,785,2713,781,1668,620,989,451,368,222,490,431,0,184,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12862,2167,6820,1423,1170,578,717,345,790,332,141,105,416,284,252,188,433,365,218,216,686,380,351,270,510,335,407,283,669,467,60,96,6042,1170,421,181,858,428,293,153,639,356,221,160,189,163,237,190,500,486,822,384,641,331,645,381,194,143,382,324,0,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,273629,11226,141299,6741,25407,2681,18545,2187,17247,1959,9014,1352,5228,1118,13047,1801,9123,1483,8650,1570,14479,2059,9610,1424,6536,1221,2892,711,1047,520,474,334,132330,6170,20626,2326,19720,2390,16871,2220,8190,1543,5462,1215,10461,2095,10287,1409,6852,1366,13291,1601,9102,1485,5959,1151,3261,919,1659,566,589,334,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,382973,11575,195584,7363,29336,2523,27386,2822,24420,2593,12712,1687,7247,1105,18561,2701,14801,2143,13802,2019,17984,2007,14143,1768,9330,1249,4163,742,1514,500,185,134,187389,7404,25324,2413,24769,1985,22522,2243,11070,1571,6571,1329,19156,2716,12436,1744,15184,1542,21268,2125,13430,1502,9184,1276,4425,969,1631,571,419,305,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30753,3140,17248,2112,3216,830,3610,1015,1368,530,1406,579,730,429,1168,538,1010,467,1049,507,708,371,956,593,1145,406,712,408,170,160,0,187,13505,1901,3030,843,2068,749,1699,723,562,349,637,394,371,194,1136,660,729,464,575,384,931,409,886,386,552,278,277,210,52,73,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,119374,6609,60594,3971,10635,1544,8555,1351,9220,1280,4559,1026,3813,853,5136,1015,3422,890,3419,924,4938,894,3029,734,2209,643,1237,457,291,163,131,162,58780,4255,10158,1759,8189,1250,8210,1681,4065,768,3442,863,4133,920,3546,880,3635,770,4923,854,3624,875,2458,616,1298,466,736,362,363,310,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12894,2284,7199,1551,491,442,952,534,732,530,352,329,678,652,559,435,382,445,368,280,883,506,990,611,397,334,384,270,0,190,31,62,5695,1313,607,364,515,313,557,293,577,407,44,60,474,386,56,101,587,418,746,383,549,437,481,383,215,237,262,266,25,45,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,226813,10337,114433,6229,6615,1425,7882,1434,9210,1904,6879,1622,3641,986,9344,1504,8232,1432,7381,1412,16355,2319,14239,1555,11352,1703,7438,1081,4632,1065,1233,537,112380,5858,5313,1106,7132,1424,6791,1454,5123,1093,3031,787,9109,1638,6994,1284,7998,1516,14906,1757,17684,1643,12445,1547,8985,1245,4747,894,2122,679,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
