GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001EA,B25100_001MA,B25100_002EA,B25100_002MA,B25100_003MA,B25100_003EA,B25100_004MA,B25100_004EA,B25100_005EA,B25100_005MA,B25100_006EA,B25100_006MA,B25100_007EA,B25100_007MA,B25100_008MA,B25100_008EA,B25100_009MA,B25100_009EA,B25100_010MA,B25100_010EA,B25100_011EA,B25100_011MA,B25100_012EA,B25100_012MA,B25100_013EA,B25100_013MA,state
0400000US13,2232553,17839,1492541,15212,683307,12527,359442,9069,169365,7477,270596,8712,9831,1455,740012,10866,305150,8096,125022,5232,74768,3976,221084,6875,13988,1995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,169261,4586,12077,1702,20734,1923,26738,2185,108672,3503,1040,538,86114,3674,7480,1113,6722,1097,7276,1336,62707,2880,1929,571,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,264640,7082,89515,4448,69974,4099,38058,2906,65020,4095,2073,1061,137754,4949,45646,2832,22706,2286,14683,1602,53450,2842,1269,475,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,2031234,15321,918964,11382,487727,9942,232119,6126,381385,8792,11039,1710,1094421,11787,428285,7420,193154,5322,116970,4300,342813,6943,13199,1420,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,1145374,12497,603925,11937,269180,7736,111481,5279,156047,4836,4741,1003,570967,8013,256627,6293,103635,4724,63236,3308,141015,4151,6454,1200,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,534125,7016,295487,5635,122886,4612,49207,2988,64172,3102,2373,648,345753,6200,156773,4520,63207,3024,36288,2208,86347,3777,3138,687,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,445622,6648,245944,5302,103825,4461,41637,3221,52336,3127,1880,495,293546,5415,146037,4587,52443,2547,29788,1972,61580,3077,3698,686,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,671840,9897,320408,7423,158057,5665,76081,3633,113609,4903,3685,1102,459357,7423,207255,5609,79196,3147,48400,2573,118130,3874,6376,1279,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,589089,8924,263968,7597,133492,5090,68662,3926,118950,5052,4017,1027,517696,8721,225987,6741,81784,3986,51481,3185,150226,5754,8218,1499,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,244300,5398,85627,3301,63644,3790,33554,2788,60461,3165,1014,538,147839,4085,46677,2295,25289,2282,16257,1385,58803,2671,813,306,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,1048905,11158,281935,7593,284822,6982,180291,5056,297472,7534,4385,1059,377843,7871,92073,4395,63971,3100,50167,2809,167435,5269,4197,895,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,1092156,10525,236447,6667,289443,8011,196429,6303,366102,7537,3735,939,478176,6989,76743,2974,69909,4211,55539,3023,270526,5361,5459,993,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,1658889,13896,897637,12203,362280,7764,157157,4567,234479,6191,7336,1129,1034395,10516,483200,7584,175538,4835,107802,3963,253729,5136,14126,1892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,1019821,9646,420519,7492,285317,5498,132550,4887,178502,5751,2933,707,506585,7101,179675,5070,93886,3312,60015,2836,168524,4127,4485,742,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,379452,9108,188733,6268,82648,5046,40423,3563,63473,3499,4175,1043,362052,7581,174418,6405,58287,2882,33000,2564,89603,3372,6744,1511,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,988438,11856,484142,9365,235340,6401,109151,4442,154811,6534,4994,1047,587188,8557,248205,6608,103795,3861,65249,3278,162610,5529,7329,1322,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272856,4625,150293,4362,40548,2676,35736,2511,24783,2345,48513,3010,713,387,122563,3801,40968,2451,17757,1616,13489,1702,49196,2408,1153,458,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,488438,4861,298462,4974,163406,4495,74195,3048,26427,2167,33773,2385,661,395,189976,4370,92371,3390,30852,1999,20023,1363,45055,2283,1675,508,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,547905,6648,374883,6749,120598,4052,94714,3860,57447,3383,100034,4179,2090,710,173022,5171,57021,3393,26941,2176,18077,2022,68381,4127,2602,630,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364996,4581,244440,5253,85693,3993,71742,3617,36541,2977,50064,2762,400,279,120556,3950,34346,2573,19970,1731,15796,1593,49792,2980,652,268,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2021062,12667,1381794,12404,382592,8752,358229,7628,217674,6785,416671,8972,6628,1230,639268,9077,143477,5468,100711,4286,80959,4037,308102,6739,6019,1148,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509151,6597,286593,5906,99738,4706,69598,3904,37120,2502,77204,4338,2933,951,222558,5236,86251,4293,31416,2431,23816,2118,75526,3092,5549,1115,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3857906,20082,2407718,17868,802143,11314,500147,7751,316377,9988,778724,12792,10327,1623,1450188,14868,415188,9054,207847,6319,153708,4783,658503,10168,14942,1708,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2435384,18248,1569214,15677,612873,10914,403788,8977,203693,6528,338833,8675,10027,1906,866170,11381,321555,7456,138228,4753,102092,3757,291367,7110,12928,1740,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195002,4098,101271,3611,50841,2705,26360,2378,11746,1637,12121,1527,203,289,93731,2601,47692,2304,16239,1522,8959,1097,19970,1408,871,344,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3000748,17269,1919891,15311,1055801,13107,434292,9785,177150,6442,245359,6779,7289,1203,1080857,11244,478378,8522,195054,5786,119013,3818,276463,6785,11949,1454,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950817,7331,532133,6493,289927,5628,118145,3508,49641,2653,71989,3343,2431,523,418684,6370,199825,4349,71666,3240,42394,2020,98998,3695,5801,818,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,932392,9092,616696,9411,137628,4712,159918,5444,109418,4343,206945,6269,2787,784,315696,7804,84953,3831,43998,2960,35285,2434,147341,5359,4119,1206,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3404164,14323,2061546,14701,897888,11778,517588,9891,249140,7624,388712,8057,8218,1444,1342618,11133,506769,8169,233166,6139,155942,4857,432569,7778,14172,1754,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240878,4850,168376,5012,51649,2974,46511,2938,24845,2011,45089,3244,282,333,72502,3422,15630,1662,11881,1594,8954,1162,35092,2339,945,355,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243177,11898,728958,10291,295556,8015,177572,5806,88491,4669,162574,5695,4765,1015,514219,8587,216731,6408,82542,4048,52477,3444,150519,4773,11950,1623,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228010,3569,124813,3723,60067,2716,32827,1996,13556,1627,18158,1805,205,132,103197,3262,50954,2321,16432,1710,11147,1542,23627,1789,1037,366,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1659797,14297,994895,12168,412197,8922,248168,7070,131944,5116,195213,6259,7373,1413,664902,10172,245177,5868,121485,5384,79725,3836,209842,5979,8673,1525,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5674241,28289,3307196,25777,1737210,20676,759873,13836,322048,9262,470856,11171,17209,2048,2367045,21230,1158419,16780,391906,10549,233697,6986,552888,11543,30135,2748,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,635163,6737,451224,6672,113484,4335,126698,4343,91594,3620,117533,4681,1915,841,183939,4756,49796,2870,33279,2360,23391,1751,75176,3424,2297,785,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180184,3423,113356,3425,31974,1914,31013,2041,18707,1891,31483,2024,179,125,66828,2592,16715,1612,11099,1349,7582,758,31008,1858,424,235,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2014812,16640,1407755,14687,374917,7681,390593,7848,244484,7936,393529,9302,4232,1100,607057,8744,168970,4443,104166,4620,77691,4255,250242,6527,5988,987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1654620,12782,1142142,12698,258715,7137,300294,7635,205380,6480,371943,7280,5810,1267,512478,8235,127483,4932,75553,4421,66028,3321,237607,6107,5807,997,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530755,7300,245645,5839,129389,4837,52807,3632,24486,2436,38007,3008,956,467,285110,5369,140982,4920,45524,3276,29158,2661,65322,3652,4124,979,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1536893,11259,1000272,10139,438813,7205,266598,6364,120550,4224,170825,4724,3486,741,536621,8838,173661,4577,106233,4070,71427,2735,180109,5248,5191,802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155617,3486,90411,3700,29571,2610,25977,2392,13973,1533,20856,2219,34,56,65206,3167,22467,2023,8714,1183,8577,1372,24710,2320,738,357,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,837840,10343,341638,8395,58520,3418,73348,4495,55934,3643,147674,5872,6162,1141,496202,8775,72828,3749,60753,3216,52882,3111,280391,7037,29348,2566,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
