GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001MA,C08124_001EA,C08124_002EA,C08124_002MA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005MA,C08124_005EA,C08124_006EA,C08124_006MA,C08124_007MA,C08124_007EA,C08124_008EA,C08124_008MA,C08124_009EA,C08124_009MA,C08124_010MA,C08124_010EA,C08124_011EA,C08124_011MA,C08124_012MA,C08124_012EA,C08124_013EA,C08124_013MA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016MA,C08124_016EA,C08124_017EA,C08124_017MA,C08124_018MA,C08124_018EA,C08124_019EA,C08124_019MA,C08124_020EA,C08124_020MA,C08124_021MA,C08124_021EA,C08124_022EA,C08124_022MA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029MA,C08124_029EA,C08124_030EA,C08124_030MA,C08124_031MA,C08124_031EA,C08124_032EA,C08124_032MA,C08124_033EA,C08124_033MA,C08124_034MA,C08124_034EA,C08124_035EA,C08124_035MA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041EA,C08124_041MA,C08124_042MA,C08124_042EA,state
0400000US31,967636,7198,347831,6942,164024,6153,227204,6110,98779,4354,127947,4176,1851,571,791009,8707,286762,6445,129054,5054,192944,5741,79350,3720,101221,3607,1678,566,92268,4476,26660,2087,16932,1889,17156,1707,12973,1655,18393,2000,154,156,6375,1323,1925,730,2026,704,1470,576,414,286,540,315,0,153,38878,2849,12971,1414,9501,1507,7844,1137,3342,722,5220,1052,0,153,39106,2415,19513,1653,6511,937,7790,1194,2700,701,2573,676,19,28,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,354194,8697,350569,9521,342021,8167,106545,5873,122888,5696,3316,977,992409,12264,283724,7997,269684,8611,262514,7373,80651,4726,93129,5386,2707,807,133593,6254,29366,2717,40646,3966,35448,3148,13616,1780,14122,1778,395,332,54406,4712,5489,1409,18728,2821,17480,2463,5711,1661,6943,1589,55,96,58010,3465,13672,2008,17110,1678,14820,2318,4827,1141,7422,1145,159,149,41115,3659,21943,2606,4401,1288,11759,1837,1740,718,1272,546,0,203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,270702,6569,108839,5902,168005,5580,64391,3298,73301,4276,463,172,558119,7945,222553,6154,87149,4957,138034,5433,50555,2977,59592,4058,236,172,53572,4100,16075,1938,9274,1469,12056,1624,8984,1766,7183,1306,0,182,5109,1038,2414,776,905,503,983,441,150,175,657,368,0,182,27641,2472,8040,1456,7130,1680,5906,1036,2244,781,4094,959,227,182,41260,2617,21620,2219,4381,906,11026,1452,2458,891,1775,703,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,1762817,16683,719649,15832,1038616,16081,305674,9833,450988,11343,3544,830,3071511,19482,1291531,13117,480189,12123,761558,14216,222084,7393,313407,9569,2742,840,339529,10558,101337,4639,69187,4824,78504,4749,37177,3729,53302,4816,22,45,470791,9609,224863,6068,81800,4310,104871,5653,19968,2396,39289,3852,0,195,219439,9583,47147,3618,67935,5398,47896,3676,17463,2775,38218,4130,780,471,180018,7732,97939,6185,20538,2317,45787,3220,8982,1888,6772,1482,0,195,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,305372,8949,182714,7405,200343,7285,99988,6063,80869,5514,3268,1030,700770,9978,243056,8229,145445,7001,166853,6571,79535,5422,63113,4552,2768,982,83086,4749,27620,2656,15207,1937,17594,1966,14258,1995,8271,1665,136,161,10934,2065,3720,886,2858,1032,2224,872,423,306,1709,716,0,190,36197,2745,13086,1856,9208,1628,6212,1415,3242,938,4107,1026,342,255,41567,3446,17890,1874,9996,1807,7460,1612,2530,909,3669,1061,22,42,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,3627172,26642,1861089,22475,2132449,21480,663045,13103,873145,15207,12333,1600,4869602,27024,1921613,21088,852961,13967,1148623,14824,395953,9983,543965,12252,6487,1442,599205,13672,185221,6003,133946,7114,139270,6016,66302,3858,73981,4809,485,342,2593733,20861,1035938,16408,634392,14632,598735,12169,147838,7096,176588,7054,242,215,745525,16694,294658,11009,179920,8308,174224,7607,32113,3754,61102,4080,3508,780,361168,10446,189742,7391,59870,4350,71597,3762,20839,2460,17509,2224,1611,765,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,1585894,17951,768706,13445,1036698,15298,404732,10912,589899,12452,45076,3583,3605043,22261,1309888,16805,609185,12125,866318,13612,297469,9602,486072,11150,36111,3246,429299,10729,111200,6078,88119,4942,77125,5505,78162,5291,71858,5006,2835,790,50467,3630,16190,1833,14343,2526,12636,1887,1997,661,5263,1092,38,64,137111,5614,38547,3102,33881,3684,29914,2913,13027,2161,17021,2171,4721,1169,209085,8535,110069,5686,23178,3135,50705,3554,14077,2446,9685,1363,1371,674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,139179,4633,66563,3961,82975,3893,49176,2670,48803,2892,1899,597,315753,4716,111039,4761,51657,4085,70602,3701,40460,2387,40635,2959,1360,633,32441,2574,10510,1255,5135,1092,6344,1295,5163,1038,5118,1176,171,237,2588,837,779,390,1051,647,206,212,142,134,410,209,0,147,17355,1440,6545,819,4715,939,2594,582,1966,489,1454,414,81,125,20458,1557,10306,1214,4005,801,3229,667,1445,467,1186,405,287,436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,1902950,17136,913289,13356,1258397,15507,410895,10414,842335,12705,2544,874,4454047,21935,1631848,16128,728053,12152,1059321,14044,337152,9677,695359,13044,2314,832,417190,10510,106944,5279,84139,5638,86601,4410,49928,3963,89358,4476,220,193,90734,4518,19350,2651,28813,2539,21337,2339,3171,888,18063,2247,0,185,174517,6148,49639,2839,45427,3375,41562,3050,8794,1316,29085,2834,10,16,193922,5919,95169,4560,26857,2579,49576,3527,11850,1818,10470,1623,0,185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,585190,8781,290330,7165,408021,6966,196679,5674,234293,6237,9389,2326,1419280,9514,492787,8069,227718,6584,342971,6891,156432,4748,194007,5567,5365,1100,180336,5406,49612,3232,36721,3102,36489,2429,29152,2600,28102,2062,260,193,7405,1157,1737,559,1687,527,1868,587,509,280,1604,519,0,153,54954,3693,14067,1720,15538,1627,11349,1514,6104,1056,7326,1041,570,451,61927,4350,26987,2808,8666,1124,15344,1951,4482,791,3254,795,3194,2249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,659163,9184,336051,9550,409478,9260,158010,6471,216015,7458,1174,459,1254586,12908,470493,8126,216046,7584,302952,8351,110044,5507,154291,6162,760,389,191874,8619,60302,4721,37030,4010,35126,3138,28844,3175,30460,2898,112,144,82817,4392,28054,2808,22744,2940,20660,2394,4810,1183,6549,1236,0,197,137546,6817,46246,3222,37058,3567,26730,3355,8558,1704,18896,2402,58,100,113068,5768,54068,3646,23173,2568,24010,2411,5754,1115,5819,1383,244,303,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5930486,23224,2194854,19612,1041678,15519,1404856,18218,498914,10792,788478,13672,1706,594,4530736,27625,1693230,19811,744431,12946,1081348,16556,383456,9000,626954,12193,1317,554,505921,13606,140271,6442,105164,5734,106442,5218,68055,4430,85797,4799,192,162,340499,11144,130797,5613,79880,5342,90504,4739,11775,2191,27543,2668,0,168,309877,10427,100817,5396,80930,5341,68889,3906,22027,2654,37116,2829,98,98,243453,7418,129739,5021,31273,3900,57673,3159,13601,1956,11068,1483,99,104,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505224,6803,183720,5722,104653,4936,120149,5144,37140,3132,58401,3378,1161,429,405692,7911,151874,5533,80518,4215,96051,5098,28365,2578,47806,3259,1078,434,37493,3542,8094,1211,8214,1612,8849,1756,6265,1417,6071,1243,0,203,15219,1967,5115,1244,4131,1064,4236,1304,322,340,1415,610,0,203,27518,2431,8536,1180,8893,1695,6824,1298,954,515,2283,680,28,49,19302,2118,10101,1555,2897,917,4189,804,1234,712,826,474,55,90,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2117951,15116,695592,13045,389510,12879,518943,11675,194894,7202,303817,9656,15195,2150,1751491,16620,593846,11660,308251,11415,440289,11398,149603,5957,252600,8833,6902,1521,196921,7615,46505,3514,42356,3657,40299,3573,33379,4207,33210,3856,1172,678,15263,2474,2783,994,4639,1124,3636,1128,1316,584,2838,1047,51,87,81552,4326,16470,2286,24538,3218,14901,1765,7106,1596,11828,1795,6709,1371,72724,4496,35988,3293,9726,1625,19818,2413,3490,1091,3341,1080,361,240,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,157883,4881,70639,4068,103452,4122,49030,2808,53731,3174,1083,458,344991,5692,123964,4489,52194,3212,87775,3703,36905,2536,43239,3152,914,426,39907,3556,12308,1740,7605,1301,7635,1460,6039,1120,6165,1503,155,189,2377,986,311,236,969,638,555,345,65,91,477,288,0,151,24424,2330,7965,1061,6760,1665,3675,866,3517,1142,2493,794,14,35,24119,2133,13335,1633,3111,805,3812,775,2504,724,1357,463,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,955407,14136,490287,12850,703052,11702,249907,7425,458240,11109,8448,1434,2389964,19858,810442,12831,401369,11544,590913,11677,195389,7486,384564,10694,7287,1314,264791,9698,69538,4576,49943,4286,57262,4080,37622,3234,50048,4224,378,364,24552,2744,5113,1138,6912,1491,6623,1312,1628,906,4204,1062,72,117,80172,5241,20180,2340,18736,2694,20124,2649,7070,1420,13415,2109,647,534,105862,4500,50134,3344,13327,1950,28130,2282,8198,1570,6009,1312,64,106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,4327528,34355,2170644,26819,2935132,28693,1323368,18341,1471544,23414,47746,3575,9869007,39911,3580766,30131,1663975,24087,2403753,27262,988821,15458,1202795,20991,28897,2800,1301080,24028,345508,10944,275744,12723,275882,9653,232597,9479,168168,8978,3181,925,197216,8970,57051,4037,63236,5249,45418,4583,9830,1666,20742,2964,939,534,414322,10385,103871,4273,102795,5960,84997,5938,56906,5345,54611,4494,11142,1920,494337,12488,240332,8655,64894,4814,125082,4885,35214,3701,25228,2782,3587,926,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,497372,9203,203642,5596,352654,7186,121224,5933,168823,6155,1960,828,1023289,11048,382286,8773,149152,5297,273602,6831,88592,4794,127856,5222,1801,822,159329,7211,47534,3732,26583,2680,35146,3248,23819,2734,26181,2845,66,79,33991,3112,14538,1840,5269,1348,8369,1450,1896,646,3919,1014,0,184,55320,3561,17942,1869,13295,1964,13599,1782,3408,898,7023,1214,53,94,73746,3681,35072,2353,9343,1343,21938,2285,3509,1009,3844,1003,40,67,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,127811,4107,53189,3123,68272,3085,32392,2111,35291,2623,217,184,242073,4479,97548,3775,38501,2729,52107,2681,24148,1663,29557,2341,212,184,27727,2399,9723,1168,5469,1174,5433,927,4011,875,3091,700,0,147,3585,789,1277,488,1229,534,604,343,170,162,305,232,0,147,21120,2275,7854,1233,4316,776,6104,1173,1491,428,1355,367,0,147,22667,2115,11409,1382,3674,833,4024,737,2572,762,983,346,5,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,1727815,18792,673247,14381,883246,11854,343101,9349,392137,10462,44007,3720,3158348,20246,1336282,16628,500409,11360,711506,12887,257015,7586,320986,9353,32150,2960,378398,11148,132601,6456,75218,5570,71527,4798,59513,5093,37179,3652,2360,829,191066,7067,106239,5048,33662,3814,33378,3354,5890,1845,10276,1681,1621,535,158470,6656,50537,3295,41209,4043,29884,2956,14111,2273,16448,1932,6281,1937,177271,5789,102156,4587,22749,2450,36951,2537,6572,1147,7248,1444,1595,928,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,1297041,19000,574872,12456,719390,12569,318859,7504,373659,8058,25909,2739,2394643,16522,907811,16773,402189,9896,537308,10718,238906,6956,289163,7175,19266,2428,335648,9301,115752,5774,61182,4135,66253,4728,47975,4316,42562,3954,1924,856,209906,7428,101853,6432,39617,4050,44881,3683,8710,2859,14268,1863,577,281,188707,7783,78075,5021,41740,3252,31408,3186,14615,1891,19295,2108,3574,922,180826,7468,93550,4471,30144,2707,39540,3490,8653,1525,8371,1418,568,290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,232769,6858,145680,5950,174603,6759,84099,4275,94805,4848,404,284,607615,9203,195290,6824,113305,5387,149784,6019,68189,4106,80725,4216,322,261,71268,4294,19140,2320,16586,2107,13817,1931,12788,1952,8855,1377,82,102,5410,1198,1887,619,1802,688,1116,508,255,200,350,255,0,187,29511,2744,7623,1454,9592,1613,6424,1319,1867,522,4005,981,0,187,18556,2186,8829,1323,4395,1205,3462,728,1000,457,870,421,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,1007471,13967,493068,8785,640438,9204,240716,5877,486904,10008,1086,444,2320974,15285,820069,12331,376556,7556,529231,8731,195254,5151,399017,9791,847,430,234322,7070,65801,3685,41628,2963,47840,3297,26104,2142,52860,3734,89,126,54465,3803,17161,1948,15828,2224,11169,1702,1236,446,9071,1665,0,145,142976,5012,45550,2882,38576,3240,28263,2226,9562,1402,20941,1951,84,117,116946,4397,58890,2943,20480,1779,23935,2000,8560,1327,5015,730,66,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,96578,4772,54045,3957,61391,3471,46137,3585,36908,2665,1142,513,227488,5284,75454,4226,38595,3547,49885,3365,33823,3258,29056,2585,675,346,32672,3007,8308,1442,6134,1508,4992,951,8503,1413,4309,928,426,435,4783,1321,555,346,1056,616,1130,652,971,452,1071,584,0,190,17042,2319,5514,1095,5018,1224,3243,937,1653,673,1573,742,41,80,14216,2105,6747,1711,3242,837,2141,640,1187,527,899,507,0,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,313338,8293,209455,7700,292752,8317,101118,6217,93601,5695,64,108,813825,11936,263174,8228,155472,6650,239211,7322,78052,5418,77852,5169,64,108,91968,5563,29829,3056,17332,2408,28574,2455,9958,1831,6275,1149,0,220,27409,2527,4944,1189,11640,1761,6669,1371,2335,837,1821,724,0,220,58394,4125,8763,1398,21582,2572,14199,2376,7809,1658,6041,1270,0,220,18732,2159,6628,1405,3429,882,4099,1016,2964,775,1612,678,0,220,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
