GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001EA,C27016_001MA,C27016_002EA,C27016_002MA,C27016_003MA,C27016_003EA,C27016_004MA,C27016_004EA,C27016_005EA,C27016_005MA,C27016_006EA,C27016_006MA,C27016_007EA,C27016_007MA,C27016_008MA,C27016_008EA,C27016_009MA,C27016_009EA,C27016_010EA,C27016_010MA,C27016_011EA,C27016_011MA,C27016_012EA,C27016_012MA,C27016_013EA,C27016_013MA,C27016_014MA,C27016_014EA,C27016_015MA,C27016_015EA,C27016_016EA,C27016_016MA,C27016_017EA,C27016_017MA,C27016_018EA,C27016_018MA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022EA,C27016_022MA,C27016_023EA,C27016_023MA,C27016_024EA,C27016_024MA,C27016_025MA,C27016_025EA,C27016_026MA,C27016_026EA,C27016_027EA,C27016_027MA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030MA,C27016_030EA,C27016_031EA,C27016_031MA,C27016_032EA,C27016_032MA,C27016_033EA,C27016_033MA,C27016_034EA,C27016_034MA,C27016_035EA,C27016_035MA,C27016_036MA,C27016_036EA,C27016_037MA,C27016_037EA,C27016_038MA,C27016_038EA,C27016_039EA,C27016_039MA,C27016_040EA,C27016_040MA,C27016_041MA,C27016_041EA,state
0400000US31,1824141,1550,352835,12602,115698,7102,105553,7149,10145,2077,195685,6684,129987,5786,65698,3900,41452,2714,40982,2674,470,401,214012,11833,61353,5535,56163,5606,5190,1278,118978,6797,87323,5594,31655,2743,33681,2445,33681,2445,0,153,638552,12917,168983,6544,162005,6494,6978,1751,376568,7975,334803,6864,41765,3355,93001,3742,92965,3737,36,40,618742,12793,114256,5594,112108,5538,2148,781,413329,8046,400064,8029,13265,1840,91157,3307,91133,3309,24,41,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2794442,2394,654954,23514,219327,12092,191797,11614,27530,4693,371697,13173,234536,9974,137161,7449,63930,4495,61800,4274,2130,805,371041,19622,105195,8658,93683,8059,11512,2120,210592,11106,149072,8920,61520,6103,55254,3390,54571,3369,683,403,938752,21029,207488,9372,186932,9093,20556,3585,595834,13500,485919,12499,109915,6816,135430,5428,132749,5436,2681,1373,829695,18079,121814,6007,118280,6169,3534,1033,566480,12114,519261,11543,47219,4442,141401,4731,139856,4894,1545,798,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286572,967,178784,10145,49186,5316,45750,4999,3436,1810,106594,5879,72529,4626,34065,4121,23004,2402,22876,2399,128,117,109001,9019,25784,3655,25163,3594,621,434,58418,5388,42361,4193,16057,2515,24799,2821,24569,2822,230,232,390976,12096,84631,5350,79691,5236,4940,1356,237728,8197,198391,6948,39337,3681,68617,3394,68322,3354,295,218,607811,12762,104531,5286,102317,5171,2214,890,418156,8511,400087,8403,18069,2353,85124,4117,84949,4098,175,156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8755327,3516,1425723,28693,451097,13903,419144,12892,31953,4550,792500,17453,509885,12224,282615,11819,182126,5227,177463,5043,4663,1399,750711,23399,189800,10655,175582,10187,14218,2593,428950,14339,285650,9977,143300,9562,131961,5172,130090,5092,1871,956,2208464,33760,494552,14087,466681,14290,27871,3855,1349233,21469,1076549,19609,272684,12119,364679,9438,360285,9503,4394,1312,4370429,35337,851628,14870,834924,14721,16704,2611,2925458,23332,2769607,24448,155851,8440,593343,9579,587605,9752,5738,1359,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037921,1726,623645,18530,201796,9107,185280,9104,16516,2805,349694,11429,236967,9503,112727,7505,72155,3497,69192,3319,2963,1269,264106,14685,72275,7085,65021,6910,7254,2309,152036,8961,106720,7253,45316,4821,39795,2790,38971,2653,824,648,584334,17161,135674,7490,126871,7424,8803,2065,355556,10998,286445,10050,69111,6138,93104,4167,91782,4013,1322,680,565836,16893,84400,5181,81704,5069,2696,1220,373327,12776,345658,11783,27669,3664,108109,4356,107788,4354,321,262,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19213492,5162,4350796,53016,1287292,23656,1233011,24194,54281,6027,2515897,32468,1991784,26978,524113,17300,547607,9819,538390,9532,9217,1692,1958218,38159,482729,16110,460692,15541,22037,3537,1142000,24121,883611,21886,258389,10753,333489,8717,329794,8588,3695,953,5211707,63623,1091090,25234,1053637,24729,37453,4279,3293210,43049,2823391,38695,469819,16183,827407,9582,818432,9723,8975,1825,7692771,50420,1288857,18414,1268693,19408,20164,3505,5315617,36956,5044065,36911,271552,10325,1088297,11650,1083064,11697,5233,1278,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9633945,4482,2477927,36514,783877,19114,734197,18384,49680,5143,1428775,21979,888787,18001,539988,15781,265275,8633,261756,8583,3519,1116,1252284,33680,337353,14441,313090,14068,24263,3945,714581,19892,494368,15590,220213,10588,200350,8191,198835,7943,1515,760,2932810,40679,624787,18151,591666,18180,33121,4161,1825988,25614,1540352,24376,285636,12026,482035,9838,480095,9673,1940,665,2970924,36844,513783,13373,503956,13321,9827,2003,1984526,23675,1883845,21769,100681,7308,472615,10351,470770,10156,1845,841,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709215,1288,120200,6283,35097,3573,32551,3529,2546,834,69460,4018,54469,3609,14991,2135,15643,1492,15532,1482,111,129,65874,5549,17076,2722,15791,2713,1285,632,36334,3398,29175,2789,7159,1568,12464,1673,12378,1684,86,117,234937,8916,60240,3941,54957,3655,5283,1356,141339,5829,126008,5559,15331,2530,33358,2229,33249,2217,109,99,288204,8174,50992,3500,48818,3357,2174,1235,199785,5622,192560,5535,7225,1454,37427,2141,37402,2139,25,33,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,2536990,33527,811008,16859,762077,15979,48931,4992,1461038,20634,1132648,16630,328390,10563,264944,7171,260861,7058,4083,1303,1298350,28888,335877,12268,308726,11874,27151,3942,709268,17633,565927,15123,143341,7085,253205,6912,251503,6836,1702,570,3609469,40088,786286,16116,751034,15526,35252,4556,2166092,25456,1911819,23559,254273,8953,657091,10596,655057,10560,2034,770,3824193,36043,657093,14783,644610,14226,12483,2561,2614149,22989,2523573,21607,90576,6050,552951,10128,550977,10063,1974,701,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,933378,17727,307128,9131,276009,8301,31119,3580,532240,9638,317095,7655,215145,6799,94010,4030,92892,4010,1118,453,487047,14542,139110,6675,125374,6289,13736,1803,270669,8793,180025,6212,90644,5133,77268,3299,76731,3283,537,310,1224474,20927,304154,9440,276262,9779,27892,3032,732656,13089,594956,12074,137700,6637,187664,5272,186844,5205,820,381,1104144,16149,180373,7138,172932,6820,7441,1314,739914,10642,688130,10225,51784,3738,183857,4854,183457,4849,400,206,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,949059,23512,266322,11916,250036,11579,16286,2993,574999,14623,443481,13473,131518,7237,107738,5198,106313,5138,1425,835,482500,18353,123273,8135,116421,7997,6852,1694,278385,10941,212458,9404,65927,5582,80842,4360,80048,4393,794,629,1182876,25549,253674,9184,242726,9341,10948,2325,714747,16937,615505,14815,99242,7394,214455,6461,214013,6508,442,352,1276148,17727,196936,7300,192668,7219,4268,1106,857652,12439,814096,12118,43556,4469,221560,5589,221467,5597,93,154,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,2471334,34235,728560,17494,674254,17733,54306,5015,1413767,19902,1054598,17045,359169,12745,329007,7722,325011,7697,3996,943,1324792,26189,326689,11801,300802,12085,25887,3376,701044,17648,542820,15486,158224,7368,297059,7525,295648,7484,1411,682,3909572,43812,820465,17331,779138,16200,41327,4609,2339589,26129,2064124,22903,275465,10806,749518,12455,747570,12389,1948,582,4662067,39635,779603,15198,763800,15131,15803,2587,3202166,26755,3085070,27810,117096,6541,680298,11371,678054,11302,2244,620,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,209317,9990,58720,4456,57043,4501,1677,688,124064,6792,101900,6012,22164,3101,26533,2196,26242,2213,291,335,104065,8964,25288,3954,23232,3918,2056,1268,58731,5687,46506,4848,12225,2655,20046,1949,19773,1928,273,402,292703,11785,59573,4660,57241,4482,2332,944,181163,7924,161214,7431,19949,3547,51967,3237,51748,3233,219,259,407680,10527,66799,3828,65859,3823,940,606,279464,7137,265682,6956,13782,2549,61417,3351,61303,3329,114,131,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,1239479,29993,406790,14631,382701,14604,24089,4121,701005,16619,432495,11618,268510,11201,131684,5532,129918,5498,1766,665,597412,20362,143986,8660,131864,7990,12122,2798,341866,12945,240063,10050,101803,7241,111560,5225,111111,5210,449,337,1467815,26381,309520,13148,291663,12785,17857,3401,906899,17130,760287,15843,146612,8736,251396,7086,250759,7090,637,356,1369836,24212,206451,8706,201432,8596,5019,1918,913698,18686,856727,17607,56971,4897,249687,6352,249130,6284,557,540,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,169295,6796,55266,3657,51326,3556,3940,971,90303,4782,59967,4053,30336,2675,23726,1529,23434,1500,292,256,93995,5427,28073,2594,26291,2540,1782,570,50301,3989,38975,3432,11326,1430,15621,1785,15573,1785,48,57,289998,9884,78006,4707,72772,4622,5234,1540,170438,6196,150808,6159,19630,2488,41554,2305,41537,2304,17,22,268623,9384,44989,3719,44323,3682,666,401,181880,6722,174206,6448,7674,1707,41754,2492,41518,2493,236,218,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,1705978,31676,536846,14250,500906,13308,35940,4863,983924,20646,665937,16315,317987,11928,185208,6926,183421,6896,1787,856,833095,22120,205548,9581,193000,9071,12548,2138,477505,14766,354875,12114,122630,6552,150042,6043,149892,6053,150,163,1987062,32515,424092,14097,403203,13020,20889,3703,1239250,21367,1053267,18318,185983,9473,323720,9075,322494,9140,1226,427,1846059,28624,299997,10434,293892,10295,6105,1826,1246952,21115,1182585,19852,64367,5472,299110,8369,298442,8339,668,385,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,6648388,73034,2444818,34446,2136418,33536,308400,14813,3610415,44531,1861174,28396,1749241,28508,593155,13083,565998,12690,27157,3416,3341325,57812,1006363,26219,840341,24953,166022,10367,1946105,35833,1161562,24025,784543,24081,388857,10061,380183,9840,8674,1907,7658019,82343,1930429,30952,1698933,28368,231496,11321,4783051,57771,3609986,47877,1173065,26830,944539,13385,929481,13304,15058,2225,8635993,67474,1652741,27393,1584313,26342,68428,6386,5897686,43694,5420099,42039,477587,16626,1085566,14672,1077517,14602,8049,1779,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,525001,18936,189388,10955,157498,10117,31890,4472,300242,10215,195469,8865,104773,6110,35371,2594,34733,2589,638,351,368407,16124,140383,8478,121637,7966,18746,5125,196082,8970,144287,6912,51795,5729,31942,2794,31833,2794,109,108,1089464,21169,373009,9217,346912,9459,26097,3413,608411,13398,522522,12352,85889,5982,108044,4333,107061,4290,983,668,911165,20152,191947,9378,184597,9048,7350,2381,603398,13146,568081,12204,35317,4096,115820,4106,115542,4085,278,245,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,112273,5962,26957,2941,26126,2867,831,544,70124,4091,62902,3858,7222,1227,15192,1422,15129,1407,63,83,66931,5461,15750,2232,15413,2189,337,309,34904,3452,31454,3148,3450,802,16277,1568,16225,1584,52,83,197667,8736,41683,3199,40846,3105,837,470,119425,5492,108636,5386,10789,1474,36559,2374,36541,2377,18,32,224415,8397,34681,2901,34046,2775,635,388,154631,5666,148882,5351,5749,1148,35103,1946,35103,1946,0,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8005644,5749,1405866,32641,424795,14596,385964,14172,38831,5010,816990,18886,524242,14436,292748,12249,164081,6433,161486,6428,2595,783,770598,25440,214319,11339,191600,10617,22719,4032,433803,14875,304833,11984,128970,7557,122476,4568,121016,4418,1460,806,2276864,36581,534880,15481,506226,15954,28654,3181,1408964,24293,1187644,22338,221320,10204,333020,6884,329576,7079,3444,1084,3552316,36830,668217,13923,653000,14231,15217,2440,2383178,24527,2267314,25141,115864,6751,500921,8068,496105,8168,4816,1435,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6891729,4943,1347571,30536,408383,14246,382263,13212,26120,3882,796722,18337,598114,14980,198608,8660,142466,5705,139421,5616,3045,1085,716104,26167,199566,12302,187172,11981,12394,3022,416642,15361,317783,11790,98859,6437,99896,4364,99095,4356,801,435,2040682,35360,488954,14638,466544,14907,22410,3501,1231979,23714,1059061,22427,172918,11057,319749,7391,317654,7266,2095,729,2787372,33464,477655,11800,465410,11420,12245,2582,1900514,24769,1812766,23499,87748,6279,409203,7346,407952,7437,1251,531,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792106,2732,478216,16880,129538,7269,127181,7078,2357,924,288852,10474,236094,9192,52758,4468,59826,3498,59749,3466,77,90,246996,12640,54425,4810,52365,4915,2060,1134,133819,7247,107543,6469,26276,3012,58752,4027,58752,4027,0,187,589193,17487,116760,7181,111252,7075,5508,1958,349093,10215,302382,10188,46711,4282,123340,4967,123269,4966,71,85,477701,13051,69540,5116,68170,5176,1370,785,330146,10072,312376,9907,17770,2749,78015,4052,77939,4033,76,126,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5601432,2829,1084909,22652,332433,9691,308249,9429,24184,3097,629327,13536,491064,12523,138263,6535,123149,4299,121608,4099,1541,663,625344,19193,166346,8972,155934,8845,10412,1914,337768,11232,271615,9695,66153,5079,121230,4432,120687,4476,543,434,1859724,27691,421998,11042,406133,10757,15865,2068,1110887,17662,1000288,16449,110599,6165,326839,5820,326308,5901,531,397,2031455,28768,352669,10626,347276,10630,5393,1216,1403543,18718,1364655,18684,38888,2981,275243,5077,275008,5071,235,153,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568416,912,104165,7786,31196,3591,27939,3280,3257,1435,61636,5143,40307,3764,21329,3011,11333,1615,11120,1568,213,263,59290,6541,16160,2868,14867,2851,1293,628,32760,4017,24194,3343,8566,1509,10370,1336,10361,1337,9,16,186100,10252,49593,5043,46678,4991,2915,1002,110729,6143,90947,5588,19782,2389,25778,2349,25533,2314,245,287,218861,8181,38485,3893,37924,3908,561,320,149817,5424,139825,5528,9992,1890,30559,2401,30396,2401,163,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3514215,1291,2084986,26606,538250,8893,520929,8564,17321,3388,1196182,18893,1086559,17477,109623,6246,350554,7047,348144,7034,2410,741,504068,16471,86690,5337,81423,5303,5267,1492,312016,11686,278197,10826,33819,3779,105362,5464,104844,5397,518,293,670347,20497,103389,7614,100242,7633,3147,1067,454258,15261,420361,14655,33897,4013,112700,5980,112018,5990,682,377,254814,12956,39720,4338,39233,4370,487,308,173325,9781,165068,8765,8257,2234,41769,3657,41303,3589,466,598,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
