GEO_ID,C16007_001E,C16007_001M,C16007_002E,C16007_002M,C16007_003E,C16007_003M,C16007_004E,C16007_004M,C16007_005E,C16007_005M,C16007_006E,C16007_006M,C16007_007E,C16007_007M,C16007_008E,C16007_008M,C16007_009E,C16007_009M,C16007_010E,C16007_010M,C16007_011E,C16007_011M,C16007_012E,C16007_012M,C16007_013E,C16007_013M,NAME,C16007_001MA,C16007_001EA,C16007_002MA,C16007_002EA,C16007_003EA,C16007_003MA,C16007_004EA,C16007_004MA,C16007_005EA,C16007_005MA,C16007_006EA,C16007_006MA,C16007_007MA,C16007_007EA,C16007_008EA,C16007_008MA,C16007_009EA,C16007_009MA,C16007_010EA,C16007_010MA,C16007_011EA,C16007_011MA,C16007_012MA,C16007_012EA,C16007_013MA,C16007_013EA,state
0400000US27,5109770,1970,935705,2139,806070,6102,51877,3177,77758,5051,3396232,2364,3002432,9632,126179,4909,267621,8594,777833,1661,736115,2719,6550,1023,35168,2512,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,540546,2507,521010,3076,14856,2086,4680,1088,1834213,2766,1758249,4964,49788,3505,26176,3045,427313,2324,419966,2193,2320,700,5027,1198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5691365,2732,1020278,2850,958826,5025,30750,2763,30702,4135,3739197,3290,3508302,8745,92705,4959,138190,6342,931890,2707,905149,2729,7530,1340,19211,1633,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963804,1062,164847,1534,159408,1805,2451,804,2988,884,628804,1668,601660,2729,10230,1354,16914,1806,170153,878,165018,1321,1309,645,3826,890,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1751135,1526,337509,1647,291388,3190,36415,2003,9706,1787,1142949,1841,1013708,4674,86163,3216,43078,2922,270677,1216,259968,1259,4800,942,5909,764,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2663364,1265,486796,1321,326413,5540,137280,5091,23103,2765,1776054,1313,1197893,10243,396913,6557,181248,6906,400514,1051,322289,3023,35527,1747,42698,2711,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1261731,777,202204,1084,189516,2479,4167,1008,8521,1893,850080,1256,786724,3817,17899,2044,45457,3564,209447,923,191230,2012,1518,520,16699,1974,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8406007,1462,1480029,1740,1058933,9283,251735,6642,169361,7248,5613853,1542,3762286,18358,968753,9092,882814,16681,1312125,1160,1011771,5530,114694,2742,185660,5151,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950156,1401,364662,2185,244877,6632,100020,5608,19765,2017,1267408,2386,782360,8518,376653,7864,108395,4018,318086,1551,204967,2935,90939,2737,22180,1767,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18563935,2320,3042981,2948,2137324,13637,492442,8932,413215,10541,12625274,3256,8616132,25189,2025033,15039,1984109,21090,2895680,2351,2163769,10306,283724,3860,448187,9009,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9342422,3276,1689026,3836,1441972,6710,196087,6283,50967,4316,6192247,3761,5449956,11384,476079,6489,266212,9297,1461149,2710,1403223,3412,23239,2407,34687,2492,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,689505,976,117549,1158,112860,1594,1231,637,3458,1230,467277,941,440245,3159,8036,1551,18996,2549,104679,599,98677,1089,521,270,5481,946,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10904728,2442,1946205,3218,1810119,7010,51644,3537,84442,6040,7161655,3799,6662908,12767,164378,6145,334369,10647,1796868,2554,1713212,4888,16438,1551,67218,3983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3614253,1779,688495,2039,608653,4388,62998,2772,16844,1965,2364190,1843,2106026,5494,170146,3943,88018,4247,561568,1586,538886,2046,9633,973,13049,1329,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3743771,1765,632247,2179,501207,5601,93780,4395,37260,3539,2477298,2440,2076726,9752,236518,6128,164054,7474,634226,2115,586937,3171,17111,1749,30178,2642,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12075749,2550,1988718,3025,1764929,8328,111521,4698,112268,5842,7952932,2801,7021862,13583,422214,8419,508856,10437,2134099,2385,1986653,4916,38590,2227,108856,4055,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1000317,690,157699,896,123976,2510,23914,1846,9809,1527,675438,1281,527967,4813,81884,2404,65587,4362,167180,1148,138542,2297,6719,738,21919,2230,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4545554,2559,796756,3159,728917,4334,50232,3039,17607,2801,2987215,2877,2768050,7063,140226,4140,78939,5101,761583,2131,737958,2293,8288,1526,15337,2180,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,792820,1037,150538,1061,142230,1605,2977,720,5331,1043,512928,1375,481292,2407,9846,1554,21790,2103,129354,1034,123947,1070,853,548,4554,851,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6150997,2614,1093982,3075,996525,5414,67798,3556,29659,3493,4070202,2802,3766621,9024,167693,5957,135888,6551,986813,2428,957643,2922,9056,1348,20114,2031,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25010570,4957,5169448,5704,3297350,22478,1671052,21430,201046,8039,16745109,5732,10526299,30423,5154577,25341,1064233,16124,3096013,4966,2303206,8276,639650,5863,153157,4815,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2693093,1407,655740,1471,562854,5605,72065,4576,20821,2534,1742374,1577,1466465,8195,183673,5941,92236,4501,294979,1318,267793,1907,12615,1089,14571,1550,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595681,806,90929,847,86814,1218,1061,563,3054,789,398097,866,378068,2038,4208,918,15821,1430,106655,710,101241,1274,437,204,4977,1103,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7818739,3482,1359987,4465,1149223,9640,113255,5919,97509,6025,5311906,4274,4409339,14567,388025,8154,514542,11577,1146846,3051,1041167,4027,26110,2365,79569,3764,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6617324,2042,1158447,2513,907641,8053,150815,5740,99991,6064,4466361,2865,3587243,14711,378498,8955,500620,13169,992516,2544,878907,4113,25621,2218,87988,3939,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1747774,1282,280648,1873,275393,2497,2621,1342,2634,1241,1138071,2003,1112076,2755,10475,1643,15520,2114,329055,1058,325081,1242,831,423,3143,729,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5418476,2341,960414,2639,850992,4958,65573,3520,43849,2990,3582342,2703,3262202,7462,166856,4180,153284,5386,875720,1798,833752,2702,13686,1401,28282,2122,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,546224,1227,99835,1405,93535,1500,5052,1229,1248,534,366057,1329,338108,2772,18894,2109,9055,1520,80332,1077,76428,960,1631,510,2273,664,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3364109,1360,588457,1359,18395,2487,569467,2767,595,585,2158641,-555555555,115631,7864,2039103,8126,3907,1275,617011,-555555555,50411,3555,565714,3577,886,447,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,72
