GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002MA,B01001H_002EA,B01001H_003EA,B01001H_003MA,B01001H_004MA,B01001H_004EA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012EA,B01001H_012MA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023EA,B01001H_023MA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028MA,B01001H_028EA,B01001H_029EA,B01001H_029MA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US42,9937668,4362,4855051,3256,241218,573,255740,4960,277980,5124,175223,382,131734,1580,309023,1592,312185,940,292635,1313,570544,1535,726504,364,739368,402,476257,182,250667,3403,95973,3400,5082617,2054,229093,577,239838,4506,268119,4529,165693,424,126893,765,304358,809,303135,447,288107,267,570233,669,740431,435,769055,425,536147,147,338561,4644,202954,4652,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,781398,1569,376247,1028,16006,747,18636,1579,18723,1610,12958,203,11455,627,27352,557,24593,201,22391,163,43547,314,58604,294,58337,105,37344,56,17948,1087,8353,1082,405151,1141,14889,611,16330,1446,19334,1497,12033,292,11732,623,27059,688,24146,95,22431,74,45382,220,62690,244,63147,202,42392,143,25296,1555,18290,1563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3082187,1352,1508391,1742,78752,1509,84165,3392,87862,3577,53393,1163,41718,1788,102485,1888,95728,1169,88485,742,187133,1001,212519,796,209886,120,170322,521,74058,1755,21885,1711,1573796,1924,74739,1628,80772,3370,83627,3492,51345,1084,38800,1706,95076,1839,96613,843,91523,1220,189792,1174,218593,588,231170,357,186663,284,91840,2599,43243,2539,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,709585,340,355776,959,22761,723,20102,1419,24040,1395,13215,563,9929,915,24135,944,23072,402,23196,202,40949,176,47207,155,51561,42,32246,19,16902,802,6461,794,353809,936,20670,694,21078,1464,20689,1462,12239,564,9840,1086,23407,1227,20300,422,22152,196,38985,211,46572,123,50907,76,32462,10,20784,971,13724,955,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4881929,2029,2381863,2206,129440,1235,139761,3387,146849,3381,89888,1324,60390,2306,158916,2435,150318,1699,146154,966,308355,1030,344215,764,327416,382,239642,212,110777,1945,29742,1946,2500066,2325,123917,1122,133876,4590,139488,4678,86398,1379,57194,2253,158197,2351,151768,1124,152254,936,311542,980,355546,417,354368,280,265138,465,145712,3012,64668,3000,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11708178,5418,5798692,5170,315756,2866,330076,7535,336747,7571,207394,2833,143516,3254,370838,3392,391160,2145,389532,2876,740337,3269,836349,2092,826767,933,556105,1121,266402,3707,87713,3713,5909486,4802,294951,2385,304830,5891,327889,5901,196888,2677,129470,3140,350861,3567,382559,2184,382450,2630,732922,2592,836681,2375,860297,1129,606689,1059,346429,4384,156570,4411,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2330356,2210,1167385,1310,94439,256,98670,3244,98332,3221,54717,225,32074,849,95492,735,80922,520,90593,129,154223,285,124675,169,118500,101,74848,61,36440,1453,13460,1453,1162971,1115,89714,298,96154,3284,89994,3292,51600,126,32046,1018,93631,1248,81572,502,87811,420,149053,463,124057,348,122721,107,81473,333,46397,1576,16748,1483,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584101,1464,287899,929,14149,155,15075,1036,16376,1021,10602,244,9348,636,21760,663,16471,135,16443,131,32968,140,42535,195,45297,298,29569,2,12233,681,5073,576,296202,670,12766,154,15642,1330,14232,1328,10140,243,8485,717,20867,734,16030,209,16733,39,33692,197,44338,288,47256,228,31029,97,16954,1003,8038,932,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5242578,3799,2590592,2294,137677,1275,142422,4104,152197,4294,91266,1522,71502,3146,178569,3566,177326,1550,170647,1698,328405,1929,383726,996,359672,489,247790,710,111107,2335,38286,2164,2651986,4208,131468,1257,136621,4261,141653,4219,88179,1885,68711,2689,164344,2785,169515,1499,165622,1367,326158,1374,391166,689,378343,424,271777,261,144187,3309,74242,3354,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4960822,3247,2472011,2266,127847,863,131123,3760,132645,3830,84379,854,55208,1247,163333,1387,173720,1338,170372,384,316962,939,357532,727,366526,144,244133,168,104395,2616,43836,2611,2488811,1888,120756,695,125573,4135,126499,4030,80137,684,52436,1571,150229,1698,160894,1195,162375,375,306128,582,356447,805,380945,320,261547,194,130062,3532,74783,3530,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1713147,1738,842447,1592,44978,928,46514,2747,51972,2773,30520,862,21713,1528,55692,1570,49528,765,50297,371,106699,535,117523,303,125226,109,87926,240,41147,1522,12712,1522,870700,1632,44921,1032,45801,2760,46717,2785,28651,884,20283,1493,54905,1491,47873,658,50654,113,106513,198,119559,184,131168,354,94778,138,53959,2014,24918,2018,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4731591,967,2346177,634,121935,207,130178,3517,140528,3522,86490,247,60320,557,157041,605,141889,359,148280,208,281980,201,356303,166,353377,87,217491,134,109336,2031,41029,2009,2385414,761,115896,407,127428,3301,128693,3283,82355,328,59269,1003,154234,987,133653,190,144206,213,274843,197,356058,124,355395,134,232353,188,139603,3075,81428,3052,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,490892,356,249348,745,14690,8,15755,1445,15271,1443,9211,652,6164,1093,17692,1103,17611,266,17580,8,30442,6,32173,140,37315,9,22839,453,9778,787,2827,637,241544,653,14254,5,16256,1231,13221,1276,8506,723,5806,901,16229,876,15631,323,16391,6,28099,389,31672,390,36136,9,22120,516,12328,831,4895,731,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23709,2697,12068,1643,0,220,571,415,875,481,367,351,214,268,993,557,767,392,950,504,1652,716,1754,626,1512,599,1444,621,751,358,218,204,11641,1900,279,276,644,447,249,250,425,401,133,169,622,515,873,522,384,313,1443,535,2276,890,1881,691,1759,581,546,299,127,170,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
