GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002MA,B14001_002EA,B14001_003MA,B14001_003EA,B14001_004EA,B14001_004MA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007MA,B14001_007EA,B14001_008MA,B14001_008EA,B14001_009EA,B14001_009MA,B14001_010EA,B14001_010MA,state
0400000US40,3719468,3530,997987,8760,66460,3405,57813,2602,220872,4802,206776,4942,204032,3846,205826,6593,36208,2754,2721481,8014,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3837169,3681,956494,8811,51861,2779,47057,3424,193064,6035,191697,7242,194064,3831,232589,6662,46162,3452,2880675,9065,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367779,6252,3011245,16096,173372,7202,141954,5241,588841,8408,624307,7950,630451,7509,688329,11220,163991,6688,9356534,15164,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1024485,1736,267358,4470,15356,1902,10942,1464,45330,2422,48283,2669,53465,2123,81027,3637,12955,2009,757127,4449,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4668976,4421,1207095,9753,65456,4450,75211,4365,242070,6934,245580,7725,250415,6480,273136,8067,55227,3590,3461881,9310,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,817645,1771,223281,3870,16662,1646,10788,1142,45914,2316,46220,2423,46133,2195,47386,2943,10178,1451,594364,3895,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6312125,5175,1589191,10388,86684,4580,79853,4883,334175,7889,336459,7310,341554,5996,338352,7873,72114,5061,4722934,10204,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25813524,12058,7467266,26284,449641,11207,416924,9450,1623674,15747,1604746,15944,1539200,14256,1526401,19990,306680,9429,18346258,25815,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2795749,3810,953887,8239,60426,3609,52486,3160,204060,4749,199560,5342,193587,4251,212352,6489,31416,2590,1841862,8224,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608282,1158,146261,3132,8509,1048,7779,1288,26573,1614,26485,1982,31543,1522,38036,2232,7336,1129,462021,3014,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8027413,5816,2168651,16063,129465,5263,108576,4751,416656,7780,418389,7751,431397,7191,517463,10042,146705,6346,5858762,14731,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6799458,5339,1725154,12621,99271,4755,95478,4617,352277,6077,355520,6865,354828,6172,392459,10240,75321,5130,5074304,13665,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1790661,2487,411243,5931,23763,2400,21012,2169,86086,3996,87397,3819,85719,2976,89244,4621,18022,2636,1379418,6158,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5560761,3437,1451402,9591,76785,3793,83168,3606,292681,4897,291970,5376,303873,4565,341157,6788,61768,4149,4109359,9755,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,562284,1711,144582,3518,8409,1344,8447,1376,31242,1812,29610,2289,28615,1932,32256,2286,6003,1323,417702,3675,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443825,3754,921168,9266,55250,3481,37899,3200,171560,6436,191065,6423,187227,5258,241139,7331,37028,3338,2522657,9200,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
