GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001EA,B25013_001MA,B25013_002MA,B25013_002EA,B25013_003MA,B25013_003EA,B25013_004MA,B25013_004EA,B25013_005EA,B25013_005MA,B25013_006EA,B25013_006MA,B25013_007MA,B25013_007EA,B25013_008MA,B25013_008EA,B25013_009MA,B25013_009EA,B25013_010EA,B25013_010MA,B25013_011EA,B25013_011MA,state
0400000US18,2502739,10912,1716341,13216,138991,4860,548099,9589,524170,9282,505081,8473,786398,10697,112571,4737,257787,9077,273069,7744,142971,5276,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,50541,2645,262494,5879,294236,6761,272607,6050,361593,6809,37113,2704,110024,4419,130096,4941,84360,3609,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,48801,3072,173053,5467,240468,5426,276846,5634,370112,6318,43020,3499,101331,5147,139565,5450,86196,3733,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,146345,5502,351692,6624,325161,7000,307999,7110,580897,9542,106471,5063,183366,6888,194176,6263,96884,4630,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,134934,5953,348283,8340,308624,7298,314944,7825,611409,10272,121443,6936,194206,8501,187485,7000,108275,5243,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,22895,2143,112302,3751,121964,4466,134978,4444,157702,5316,18105,2120,48792,3183,54488,3639,36317,2398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,85970,3702,294529,7649,373460,8447,672789,8789,738690,10568,95472,5084,192096,7548,217661,7032,233461,6966,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,82253,3970,319893,8211,380075,6801,788111,9442,979004,12189,154610,6527,252784,7440,252311,7557,319299,7702,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,189901,5743,714275,9188,918985,10453,870123,9575,1141290,11473,145728,5183,327514,8054,427820,10112,240228,6842,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,71538,2905,352208,7050,503646,7210,599014,8234,602789,9268,67324,3811,151780,5784,221572,5977,162113,4680,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,105169,5118,206584,6422,240236,6937,189515,6659,354319,8599,68042,4360,100384,5308,127757,5469,58136,4041,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,124426,4439,447330,8780,483102,9757,520768,9753,779183,12183,108328,5182,226472,7818,281989,8914,162394,5839,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,13948,1577,74827,3177,88647,3510,95434,3370,138106,4933,13440,1789,41781,2801,51187,3343,31698,2405,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,31203,1976,121309,3456,169602,3902,166324,4793,252327,4588,31146,2562,65970,3331,95486,3734,59725,2931,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,53284,3332,123197,4706,197160,5969,174264,5516,473614,7285,74934,4587,126607,5562,181654,6477,90419,3920,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,17430,2247,85794,4075,106919,4651,154853,4724,154760,5127,16346,2067,48877,3385,49098,3186,40439,3229,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,121824,5454,470842,9333,491383,9147,937013,10903,1173782,10436,182504,6722,347000,9591,302377,8425,341901,9006,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,64199,3145,116989,4799,160041,5486,167922,5285,251765,6079,37497,2752,59814,4100,99668,5174,54786,3697,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,272628,6942,921906,11053,1041984,12649,1621388,16781,3424492,21300,624431,11911,858208,14600,860334,14203,1081519,14670,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,230542,6268,568064,10509,772176,12824,864602,11888,1355236,14632,219848,7539,346433,9340,474097,9495,314858,8311,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,12109,1307,51906,2817,71206,2776,59781,2885,110429,4045,9874,1569,26396,2512,48762,3607,25397,2510,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,220660,7141,933504,11661,871221,12076,975363,11853,1592424,15334,224013,7892,515080,8724,537980,10494,315351,8089,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,88399,3012,269598,5607,308108,5691,284712,5158,508942,7734,72609,3179,158343,5346,187629,6086,90361,4238,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,57542,3504,182499,5807,333243,7421,359108,7934,603119,8658,71399,4677,141054,5663,237325,6931,153341,6074,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,239877,6842,1145962,13554,854084,12887,1164241,13559,1541808,15732,216912,8358,540718,12026,426456,9576,357722,8078,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,19396,1981,57135,3248,65528,3395,98819,4272,168776,4882,34585,2672,47945,3457,50748,3162,35498,2682,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,130171,5234,335405,7860,374665,7742,402936,8786,583737,11489,103783,6204,169533,6793,196950,6784,113471,5150,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,12854,1343,62531,2500,78982,3110,73643,3098,106465,3187,11685,1349,32507,2691,40613,2532,21660,2185,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,178478,6080,500131,9437,469737,10202,511451,10108,849868,12205,148084,5636,272309,9018,266324,9083,163151,5764,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,776686,12843,1183705,15244,1709652,23803,2004198,20011,3602956,26207,669851,12145,898240,14584,1193791,18159,841074,14794,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,31520,2538,118782,3735,244237,5378,240624,5799,283207,6106,33287,2699,63450,4520,118977,4763,67493,3502,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,8645,1258,49059,2193,49127,2848,73353,2772,77045,2927,7834,1206,23771,2014,24960,2146,20480,1723,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,169437,6952,411379,7529,543563,8629,890433,12338,1069008,14859,144827,6880,257281,9349,341095,9662,325805,8274,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,1654620,12782,91049,4257,309698,8128,581787,10135,672086,10496,1024981,13561,119837,5342,233509,8020,396462,9177,275173,7855,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,530755,7300,68554,3610,209175,5716,135046,4671,117980,4444,204620,5954,38067,3479,73588,4316,59790,3669,33175,2386,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,1536893,11259,85384,2831,443021,8330,487747,7378,520741,7668,770792,9773,87271,4199,235497,7605,277699,7805,170325,5888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,155617,3486,8572,1273,37447,2654,61286,3398,48312,2534,76977,3496,6117,1402,22003,2360,32967,3017,15890,1849,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,837840,10343,223308,7575,209484,6166,163592,7112,241456,6677,395650,8325,103819,4369,121118,5275,106663,4983,64050,3769,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
