GEO_ID,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,NAME,B02001_001MA,B02001_001EA,B02001_002MA,B02001_002EA,B02001_003MA,B02001_003EA,B02001_004MA,B02001_004EA,B02001_005EA,B02001_005MA,B02001_006EA,B02001_006MA,B02001_007EA,B02001_007MA,B02001_008MA,B02001_008EA,B02001_009MA,B02001_009EA,B02001_010EA,B02001_010MA,state
0400000US35,2085572,-555555555,1525459,15508,41277,2170,198450,3810,31566,2145,592,407,224820,14008,63408,5137,28179,4972,35229,2811,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19746227,-555555555,12634312,30471,3093476,17224,81512,6631,1613255,8423,4574,1304,1746680,33590,572418,19210,137065,8803,435353,17034,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9943964,-555555555,6869207,14005,2154387,10354,111276,4198,246721,4309,5768,1738,322251,15157,234354,11322,29383,3699,204971,10634,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,739482,-555555555,654375,2212,14910,1262,39669,2089,8899,919,173,158,4680,1776,16776,2951,685,343,16091,2922,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11594163,-555555555,9522264,7875,1419214,9642,22761,2657,225438,5022,3223,1275,103388,7629,297875,10298,28884,3978,268991,9912,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3878051,-555555555,2827481,6268,287254,4498,289732,5548,76654,2858,4995,1023,93987,5080,297948,9105,15694,2988,282254,8434,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3970239,-555555555,3358250,13638,71042,3386,46761,3508,159891,4298,14113,1864,141502,12897,178680,7082,18524,3740,160156,6717,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12787209,-555555555,10408847,14006,1416865,10987,27367,3198,399285,5091,4197,1545,241491,15279,289157,12804,33564,4059,255593,11177,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1055173,-555555555,858236,5406,70600,3924,5579,1067,35676,2016,385,421,57362,5005,27335,3951,7516,2283,19819,3015,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4832482,-555555555,3254145,8625,1320373,6935,14155,1835,68976,2531,2959,1694,69517,8565,102357,8134,7004,2091,95353,7395,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,853175,-555555555,724768,2261,14830,2141,71811,2506,11017,1189,442,415,6774,1895,23533,2893,1082,538,22451,2803,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6549352,-555555555,5084404,7598,1105318,7359,17139,2466,102508,3823,3409,1289,99109,8028,137465,8211,12469,3039,124996,7830,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26956958,-555555555,20265860,39583,3234898,16292,121708,9067,1161951,9196,20055,2323,1488773,36237,663713,19229,135781,9222,527932,16825,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2942902,-555555555,2568018,10207,33520,2373,32874,2782,66060,2726,25425,2252,138510,10255,78495,6819,13849,3252,64646,5208,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626562,-555555555,591853,1756,6164,1031,2513,840,9933,1118,365,370,2872,1041,12862,2167,263,172,12599,2171,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8326289,-555555555,5739681,13500,1601449,10701,21233,2448,510871,6813,4553,1661,174873,12257,273629,11226,28524,4982,245105,9936,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7061530,-555555555,5484997,15746,251336,7633,95613,4947,554101,5778,45359,2260,247151,14847,382973,11575,36397,5447,346576,10660,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1850326,-555555555,1731464,2718,68279,3377,3716,1127,11642,1694,300,231,4172,1300,30753,3140,2384,1098,28369,2986,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5757564,-555555555,4966282,7475,363916,4394,50703,2596,150258,3182,1384,651,105647,7331,119374,6609,13815,2623,105559,5863,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,584153,-555555555,531680,2736,6320,1114,15073,1750,5541,1066,837,674,11808,2532,12894,2284,1885,746,11009,2198,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548397,-555555555,2520447,22007,299398,13111,10710,2044,8810,2213,495,435,481724,17739,226813,10337,20438,3313,206375,10432,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
